Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;9.5;10.0;5;20.0;1;9.5;10.0;5;20.0;
8;1;9.5;10.0;4;20.3999996185;2;9.5;10.1999998093;4;21.3999996185;
9;2;9.59000015259;10.5;3;21.7264003754;2;9.81500053406;10.1999998093;4;21.8264003992;
10;2;9.88844013214;10.3632001877;3;21.9903717041;2;9.91094017029;10.3632001877;4;22.1992716789;
11;2;9.94783401489;10.4951858521;3;23.0619120598;2;9.99483585358;10.4951858521;4;23.4054436684;
12;2;10.1889305115;11.0209560394;3;23.9545464516;2;10.2662248611;11.0209560394;4;24.4501843452;
13;2;11.9568777084;11.4571752548;1;24.6819883585;2;12.0683965683;11.4571752548;4;25.3486692905;
14;2;13.9568777084;11.8107032776;1;25.2644146681;2;14.0683965683;11.8107032776;4;26.1225088835;
15;2;15.9568777084;12.0916318893;1;25.7245066166;2;16.0683956146;12.0916318893;4;26.7957427502;
16;2;16.9707603455;12.3113050461;1;26.0845712423;2;17.2117881775;12.3113050461;3;27.3919057846;
17;2;17.9754657745;12.4808797836;1;26.1438889503;2;18.2696170807;12.4808797836;3;27.7113106251;
18;2;18.9802093506;12.5;1;26.1651208401;2;19.3328781128;12.5;3;28.0173821449;
