Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
7;1;9.5;10.0;6;20.0;1;9.5;10.0;5;20.0;
8;2;9.5;10.3000001907;5;21.3999996185;2;9.5;10.1999998093;4;21.3999996185;
9;2;9.81500053406;10.1999998093;5;21.7264003754;2;9.81500053406;10.1999998093;4;21.8264003992;
10;2;9.88844013214;10.3632001877;5;21.9903717041;2;9.91094017029;10.3632001877;4;22.1992716789;
11;2;9.94783401489;10.4951858521;5;23.0719120502;2;9.99483585358;10.4951858521;4;23.4054436684;
12;2;10.1911802292;11.0209560394;5;23.9749414921;2;10.2662248611;11.0209560394;5;24.4501843452;
13;2;11.9614667892;11.4571752548;5;24.7131726742;2;12.0683965683;11.4571752548;5;25.3486692905;
14;2;13.9614667892;11.8107032776;5;25.3067810535;2;14.0683965683;11.8107032776;5;26.1225088835;
15;2;15.7228336334;12.4286870956;5;25.7784451246;2;16.0683956146;12.0916318893;5;26.7957427502;
16;2;16.9828968048;12.3113050461;5;26.1504684687;2;17.2117881775;12.3113050461;5;27.3919057846;
17;2;17.7228336334;12.8374919891;5;26.2221269608;2;18.2696170807;12.4808797836;5;27.7113106251;
18;2;18.9978122711;12.5;6;26.2560760975;2;19.3328781128;12.5;5;28.0173821449;
