Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;13.0;6;20.0;2;7.15000009537;11.0;3;21.0299999714;
3;1;8.0;12.0;6;20.0;2;8.15450000763;10.0;3;21.0605909824;
4;1;8.0;11.0;6;20.0;2;8.15908908844;10.0;3;21.091766119;
5;1;8.0;10.0;5;20.0;2;8.16376495361;10.0;3;21.1235172749;
6;1;9.0;10.0;5;20.0;2;9.25279140472;10.0;3;21.1558350325;
7;1;9.5;10.0;5;20.0;2;9.76006317139;10.0;2;21.1887089014;
8;1;9.5;10.0;5;20.3999996185;2;9.76745986938;10.0;2;21.6340136528;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;9.86765289307;10.1999998093;2;22.0068871975;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;9.95154953003;10.3632001877;2;22.3184864521;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.0216598511;10.4951858521;2;23.4320747852;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.2722177505;11.0209560394;2;24.3685975075;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;12.0500392914;11.4571752548;3;25.1417599916;
14;2;13.7228336334;12.1107034683;4;25.1832637787;2;14.0500392914;11.8107032776;4;25.771723628;
15;2;15.7228336334;12.0916318893;4;25.662610054;2;16.0500392914;12.0916318893;4;26.2811454535;
16;2;16.9568328857;12.3113050461;4;26.0429434776;2;17.0960044861;12.3113050461;4;26.6922996044;
17;2;17.7228336334;12.8052349091;4;26.1235535145;2;18.1122055054;12.4808797836;4;26.8044247627;
18;2;18.7228336334;12.5;4;26.1671074629;2;19.1288299561;12.5;4;26.8801307678;
19;2;19.625;12.5;4;26.211841464;2;20.0480289459;12.5;5;26.9575897455;
20;2;19.625;12.5;5;26.2577478886;2;20.0654582977;12.5;6;27.0367236137;
21;2;19.625;12.5;5;26.3048160076;2;20.0832633972;12.5;4;27.1174445152;
22;2;19.625;12.5;5;26.3530313969;2;19.625;13.1352329254;5;27.1996555328;
23;2;19.625;12.5;5;26.4023760557;2;20.1199226379;12.5;5;27.2832500935;
24;2;19.625;12.5;5;26.4528282881;2;19.625;13.1849746704;6;27.3681128025;
25;2;17.625;13.5;7;26.5043625832;2;20.15782547;12.5;7;27.4541199207;
26;2;16.625;14.5;7;26.5569496155;2;19.625;13.2362356186;7;27.5411400795;
27;2;15.625;15.5;7;26.6105561256;3;20.1967563629;12.5;4;42.6290345192;
28;2;14.625;16.5;7;26.6651450396;3;20.625;13.2887105942;4;43.4676582813;
29;2;14.0;17.5;8;26.72067523;3;21.625;13.8588294983;4;44.2262356281;
30;3;14.0;18.5;8;26.7771017551;3;20.625;14.9034309387;4;44.9037780762;
31;3;14.0;19.5;8;26.8343759775;3;20.625;15.9482440948;4;45.5026507378;
32;3;14.0;20.5;9;26.8924454451;3;20.625;16.9931907654;4;46.0277056694;
33;3;14.0;21.5;9;26.9512542486;3;20.625;18.0381889343;4;46.4854109287;
34;3;14.0;22.5;9;27.0107431412;3;21.0;19.0831604004;4;46.8830623627;
35;3;14.0;23.5;9;27.0708494186;3;22.0;20.1280212402;4;47.2281517982;
36;3;14.0;24.5;9;27.1315076351;3;23.0;21.1726951599;5;47.4341959953;
37;3;14.0;25.5;9;27.1926498413;3;24.0;22.2170982361;5;47.5223107338;
38;3;14.0;26.5;9;28.2542052269;3;24.5499992371;23.2611560822;7;47.6095826626;
39;4;15.0;27.5;8;48.3661010265;3;24.5499992371;24.3047904968;7;47.6958668232;
40;4;17.0;28.5;8;49.6802387238;3;24.5499992371;25.3479328156;9;47.781024456;
41;4;18.0;29.5;9;50.8141645193;3;24.5499992371;26.3905124664;9;47.8649244308;
42;4;19.0;27.5;9;51.7729827166;3;25.5499992371;24.4324626923;9;47.9474434853;
43;4;18.0;28.5;10;52.5718865395;3;24.5499992371;25.4737224579;11;48.0284671783;
44;4;18.0;29.5;10;53.2317252159;3;26.4564056396;25.4737224579;11;48.1078896523;
45;4;19.0;27.5;11;53.7752219439;3;27.4742736816;26.4737224579;11;48.1856155396;
46;4;18.0;28.5;11;54.2088142633;3;27.5499992371;27.4737205505;12;48.2615585327;
47;3;16.0;29.5;10;51.5224741697;4;28.5499992371;28.4737205505;8;51.0881533623;
48;3;17.0;27.5;9;51.5906432867;4;30.5499992371;30.4737205505;7;51.2221765518;
49;3;16.0;28.5;11;51.6607804298;4;32.1749992371;31.7039031982;10;51.3538691998;
50;3;16.0;29.5;11;51.7328453064;4;32.1749992371;32.7389907837;10;51.4831120968;
51;3;17.0;27.5;11;51.8067884445;5;33.1749992371;31.738992691;9;51.6097970009;
52;3;18.0;28.5;12;51.8825509548;5;32.1749992371;33.7389907837;10;51.7338280678;
53;3;19.0;29.5;11;51.9600640535;5;33.1749992371;32.5;9;51.8551211357;
54;3;20.0;30.5;12;52.0392494202;5;33.2410812378;32.5;9;51.9736032486;
55;3;21.0;31.5;12;52.120018959;5;33.2545318604;32.5;9;52.0892124176;
56;3;21.625;32.5;13;52.2022752762;5;33.2675094604;32.5;8;52.2018978596;
57;3;21.625;31.5;13;52.2859115601;5;33.2800140381;32.5;8;52.3116192818;
58;3;21.625;30.5;13;52.3708124161;5;30.1749992371;34.5;9;53.4022974968;
59;3;21.625;29.5;14;52.4568536282;5;30.1749992371;37.5;9;53.4766559601;
60;3;21.625;28.5;15;52.5439035892;5;30.1749992371;40.0;10;53.5501999855;
61;3;21.625;27.5;15;52.6318233013;5;29.1749992371;42.0;10;53.6228848696;
62;3;21.625;27.5;16;52.7204678059;5;28.5499992371;44.0;9;53.6946691275;
63;3;21.625;27.5;16;52.8096864223;5;28.5499992371;46.0;10;53.7655155659;
64;3;20.625;28.5;16;52.8993241787;5;28.5499992371;47.5509490967;10;53.9086629152;
65;3;20.625;29.5;17;52.989222765;6;28.5499992371;48.5614051819;9;79.6214227676;
66;4;20.625;30.5;16;53.079221487;6;29.8064994812;50.5719451904;10;82.6990463734;
67;4;20.625;31.5;15;53.1691586971;6;31.0204982758;52.5825614929;9;85.1926071644;
68;4;21.0;32.5;15;53.258872509;7;32.1968002319;54.5932502747;9;87.166118741;
69;4;22.0;33.5;15;53.348202467;7;33.3405151367;56.6040077209;10;88.5391894579;
70;4;23.0;34.5;16;53.4369900227;7;34.4500007629;58.6148300171;10;89.2754485607;
71;4;24.0;35.5;16;53.5250804424;7;32.4500007629;60.6257171631;10;89.8450034857;
72;4;25.0;36.5;17;53.6123232841;7;31.4500007629;62.6366577148;9;90.0157313347;
73;4;26.0;37.5;17;53.6985738277;7;32.4500007629;61.6476516724;14;90.1454178095;
74;4;27.0;38.5;18;54.7836937904;8;31.4500007629;63.6586914062;9;96.2724474669;
75;4;28.25;40.5;19;54.9975520372;8;33.4500007629;67.6697692871;8;96.5466579199;
76;4;29.25;42.5;19;55.2254565954;8;36.4500007629;68.6808929443;10;96.8146834373;
77;4;29.25;44.5;15;55.4687242508;9;35.4500007629;72.6920471191;11;97.0760394335;
78;4;29.25;46.5;15;55.7287056446;9;35.4500007629;76.7032318115;12;97.3303011656;
79;4;29.25;48.5;15;57.006753087;9;36.4500007629;77.7144393921;12;97.5771067142;
