Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;22.9185829163;12.5;5;26.3530313969;1;17.625;12.5;5;25.0;
21;3;22.625;13.0412120819;4;26.4023760557;1;17.625;12.5;5;25.0;
22;3;22.625;12.5;4;26.4528282881;1;17.625;12.5;6;25.0;
23;3;22.625;13.0811309814;4;26.5043625832;1;17.625;12.5;6;25.0;
24;3;22.9634819031;12.5;5;26.5569496155;1;17.625;12.5;7;25.0;
25;3;22.625;13.1227798462;5;26.6105561256;2;17.625;12.5;7;25.0;
26;3;22.9873752594;12.5;5;26.6651450396;2;17.625;12.5;7;25.0;
27;3;22.9996566772;12.5;5;26.72067523;2;17.625;12.5;7;25.0;
28;3;21.0121517181;13.5;5;26.7771017551;2;17.625;12.5;8;25.0;
29;4;20.024848938;14.5;4;26.8343759775;2;17.625;12.5;8;25.0;
30;4;18.625;15.5;4;27.8924454451;2;17.625;12.5;8;25.0;
31;4;19.0508003235;16.5;4;27.98125422;2;17.625;12.5;8;25.0;
32;4;19.439031601;17.5;4;28.0713341236;2;17.625;12.5;8;25.0;
33;4;19.6910514832;18.5;4;28.1626155376;2;17.625;12.5;8;25.0;
34;4;19.7115898132;19.5;4;28.25502491;2;17.625;12.5;8;25.0;
35;4;19.7323799133;20.5;4;28.3484848738;2;17.625;12.5;8;25.0;
36;4;19.7534103394;21.5;5;28.4429141283;2;17.625;12.5;8;25.0;
37;4;19.7746562958;22.5;5;28.538228035;2;17.625;12.5;9;25.0;
38;4;19.7961006165;23.5;5;28.6343390942;2;17.625;12.5;9;25.0;
39;4;19.8177261353;24.5;5;28.7311565876;2;17.625;12.5;8;25.0;
40;4;19.839509964;25.5;5;28.8285880089;2;17.625;12.5;9;25.0;
41;4;19.8614311218;26.5;5;28.9265385866;2;17.625;12.5;9;25.0;
42;4;19.8834705353;27.5;5;30.0249118805;2;17.625;12.5;9;25.0;
43;4;20.9056053162;28.5;6;30.1536102295;2;17.625;12.5;9;25.0;
44;5;22.322479248;29.5;5;30.2831265926;2;17.625;12.5;9;25.0;
45;5;23.0;31.5;5;30.4133554697;2;17.625;12.5;9;25.0;
46;5;24.633234024;33.5;5;30.5441900492;2;17.625;12.5;9;25.0;
47;5;25.0;35.5;6;30.6755228043;2;17.625;12.5;9;25.0;
48;5;26.6161746979;37.5;6;30.8072459698;3;17.625;12.5;8;25.0;
49;5;26.625;39.3320960999;6;30.9392516613;3;17.625;12.5;9;25.0;
50;5;27.2733745575;37.5;7;31.0714327097;3;17.625;12.5;9;25.0;
51;5;26.625;38.5611381531;9;31.2036821842;3;17.625;13.5;9;25.0;
52;5;27.3395271301;35.8014907837;9;31.3358944654;3;17.625;14.5;10;25.0;
53;5;26.9232406616;34.9256286621;9;31.4679650068;3;17.625;15.5;10;25.0;
54;6;26.625;36.9059524536;9;31.5997911692;3;17.625;16.5;10;25.0;
55;6;27.378068924;34.95885849;9;31.7312725782;4;17.625;17.5;9;40.0;
56;6;28.1395378113;32.5;9;31.8623100519;4;18.625;18.5;9;40.75;
57;7;26.625;35.5;8;31.9928079844;4;19.625;19.5;10;41.4193744659;
58;7;27.4147510529;33.8829116821;8;32.122672677;4;19.625;20.5;10;42.0072898865;
59;7;27.4265174866;34.9109077454;8;32.2518132925;4;19.625;21.5;10;42.5162696838;
60;7;27.7941532135;33.9389038086;9;32.3801420927;4;20.625;22.5;11;42.9513263702;
61;7;26.625;35.966884613;9;32.5075740814;4;21.625;22.5;11;43.3190898895;
62;7;27.4788742065;34.5;11;32.6340280771;4;22.625;22.5;11;43.6270179749;
63;7;27.4710845947;34.5;11;32.7594258785;4;23.625;22.5;12;43.8827629089;
64;7;26.625;36.2667045593;10;32.8836923838;5;25.625;23.5;12;45.0;
65;7;27.1322631836;35.7437438965;9;34.0067563057;5;27.3250007629;24.5;9;45.1299999952;
66;7;28.9104042053;34.5;9;34.1485496759;5;27.5792503357;25.5;9;45.2754310369;
67;7;29.1499233246;35.5;9;35.2892044783;5;25.3250007629;27.5;9;45.4377241135;
68;7;30.2855854034;37.5;8;36.6109573841;5;24.3250007629;29.5;10;45.6183350086;
69;7;31.5284137726;40.7039527893;9;37.7153543234;5;23.3250007629;30.5;10;45.8187118769;
70;7;32.5363540649;41.3899993896;11;38.6365624666;5;22.3250007629;31.5;10;46.0402543545;
71;7;32.2505264282;43.6872596741;11;39.4101694822;5;21.7000007629;32.5;11;46.2842636108;
72;7;31.5120162964;43.9097442627;12;39.9209312201;6;21.7000007629;33.5;9;46.5518820286;
73;8;32.4605865479;44.0;11;40.2524470091;6;21.7000007629;34.5;8;46.8440244198;
74;8;32.4963226318;44.0;10;40.5849003792;6;21.7000007629;36.5;8;47.1613030434;
75;8;29.2999992371;47.3354263306;12;40.9179666042;6;21.7000007629;38.0806503296;9;47.5039470196;
76;8;28.2999992371;49.3871192932;12;41.2513264418;6;21.7000007629;39.2519721985;10;47.871723175;
77;8;27.2999992371;50.4920120239;13;41.5846689939;6;21.7000007629;40.4358596802;10;48.263862133;
78;9;28.581571579;51.7831115723;12;41.9176881313;6;21.7000007629;41.6319313049;10;50.3342747688;
79;9;29.5864944458;52.7831115723;12;42.2500851154;6;22.8710002899;40.6319313049;8;52.1251277924;
80;9;30.5914421082;54.7831115723;12;42.5815645456;6;23.013666153;39.6319313049;6;53.6785025597;
81;9;31.5964107513;56.7831115723;12;42.9118360281;6;24.1311988831;39.6319313049;7;55.0373263359;
82;9;31.601398468;59.7831115723;12;43.2406135798;6;25.2270107269;39.6319313049;7;57.077460289;
83;9;31.6064033508;62.7831115723;13;43.5676131248;6;25.2999992371;39.6319313049;7;57.7089495659;
84;9;31.6114215851;65.7831115723;13;43.8925520182;6;26.2999992371;39.6319313049;8;59.1881027222;
85;9;31.6164550781;68.7831115723;13;44.2151492834;6;25.5520000458;39.6319313049;9;60.5170345306;
86;9;31.6214981079;71.7831115723;12;44.5351243019;6;26.7590427399;41.5;9;61.7037563324;
87;9;31.6265487671;74.7831115723;12;44.852197051;7;24.9259815216;44.5;7;62.7593431473;
88;9;31.6316051483;77.7831115723;13;45.1660877466;7;25.0585021973;46.5;7;63.6958255768;
89;9;31.6366653442;80.7831115723;13;45.4339449406;7;25.1623802185;48.5;9;64.3816328049;
90;9;31.6417274475;83.7831115723;14;45.6827838421;7;25.2000007629;50.5;10;64.9072780609;
91;9;31.6467895508;86.7831115723;14;45.9305840731;7;26.2000007629;49.5;10;65.3946094513;
92;9;31.6518478394;89.2594528198;14;46.176982522;7;27.2000007629;49.5;10;65.8414831161;
93;9;31.6569023132;90.3531341553;14;46.4216154814;8;28.2000007629;49.5;9;66.2470836639;
94;9;31.6619491577;90.867980957;15;46.6641213894;8;29.2000007629;49.5;6;66.6117649078;
95;9;31.6669845581;90.9975585938;15;46.9041441679;8;27.2000007629;51.5;7;66.9368457794;
96;9;32.6720085144;91.1254806519;15;47.141335845;8;28.2000007629;50.5;6;67.2243843079;
97;9;33.027015686;91.2515563965;16;47.3575156927;8;26.2000007629;52.5;7;67.4769544601;
98;9;31.6820106506;91.3631210327;19;47.5485858917;8;25.2000007629;54.5;8;67.3974456787;
99;9;31.6869850159;92.4573822021;20;47.7370707989;8;25.1100006104;56.5;8;67.3188877106;
100;9;32.6919403076;91.550163269;20;47.9226733446;8;25.0289993286;58.5;9;67.1870002747;
101;9;33.0468673706;91.6413192749;20;48.1051154137;8;24.9561004639;60.5;10;66.9682998657;
102;9;33.0517730713;91.7307052612;20;48.2841384411;8;24.8904895782;62.5;10;66.7714691162;
103;9;33.0566558838;91.8182067871;20;48.459504962;8;24.8314399719;64.5;11;66.5943222046;
104;9;31.7115039825;95.2240142822;21;48.6310019493;8;26.7782974243;60.5;11;66.4348907471;
105;10;31.7163238525;95.341583252;20;48.7742505074;8;24.7304668427;62.5;12;66.2914009094;
106;10;32.7211074829;95.431854248;21;48.8981952667;8;24.6874198914;64.5;12;66.1622600555;
107;11;33.0758590698;95.5038299561;23;49.0189883709;8;26.6486778259;60.5;14;66.7911682129;
108;12;31.7305774689;95.57371521;22;49.1365067959;8;24.8373508453;62.5;14;67.2945861816;
