Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
19;2;19.8999786377;12.5;5;26.2560760975;2;18.5606899261;12.5;5;30.1467399597;
20;2;19.907617569;12.5;5;26.2905418873;2;19.698102951;12.5;5;30.8082637787;
21;2;19.9153709412;12.5;5;26.3255085945;2;20.8469467163;12.5;5;31.5163917542;
22;2;19.9232387543;12.5;6;26.3609591722;2;21.0911884308;12.5;5;32.264708519;
23;2;19.9312152863;12.5;6;26.3968753815;2;21.2595596313;12.5;4;33.0445957184;
24;2;19.9392967224;12.5;6;26.4332377911;2;21.4350337982;12.5;4;33.8454675674;
25;2;19.947479248;12.5;6;26.4700255394;2;21.6152305603;12.5;3;34.6552286148;
26;2;19.625;13.0880098343;6;26.5072168112;2;21.7974262238;12.5;3;35.4609355927;
27;2;19.625;13.1028871536;6;26.5447884798;2;21.9787101746;12.5;3;36.2495918274;
28;2;19.625;13.1179151535;6;26.5827163458;2;22.1561584473;12.5;3;37.0089855194;
29;2;17.9811115265;13.5;5;26.6209751368;2;22.3270225525;12.5;2;37.7284460068;
30;2;16.9897193909;14.5;5;26.6595385075;2;22.488899231;12.5;2;38.399433136;
31;2;15.9983959198;15.5;5;26.6983793974;2;22.6398735046;12.5;2;39.0158834457;
32;3;15.0071353912;16.5;4;26.7374696732;2;22.7785739899;12.5;2;39.5742921829;
33;3;14.3909301758;17.5;4;26.7767804861;2;22.9042167664;12.5;3;40.0735645294;
34;3;14.3997755051;18.5;4;26.8162822723;2;23.0165519714;12.5;3;40.5146827698;
35;3;14.4086637497;19.5;5;26.8559447527;2;23.1158027649;12.5;3;40.9002714157;
36;3;14.4175872803;20.5;6;26.8957372904;2;23.2025604248;12.5;3;41.2341346741;
37;3;14.4265403748;21.5;7;26.9356285334;2;23.2776794434;12.5;3;41.5208072662;
38;3;14.4355163574;22.5;7;26.9755871296;3;24.3421821594;13.0;2;42.7651824951;
39;3;14.4445075989;23.5;7;27.015581131;3;25.3971672058;13.0;2;43.1022022963;
40;3;14.4535055161;24.5;7;27.0555787086;3;25.6979942322;12.5;2;43.2754310369;
41;3;14.4625053406;25.5;8;27.0955479145;3;25.7369728088;12.5;2;43.4377241135;
42;3;14.4714984894;26.5;8;27.135456562;3;25.7734889984;12.5;3;43.6183350086;
43;3;14.4804782867;27.5;9;27.17527318;3;25.4500007629;12.5;3;43.8187118769;
44;3;14.4894361496;28.5;9;27.2149660587;3;25.4500007629;15.5;3;44.0402543545;
45;3;14.4983673096;29.5;10;27.2545039654;3;25.4500007629;18.5;3;44.2842636108;
46;3;15.5072631836;27.5;11;27.293856144;4;25.4500007629;21.5;2;44.5518820286;
47;3;14.5161170959;28.5;11;27.3329925537;4;23.4500007629;24.5;2;44.8440244198;
48;3;14.5249233246;29.5;12;27.3718836308;4;22.4500007629;27.5;3;45.1613030434;
49;3;15.5336742401;27.5;13;27.4105007648;4;21.625;27.5;3;45.5039470196;
50;4;15.5423622131;29.2000007629;12;28.4488155842;4;21.625;27.5;2;45.871723175;
51;4;16.550983429;29.5;13;28.5068011284;4;21.625;27.5;2;46.263862133;
52;4;17.7890300751;29.5;14;28.564627409;4;21.625;27.5;3;46.6789975166;
53;4;18.2340431213;30.5;15;28.6222630739;4;21.625;27.5;3;47.1151270866;
54;4;19.8150081635;31.5;15;28.6796773672;4;21.625;27.5;4;47.5695996284;
55;4;20.2432594299;32.5;15;28.7368407249;4;21.625;27.5;4;48.0391392708;
56;4;21.8407897949;33.5;16;28.7937244177;4;21.625;27.5;4;48.5199065208;
57;4;22.2259559631;33.2859687805;17;28.8503005505;4;21.625;27.5;5;49.007601738;
58;4;21.8823757172;32.5;18;28.9065423012;5;21.625;27.5;4;49.4976010323;
59;4;22.2418193817;31.3155841827;17;28.9624238014;5;21.625;27.5;4;49.9851250648;
60;4;21.625;31.3305492401;17;29.0179203749;5;21.625;27.5;4;50.465420723;
61;4;21.625;31.312543869;18;29.0730084181;5;21.625;27.5;4;50.9339466095;
62;4;21.625;30.3511047363;18;29.1276652813;5;21.625;27.5;6;51.3865451813;
63;6;21.625;30.3893661499;15;29.181869626;5;21.625;27.5;7;51.8195896149;
64;6;22.2794246674;28.4046840668;16;29.2356009483;5;21.625;27.5;7;52.2300891876;
65;6;22.5780105591;27.5;16;29.2888404131;5;21.625;27.5;7;52.6157541275;
66;6;22.2935791016;28.4221687317;15;29.3395489454;5;21.625;27.5;8;52.9750175476;
67;7;21.926399231;28.5;12;58.3617914915;5;21.625;27.5;8;53.307009697;
68;7;20.9314041138;31.5;11;60.1241002083;5;21.625;28.5;8;53.6115064621;
69;7;20.625;34.5688705444;11;61.4559885263;5;21.625;29.5;9;54.8888463974;
70;7;20.625;36.584526062;12;63.424014926;5;22.625;31.5;9;57.157615304;
71;7;21.625;39.6002120972;12;64.1479709148;6;23.8500003815;34.0;8;59.0818562508;
72;7;23.0;42.6159286499;13;64.554988265;6;24.0255012512;36.3899993896;10;60.7010772228;
73;7;24.0;44.6316604614;13;65.6198509932;6;24.1592674255;38.6872596741;10;62.0597733259;
74;7;26.2527999878;47.6474075317;13;65.7359048128;6;23.1592674255;38.6872596741;11;63.0538423061;
75;7;28.2625999451;50.6631546021;14;65.8551102877;6;23.1592674255;39.4845504761;11;63.7791279554;
76;6;29.5206069946;52.6789093018;14;65.9774746895;7;23.5517921448;38.6872596741;10;64.3743875027;
77;6;30.5430812836;54.6946411133;15;66.1029968262;7;23.1592674255;39.6402702332;9;65.7693231106;
78;7;31.5662708282;56.7103652954;14;66.2316664457;7;21.1592674255;42.7269363403;8;66.2072589397;
79;7;32.5901756287;57.7260665894;15;66.3634630442;7;21.0;45.819683075;8;66.5856497288;
80;7;32.8147926331;58.7417297363;17;68.6463052034;7;21.0;48.9186019897;9;66.8618940115;
81;7;33.1614074707;59.7993621826;18;70.3914407492;8;22.0;52.023727417;8;67.1535618305;
82;7;34.4122009277;57.856502533;18;71.5532896519;8;23.0;55.1350135803;9;67.4604648352;
83;7;33.9251670837;57.7246208191;19;72.2880327702;8;23.0;57.9174957275;10;67.7822276354;
84;7;34.3184356689;57.7246208191;20;72.7673714161;8;23.0;60.07837677;10;68.118275404;
85;7;34.0317306519;58.7246208191;20;73.0751862526;8;23.0;63.9945259094;11;68.4678245783;
86;7;32.7999992371;63.6854438782;21;73.3918719292;8;23.0;67.0354614258;13;68.8298809528;
87;7;32.7999992371;65.2339706421;22;73.7172372341;9;23.0;70.0780105591;12;69.2032431364;
88;8;32.7999992371;66.411857605;21;74.0510145426;9;24.0;70.122177124;13;69.5865134001;
89;8;32.7999992371;67.593711853;22;74.3928542137;9;23.0;73.167930603;15;69.9781184196;
90;8;32.7999992371;68.7793731689;24;74.7423214912;9;23.0;76.2152557373;15;70.3763334751;
91;8;32.7999992371;70.9141998291;26;75.0988943577;9;24.0;76.2641143799;16;70.7793171406;
92;9;33.7999992371;71.9802474976;25;75.4619617462;10;23.0;79.3144683838;16;71.1851491928;
93;9;32.7999992371;75.0847854614;26;75.8308253288;11;23.0;82.3662567139;15;71.5918726921;
94;9;32.7999992371;78.1917572021;26;76.2047020197;11;24.0;82.4194107056;17;71.9975380898;
95;9;33.7999992371;78.3008804321;26;76.5827293396;12;23.0;85.1860198975;16;72.4002461433;
96;9;32.7999992371;80.7544403076;28;76.9639725685;12;24.0;86.2772598267;16;72.7981894016;
97;9;32.7999992371;82.9270248413;28;77.3316454887;12;26.0;85.4194564819;16;73.1896874905;
98;10;32.7999992371;85.0902404785;26;77.6964392662;12;25.0;87.5574188232;17;73.5732178688;
99;10;32.7999992371;85.851776123;27;78.0379693508;12;26.0;89.6904983521;18;74.9474368095;
100;10;32.7999992371;89.0140686035;28;78.362954855;12;28.0;92.8181533813;18;75.391195178;
101;10;32.7999992371;90.8814849854;28;78.6872267723;12;31.0;92.9399337769;19;75.8290797472;
102;10;32.7999992371;92.0436096191;28;79.0096709728;12;31.0;96.0555038452;22;76.2605845928;
103;10;32.7999992371;93.2048339844;29;79.3291933537;12;31.2999992371;99.1646347046;24;76.6853839159;
104;10;32.7999992371;94.3645935059;29;79.64473629;12;32.2999992371;99.2672042847;25;77.1033146381;
105;10;32.7999992371;95.5223693848;30;79.9552927017;12;31.2999992371;102.010070801;25;77.5143569708;
106;10;32.7999992371;96.6776428223;30;81.2599201202;12;31.2999992371;104.160606384;25;77.9186087847;
107;10;33.7999992371;96.7713623047;31;81.7377506495;12;32.2999992371;103.304481506;27;78.3162623644;
108;10;35.7999992371;94.8625793457;31;83.7982769012;13;31.2999992371;105.441703796;25;95.9575754404;
109;10;34.7999992371;96.0630645752;32;85.5421186686;13;33.2999992371;108.56048584;25;97.6797244549;
110;10;34.7999992371;97.2595977783;32;87.0302747488;13;33.2999992371;112.813056946;24;99.251273632;
111;10;34.7999992371;98.4518051147;34;88.3288681507;13;33.2999992371;116.978179932;25;100.644347191;
112;12;34.7999992371;101.98223877;31;89.3275272846;13;33.2999992371;121.125160217;26;101.786283255;
113;12;34.7999992371;103.127296448;29;90.1513969898;13;33.2999992371;125.204399109;26;102.779856443;
114;12;34.7999992371;104.37840271;30;91.0195345879;13;33.2999992371;129.282012939;25;103.639846325;
115;13;34.7999992371;105.621810913;28;91.9347736835;13;33.2999992371;133.357879639;24;104.384368181;
116;13;34.7999992371;106.857254028;24;92.8987236023;13;33.2999992371;137.431854248;26;105.032199621;
117;13;34.7999992371;108.084594727;23;93.911283493;13;35.2999992371;134.754394531;26;105.506404638;
118;14;34.7999992371;109.303718567;18;94.9701681137;13;33.2999992371;137.954483032;21;105.793558359;
119;14;34.7999992371;110.514579773;18;98.0705115795;13;33.2999992371;141.155487061;23;106.081335545;
120;14;36.7999992371;113.717178345;18;99.2746305466;13;35.2999992371;138.356933594;24;106.368993282;
121;14;38.7999992371;116.911575317;15;101.503801584;13;33.2999992371;141.558288574;23;106.655758381;
122;14;39.7999992371;118.741355896;13;102.099612474;13;33.2999992371;144.759033203;22;106.940835476;
123;14;40.7999992371;122.638717651;13;102.718696952;13;36.2999992371;139.958587646;25;107.223416328;
124;14;41.7999992371;125.91759491;13;107.025058746;13;35.2999992371;142.156402588;28;107.502691746;
125;14;41.7999992371;131.811737061;14;110.094045162;13;40.3502693176;146.351882935;28;107.777862549;
126;14;42.7999992371;132.932754517;15;112.427403569;13;43.3777885437;146.544494629;31;108.048152447;
127;14;43.7999992371;137.046646118;14;115.64260447;13;43.4048156738;149.733703613;31;108.312817097;
128;14;42.7999992371;136.702941895;14;118.875142813;13;44.4312820435;149.91897583;31;108.571157455;
129;14;46.3061027527;135.714950562;15;122.021614552;14;44.4571151733;150.099807739;31;108.774120808;
130;14;48.2683677673;136.328308105;16;124.685093403;14;43.4774131775;153.241882324;32;108.960386753;
131;14;49.540348053;136.348052979;15;126.717627525;14;44.4960403442;153.372268677;32;109.141559601;
132;14;49.7883453369;138.923095703;14;128.699424505;14;44.5141563416;153.499084473;33;111.328437805;
133;14;50.8994674683;139.92250061;15;130.628696799;14;43.7328453064;158.029907227;33;113.543660164;
134;14;54.5554428101;146.815795898;19;133.591166139;14;44.9543685913;159.580566406;34;115.751171589;
135;14;56.5591163635;145.598876953;20;135.318234205;14;45.1751174927;161.125808716;35;118.915155411;
136;14;57.7318229675;148.39163208;20;137.011252761;14;45.3915176392;166.640594482;34;122.102554917;
137;14;59.5331687927;148.208770752;20;138.565250635;14;48.6002540588;170.101791382;35;126.575856924;
138;14;60.7174072266;154.403076172;23;141.194647193;14;50.154586792;174.316513062;38;130.758396149;
139;14;58.9194641113;157.757003784;23;143.582751632;14;49.8879547119;181.532104492;37;134.604961038;
140;14;59.1582794189;161.132293701;23;145.442374945;14;51.2788467407;185.725982666;38;138.08874321;
141;14;60.3398323059;161.523544312;24;147.106832027;14;51.6335754395;188.876541138;38;141.115855932;
142;14;61.5062713623;162.924926758;21;148.761098385;14;51.8385887146;190.964630127;35;143.616770148;
143;14;60.676109314;156.220779419;22;149.701151848;14;52.8713417053;191.174880981;37;145.839847326;
144;14;61.8101081848;164.187957764;24;151.620998383;14;52.4284095764;192.695007324;38;147.797802448;
145;15;60.9621009827;164.864700317;23;153.126970291;14;51.6309967041;198.01940918;38;149.512002468;
146;15;62.1126937866;166.261764526;23;154.612272739;14;52.8093070984;200.315032959;39;151.00853157;
147;15;63.2612266541;167.635742188;24;156.070446253;14;53.6674194336;200.509689331;42;152.082058311;
148;15;64.6070480347;165.98034668;25;157.495497942;14;52.7629737854;202.773117065;43;153.032422781;
149;15;61.7495498657;159.998352051;24;158.185288429;14;53.1826210022;203.132171631;41;153.893158913;
150;15;63.8585281372;166.155288696;24;159.953546047;14;53.9893112183;202.318649292;43;154.675714254;
151;15;63.9953536987;168.433776855;26;162.273079634;14;52.361579895;205.481826782;43;155.223525882;
152;15;65.1273040771;171.633117676;27;163.600575447;14;54.1183395386;204.623809814;44;155.713646054;
153;15;71.1394271851;162.633117676;27;164.827122211;14;54.4803199768;201.74671936;47;156.046306968;
154;15;68.4827194214;166.633117676;28;165.942838788;14;53.5202026367;203.74671936;47;156.376324296;
155;15;69.5942840576;174.633117676;30;166.974853516;14;54.561832428;202.74671936;47;156.711842775;
156;16;73.6358032227;168.633117676;30;167.96238625;14;54.6030921936;201.74671936;48;157.05117929;
157;17;72.775932312;169.633117676;29;168.904999375;14;55.4939842224;203.74671936;50;157.392552853;
158;17;72.8905105591;177.633117676;31;169.802772999;14;57.5554885864;202.74671936;51;157.734123111;
159;17;76.9802856445;179.633117676;32;170.65623486;14;58.6171607971;201.74671936;52;158.07403326;
160;17;79.0004730225;173.633117676;32;171.449222803;14;58.6788024902;203.74671936;53;158.410453916;
161;17;74.1449203491;182.633117676;32;172.098962188;14;59.4410438538;203.74671936;54;158.741626382;
162;17;76.2098922729;185.633117676;34;173.721134067;14;61.4701843262;201.74671936;54;159.065903306;
163;17;79.0592346191;185.914932251;35;175.376138687;15;61.8615341187;203.74671936;55;159.381783724;
164;17;81.1048736572;189.981185913;21;176.067527533;15;62.5381813049;203.74671936;44;159.687942028;
165;17;83.3007583618;194.049591064;16;176.739078164;15;64.5647964478;201.74671936;41;159.983248234;
166;17;85.4528503418;185.198150635;17;176.75435102;15;65.0372314453;203.74671936;43;160.266782045;
167;17;89.4386825562;184.700408936;18;176.695505261;15;67.0935668945;202.74671936;44;160.537835598;
168;17;93.430267334;183.10736084;18;176.658339977;15;68.1486053467;201.74671936;44;160.795913935;
169;17;91.4751586914;182.967208862;17;176.583062053;15;68.2022857666;203.74671936;45;162.040723085;
170;17;90.5506515503;185.967208862;17;176.557001948;15;71.2545471191;203.74671936;47;162.422154546;
171;17;92.5874176025;188.705718994;19;176.575519204;15;72.3053665161;203.74671936;48;162.811043262;
172;17;96.6246948242;184.705718994;19;176.634387136;15;70.7490234375;207.74671936;47;163.209924102;
173;17;96.6624679565;186.705718994;22;176.72973752;16;72.9773330688;206.74671936;47;163.62154603;
174;17;96.7006988525;188.705718994;22;176.85802567;16;72.6224746704;206.74671936;44;164.048791528;
175;17;97.7393569946;188.605010986;22;177.015997171;16;70.980140686;209.74671936;45;164.494580746;
176;17;97.7784042358;188.605010986;22;177.200647831;16;72.6270675659;212.74671936;48;164.961753607;
177;17;93.8177871704;193.604995728;25;177.40919733;16;74.6356811523;216.74671936;48;165.439182281;
178;17;92.751953125;198.605010986;25;179.144492626;16;75.9513473511;220.74671936;50;165.857834578;
179;17;95.8127441406;191.404998779;27;179.242735863;16;77.2862701416;224.74671936;50;166.31341815;
180;17;91.8451461792;197.404998779;30;179.324295759;16;78.6507339478;228.74671936;51;166.806214571;
181;17;90.880569458;199.404998779;29;179.424821615;16;80.0449676514;232.74671936;49;167.335591316;
182;17;88.9019470215;204.404998779;28;180.977126122;16;81.4684753418;236.74671936;48;167.899846315;
183;17;90.9577255249;199.879974365;30;180.987568617;16;83.9198760986;237.74671936;48;168.496088266;
184;17;88.898765564;204.879974365;31;182.338478088;16;87.3968734741;232.74671936;47;169.120176077;
185;17;91.0338516235;211.879974365;33;183.449596643;16;85.8961410522;236.546722412;48;169.766740561;
186;17;93.1449584961;218.879974365;34;184.235787153;16;88.4133911133;236.546722412;47;170.429299116;
187;17;95.2235870361;225.879974365;34;184.751158714;16;91.9434356689;230.546722412;49;171.10047245;
188;17;97.2751235962;232.879974365;35;185.252792597;16;90.4803771973;233.546722412;48;171.772291422;
189;17;101.310394287;233.879989624;35;185.740407705;16;93.017829895;233.546722412;49;172.436576366;
190;17;102.345443726;216.879974365;35;185.517635822;16;96.5492630005;227.546722412;48;173.085346699;
191;17;95.3517684937;218.880004883;35;186.401456118;16;95.0682754517;230.546722412;49;173.70920372;
192;17;97.4261703491;210.654052734;32;186.173805952;16;97.5673599243;230.546722412;45;174.275805473;
193;17;94.4173812866;215.654083252;31;189.36253643;16;97.5206451416;234.546722412;42;174.808496475;
194;17;94.6762466431;221.654052734;33;191.342990398;16;97.9468002319;238.546722412;44;175.303449631;
195;17;95.8661575317;226.654052734;36;194.319262028;16;98.3427581787;242.546722412;44;175.758253098;
196;17;96.1813354492;231.654083252;39;196.76295948;16;99.7066040039;243.546722412;46;176.171843529;
197;17;100.433227539;226.638320923;40;198.372635841;16;101.037475586;241.546722412;50;176.544363976;
198;17;100.596565247;233.638320923;40;200.965788841;16;100.335487366;242.546722412;47;176.876964569;
199;17;104.794441223;238.638320923;38;203.01944685;16;100.601570129;243.546722412;46;177.171577454;
200;17;106.994262695;230.361434937;39;204.237859249;16;101.837265015;241.867218018;45;177.430693626;
201;17;103.35799408;237.361434937;42;206.44699955;16;101.044555664;243.867218018;47;177.657155037;
202;17;105.540420532;242.361434937;43;208.126343727;17;101.225723267;245.867218018;48;177.853978157;
203;17;103.711181641;246.361434937;45;209.581287384;17;102.38318634;244.667221069;48;178.059999943;
204;18;105.913383484;251.361434937;41;227.772605896;17;101.547996521;245.667221069;49;178.119364023;
205;18;108.048110962;260.861450195;42;229.996016979;17;101.595489502;246.667221069;51;178.178027868;
206;18;107.126052856;267.861450195;44;231.916424751;17;102.642417908;244.667221069;51;172.235930681;
207;18;110.17212677;266.861450195;32;231.642248154;17;99.0887451172;244.667221069;43;170.133014917;
208;18;109.295982361;274.861450195;24;227.454978943;17;100.818412781;244.667221069;43;173.031769991;
209;18;111.68952179;260.066223145;23;226.990050793;18;105.044639587;243.667221069;41;171.798136711;
210;18;109.730209351;262.066223145;25;227.788672447;18;105.958969116;246.667221069;37;169.77637291;
211;18;110.832176208;270.066223145;26;226.06590271;18;106.655647278;248.667221069;37;171.850699425;
212;18;109.883560181;276.066223145;26;224.477655411;18;108.930053711;248.667221069;38;167.843254328;
213;18;112.265563965;284.16619873;28;222.891433239;19;104.879402161;252.667221069;38;163.714216471;
214;18;117.360603333;287.16619873;25;217.821675301;19;103.502311707;255.667221069;38;162.369699001;
215;18;117.818344116;293.16619873;26;225.094170094;19;100.243286133;248.667221069;38;157.179064989;
216;18;123.31287384;268.728057861;25;227.426290989;19;97.4179077148;252.667221069;37;155.705679774;
217;18;118.513450623;271.728027344;27;230.385977745;19;100.154563904;253.667221069;37;155.311723113;
218;18;118.677207947;271.920013428;28;233.663009882;19;102.382171631;252.667221069;38;153.835017085;
219;18;119.446350098;286.623382568;27;232.20919168;19;99.305015564;251.667221069;37;154.160683036;
220;18;120.275093079;285.06829834;26;231.292886734;19;100.21105957;253.667221069;36;153.567348361;
221;18;117.084831238;288.295684814;28;233.204544544;19;101.012329102;206.490951538;33;151.81688714;
222;18;117.837211609;289.619720459;26;230.095489025;19;99.8569793701;204.979309082;32;148.816180736;
223;18;110.082901001;284.982208252;26;230.550758362;19;100.170288086;206.06048584;28;149.727713764;
224;18;110.136772156;285.368530273;22;227.011400223;19;97.9156951904;206.190948486;24;151.498871922;
225;18;119.145866394;310.871520996;23;225.459489822;19;95.4437408447;194.628128052;24;155.049428105;
226;18;118.88697052;312.810913086;23;223.94286871;19;86.432258606;190.22467041;24;162.583417058;
227;18;109.545028687;281.241027832;22;224.136276722;19;86.7383117676;197.968109131;23;163.28873086;
228;18;113.202339172;266.839630127;23;220.290204525;19;89.5548858643;221.019927979;24;170.260813475;
229;18;119.774032593;303.839294434;21;220.861183167;19;92.8589324951;232.09803772;23;171.087415457;
230;18;115.253166199;269.135406494;25;219.475064754;19;92.8500900269;245.89225769;24;176.062960029;
231;18;112.240097046;274.410247803;25;220.380613804;19;92.9735183716;247.77015686;22;174.600046873;
232;18;118.209617615;274.482666016;24;220.215054989;19;95.0095901489;258.492797852;22;175.64366281;
233;18;117.644210815;282.464660645;24;238.034480929;19;87.0354156494;223.583068848;21;178.020226836;
234;18;122.871902466;298.305603027;25;251.980541587;19;91.0439834595;258.74432373;22;176.358142853;
235;18;127.4402771;319.40914917;28;263.5365206;19;93.4912109375;265.12677002;23;181.481928825;
236;18;139.059783936;328.569274902;28;271.500213146;19;94.8003387451;270.7081604;21;182.388010263;
237;19;147.918716431;330.736541748;26;278.530593872;18;95.1155776978;274.787139893;20;181.864191532;
238;19;153.370697021;325.084136963;26;280.749605179;18;99.2283477783;277.385437012;24;184.926664829;
239;19;155.456161499;339.550018311;21;285.191895485;18;102.723876953;287.394378662;25;186.919983625;
240;19;157.203796387;352.286224365;27;288.569996357;18;102.363334656;295.933685303;24;187.847528219;
241;19;158.576675415;363.823883057;27;294.195446491;18;101.734092712;294.091308594;24;189.841493011;
242;19;161.850280762;375.02053833;33;300.091843605;18;102.307579041;298.933654785;24;191.822523475;
243;19;158.812484741;384.889862061;32;301.346816063;18;100.237709045;306.743804932;27;193.773377538;
244;19;162.25100708;388.509277344;33;304.213109493;18;100.760887146;310.731964111;24;195.678777695;
245;19;163.699691772;397.222259521;35;303.866474628;18;104.049201965;307.39630127;27;197.980777025;
246;19;164.186630249;402.933013916;37;303.571707726;18;104.669250488;309.60369873;28;215.529288173;
247;19;164.157150269;405.319702148;33;303.323072433;18;108.797340393;327.180908203;26;230.47995317;
248;19;164.13230896;405.061309814;34;303.115399837;18;111.524101257;341.466552734;25;243.83865881;
249;19;164.111541748;404.427459717;36;302.893868208;18;120.196815491;353.40222168;22;250.902959824;
250;19;164.089355469;403.776977539;36;305.687636137;18;119.683372498;360.403381348;19;259.033030033;
251;19;166.368789673;406.159240723;37;307.413852453;18;122.119514465;367.413360596;21;263.151605606;
252;19;162.541397095;408.603271484;39;308.848935843;18;122.299690247;372.417480469;23;265.90829134;
253;19;165.684875488;408.103027344;36;308.022138596;19;121.367515564;376.218322754;17;268.009342432;
254;19;166.602172852;420.354705811;36;307.239699841;19;124.934234619;373.272796631;15;269.984761477;
255;19;164.523986816;410.627960205;35;306.657758236;19;123.227561951;376.544677734;18;271.707833767;
256;19;164.465774536;409.325164795;32;306.143802643;19;122.596817017;381.72857666;15;275.981675863;
257;19;164.414398193;408.152618408;34;305.690609455;19;126.320503235;381.233947754;15;275.082198143;
258;19;164.369049072;407.097381592;31;305.291669846;19;125.378128052;385.093200684;16;275.052866936;
259;19;164.329177856;406.147644043;32;302.941129208;19;127.99055481;383.452514648;15;278.46732378;
260;19;162.494125366;405.292907715;32;308.013711929;19;126.423339844;384.23840332;14;274.77243638;
261;19;166.505386353;410.523620605;31;309.86743784;19;124.129554749;377.799316406;16;266.709657669;
262;19;168.004943848;411.831237793;28;307.582378864;19;120.215133667;368.583862305;16;261.649036407;
263;19;166.572219849;411.208129883;32;306.547467232;19;123.877990723;359.34588623;14;251.417181969;
264;19;164.192520142;402.64730835;32;303.747426033;19;110.728843689;354.240478516;14;242.608524561;
265;19;164.174713135;402.142578125;32;303.593482971;19;101.649856567;321.755554199;18;228.822944045;
266;19;164.159347534;401.688293457;33;303.460572243;19;94.7411956787;259.748687744;18;226.669089794;
267;19;164.146057129;401.279541016;28;303.34623003;19;102.354431152;282.985992432;8;222.5822649;
268;19;164.134613037;400.911529541;25;301.248254299;19;100.222091675;234.203369141;6;212.659620047;
269;19;163.924819946;400.580383301;18;302.210669279;19;97.9400558472;214.785690308;7;200.016798019;
270;19;164.621047974;403.282409668;17;302.148556709;19;86.8215866089;208.566619873;7;199.282182217;
271;19;153.172271729;376.208862305;22;306.43026495;19;87.4322662354;219.426483154;6;192.851482868;
272;19;148.457504272;382.050476074;21;308.336877823;19;78.0472640991;199.369125366;4;197.415285945;
273;19;152.30859375;390.907928467;19;315.989017487;19;79.1566696167;212.75340271;6;200.04913187;
274;19;152.243621826;406.413604736;21;318.789239883;19;78.2595367432;223.626083374;5;189.650852919;
275;20;149.656723022;413.384338379;20;318.76711607;19;73.7737197876;208.509674072;3;180.558520317;
276;20;146.586090088;394.360168457;17;318.141228914;19;70.9221801758;185.460098267;4;172.809622526;
277;20;147.340103149;383.264251709;13;319.580700397;19;73.4966430664;180.352157593;3;154.894412518;
278;20;159.48135376;388.400756836;10;315.921779633;19;61.4470748901;156.468032837;5;141.173447132;
279;21;158.628097534;370.728363037;7;342.27241087;19;55.2682914734;146.516220093;6;133.572597742;
280;21;151.587310791;339.350402832;10;340.242950916;19;57.1082000732;147.730545044;4;129.539323807;
281;21;145.795318604;365.487792969;10;349.755384922;19;46.3914909363;125.70388031;5;132.369886398;
282;21;156.473312378;394.758453369;8;344.310171127;19;44.3931159973;131.615539551;4;137.33707428;
283;21;143.257858276;358.365020752;9;343.482009411;19;49.1804924011;141.615539551;5;130.229406357;
284;21;150.755752563;346.401275635;7;343.530056953;19;53.5530128479;145.615539551;4;121.731334686;
285;21;138.661865234;382.663818359;7;346.420151651;19;51.4927787781;148.292160034;4;128.658921242;
