Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;2;8.0;10.1999998093;4;21.0;
6;1;9.0;10.0;5;20.0;2;9.22500038147;10.0;3;21.0599999428;
7;1;9.5;10.0;5;20.0;2;9.73849964142;10.0;3;21.1229639053;
8;1;9.5;10.0;5;20.3999996185;2;9.75266647339;10.0;3;21.6001901627;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;9.86004257202;10.1999998093;3;22.0082015991;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;9.95184516907;10.3632001877;3;22.3582868576;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.0306148529;10.4951858521;2;23.5279067755;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.2937793732;11.0209560394;3;24.5268628597;
13;2;11.7228336334;11.7571754456;4;24.6214065552;2;12.0856485367;11.4571752548;3;25.3691681623;
14;2;13.7228336334;11.8107032776;4;25.233263731;2;14.0856485367;11.8107032776;3;26.0752547979;
15;2;15.7228336334;12.0916318893;4;25.7245850563;2;16.0856494904;12.0916318893;3;26.6680037975;
16;2;16.9707775116;12.3113050461;4;26.1177095175;2;17.1830482483;12.3113050461;3;27.1698563099;
17;2;17.9829216003;12.4808797836;4;26.2119446993;2;18.2196559906;12.4808797836;3;27.3801496029;
18;2;18.9955215454;12.5;5;26.269973278;2;19.2583675385;12.5;3;27.5615134239;
