Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0599999428;1;7.0;11.0;5;20.0;
3;2;8.15900039673;12.0;3;21.1229639053;1;8.0;10.0;5;20.0;
4;2;8.16844463348;11.0;3;21.1889609098;1;8.0;10.0;5;20.0;
5;2;8.17834377289;10.0;3;21.2580518723;1;8.0;10.0;5;20.0;
6;2;9.2830619812;10.0;3;21.3302885294;1;9.0;10.0;5;20.0;
7;2;9.7993144989;10.0;3;21.4057120085;1;9.5;10.0;5;20.0;
8;2;9.81628513336;10.0;3;21.8984082937;1;9.5;10.0;5;20.3999996185;
9;2;9.92714214325;10.1999998093;3;22.3222295046;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;10.0225009918;10.3632001877;2;22.688400507;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;10.1048898697;10.4951858521;2;23.8809107542;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;10.3732051849;11.0209560394;2;24.9034298658;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;12.1703767776;11.4571752548;2;25.7698295116;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;14.1703767776;11.8107032776;2;26.500371933;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;16.170375824;12.0916318893;2;27.1177392006;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;17.284236908;12.3113050461;2;27.6441450119;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;18.3263702393;12.4808797836;4;27.878672123;1;15.7228336334;12.4808797836;6;25.0;
18;3;19.3705348969;12.5;3;28.0836718082;1;16.7228336334;12.5;6;25.0;
19;3;20.3188266754;12.5;4;28.2969486713;1;17.625;12.5;7;25.0;
20;3;20.3668136597;12.5;4;28.5179448128;1;17.625;12.5;7;25.0;
21;3;20.4165382385;12.5;4;28.7459800243;1;17.625;12.5;7;25.0;
22;3;20.4678459167;12.5;4;28.9802544117;1;17.625;12.5;7;25.0;
23;3;20.5205574036;12.5;6;29.2198557854;1;17.625;12.5;8;25.0;
24;3;20.5744667053;12.5;6;29.4637694359;2;17.625;12.5;7;25.0;
25;3;20.6293487549;12.5;6;29.7108941078;2;17.625;12.5;7;25.0;
26;3;20.6849517822;12.5;6;29.9600582123;2;17.625;12.5;7;25.0;
27;3;20.7410125732;12.5;6;30.2100424767;2;17.625;12.5;8;25.0;
28;3;20.7972602844;12.5;7;30.4596014023;2;17.625;12.5;8;25.0;
29;3;18.8534107208;13.5;8;30.7074890137;2;17.625;12.5;7;25.0;
30;3;17.9091854095;14.5;8;30.952483654;2;15.625;13.5;7;25.0;
31;3;16.9643096924;15.5;8;31.1934113503;2;14.625;14.5;7;25.0;
32;3;16.0185165405;16.5;9;31.429169178;2;13.625;15.5;7;25.0;
33;3;15.446562767;17.5;9;31.6587438583;2;12.625;16.5;7;25.0;
34;4;15.4982175827;18.5;5;44.8812294006;2;12.0;17.5;8;25.0;
35;4;16.5482769012;19.5;5;45.6158394814;2;13.0;15.5;9;25.0;
36;4;17.5965633392;20.5;5;46.2924103737;3;14.0;14.5;8;25.0;
37;4;17.0;22.5;6;46.910466671;3;15.0;13.5;8;25.0;
38;4;18.0;24.5;6;47.4710569382;3;16.0;12.5;9;25.0;
39;4;19.0;26.5;7;47.9764256477;3;17.0;12.5;9;25.0;
40;4;20.0;28.5;8;48.4296827316;3;17.625;12.5;10;25.0;
41;4;20.6192245483;30.5;9;48.8344926834;3;17.625;12.5;10;25.0;
42;4;20.6932525635;32.2332229614;10;49.1948194504;3;17.625;12.5;10;25.0;
43;4;20.7568855286;33.3369750977;10;49.4770793915;3;17.625;12.5;10;25.0;
44;4;20.7999992371;34.4339561462;11;49.6061782837;3;15.625;13.5;12;25.0;
45;5;20.7999992371;35.5243225098;10;49.7261333466;3;14.625;14.5;12;25.0;
46;5;21.7999992371;33.608291626;10;49.8372926712;3;13.625;15.5;12;25.0;
47;6;22.7999992371;34.608291626;8;64.9400444031;3;12.625;16.5;13;25.0;
48;7;24.7999992371;36.608291626;5;80.75;3;12.0;17.5;13;25.0;
49;7;28.7999992371;36.608291626;5;82.1693744659;3;12.0;18.5;14;25.0;
50;7;31.7999992371;37.608291626;5;83.4266643524;3;12.0;19.5;14;25.0;
51;7;32.4500007629;39.5;6;84.5235595703;3;12.0;20.5;14;25.0;
52;7;32.4500007629;40.5;7;85.4675960541;3;12.0;21.5;15;25.0;
53;7;33.4500007629;41.5;7;87.2704162598;3;12.0;22.5;16;25.0;
54;7;36.4500007629;40.5;7;88.0361078978;3;12.0;23.5;16;25.0;
55;7;39.4500007629;40.5;8;88.6968998909;3;13.0;21.5;16;25.0;
56;7;38.7171020508;41.5;8;89.1745012999;4;14.0;20.5;12;40.0;
57;7;39.4500007629;43.5;8;89.4042263031;4;16.0;20.5;12;40.75;
58;7;40.1500015259;45.5;8;89.5249304771;4;18.0;20.5;13;41.4193744659;
59;7;40.1500015259;44.5;8;89.6541694403;4;19.0;20.5;14;42.0072898865;
60;7;40.522190094;42.5;9;89.7922235727;4;19.625;21.5;12;42.5162696838;
61;7;40.1500015259;44.5;9;89.9393253326;4;19.625;22.5;13;42.9513263702;
62;7;40.1500015259;45.8575286865;12;90.0956480503;4;19.625;22.5;14;43.3190898895;
63;7;40.6215209961;45.5;12;90.261295557;4;19.625;22.5;14;43.6270179749;
64;7;40.1500015259;47.5;13;90.4362905025;4;19.625;22.5;15;43.8827629089;
65;7;40.1500015259;49.2054023743;12;93.2849266529;4;19.625;22.5;15;44.0;
66;7;38.641998291;51.8514480591;13;95.6782679558;4;19.625;22.5;15;44.0;
67;7;39.6622505188;52.3899993896;15;97.6772482395;4;19.625;22.5;14;44.0;
68;7;39.3387069702;55.6872596741;16;99.3207182884;4;19.625;22.5;14;44.0;
69;7;40.2386550903;51.6872596741;16;100.374620438;4;19.625;22.5;13;45.0;
70;7;41.3692436218;51.0;16;100.760783672;4;20.625;23.5;13;45.0199999809;
71;7;41.7855262756;53.0;17;101.14209938;4;22.625;24.5;14;45.0401959419;
72;7;37.7855300903;57.0;17;101.426160336;4;21.8590431213;25.5;14;45.0605818033;
73;7;36.5592651367;61.0;19;101.71712923;4;21.8636302948;26.5;15;45.0811508894;
74;8;35.5592651367;64.3019866943;16;117.013500214;4;21.625;27.5;15;45.1018965244;
75;8;35.5592651367;68.5094451904;17;118.363632679;4;21.872926712;27.5;15;45.1228116751;
76;9;35.5592651367;72.719543457;18;119.620760441;4;21.8776321411;27.5;16;45.1438889503;
77;9;35.4000015259;76.9310531616;18;120.772529602;4;21.8823757172;27.5;16;45.1651208401;
78;9;36.4000015259;78.1427078247;18;121.813456535;4;21.625;28.0825614929;16;45.1864993572;
79;9;35.4000015259;81.3532333374;19;122.744016647;4;20.625;29.0932502747;17;45.2080165148;
80;9;35.4000015259;84.5613632202;20;123.569224358;4;20.625;28.1040077209;18;45.2296639681;
81;10;36.4000015259;84.7658843994;19;144.297085285;4;21.625;28.1148319244;19;45.2514331341;
82;10;36.4000015259;88.9656524658;22;147.737175941;4;21.625;28.1257171631;20;45.2733153105;
83;10;38.4000015259;94.1596221924;22;149.96913588;4;21.625;28.1366577148;20;45.2953014374;
84;10;44.1638374329;100.046867371;22;151.789459705;4;21.9164428711;27.5;21;45.3173824549;
85;10;47.0104064941;103.226608276;26;153.218033552;4;21.625;28.1586914062;21;46.9095486403;
86;11;49.3218002319;106.398200989;27;154.41597259;4;21.8500003815;28.6697750092;21;48.1873434782;
87;11;48.541595459;112.561149597;27;155.416344404;4;22.0255012512;29.0708961487;19;49.1959500313;
88;11;49.6416320801;112.115119934;28;156.255446315;4;22.4706897736;28.6872596741;20;49.9826513529;
