Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;22.9675559998;12.5;6;26.5906432867;1;16.3148155212;12.5;5;25.0;
21;3;22.9828948975;12.5;5;26.6607804298;1;17.3148155212;12.5;5;25.0;
22;3;22.625;12.5;5;26.7328453064;1;17.625;12.5;5;25.0;
23;3;23.0148906708;12.5;6;26.8067884445;1;17.625;12.5;5;25.0;
24;4;23.0315284729;12.5;5;26.8825509548;1;17.625;12.5;5;25.0;
25;4;22.625;13.2530202866;5;26.9600640535;1;17.625;12.5;6;25.0;
26;4;21.0660133362;13.5;5;27.0392494202;1;17.625;12.5;7;25.0;
27;4;20.0838317871;14.5;5;27.120018959;1;17.625;12.5;7;25.0;
28;4;19.1020050049;15.5;5;27.2022752762;1;17.625;12.5;7;25.0;
29;4;18.1205120087;16.5;5;28.2859115601;1;17.625;12.5;7;25.0;
30;4;18.5143299103;17.5;5;28.4108123779;1;17.625;12.5;7;25.0;
31;4;19.5334320068;18.5;5;28.5380375385;1;17.625;12.5;7;25.0;
32;4;19.7960586548;19.5;5;28.6674571037;1;17.625;12.5;7;25.0;
33;4;19.8251781464;20.5;5;28.7989307642;1;17.625;12.5;7;25.0;
34;4;19.8547592163;21.5;5;28.9323092699;1;17.625;12.5;8;25.0;
35;4;19.8847694397;22.5;5;29.0674343109;1;17.625;12.5;8;25.0;
36;4;19.9151725769;23.5;6;29.2041401863;1;17.625;12.5;8;25.0;
37;4;19.9459323883;24.5;6;29.3422541618;1;17.625;12.5;8;25.0;
38;4;19.9770069122;25.5;6;29.4815975428;1;17.625;12.5;8;25.0;
39;4;20.0083599091;26.5;6;29.6219869852;1;17.625;12.5;8;25.0;
40;4;21.0399475098;28.3999996185;5;30.7632350922;1;17.625;12.5;8;25.0;
41;4;21.7332458496;28.5;6;30.9451520443;1;17.625;12.5;8;25.0;
42;5;22.3376579285;29.5;5;31.1287300587;1;17.625;12.5;8;25.0;
43;5;22.3623752594;27.5;5;31.3137789965;1;17.625;12.5;7;25.0;
44;5;23.7931442261;29.5;5;31.5001059771;1;17.625;12.5;7;25.0;
45;5;24.3871517181;31.5;5;31.6875170469;1;17.625;12.5;7;25.0;
46;5;25.399848938;33.5;5;31.8758176565;1;17.625;12.5;7;25.0;
47;5;26.8513317108;35.5;5;32.0648134947;1;17.625;12.5;7;25.0;
48;5;27.920999527;37.5;7;32.254311204;1;17.625;12.5;8;25.0;
49;5;27.5137557983;38.5;7;32.4441193342;1;17.625;12.5;8;25.0;
50;5;26.625;39.1696586609;7;32.6340483427;2;17.625;12.5;8;25.0;
51;5;27.0909404755;37.8075447083;8;32.8239114285;3;18.625;13.0;7;26.0;
52;5;27.5673103333;35.8539276123;9;33.0135264397;3;19.625;15.0;8;26.0900000334;
53;5;27.118347168;34.9012527466;10;33.2027130127;3;19.625;17.0;8;26.1871190071;
54;5;26.625;36.9495010376;10;33.3912965059;3;19.8921012878;19.0;9;26.2917383909;
55;5;27.6172618866;35.6199035645;11;33.5791060925;4;19.625;21.0;6;46.4042263031;
56;5;26.625;36.7133903503;13;33.7659752369;4;20.625;24.0;7;47.7249312401;
57;5;28.1741390228;34.0993919373;13;33.9517432451;4;21.625;25.2624664307;7;48.871769309;
58;5;26.625;36.1509399414;13;34.1362532377;4;20.9971885681;26.5;7;49.8501821756;
59;5;26.625;37.9991073608;15;34.3193544149;4;20.625;29.396112442;7;50.6756591797;
60;5;27.625;36.0957565308;16;34.5009012222;4;20.625;30.5;7;51.3692934513;
61;5;28.3102855682;34.3096694946;16;34.6807527542;4;20.625;31.5;9;51.9539892673;
62;6;27.7179145813;35.3637619019;14;44.8587744236;4;21.0;32.5;12;52.4362905025;
63;7;28.625;39.3884162903;15;46.4348361492;4;22.0;33.5;12;52.6205644608;
64;7;32.2720718384;38.4733848572;14;47.0055763721;4;23.0;34.5;13;52.8139474392;
65;8;31.75;41.5287857056;13;47.5167856216;4;23.5;36.5;13;53.016159296;
66;8;31.75;44.5844917297;14;48.0014374256;4;23.5;38.0080795288;14;53.2268030643;
67;8;31.75;46.7807502747;14;49.9050257206;4;23.5;39.1134033203;15;53.445360899;
68;9;32.0200004578;47.464050293;13;51.5588222742;4;23.5;40.2226791382;15;53.6711919308;
69;9;31.0255012512;49.0401115417;13;52.9960356951;4;23.5;41.3355941772;15;53.9035346508;
70;9;32.929145813;46.4403381348;14;54.2520693541;4;24.5;39.4517669678;16;54.141512394;
71;10;31.2593841553;48.7675247192;14;55.2121309042;4;23.5;38.5;16;54.3841423988;
72;10;33.1249847412;46.6542892456;14;55.9607667923;4;23.5;39.5;14;54.6303496361;
73;10;33.5361480713;46.7618103027;14;56.6794658899;4;24.5;37.5;13;54.8789830208;
74;10;31.1798610687;48.870388031;14;57.3694449663;4;23.5;38.5;13;55.1288366318;
75;10;31.2999992371;49.9797668457;16;58.0320577621;4;23.5;39.5;15;55.3786706924;
76;11;31.7977828979;52.0896949768;15;58.5641988516;4;24.5;37.5;16;55.6272368431;
77;11;31.4499988556;52.1883850098;15;59.0500071049;5;23.5;38.5;14;55.8733024597;
78;11;30.4368114471;52.2986068726;16;59.5294659138;5;23.5;39.5;14;56.1156759262;
79;10;29.4499988556;52.4085731506;17;60.001860857;6;24.5;37.5;14;58.4143853188;
80;10;29.4499988556;54.2986068726;17;60.4665458202;6;23.7999992371;38.5;14;60.2685256004;
81;10;30.4499988556;56.2986068726;18;60.9229390621;6;24.0340003967;39.5;14;61.7454538345;
82;11;31.4499988556;59.2986068726;17;62.3705210686;6;24.2123565674;40.5;13;62.9154958725;
83;11;33.4499969482;63.2986068726;17;62.8588323593;6;24.3458442688;42.5;14;63.5474658012;
84;11;35.4499969482;67.2986068726;18;64.3394432068;6;24.3999996185;44.5;15;63.8080444336;
85;12;34.6979446411;73.2986068726;18;64.9620280266;5;25.3999996185;40.5;16;64.0572738647;
86;12;36.4499969482;76.9724731445;18;65.597078681;5;24.3999996185;42.5;16;64.294377327;
87;12;37.7471733093;81.0372238159;19;66.1797622442;5;22.3999996185;45.5;16;64.5187921524;
88;12;36.7907943726;84.9886474609;19;66.7708590031;5;22.3999996185;45.5;17;64.7301607132;
89;12;35.8401641846;88.0908203125;20;67.3864262104;5;20.3999996185;48.5;17;65.9283208847;
90;12;35.2999992371;90.4238586426;20;68.0284415483;5;20.3999996185;51.9641609192;18;66.2632869482;
91;12;35.2999992371;92.1943359375;21;68.6987708807;5;21.3999996185;49.9641609192;17;66.6060037613;
92;12;36.2207260132;90.732421875;19;69.3990474939;5;19.3999996185;51.9641609192;16;66.9591039419;
93;12;36.3137130737;91.8661346436;18;71.1305279732;5;18.3999996185;53.9641609192;16;67.3254203796;
94;12;36.6736755371;94.9945602417;18;72.0139304399;5;19.0;53.5;17;67.7079070807;
95;12;38.5257415771;95.7177200317;20;72.9350466728;5;18.0;55.5;18;68.1095459461;
96;12;38.6450614929;96.8305435181;21;73.848978281;5;18.0;57.5;19;68.5332238674;
97;12;38.7731246948;97.9014968872;21;74.8102810383;5;19.0;56.5;19;68.9147508144;
98;13;37.2999992371;100.969429016;19;75.8168501854;5;18.0;58.5;20;69.296153307;
99;14;38.7588310242;99.0343704224;18;76.8653020859;5;18.0;60.5;20;69.7148916721;
100;14;39.204460144;99.0963439941;19;77.9509649277;5;20.0;56.5;21;70.1712703705;
