Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.1999998093;4;21.0;
4;1;8.0;11.0;6;20.0;2;8.14999961853;10.0;4;21.0299999714;
5;1;8.0;10.0;6;20.0;2;8.15450000763;10.0;4;21.0605909824;
6;1;9.0;10.0;6;20.0;2;9.23863315582;10.0;4;21.091766119;
7;1;9.5;10.0;6;20.0;2;9.74564743042;10.0;4;21.1235172749;
8;1;9.5;10.0;6;20.3999996185;2;9.75279140472;10.0;3;21.5670698881;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;9.85259056091;10.1999998093;3;21.9382035732;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;9.93609523773;10.3632001877;3;22.2480803728;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;10.005818367;10.4951858521;3;23.3592649698;
12;1;9.95943069458;11.0209560394;3;22.9143505096;2;10.2558355331;11.0209560394;4;24.2933903933;
13;1;11.7228336334;11.4571752548;3;23.6214065552;2;12.0331172943;11.4571752548;4;25.0641713142;
14;1;12.7228336334;11.8107032776;3;24.1832637787;2;14.0331172943;11.8107032776;4;25.691778779;
15;1;13.7228336334;12.0916318893;3;24.6226100922;2;16.0331172943;12.0916318893;4;26.198879838;
16;1;14.7228336334;12.3113050461;3;24.9617595673;2;17.0774936676;12.3113050461;4;26.6077592373;
17;1;15.7228336334;12.4808797836;3;25.0;2;18.0931835175;12.4808797836;4;26.7176665068;
18;1;16.7228336334;12.5;4;25.0;2;19.1093082428;12.5;4;26.7912226915;
