Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;13.0;6;20.0;2;7.15000009537;11.0;3;21.0299999714;
3;1;8.0;12.0;6;20.0;2;8.15450000763;10.0;3;21.0605909824;
4;1;8.0;11.0;6;20.0;2;8.15908908844;10.0;3;21.091766119;
5;1;8.0;10.0;6;20.0;2;8.16376495361;10.0;3;21.1235172749;
6;1;9.0;10.0;6;20.0;2;9.25279140472;10.0;3;21.1558350325;
7;1;9.5;10.0;6;20.0;2;9.76006317139;10.0;3;21.1887089014;
8;2;10.5;10.3000001907;5;21.3999996185;2;9.76745986938;10.0;3;21.6340136528;
9;2;11.5900001526;10.1999998093;4;21.7264003754;2;9.86765289307;10.1999998093;3;22.0068871975;
10;2;12.6634397507;10.3632001877;4;21.9903717041;2;9.95154953003;10.3632001877;3;22.3184864521;
11;2;12.9478340149;10.4951858521;4;23.0819120407;2;10.0216598511;10.4951858521;3;23.4320747852;
12;2;13.1934309006;11.0209560394;3;23.99553442;2;10.2722177505;11.0209560394;3;24.3685975075;
13;2;15.9568338394;11.7815303802;3;24.7449600697;2;12.0500392914;11.4571752548;3;25.1417599916;
14;2;17.9568328857;11.8107032776;3;25.3503712416;2;14.0500392914;11.8107032776;3;25.771723628;
15;2;18.7228336334;12.4417638779;3;25.8344515562;2;16.0500392914;12.0916318893;3;26.2811454535;
16;2;19.7228336334;12.6748571396;3;26.2195074558;2;17.0960044861;12.3113050461;4;26.6922996044;
17;2;20.7228336334;12.4808797836;2;26.3048160076;3;18.1122055054;12.4808797836;4;26.8044247627;
18;2;21.7228336334;12.5;3;26.3530313969;3;19.1288299561;12.5;5;26.8801307678;
19;2;22.625;12.5;3;26.4023760557;3;20.0480289459;12.5;4;26.9575897455;
20;2;22.625;12.5;3;26.4528282881;3;20.0654582977;12.5;4;27.0367236137;
21;2;22.625;12.5;3;26.5043625832;3;20.0832633972;12.5;4;27.1174445152;
22;2;22.625;12.5;3;26.5569496155;3;19.625;13.1352329254;4;27.1996555328;
23;3;22.625;12.5;3;26.6105561256;3;20.1199226379;12.5;5;27.2832500935;
24;4;22.625;12.5;2;26.6651450396;4;19.625;13.1849746704;3;27.3681128025;
25;4;22.625;12.5;2;26.72067523;4;20.15782547;12.5;3;27.4541199207;
26;4;22.625;12.5;2;26.7771017551;4;19.625;13.2362356186;3;27.5411400795;
27;4;20.625;13.5;2;26.8343759775;4;20.1967563629;12.5;3;27.6290345192;
28;4;19.625;14.5;2;26.8924454451;4;19.625;13.2887105942;3;27.7176582813;
29;4;18.625;15.5;2;26.9512542486;4;19.625;13.8588294983;3;27.8068611622;
30;4;17.625;16.5;2;27.0107431412;4;19.625;13.9034309387;3;27.8964881897;
31;4;17.0;17.5;2;27.0708494186;4;19.625;13.9482440948;3;27.9863810539;
32;4;17.0;18.5;2;27.1315076351;4;18.2969360352;13.5;3;28.0763792992;
33;4;17.0;19.5;2;27.1926498413;4;17.3171844482;14.5;3;28.1663210392;
34;4;17.0;20.5;2;27.2542052269;4;17.625;13.5;3;28.2560443878;
35;4;17.0;21.5;2;27.3161010742;4;16.3576107025;13.5;3;28.3453888893;
36;4;17.0;22.5;2;27.3782629967;4;16.625;13.5;4;28.4341959953;
37;4;17.0;23.5;2;27.4406147003;4;15.397693634;13.5;5;28.5223107338;
38;4;17.0;24.5;3;27.5030794144;4;14.7925205231;14.5;5;28.6095826626;
39;4;17.0;25.5;3;27.5655794144;4;14.8121566772;15.5;5;28.6958668232;
40;4;17.0;26.5;2;28.628036499;4;14.8315696716;16.5;5;28.781024456;
41;4;18.0;28.2000007629;2;28.7303724289;4;15.0;15.5;5;28.8649244308;
42;4;19.0;28.5;2;28.8336939812;4;16.0;15.4324626923;6;28.9474434853;
43;4;19.2432670593;29.5;2;29.937926054;4;17.0;14.4737215042;7;29.0284671783;
44;4;21.0;28.2864875793;3;30.0429917574;4;15.9064054489;13.5;7;29.1078896523;
45;4;21.0;29.3169746399;3;30.1488128901;4;16.0;13.5;7;29.1856155396;
46;4;22.0;30.3169746399;4;30.2553098202;4;17.0;14.5;7;29.2615585327;
47;5;23.2829933167;32.3169746399;3;30.3624022007;4;18.0;14.6307792664;8;29.3356432915;
48;5;24.2935829163;34.3169746399;3;30.4700086117;5;19.0;14.6678218842;7;29.4078040123;
49;5;25.3044319153;36.3169746399;3;30.5780466795;5;20.6167564392;16.6678218842;7;29.4779849052;
50;5;26.0;38.3169746399;4;30.6864336729;5;20.6325473785;18.6678218842;6;29.5461406708;
51;5;26.9518871307;36.5;4;30.7950861454;5;20.6478824615;20.5;8;29.6122350693;
52;5;26.9634819031;35.5;4;30.9039206505;5;20.6627521515;21.5;8;29.6762418747;
53;5;26.625;35.5;5;31.0128536224;5;20.677154541;22.5;9;29.7381439209;
54;5;26.9873752594;33.5;5;31.1218010187;5;20.6910820007;22.5;10;29.7979326248;
55;5;26.625;33.5;5;31.2306792736;5;20.7045345306;22.5;10;29.8556070328;
56;5;27.0121517181;32.5;5;31.3394048214;5;20.7175121307;22.5;11;29.9111742973;
57;5;27.024848938;32.5;5;31.4478942156;5;20.730014801;22.5;11;29.9646482468;
58;5;26.625;33.5;6;31.5560644865;5;20.7420463562;22.5;11;30.0;
59;5;27.0508003235;34.4000015259;6;31.6638332605;5;20.75;22.5;10;30.0;
60;5;26.625;36.4000015259;7;31.7711186409;5;20.75;22.5;10;30.0;
61;5;27.4710845947;34.8075180054;7;31.8778395653;5;20.75;22.5;10;31.0;
62;5;27.0909404755;34.4000015259;10;31.9839155674;5;21.75;23.5;10;31.0299999714;
63;5;26.625;36.4000015259;11;32.0892677307;5;22.75;24.5;11;31.0605909824;
64;5;27.501739502;34.9348526001;12;32.1938176155;5;22.75;25.5;11;31.091766119;
65;5;26.625;35.9779434204;12;32.2974886894;5;22.75;26.5;11;31.1235172749;
66;5;26.625;37.021270752;14;32.3782629967;5;23.0027923584;27.5;12;31.1558350325;
67;5;27.5249996185;35.064781189;12;32.4406147003;5;23.0100631714;27.5;14;31.1887089014;
68;5;27.5249996185;35.1084289551;12;32.5030794144;5;22.75;28.0943546295;12;31.2221269608;
69;5;27.5249996185;35.1521530151;15;33.7556407452;5;23.0249786377;27.5;11;31.2560760975;
70;5;26.8500003815;36.7489471436;15;34.7891726494;5;23.032617569;27.5;10;31.2905418873;
71;5;27.9791984558;36.2374000549;14;35.6376951933;5;23.0403709412;27.5;11;31.3255085945;
72;5;27.1592674255;37.6346130371;15;36.336643815;5;23.0482387543;27.5;10;31.3609591722;
73;5;28.9265384674;34.8827781677;16;36.7706177235;5;22.75;28.1804790497;10;31.3968753815;
74;5;28.3313884735;35.9917068481;16;37.0230594873;5;22.75;28.1984367371;10;31.4332377911;
75;7;27.2999992371;38.0105285645;12;54.5239965916;5;22.75;28.2166194916;9;31.4700255394;
76;7;30.3059902191;35.0;12;56.1098294258;5;22.75;28.2350120544;9;31.5072168112;
77;7;30.0761108398;38.0;10;57.5483443737;5;23.0891227722;27.5;10;32.5598605871;
78;7;31.1036663055;38.0678482056;9;58.824655652;5;22.200969696;29.0;11;33.3935226202;
79;7;30.1312179565;40.0872154236;11;59.9366606474;5;22.0255012512;31.1967601776;11;34.0426809788;
