Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;2;8.0;12.3000001907;5;21.0;1;8.0;10.0;5;20.0;
4;2;8.14999961853;11.0;5;21.0900000334;2;8.0;10.1999998093;4;21.0;
5;2;8.16349983215;10.0;5;21.1871190071;2;8.14999961853;10.0;4;21.0299999714;
6;2;9.26710128784;10.0;5;21.2917383909;2;9.23174953461;10.0;4;21.0605909824;
7;2;9.79064083099;10.0;5;21.4042263031;2;9.73863315582;10.0;4;21.091766119;
8;2;9.81595134735;10.0;5;21.9389723539;2;9.74564743042;10.0;4;21.534434557;
9;2;9.93626880646;10.1999998093;5;22.4109756947;2;9.84524822235;10.1999998093;4;21.9046876431;
10;2;10.0424690247;10.3632001877;5;22.831872344;2;9.92855453491;10.3632001877;4;22.2136896849;
11;2;10.1371707916;10.4951858521;5;24.1073114872;2;9.9980802536;10.4951858521;4;23.3236640692;
12;2;10.4241456985;11.0209560394;5;25.2262470722;2;10.2478246689;11.0209560394;5;24.2565786839;
13;2;12.2430105209;11.4571752548;5;26.2035200596;2;12.0248346329;11.4571752548;5;25.0261526108;
14;2;14.2430105209;11.8107032776;5;27.060199976;2;14.0248346329;11.8107032776;5;25.6525614262;
15;2;16.2430095673;12.0916318893;5;27.819549799;2;16.0248355865;12.0916318893;5;26.1584771872;
16;2;17.4421443939;12.3113050461;5;28.5040667057;2;17.068403244;12.3113050461;5;26.5661897659;
17;2;17.7228336334;13.4808797836;5;28.912750721;2;18.0838298798;12.4808797836;5;26.6749540567;
