Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;2;8.0;11.3000001907;5;21.0;1;8.0;10.0;5;20.0;
5;2;8.14999961853;10.0;5;21.0599999428;1;8.0;10.0;5;20.0;
6;2;9.23849964142;10.0;5;21.1229639053;1;9.0;10.0;4;20.0;
7;2;9.75266647339;10.0;5;21.1889609098;1;9.5;10.0;4;20.0;
8;2;9.76751613617;10.0;4;21.6699410677;1;9.5;10.0;3;20.3999996185;
9;2;9.87573719025;10.1999998093;4;22.0818096399;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;9.96840667725;10.3632001877;4;22.4358423948;2;9.66343975067;10.5631999969;2;21.9903717041;
11;2;10.0480642319;10.4951858521;4;23.611035943;2;9.94783401489;10.4951858521;2;23.1719120741;
12;2;10.3124837875;11.0209560394;4;24.615765214;2;10.2136802673;11.0209560394;3;24.1897815466;
13;2;12.1056518555;11.4571752548;4;25.4640146494;2;12.0098056793;11.4571752548;3;25.0591306686;
14;2;14.1056518555;11.8107032776;4;26.1761806011;2;14.0098056793;11.8107032776;3;25.8015987873;
15;2;15.7228336334;12.6895065308;4;26.7751014233;2;16.0098056793;12.0916318893;3;26.441321969;
16;2;17.2071437836;12.3113050461;4;27.2831678391;2;17.1320438385;12.3113050461;3;27.0020139217;
17;2;18.2451515198;12.4808797836;4;27.4996597767;2;18.1818904877;12.4808797836;3;27.2842636108;
18;2;19.2852573395;12.5;5;27.687142849;2;19.2367935181;12.5;3;27.5518820286;
