Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0;2;14.6000003815;10.0;3;21.0;
5;2;10.3000001907;10.0;4;21.0900000334;2;15.6000003815;10.0;3;21.0599999428;
6;2;11.3269996643;10.0;4;21.1871190071;2;16.6359996796;10.0;3;21.5335636139;
7;2;11.3561353683;10.0;4;21.7036092281;2;17.6801376343;10.1999998093;3;21.9377998114;
8;2;11.5110826492;10.1999998093;4;22.1564130783;2;18.1626796722;10.3632001877;3;23.1372920275;
9;2;11.6469240189;10.3632001877;4;22.557236433;2;18.8823738098;10.9097137451;3;24.1638869047;
10;2;11.7671709061;10.4951858521;4;23.8035871983;2;20.8823738098;11.3658018112;3;25.029558897;
11;2;12.141076088;11.0209560394;4;24.8916251659;2;22.8823738098;11.7372808456;3;25.7537147999;
12;2;14.141076088;11.4571752548;4;25.8364036083;2;24.1034450531;12.0336990356;4;26.3590377569;
13;2;16.1410751343;11.8107032776;5;26.6592981815;2;25.1875629425;12.2662630081;4;26.8683357239;
14;2;17.3553848267;12.0916318893;5;27.3839819431;2;26.277135849;12.446267128;4;27.1343436241;
15;2;18.440984726;12.3113050461;5;28.0334718227;2;27.3722610474;12.5;4;27.3022236824;
16;2;19.5340881348;12.4808797836;5;28.407397747;2;28.472990036;12.5;4;27.4794437885;
17;2;20.6347923279;12.5;5;28.7683298588;2;29.5793228149;12.5;4;27.6659116745;
18;2;21.7430725098;12.5;5;29.1538929939;2;30.5995464325;12.5;4;27.8614320755;
19;2;22.7461681366;12.5;6;29.562889576;2;30.7168598175;12.5;5;28.0656974316;
20;2;22.8688659668;12.5;6;29.9934945107;2;30.8394184113;12.5;6;28.2782821655;
21;2;22.9980487823;12.5;6;30.4432339668;2;30.9669685364;12.5;7;28.4986391068;
22;2;23.1329708099;12.5;6;30.9089989662;2;31.0991840363;12.5;7;28.726098299;
23;2;23.2726993561;12.5;6;31.3870959282;2;31.2356586456;12.5;7;28.9598701;
24;3;21.5;13.5;5;31.8733391762;2;31.3759231567;12.5;7;29.1990513802;
25;3;21.5;14.5;6;32.36317873;2;31.5194320679;12.5;7;29.442636013;
26;3;20.5;13.5;6;32.8518595695;3;31.6655807495;12.5;6;29.6895294189;
27;3;20.5;14.5;6;33.3346033096;3;31.8137168884;12.5;6;29.938565731;
28;3;20.0003814697;15.5;6;33.8067913055;3;31.9631385803;12.5;6;30.1885280609;
29;3;19.142036438;16.5;6;34.2641468048;3;32.113117218;12.5;5;30.4381728172;
30;3;18.2792434692;17.5;6;34.7028827667;3;32.2629051208;12.5;5;30.6862530708;
31;3;17.4108657837;18.5;6;35.1198272705;3;32.4117507935;14.5;5;30.9315438271;
32;3;17.0359477997;19.5;6;35.5124940872;3;32.5589256287;16.5;5;31.1728658676;
33;3;17.1537475586;20.5;7;35.8791179657;3;32.7037200928;18.5;7;31.4091095924;
34;3;17.2637367249;21.5;7;36.2186422348;3;32.8454666138;20.5;7;31.6392536163;
35;3;17.3655929565;22.5;7;36.530673027;3;32.9835510254;22.5;7;31.8623819351;
36;3;17.4592018127;23.5;7;36.8154029846;3;33.1174278259;22.5;9;32.0776972771;
37;3;17.5446205139;24.5;7;37.0735216141;3;33.2466201782;22.5;9;32.2845292091;
38;3;16.5446205139;23.5;7;37.3061151505;3;33.370716095;22.5;10;32.4823384285;
