Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;2;9.19999980927;10.0;4;21.0;1;14.0;10.0;4;20.0;
5;2;10.3000001907;10.0;4;21.0599999428;1;15.0;10.0;4;20.0;
6;2;11.3179998398;10.0;4;21.1229639053;1;16.0;10.0;4;20.3999996185;
7;2;11.336889267;10.0;4;21.6001901627;1;17.0;10.1999998093;4;20.7264003754;
8;2;11.4800567627;10.1999998093;4;22.0082015991;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;11.6024608612;10.3632001877;4;22.3582868576;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;11.7074861526;10.4951858521;4;23.5279067755;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;12.0583724976;11.0209560394;4;24.5268628597;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;14.0583724976;11.4571752548;2;25.3691681623;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;16.0583724976;11.8107032776;3;26.0752547979;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;17.1801719666;12.0916318893;3;26.6680037975;1;23.0916557312;12.446267128;5;25.0;
15;2;18.2261924744;12.3113050461;3;27.1698563099;1;24.0916557312;12.5;5;25.0;
16;2;19.2750034332;12.4808797836;3;27.3801496029;1;25.0916557312;12.5;5;25.0;
17;2;20.3266181946;12.5;3;27.5615134239;1;26.0916557312;12.5;5;25.0;
18;2;21.3810272217;12.5;3;27.7520513535;1;27.0;12.5;6;25.0;
19;2;22.3256149292;12.5;4;27.9515185356;1;27.0;12.5;6;25.0;
20;2;22.3854560852;12.5;4;28.1595556736;1;27.0;12.5;6;25.0;
21;2;21.5;13.4478664398;4;28.3756833076;1;27.0;12.5;6;25.0;
22;2;21.5;13.5127048492;4;28.5992991924;1;27.0;12.5;6;25.0;
23;2;21.5;13.5797901154;3;28.8296794891;1;27.0;12.5;6;25.0;
24;2;22.5;12.5;3;29.0659828186;1;27.0;12.5;6;25.0;
25;2;21.5;13.5;3;29.3072590828;1;27.0;12.5;6;25.0;
26;2;21.5;13.7921772003;5;29.5524601936;2;27.0;12.5;5;25.0;
27;3;21.5;14.7762298584;4;29.8004574776;2;27.0;12.5;5;25.0;
28;3;20.5;13.7762298584;4;30.0500593185;2;27.0;12.5;5;25.0;
29;3;20.0150184631;14.5;5;30.3000340462;2;27.0;12.5;5;25.0;
30;3;19.0900096893;15.5;5;30.5491337776;2;27.0;12.5;5;25.0;
31;3;18.1647396088;16.5;5;30.7961182594;2;27.0;12.5;6;25.0;
32;3;17.2388343811;17.5;4;31.0397801399;2;27.0;12.5;5;25.0;
33;3;16.3119335175;18.5;4;31.278968811;2;27.0;12.5;6;25.0;
34;3;15.883690834;19.5;4;31.5126113892;2;27.0;12.5;6;25.0;
35;3;15.9537830353;20.5;4;32.7397313118;2;27.0;13.5;6;25.0;
36;3;17.0219192505;22.0;4;32.9894645214;2;27.0;14.5;6;25.0;
37;3;18.0878391266;22.5;5;33.2316606045;2;27.0;15.5;7;25.0;
38;4;18.4694976807;23.5;4;33.465700388;2;27.0;16.5;8;25.0;
39;4;17.4788513184;22.5;6;33.6910960674;2;27.0;17.5;8;25.0;
40;4;17.4883766174;22.5;6;33.9074891806;2;27.0;17.5;9;25.0;
41;4;17.0;22.077917099;8;34.1146470308;2;27.0;17.5;9;25.0;
