Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;6;20.0;
5;2;10.3000001907;10.0;5;21.0;1;15.0;10.0;5;20.0;
6;2;11.3000001907;10.0;5;21.0599999428;1;16.0;10.0;5;20.3999996185;
7;2;11.3179998398;10.0;5;21.5335636139;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4600687027;10.1999998093;5;21.9377998114;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.5813398361;10.3632001877;5;22.2840082645;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.6852025986;10.4951858521;5;23.4481773376;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;12.034453392;11.0209560394;5;24.4414664507;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;14.034453392;11.4571752548;5;25.2779132128;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;16.0344524384;11.8107032776;5;25.9779809713;1;21.7195167542;12.2662630081;5;24.892534256;
14;2;16.7933940887;12.0916318893;5;26.5645889044;1;21.9355201721;12.446267128;5;25.0;
15;2;16.9693775177;12.3113050461;5;27.060223341;1;22.0;12.5;5;25.0;
16;2;17.1180667877;12.4808797836;5;27.2642745972;1;23.9355201721;12.5;5;25.0;
17;2;19.0660667419;12.5;5;27.439432621;1;24.9355201721;12.5;5;25.0;
18;2;20.1186141968;12.5;5;27.6238675117;1;25.9355201721;12.5;6;25.0;
19;2;21.1739444733;12.5;5;27.8174073696;1;26.9355201721;12.5;6;25.0;
20;2;22.232006073;12.5;5;28.0197701454;1;27.0;12.5;6;25.0;
21;2;22.4059314728;12.5;7;28.2305569649;1;27.0;12.5;6;25.0;
22;2;22.4691677094;12.5;7;28.4492475986;1;27.0;12.5;6;25.0;
23;2;22.5347747803;12.5;7;28.6751992702;1;27.0;12.5;6;25.0;
24;2;22.6025600433;12.5;7;28.907648325;1;27.0;12.5;6;25.0;
25;3;22.6722946167;12.5;6;29.1457161903;1;27.0;12.5;6;25.0;
26;3;22.7437152863;12.5;6;29.3884181976;1;27.0;12.5;6;25.0;
27;3;22.8165245056;12.5;6;29.634677887;1;27.0;12.5;7;25.0;
28;3;21.5;13.5;6;29.8833432198;1;27.0;12.5;7;25.0;
29;3;22.5;12.5;7;30.1332073212;1;27.0;12.5;8;25.0;
30;3;21.0399627686;13.5;7;30.3830299377;1;27.0;12.5;8;25.0;
31;3;20.1149101257;14.5;7;30.6315627098;1;27.0;12.5;8;25.0;
32;3;19.1894683838;15.5;7;30.877573967;1;27.0;12.5;8;25.0;
33;3;18.2632713318;16.5;7;31.11987257;1;27.0;12.5;8;25.0;
34;3;17.3359622955;17.5;7;31.3573312759;1;27.0;12.5;8;25.0;
35;3;16.4071998596;18.5;7;31.5889077187;1;27.0;13.5;8;25.0;
36;3;15.5;17.5;7;32.8136615753;1;27.0;14.5;8;25.0;
37;3;17.5;18.0;7;33.0707678795;1;27.0;15.5;8;25.0;
38;3;19.5;17.5;7;33.3207116127;1;27.0;16.5;8;25.0;
39;3;18.8243560791;16.5;7;33.5629265308;1;27.0;17.5;9;25.0;
40;3;18.8370666504;16.5;8;33.7969750166;1;27.0;17.5;9;25.0;
41;3;18.6390914917;17.5;8;34.0225471258;1;27.0;17.5;9;25.0;
