Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;6.0;12.1999998093;3;21.0;1;11.8999996185;8.625;4;17.25;
2;2;7.15000009537;11.0;3;21.0599999428;1;11.8999996185;8.625;4;17.25;
3;2;8.15900039673;10.0;3;22.1441639662;1;11.8999996185;8.625;4;17.25;
4;2;8.32162380219;10.5;3;23.0740478039;1;11.8999996185;8.625;4;17.25;
5;2;8.46110725403;10.9200000763;3;23.8600269556;1;12.8999996185;8.625;3;17.25;
6;2;9.57522392273;11.2650718689;3;24.5184918642;1;13.8999996185;8.625;3;17.25;
7;2;10.5166606903;11.543302536;3;25.0685968399;1;14.8999996185;8.625;3;17.5949993134;
8;2;10.6404333115;11.7641716003;3;25.7804375887;1;15.5569992065;8.79749965668;3;17.8861961365;
9;2;10.8005981445;12.0549411774;3;26.3752912283;2;16.3317184448;8.94309806824;2;19.6667137146;
10;2;10.9344406128;12.2827939987;3;26.8758825064;2;16.8000278473;9.3333568573;2;20.3755960464;
11;2;11.0470733643;12.4589796066;3;27.1153810024;2;18.8000278473;9.6677980423;2;20.9802966118;
12;2;13.96778965;12.5;4;27.2821707726;2;20.8000278473;9.94955635071;2;21.4904720783;
13;2;15.96778965;12.5;4;27.458304882;2;21.8741588593;10.1834592819;1;21.9175518751;
14;2;17.0803756714;12.5;4;27.6437027454;2;22.9002914429;10.3752222061;1;22.2734507322;
15;2;18.122089386;12.5;4;27.8381814957;2;23.9271316528;10.5308046341;1;22.5077478886;
16;2;19.1658477783;12.5;5;28.0414469242;2;24.9546756744;10.625;1;22.5548160076;
17;2;20.2115821838;12.5;5;28.2530875206;2;25.9829177856;10.625;1;22.6030313969;
18;2;20.3569450378;12.5;5;28.4725704193;2;27.0118465424;10.625;2;22.6523760557;
19;2;20.4063282013;12.5;5;28.6992399693;3;27.591424942;10.625;2;22.7028282881;
20;2;20.4573287964;12.5;6;28.932320118;3;27.6216964722;10.625;3;22.7543625832;
21;2;20.509771347;12.5;6;29.1709208488;3;27.6526184082;10.625;3;22.8069496155;
22;2;20.563457489;12.5;6;29.4140472412;3;27.6841697693;10.625;4;22.8605561256;
23;2;20.6181602478;12.5;7;29.6606140137;3;27.7163333893;10.625;5;22.9151450396;
24;2;20.6736373901;12.5;7;29.9094619751;3;27.74908638;10.625;5;22.97067523;
25;2;20.7296295166;12.5;7;30.1593799591;3;27.7824058533;10.625;5;23.0271017551;
26;2;18.7858600616;13.5;7;30.4091258049;3;27.8162612915;10.625;5;23.0843759775;
27;2;17.8420524597;14.5;7;30.6574521065;3;27.8506259918;10.625;5;23.1424454451;
28;2;16.8979263306;15.5;7;30.9031295776;3;27.8854675293;10.625;5;23.2012542486;
29;2;15.953204155;16.5;7;31.144973278;3;27.920753479;10.625;5;23.2607431412;
30;2;15.625;15.5;7;31.3818635941;3;26.75;11.625;5;23.3208494186;
31;2;16.625;15.5;8;31.6127681732;3;26.75;11.6604251862;5;23.3815076351;
32;2;15.625;14.5;8;31.8367581367;3;26.75;11.6907539368;5;23.4426498413;
33;2;15.5382709503;15.5;8;32.053021431;3;26.75;11.7213249207;5;23.5042052269;
34;2;15.0;14.5;8;32.260872364;3;26.75;11.7521028519;5;23.5661010742;
35;2;15.0;14.5;8;32.4597568512;3;27.75;13.7521028519;6;23.6282629967;
36;3;15.678445816;15.5;6;32.6492528915;3;28.1769580841;15.7521028519;6;23.6906147003;
37;3;15.7210817337;16.5;6;32.8290677071;3;28.2143688202;17.7521018982;6;23.7530794144;
38;3;15.0;15.5;7;32.9990315437;3;28.2518482208;19.625;6;23.8155794144;
39;3;16.0;15.5;7;33.1590900421;3;28.2893486023;20.625;7;23.878036499;
40;3;17.0;15.5;7;33.3092918396;3;28.3268222809;20.625;7;23.940372467;
41;3;16.0;14.5;7;33.4497776031;3;28.3642234802;20.625;7;24.0025100708;
42;3;15.9012002945;14.5;8;33.5807676315;4;28.401506424;20.625;7;24.0643725395;
43;3;15.0;13.5;8;33.7025489807;4;28.4386234283;20.625;7;24.1258842945;
44;3;15.0;13.5;8;33.8154602051;4;28.4755306244;20.625;7;24.186971426;
45;3;15.9834785461;14.5;9;34.9198827744;4;28.5121822357;20.625;8;24.2475619316;
46;3;17.0069732666;15.5;8;35.0399999619;4;28.548538208;20.625;8;24.3075861931;
