Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;5;21.0;1;11.8999996185;8.625;5;17.25;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;11.8999996185;8.625;5;17.25;
5;2;8.42599964142;10.9200000763;4;23.5501437187;1;12.8999996185;8.625;5;17.25;
6;2;9.50549983978;11.2650718689;4;24.1268010139;1;13.8999996185;8.625;4;17.25;
7;2;10.4285306931;11.543302536;4;24.588925004;1;14.8999996185;8.625;4;17.5949993134;
8;2;10.5325078964;11.7641716003;4;25.2016390562;1;15.5569992065;8.79749965668;3;17.8861961365;
9;2;10.6703691483;12.0549411774;4;25.6890956163;1;15.7317180634;8.94309806824;2;18.6667137146;
10;2;10.780046463;12.2827939987;4;26.0737844706;1;16.2000274658;9.3333568573;1;19.3355960846;
11;2;10.8666009903;12.4589796066;5;26.1886988878;1;17.2000274658;9.6677980423;1;19.8991127014;
12;2;13.787317276;12.5;5;26.222116828;1;18.2000274658;9.94955635071;1;20.3669185638;
13;2;15.787317276;12.5;5;26.2560658455;1;19.2000274658;10.1834592819;1;20.7504444122;
14;2;16.8098716736;12.5;5;26.2905315161;1;20.2000274658;10.3752222061;1;21.0616092682;
15;2;17.8176269531;12.5;5;26.3254981041;1;21.2000274658;10.5308046341;2;21.25;
16;2;18.8254928589;12.5;5;26.3609485626;1;22.2000274658;10.625;2;21.25;
17;2;19.8334693909;12.5;5;26.3968646526;1;23.2000274658;10.625;2;21.25;
18;2;19.9392948151;12.5;6;26.433226943;1;24.2000274658;10.625;2;21.25;
19;2;19.9474754333;12.5;6;26.4700145721;1;24.75;10.625;2;21.25;
20;2;19.9557533264;12.5;6;26.5072057247;1;24.75;10.625;2;21.25;
21;2;19.9641208649;12.5;6;26.5447772741;1;24.75;10.625;3;21.25;
22;2;19.972574234;12.5;6;26.5827050209;1;24.75;10.625;3;21.25;
23;2;19.9811096191;12.5;7;26.6209636927;1;24.75;10.625;4;21.25;
24;3;19.9897174835;12.5;6;26.6595270634;1;24.75;10.625;4;21.25;
25;3;19.625;12.9978580475;6;26.6983678341;1;24.75;10.625;4;21.25;
26;3;20.0071334839;12.5;6;26.7374579906;1;24.75;10.625;4;21.25;
27;3;19.625;13.3687286377;6;26.7767686844;1;24.75;10.625;4;21.25;
28;3;19.625;13.3883838654;6;26.8162703514;1;24.75;10.625;4;21.25;
29;3;20.0336608887;12.5;6;26.8559328318;1;24.75;10.625;4;21.25;
30;3;20.0425853729;12.5;6;26.8957252502;1;24.75;10.625;4;21.25;
31;3;20.0515384674;12.5;6;26.9356164932;1;24.75;10.625;4;21.25;
32;3;20.0605144501;12.5;6;26.9755750895;1;24.75;10.625;4;21.25;
33;3;19.625;13.4877872467;6;27.0155692101;1;24.75;10.625;4;21.25;
34;3;20.078502655;12.5;6;27.0555667877;1;24.75;10.625;4;21.25;
35;3;19.625;13.5;6;27.0955359936;1;24.75;10.625;5;21.25;
36;3;20.096496582;12.5;6;27.1354446411;1;24.75;10.625;5;21.25;
37;3;19.625;13.5;6;27.1752612591;1;24.75;10.625;5;21.25;
38;3;19.625;13.5876302719;7;27.2149541378;1;24.75;11.625;5;21.25;
39;3;20.1233654022;12.5;7;27.2544920444;2;24.75;12.625;5;21.25;
40;3;20.1322612762;12.5;7;27.2938444614;2;25.75;14.625;4;22.25;
41;3;19.625;13.5;7;27.3329811096;2;26.75;16.625;4;22.3075000048;
42;3;19.625;13.6664905548;8;27.3718724251;2;27.3845005035;18.625;5;22.3676981926;
43;3;20.1586723328;12.5;8;27.4104895592;2;26.75;19.625;5;22.4306503534;
44;3;20.1673603058;14.5;8;27.4488046169;2;26.75;20.625;5;22.4964048862;
45;3;20.1759815216;16.5;9;27.4867904186;2;26.75;21.2482032776;6;22.5650019646;
46;3;20.1845283508;18.5;9;27.5244207382;2;26.75;21.2825012207;6;22.6364723444;
47;3;20.1929950714;20.5;9;27.5616705418;2;26.75;21.3182373047;7;22.7108361721;
48;3;20.2013759613;22.5;10;27.598515749;3;26.75;21.3554191589;6;22.78810215;
49;3;20.2096652985;22.5;11;27.6349334717;3;26.75;21.3940505981;6;22.8682664633;
50;3;20.2178592682;22.5;11;27.6709020138;3;26.75;21.4341335297;6;22.9513115883;
51;3;20.2259521484;22.5;11;27.7064008713;4;26.75;21.4756546021;6;37.5372054577;
52;4;20.2339401245;22.5;11;27.7414107323;4;27.75;21.625;6;38.2059006691;
53;4;20.2418174744;22.5;11;27.7759137154;4;28.75;23.5629501343;6;38.813069582;
54;4;20.2495803833;22.5;12;27.8098933697;4;29.75;24.6086673737;6;39.3601024151;
55;4;20.2572250366;22.5;12;27.843334198;5;30.75;25.6557121277;6;39.8501579762;
56;4;20.264749527;22.5;12;27.8762221336;5;31.75;25.625;6;40.2876207829;
57;4;20.2721500397;22.5;14;27.9085445404;5;32.75;26.625;6;41.6775810719;
58;4;20.27942276;22.5;14;27.9402899742;5;34.75;27.8042926788;7;42.0554151535;
59;4;20.2865657806;22.5;14;27.9714484215;6;35.943977356;28.8560791016;6;42.3783242702;
60;4;20.2935752869;22.5;14;28.0;6;36.0;29.9088668823;6;42.5168888569;
61;4;20.2999992371;22.5;14;28.0;6;36.0;30.962562561;6;43.740087986;
62;4;20.2999992371;22.5;15;28.0;6;36.5568771362;32.4188461304;7;44.7781411409;
63;4;19.625;23.5;15;29.0;6;37.013458252;33.6358337402;7;46.4886231422;
64;4;21.2999992371;23.5;15;29.1299999952;6;38.3322792053;34.9924850464;7;47.1949545145;
65;4;22.2999992371;24.5;16;29.2754310369;6;39.5802078247;36.2962226868;9;47.8265980482;
66;5;23.2999992371;26.5;15;30.4377241135;7;40.5257911682;37.5563964844;8;48.1951395273;
67;5;24.2999992371;28.5;15;30.6683349609;7;39.8000030518;38.6782684326;7;48.5374567509;
68;5;24.5362491608;30.5;15;30.920686841;7;40.7376098633;39.779712677;7;48.8977093697;
69;5;23.8729438782;33.5;16;31.1962043047;7;40.8448486328;39.8822822571;8;49.2765949965;
70;5;23.8850879669;35.4281768799;16;31.4962083101;7;40.9624824524;43.779712677;8;49.6747251749;
71;6;23.625;36.2049560547;16;31.8218553066;7;41.0910797119;45.779712677;6;50.0925869942;
72;6;23.625;35.786315918;16;32.1740677357;7;41.2311401367;47.779712677;7;50.5305007696;
73;6;23.625;36.6558380127;16;33.6703392267;7;41.3830528259;49.779712677;8;50.9885725975;
74;6;24.8517341614;35.2527275085;16;34.9851948023;7;41.5470809937;51.779712677;9;51.4666464329;
75;6;24.0255012512;37.658821106;17;36.1535350084;7;41.7233276367;53.779712677;9;51.9642528296;
76;6;24.8743247986;37.3034591675;17;37.2107936144;8;41.9117088318;55.779712677;9;52.4805662632;
77;6;24.9874687195;37.9003791809;17;39.0405194759;8;42.111907959;57.779712677;9;53.0143642426;
78;6;25.6736755371;39.5607070923;17;39.8039237261;8;42.3233757019;59.779712677;10;53.5640013218;
79;6;27.4434661865;39.9492950439;17;40.6030825377;8;42.5452880859;61.779712677;11;54.1273984909;
80;6;26.70652771;42.3583717346;17;41.4330146313;8;42.7765655518;63.779712677;11;54.7020499706;
81;6;24.2999992371;46.455039978;17;42.2875766754;8;43.0158538818;65.7797088623;12;55.2850563526;
82;7;23.2999992371;48.958946228;16;43.1596524715;8;43.261554718;67.7797088623;13;56.8731777668;
83;7;22.2999992371;49.451007843;16;44.0414401293;8;44.5118484497;70.7797088623;13;57.5229103565;
84;7;21.2999992371;51.9245262146;17;44.9248148203;9;45.7647590637;73.4382247925;12;58.1735486984;
85;7;20.2999992371;53.4948768616;17;45.801730752;10;46.0181884766;74.5359115601;13;58.8214379549;
86;7;21.8143291473;51.8285446167;18;46.6646219492;10;46.2700004578;75.6321105957;14;59.4629788399;
87;7;22.8334312439;52.2487182617;18;47.5067625046;10;45.5180854797;77.1976623535;14;60.0947436094;
88;7;23.8527908325;52.6496124268;19;49.3225467205;10;43.5180854797;78.2657165527;13;60.7135847807;
89;8;25.2999992371;55.0274047852;18;50.1676595211;10;42.5180854797;79.3336791992;14;61.3167226315;
90;8;27.2999992371;56.379234314;18;50.9820985794;11;43.5180854797;78.4014434814;13;62.9018155336;
91;8;28.5526657104;57.8410682678;19;51.7642704248;11;43.4356880188;81.4689178467;14;64.6470009089;
92;8;28.2999992371;59.1571388245;19;52.4901850224;12;44.6389770508;85.5359954834;14;65.4411846399;
93;8;27.5830612183;59.1656112671;19;53.1681996584;12;43.6389770508;87.6025695801;15;66.1968216896;
94;8;27.599313736;60.1656112671;19;53.8165377378;12;42.6389770508;90.6685638428;15;66.9649080038;
95;8;25.2999992371;61.8684692383;21;54.4369893074;12;41.6389770508;92.73387146;16;67.7583733797;
96;9;27.2999992371;59.907787323;16;60.031650424;13;39.6389770508;93.7984085083;17;68.9226814508;
97;9;25.2999992371;64.9487228394;17;60.7527446747;13;38.6389770508;94.0172271729;17;70.152992487;
98;9;25.2999992371;66.6653747559;17;61.4492541552;13;37.6389770508;94.2434082031;17;72.4541105032;
99;9;25.2999992371;68.0354385376;18;61.979195714;14;36.8000030518;95.4760665894;18;73.8972173929;
100;9;27.0;69.0811920166;20;62.5018486977;14;35.8000030518;96.7142181396;19;76.4206650257;
101;9;27.0;72.934677124;20;63.0232453346;14;35.8000030518;100.956733704;21;79.0843631029;
102;9;28.0;73.1773834229;21;63.5421025753;14;38.8000030518;100.956733704;20;80.7948462963;
103;9;30.0;72.2277297974;23;64.0571601391;14;37.4000015259;106.956733704;24;82.5665932894;
