Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;2;8.0;10.1999998093;5;22.0;2;12.2999992371;8.625;4;18.25;
4;2;8.29999923706;10.5;5;22.870000124;2;12.2999992371;8.625;4;18.2875000238;
5;2;8.43050003052;10.9200000763;5;23.5907347202;2;13.5225000381;8.625;3;18.3260172606;
6;2;9.51463317871;11.2650718689;5;24.178371191;2;14.5456104279;8.625;3;18.7213094234;
7;2;10.4401340485;11.543302536;5;24.6518604755;2;15.5757856369;8.79749965668;3;19.0645833015;
8;2;10.5466680527;11.7641716003;5;25.2769526243;2;16.4387512207;8.94309806824;3;19.9107559919;
9;2;10.6873140335;12.0549411774;5;25.7773911953;2;16.9464530945;9.3333568573;3;20.6481348276;
10;2;10.7999124527;12.2827939987;5;26.175667882;2;17.388879776;9.6677980423;3;21.2830202579;
11;2;10.8895254135;12.4589796066;5;26.3047758341;2;19.388879776;9.94955635071;3;21.8250879049;
12;2;12.8895254135;12.5;5;26.3529902697;2;21.388879776;10.1834592819;3;22.2857775688;
13;2;14.8895254135;12.5;5;26.4023339748;2;22.3714675903;10.3752222061;3;22.6770049334;
14;2;15.9220657349;12.5;5;26.4527852535;2;23.5705947876;10.5308046341;4;22.9483398199;
15;2;16.9334182739;12.5;5;26.5043187141;2;24.6203613281;10.625;4;23.0341341496;
16;2;17.9450130463;12.5;5;26.556904912;2;25.671836853;10.625;4;23.1227318048;
17;2;18.9568443298;12.5;4;26.6105105877;2;26.7249946594;10.625;4;23.2140699625;
18;2;19.9689064026;12.5;5;26.6650986671;2;27.7797985077;10.625;4;23.3080689907;
19;2;19.9996471405;12.5;5;26.7206280231;2;27.9848403931;10.625;4;23.4046320915;
20;2;20.0121421814;12.5;5;26.777053833;2;28.0427799225;10.625;4;23.5036454201;
21;2;20.0248374939;12.5;5;26.8343273401;2;28.1021881104;10.625;4;23.6049773693;
22;3;20.0377235413;12.5;4;26.8923960924;2;28.1629867554;10.625;4;23.708479166;
23;3;19.625;12.5;4;26.9512042999;2;28.2250881195;10.625;4;23.8139853477;
24;3;20.0640220642;12.5;5;27.0106925964;2;28.2883911133;10.625;5;23.9213142395;
25;3;20.0774059296;12.5;5;27.0707983971;2;28.3527889252;10.625;5;24.0302686691;
26;3;20.0909290314;12.5;6;27.1314563751;2;28.4181613922;10.625;6;24.1406378746;
27;3;19.625;13.5;6;27.1925981045;2;28.4843826294;10.625;6;24.2521979809;
28;3;19.625;13.5962991714;6;27.2541532516;2;28.5513191223;10.625;6;24.3647143841;
29;3;20.1321849823;12.5;6;27.3160488605;2;28.6188278198;10.625;6;24.477943182;
30;3;18.1461105347;13.5;6;27.3782105446;2;28.6867656708;10.625;6;24.5916330814;
31;3;16.625;15.5;6;27.4405622482;2;28.7549800873;10.625;6;24.7055282593;
32;3;15.625;16.720281601;7;27.5030269623;2;28.8233165741;10.625;6;24.8193695545;
33;3;14.625;17.7515144348;7;27.5655269623;2;28.891620636;10.625;8;24.9328980446;
34;3;14.0;18.7827644348;7;28.6279840469;2;28.9597396851;12.625;8;25.0458562374;
35;3;15.0;20.3139915466;7;28.8603202105;2;29.027513504;14.625;8;25.1579911709;
36;3;16.0;21.4301586151;8;29.11936903;2;29.0947952271;16.625;10;25.269056797;
37;3;16.0;22.5596847534;9;29.4085912704;2;29.1614341736;18.625;10;25.3788151741;
38;3;16.0;23.7042942047;9;29.7316550016;2;29.2272891998;20.625;10;25.4870390892;
39;3;16.0;24.8658275604;10;30.0923497677;2;29.2922229767;20.625;12;25.5935144424;
40;3;16.0;26.0461750031;11;30.4944593906;2;29.3561096191;20.625;12;25.6980404854;
41;3;16.0;27.2472305298;11;30.9415872097;2;29.4188232422;20.625;12;25.800432682;
42;3;17.0;25.4707946777;13;31.436930418;2;29.4802589417;20.625;11;25.9005227089;
43;3;16.0;26.7184658051;13;31.9830005169;2;29.5403137207;20.625;11;25.9981594086;
44;3;17.5711746216;24.5;13;32.5813026428;2;29.5988960266;20.625;11;26.0932102203;
45;3;17.9782428741;23.5;13;33.2319869995;2;29.6559257507;20.625;12;26.1855602264;
46;3;17.8521976471;23.5;14;33.9335057735;3;29.7113361359;20.625;11;26.2751131058;
47;3;17.7530574799;23.5;14;34.6823186874;3;29.7650680542;20.625;11;26.361790657;
48;3;18.0;24.5;15;35.4726977348;3;29.817073822;20.625;11;26.4455323219;
49;3;20.0;25.5;15;36.296687603;3;29.8673191071;20.625;11;26.5262951851;
50;3;20.7897415161;26.5;15;37.1442668438;3;29.9157772064;20.625;11;26.6040520668;
51;3;21.8015079498;27.5;15;38.0037362576;3;29.962430954;20.625;11;26.6787919998;
52;3;23.4380321503;27.5;15;38.8623154163;3;30.0072746277;20.625;11;26.7505178452;
53;4;22.4493045807;28.5;10;54.7069067955;3;30.0503120422;20.625;12;26.8192458153;
54;4;22.625;30.5;11;56.2749288082;3;30.0915470123;20.625;12;26.8850049973;
55;4;24.625;30.5;11;57.7244889736;3;30.1310043335;20.625;13;27.7587976456;
56;5;26.625;32.4034767151;10;59.0454518795;3;30.6552810669;21.0234375;13;28.4834432602;
57;5;28.591802597;33.4261856079;11;60.2334339619;3;31.0900650024;21.3489723206;13;29.0762262344;
58;5;28.4685325623;33.5;11;61.2891058922;3;31.4457359314;21.6102333069;13;29.5564455986;
59;5;27.625;35.5;12;62.2172393799;3;31.7338676453;21.8168411255;14;29.9431600571;
60;5;28.6426010132;35.5;12;63.0037298203;3;31.9658966064;21.9782962799;14;30.0;
61;5;28.7160797119;36.5;12;63.6628503799;3;32.0;22.0;14;31.0;
62;5;27.7160797119;35.5;15;64.1303920746;3;33.0;23.0;14;31.1000000238;
63;5;27.7160797119;35.5;15;65.4319667816;3;34.0;24.0;15;31.2088999748;
64;6;28.7160797119;36.5;11;80.7096247673;3;34.0;25.0;16;31.3272645473;
65;6;28.5249996185;40.5;12;81.6985173225;3;34.0;26.0;17;31.4556473494;
66;6;28.5249996185;44.5;15;82.4799562693;3;34.0;27.0;17;31.5945794582;
67;6;29.5249996185;48.5;15;83.0884407759;3;34.0;27.797290802;19;31.7445563078;
68;6;30.5249996185;52.5;15;83.6181662083;3;34.0;27.8722782135;18;31.9060227871;
69;6;31.5249996185;55.5;15;84.0741380453;3;34.0;27.9530105591;17;32.0793559551;
70;8;32.5250015259;57.5;14;84.4629788399;3;30.0000019073;30.0396785736;17;32.2648479939;
71;8;34.5250015259;56.5;14;84.7921388149;3;30.0000019073;30.1324234009;18;32.4626858234;
72;8;34.1131057739;58.5;15;87.8118035793;3;29.0000019073;29.2313423157;18;32.6729331017;
73;8;35.5535888672;58.0;15;90.3230038881;3;31.0000019073;28.3364677429;18;32.8955099583;
74;8;33.9606399536;61.9940071106;15;92.3856817484;3;30.0000019073;29.4477539062;18;33.1301763058;
75;8;35.225944519;62.3020935059;16;94.0656621456;3;27.4000015259;30.0;20;33.3765156269;
76;8;36.4339103699;59.5354576111;16;96.2644685507;3;29.4000015259;27.0;21;33.633923769;
77;8;37.5528717041;58.5464019775;16;97.9600013494;3;31.4000015259;27.0;21;33.9016013145;
78;8;34.5593833923;64.5573959351;16;98.5910863876;3;30.4000015259;28.0;21;34.1785526276;
79;8;34.5593833923;70.5684356689;20;99.0834310055;3;29.4000015259;28.0;22;34.4635906219;
80;9;33.5593833923;76.033744812;20;99.6216185093;3;29.4000015259;29.0;22;34.7553491592;
81;9;33.5593833923;78.0961990356;19;100.21037519;3;28.4000015259;28.0;23;35.0523042679;
82;9;33.2999992371;78.465133667;21;100.854443312;3;30.4000015259;27.0;22;35.3527998924;
83;10;32.2999992371;84.207359314;21;101.558407664;3;32.4000015259;27.0;19;35.6550831795;
84;10;33.2999992371;81.5600891113;20;102.326477289;3;28.4000015259;29.0;16;35.9573426247;
85;10;33.2999992371;84.3307876587;21;103.162218451;3;28.4000015259;27.0;11;36.257750988;
86;11;32.2999992371;88.490852356;21;105.068246961;3;29.4000015259;27.0;12;36.5545091629;
87;11;34.2999992371;87.3382644653;20;106.125890613;3;27.4000015259;28.0;12;36.8458890915;
88;11;34.2999992371;93.3470535278;20;107.26037395;3;28.4000015259;27.0;12;37.1302747726;
89;11;34.2999992371;98.6248245239;22;108.46965754;3;29.4000015259;27.0;12;37.4061965942;
90;11;35.2999992371;102.041259766;19;109.749441624;3;27.4000015259;28.0;11;37.6723608971;
91;11;35.2999992371;104.368110657;20;111.092981696;3;26.4000015259;29.0;11;37.9276695251;
92;11;35.9899330139;105.869781494;20;112.491040826;3;25.4000015259;30.0;11;38.1712341309;
93;11;35.6669845581;108.959899902;21;113.880327702;3;24.4000015259;31.0;12;38.4023790359;
94;12;35.6720085144;111.332710266;21;115.293206692;3;23.4000015259;32.0;12;38.6206407547;
95;12;35.2999992371;112.560165405;21;116.723178387;3;22.4000015259;33.0;11;38.8257570267;
96;12;37.6763534546;113.52885437;19;118.154153109;3;21.4000015259;34.0;9;39.0176506042;
97;12;37.8236465454;113.804290771;19;119.569976091;3;20.4000015259;35.0;9;39.1964120865;
98;12;37.5756225586;115.747093201;18;120.955235839;3;19.4000015259;36.0;8;39.3622770309;
99;12;38.2424316406;115.649124146;19;122.296013832;3;18.4000015259;37.0;8;39.5156049728;
100;12;36.6795425415;116.767189026;19;124.580497503;3;17.4000015259;38.0;9;39.6568536758;
