Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;5;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.8999996185;8.625;6;17.25;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.8999996185;8.625;6;17.25;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.8999996185;8.625;6;17.25;
7;1;10.194486618;11.543302536;4;23.5283432007;2;15.5;8.625;5;18.5949993134;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;16.3317184448;8.94309806824;4;19.6867136955;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;16.8120269775;9.3333568573;4;20.3757920265;
11;1;10.6065406799;12.4589796066;4;25.0;2;18.8120269775;9.6677980423;4;20.9596945047;
12;1;11.6065406799;12.5;4;25.0;2;20.8120269775;9.94955635071;4;21.4480694532;
13;1;12.6065406799;12.5;4;25.0;2;21.8487186432;10.1834592819;4;21.8523409367;
14;1;13.6065406799;12.5;4;25.0;2;22.1114063263;10.3752222061;4;22.1844209433;
15;1;14.6065406799;12.5;4;25.0;2;22.3106536865;10.5308046341;4;22.3938889503;
16;1;15.6065406799;12.5;4;25.0;2;22.4363327026;10.625;4;22.4151208401;
17;1;16.6065406799;12.5;5;25.0;2;22.4490718842;10.625;4;22.4364993572;
18;1;17.6065406799;12.5;5;25.0;2;22.4618988037;10.625;4;22.4580165148;
19;1;17.625;12.5;6;25.0;2;22.4748096466;10.625;4;22.4796639681;
20;1;17.625;12.5;6;25.0;2;22.4877986908;10.625;4;22.5014331341;
21;1;17.625;12.5;6;25.0;2;24.5008602142;10.625;5;22.5233153105;
22;2;17.625;12.5;5;25.0;2;25.5139884949;10.625;5;22.5453014374;
23;2;17.625;12.5;5;25.0;2;26.5271816254;10.625;5;22.5673824549;
24;2;17.625;12.5;5;25.0;2;27.540430069;10.625;5;22.5895489454;
25;2;17.625;12.5;5;25.0;2;27.553730011;10.625;5;22.6117914915;
26;2;17.625;12.5;5;25.0;2;27.567073822;10.625;5;22.6341004372;
27;2;17.625;12.5;7;25.0;2;27.5804595947;10.625;5;22.6564661264;
28;2;17.625;12.5;6;25.0;2;27.5938796997;10.625;5;22.678878665;
29;2;17.625;12.5;6;25.0;2;27.6073265076;10.625;5;22.7013280392;
30;2;17.625;12.5;6;25.0;2;27.6207962036;10.625;5;22.7238043547;
31;2;17.625;12.5;6;25.0;2;27.6342830658;10.625;6;22.7462974787;
32;2;17.625;12.5;6;25.0;3;27.6477775574;10.625;5;22.7687973976;
33;2;17.625;12.5;6;25.0;3;27.661277771;10.625;5;22.7912938595;
34;2;17.625;12.5;6;25.0;3;27.6747760773;10.625;5;22.8137768507;
35;2;17.625;12.5;6;25.0;3;27.6882667542;10.625;5;22.8362361193;
36;2;17.625;12.5;6;25.0;3;27.7017421722;10.625;5;22.8586617708;
37;2;17.625;12.5;6;25.0;3;27.7151966095;12.625;5;22.8810436726;
38;2;17.625;12.5;6;25.0;3;27.7286262512;14.625;5;22.9033719301;
39;2;17.625;12.5;6;25.0;3;27.742023468;16.625;5;22.9256366491;
40;2;17.625;12.5;6;25.0;3;27.7553825378;18.625;5;22.9478281736;
41;2;17.625;12.5;6;25.0;3;27.7686958313;20.625;5;22.9699368477;
42;2;17.625;12.5;7;25.0;3;27.781961441;20.625;6;22.9919531345;
43;2;17.625;12.5;7;25.0;3;27.7951717377;20.625;6;23.0138677359;
44;2;17.625;12.5;7;25.0;3;28.8083209991;21.625;5;24.0356714725;
45;2;17.625;12.5;7;25.0;3;28.75;23.5178356171;6;24.0873553753;
46;2;17.625;12.5;9;25.0;4;29.3680000305;24.528678894;5;24.1395016909;
47;2;17.625;12.5;9;25.0;4;28.75;24.625;5;24.1920950413;
48;2;17.625;12.5;9;25.0;4;29.4050598145;26.550163269;5;24.2451188564;
49;2;17.625;13.5;10;25.0;4;29.4241104126;26.5608005524;5;24.2985557318;
50;2;17.625;14.5;11;25.0;4;29.4435005188;26.5713615417;6;24.3523873091;
51;2;17.625;15.5;11;25.0;5;29.4632263184;26.5818386078;5;24.406594038;
52;2;17.625;16.5;12;25.0;5;29.4832763672;26.5922336578;5;25.4611555338;
53;2;17.625;17.5;12;25.0;5;30.5036449432;27.6025390625;5;25.5560503006;
54;2;17.625;17.5;13;25.0;5;31.5243244171;28.6127548218;5;25.6524398327;
55;2;17.625;17.5;13;25.0;5;32.1940155029;29.6228733063;5;25.7345126867;
56;2;17.625;17.5;14;25.0;5;32.2407073975;30.625;5;25.8139828444;
57;2;17.625;17.5;14;25.0;5;32.2883911133;31.625;5;26.7700029612;
58;2;17.625;17.5;14;25.0;5;32.8470039368;32.0359382629;6;27.5856459141;
59;2;17.625;17.5;14;25.0;5;33.3215026855;32.3738746643;6;28.2782142162;
60;2;17.625;17.5;14;25.0;5;33.7222824097;32.6474380493;6;28.8669900894;
61;2;17.625;17.5;14;25.0;5;32.1802062988;34.4334945679;6;30.3709800243;
62;2;17.625;17.5;15;25.0;5;33.3739547729;35.6854896545;9;30.6609648466;
63;2;17.625;17.5;15;25.0;7;35.4000015259;37.8004837036;7;31.915958643;
64;2;17.625;17.5;16;25.0;7;36.4000015259;38.9996681213;7;32.359360218;
65;2;17.625;17.5;16;25.0;7;37.4000015259;41.0472450256;8;32.8413958549;
66;2;17.625;17.5;17;25.0;7;37.5785446167;43.1144142151;9;33.3662428856;
67;2;17.625;17.5;17;25.0;7;37.4000015259;47.0970001221;8;33.925634861;
68;2;17.625;17.5;17;25.0;7;37.7480239868;51.0970001221;9;34.5271611214;
69;2;17.625;17.5;18;25.0;7;37.8222122192;54.6697769165;11;35.1852895021;
70;2;17.625;17.5;18;25.0;8;37.8987197876;57.933265686;11;35.9042916298;
71;2;17.625;17.5;18;25.0;8;37.9774360657;61.2339859009;14;36.6878744364;
72;3;18.625;18.5;17;26.0;8;38.058216095;64.5747756958;14;37.5388017893;
73;4;19.625;19.5;18;26.0399999619;8;38.1408996582;67.9578475952;14;38.4584536552;
74;4;19.625;20.5;18;26.0811839104;8;37.4000015259;69.9578475952;15;39.4463493824;
75;4;19.625;21.5;18;26.1235535145;8;38.4000015259;73.0970001221;16;40.4996840954;
76;4;19.8777999878;22.5;19;26.1671074629;9;39.4000015259;76.125;15;41.6129419804;
77;4;19.8875999451;22.5;19;26.211841464;9;40.4000015259;79.125;18;42.7776722908;
78;4;19.625;23.1059207916;20;26.2577478886;9;41.0326347351;80.7150268555;20;43.9825048447;
79;4;19.9079933167;22.5;20;26.3048160076;9;41.5551452637;81.8072433472;19;45.213476181;
80;4;19.625;23.1524085999;20;27.3530313969;9;42.0916976929;84.4608001709;20;46.4546780586;
81;4;20.9294319153;23.5;20;28.4894366264;9;42.6331977844;85.5928039551;20;47.6891977787;
82;4;22.17162323;25.0;21;29.4120289087;9;43.169960022;86.7259216309;21;48.900241375;
83;4;22.6177062988;26.3899993896;21;30.1554044485;9;43.6923789978;87.8599090576;21;50.0722844601;
84;4;22.5174503326;27.6872596741;21;30.7555552721;9;44.191619873;88.9945373535;24;51.1920838356;
85;4;22.9200000763;28.9097423553;21;31.0976110697;9;44.6602058411;90.1295471191;24;52.2493963242;
86;4;22.9969615936;29.0;22;31.2655128241;9;45.0924606323;91.2646636963;25;53.2373359203;
87;4;23.0347385406;29.0;23;31.4397499561;10;45.4847145081;91.8673095703;24;54.15234828;
88;5;23.0739421844;29.0;22;31.6202636957;10;46.8352737427;90.0018615723;24;54.9938735962;
89;5;23.1145591736;29.0;22;31.8069608212;11;46.1442375183;91.1357269287;24;55.7638041973;
90;5;22.6715488434;30.0;23;31.9997118711;11;46.4131393433;92.268661499;25;56.4658465385;
91;5;22.6914215088;31.0;24;32.1983491182;11;47.6445884705;90.400390625;24;57.1048901081;
92;5;22.7120113373;32.0;24;32.4026663303;11;46.8418655396;91.5306549072;24;57.6864538193;
93;5;22.7333068848;33.0;24;32.6124174595;11;47.0086135864;92.6592254639;25;59.2162435055;
94;5;22.7552947998;34.0;24;32.8273165226;12;49.1485366821;91.7858581543;25;59.6035864353;
95;5;22.7779521942;35.0;24;33.0470383167;12;49.2000007629;93.9103240967;24;63.8677392006;
96;5;22.8012561798;35.409614563;23;33.2712190151;12;51.2079963684;97.9636077881;24;66.9623456001;
97;5;22.825176239;35.468547821;23;33.4994575977;12;53.0316772461;101.937927246;24;69.8486347198;
98;6;22.2999992371;36.528213501;20;48.7313182354;12;52.0210609436;106.551338196;28;72.5511792898;
99;6;23.8747291565;36.5884780884;20;50.0163314342;13;50.5970687866;110.078407288;27;75.0063873529;
100;6;24.9002799988;37.6492080688;20;51.2089765072;13;50.80676651;114.300216675;26;78.1537276506;
