Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;3;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;3;21.8400001526;1;11.8999996185;8.625;5;17.25;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;12.8999996185;8.625;5;17.25;
6;1;9.27600002289;11.2650718689;3;23.086605072;2;14.5;8.625;4;18.25;
7;1;10.194486618;11.543302536;3;23.5283432007;2;15.5;8.625;4;18.7174992561;
8;2;10.2938766479;11.9641714096;2;25.1098823547;2;16.2304992676;8.79749965668;4;19.1448272467;
9;2;10.6497240067;12.0549411774;2;25.6955879927;2;16.4868965149;8.94309806824;4;20.114030838;
10;2;10.7815065384;12.2827939987;2;26.1933902502;2;17.0684185028;9.3333568573;3;20.9971549511;
11;2;10.8935127258;12.4589796066;2;26.4377241135;2;19.0684185028;9.6677980423;3;21.8030670881;
12;2;13.8142290115;12.5;2;26.6183350086;2;21.0684185028;9.94955635071;2;22.5440151691;
13;2;15.8142290115;12.5;2;26.8187118769;2;22.5062847137;10.1834592819;2;23.2339217663;
14;2;16.936466217;12.5;3;27.0402543545;2;23.6901130676;10.3752222061;2;23.88697505;
15;3;17.9863147736;12.5;2;27.2842636108;2;24.8952465057;10.5308046341;3;24.4546608925;
16;3;18.527256012;12.5;3;27.5518820286;2;26.1228237152;10.625;3;24.8727197647;
17;3;20.1014289856;12.5;3;27.8440244198;2;27.3736591339;10.625;3;25.3301706314;
18;3;20.2649059296;12.5;3;28.1613030434;2;28.6481304169;10.625;3;25.8267202377;
19;3;20.3362922668;12.5;3;28.5039470196;2;29.4960327148;10.625;3;26.3609733582;
20;3;20.4133872986;12.5;4;28.871723175;2;29.8165836334;10.625;3;26.9302859306;
21;4;20.496137619;12.5;3;29.263862133;2;30.1581726074;10.625;4;27.5306758881;
22;4;20.5843696594;12.5;4;29.6789975166;2;30.5184059143;10.625;4;28.1568169594;
23;4;20.6777744293;12.5;4;30.1151270866;2;30.8940906525;10.625;4;28.8021335602;
24;4;20.7759037018;12.5;4;30.5695996284;2;31.2812805176;10.625;4;29.4590082169;
25;4;20.8781604767;12.5;4;31.0391392708;2;31.6754055023;10.625;4;30.119093895;
26;4;19.625;13.5;4;31.5199065208;2;32.0714569092;10.625;4;30.7737131119;
27;4;18.625;13.5;5;32.007601738;2;32.464225769;10.625;4;31.414305687;
28;5;18.2017097473;14.5;4;32.4976010323;3;32.8485832214;10.625;3;32.0328741074;
29;5;17.625;13.5;4;32.9851250648;3;33.2197265625;10.625;3;32.622387886;
30;5;16.625;13.5;4;33.465420723;3;33.5734329224;10.625;3;33.1770887375;
31;5;16.625;13.5;4;33.9339466095;3;33.9062538147;10.625;3;33.6926860809;
32;5;15.625;13.5;4;34.3865451813;3;34.2156143188;10.625;3;34.1664180756;
33;5;16.0;14.5;4;34.8195896149;3;34.4998512268;12.625;3;34.596997261;
34;5;16.2094078064;15.5;4;36.2300891876;3;34.7581977844;14.625;4;34.9844608307;
35;5;17.3017692566;16.5;4;36.6357541084;3;34.9906768799;16.625;4;35.3299570084;
36;5;17.3017692566;15.5;4;37.0152134895;3;35.1979751587;18.625;4;35.6354980469;
37;5;18.0;16.0200977325;4;37.3675915003;3;35.3812980652;20.625;5;35.9037160873;
38;5;19.2386322021;15.5;5;37.6926573515;3;35.5422286987;20.625;5;36.1376314163;
39;5;20.2432594299;16.5;5;37.9907429218;3;35.6825790405;20.625;5;36.3404560089;
40;5;19.247926712;15.5;5;38.2626498938;3;35.8042755127;20.625;5;36.5;
41;5;19.0;16.0614051819;5;38.5095477104;3;35.9000015259;20.625;5;37.5;
42;5;18.2573738098;14.5;6;38.7328765392;3;36.9000015259;21.625;7;37.5199999809;
43;6;18.2621517181;14.5;5;38.9342563152;3;37.9000015259;22.625;7;37.5401959419;
44;7;17.0;14.093249321;4;39.1154061556;3;38.5241203308;23.625;7;37.5605818033;
45;7;18.0;15.1040077209;4;39.2296639681;3;38.5363502502;24.625;8;37.5811508894;
46;7;20.0;18.1040077209;5;39.2514331341;3;38.5486907959;25.625;8;37.6018965244;
47;7;22.0;21.1040077209;5;39.2733153105;3;38.5611381531;25.625;9;37.6228116751;
48;7;23.9249992371;24.1040077209;6;39.2953014374;4;38.5736885071;25.625;8;37.6438889503;
49;7;24.8414421082;26.1040077209;5;39.3173824549;4;38.5863342285;25.625;5;37.6651208401;
50;7;24.5499992371;28.1040077209;5;39.3395489454;4;38.5990753174;25.625;3;39.0581618547;
51;7;24.5499992371;28.1697750092;6;39.3617914915;4;39.4348983765;26.0234375;3;40.2365803719;
52;7;24.8564033508;27.5;6;40.3841004372;4;40.1419448853;26.3489723206;4;41.2205481529;
53;7;25.8614234924;28.5;7;40.4464660883;5;40.7323265076;26.6102333069;3;42.0338908434;
54;7;26.5499992371;30.2032337189;8;40.5100625753;5;41.2203330994;26.8168411255;3;42.7012177706;
55;7;26.5499992371;31.2144393921;8;40.5748815536;5;41.6207313538;26.9782962799;3;43.0394257307;
56;7;26.8027992249;32.2256622314;9;40.6409118176;5;41.8236579895;27.0;4;43.290776372;
57;8;26.8125991821;33.2369003296;8;40.7081389427;5;41.9744682312;27.0;4;44.3649545908;
58;8;26.5499992371;33.1059188843;8;40.7765452862;5;43.0189743042;28.0;4;44.4506845474;
59;8;27.1747226715;32.5;9;40.8461098671;5;44.034412384;29.0;4;44.5395057201;
60;8;26.5499992371;33.9230575562;10;40.9168082476;5;44.0499267578;30.0;5;45.6314743757;
61;8;26.8544311523;33.2818908691;10;40.988612175;6;45.0655097961;32.0;4;45.7016385794;
62;8;26.5499992371;33.9943084717;10;41.0614900589;6;45.2000007629;35.0;4;45.7775368094;
63;8;27.2388343811;32.5;11;42.1354062557;6;45.2000007629;38.0;5;45.8589469194;
64;8;28.2554664612;33.5;9;42.2603214979;6;45.2000007629;41.0;5;45.9456595778;
65;8;29.2723236084;34.5;9;42.3881677389;6;45.2000007629;44.0;5;46.0374745727;
66;8;29.5373382568;35.5;9;42.5189231634;6;45.2000007629;47.0;5;46.1341972351;
67;8;29.5667572021;36.5;9;42.652556777;6;45.2000007629;49.8000030518;6;46.2356353402;
68;8;29.3241386414;37.5;9;42.7890281677;6;45.2000007629;51.6830291748;6;46.3415959477;
69;8;29.3417873383;38.1349868774;19;42.9638290405;6;45.2000007629;52.7419891357;7;46.45188272;
70;9;29.3676013947;38.1650238037;11;59.573575139;6;45.2000007629;53.8025131226;7;46.566293478;
71;10;30.6272773743;39.0;10;61.9820786715;6;45.2000007629;54.2831459045;8;46.6846182346;
72;10;31.1168842316;40.3899993896;10;64.080521822;6;45.2000007629;54.3423080444;9;46.8066374063;
73;10;33.591999054;41.6872596741;11;65.8965811729;7;45.2000007629;54.4033203125;10;46.9321205616;
74;10;34.8094940186;42.9097442627;12;67.3143657446;7;45.2000007629;54.4660606384;11;47.0608251095;
75;10;35.9619560242;44.0;12;68.4229435921;7;45.2000007629;54.5304107666;11;47.1924958229;
76;10;36.0830764771;46.9463615417;12;69.4124510288;8;45.2000007629;54.596244812;8;62.3268643022;
77;10;37.5863838196;47.3005218506;13;70.1844699383;8;46.2000007629;55.663433075;9;63.5136488676;
78;10;36.6749992371;50.3249664307;14;70.8398855925;8;47.2000007629;57.8245544434;9;64.6075329185;
79;10;38.3115577698;48.0;14;71.4351773262;8;47.2000007629;58.921787262;9;66.5976642966;
80;10;38.3791542053;49.0;18;71.8819644451;8;48.2000007629;61.0202980042;11;67.5250716209;
81;10;36.3655967712;50.0;18;72.1810338497;9;49.2000007629;63.1198616028;10;68.3482680917;
82;10;36.392742157;52.0;18;72.4823040962;9;49.8549346924;65.2202453613;10;69.0736891627;
83;11;37.0450897217;54.0;18;72.7892811298;9;49.2000007629;67.3212432861;11;69.7106456161;
84;11;38.0725708008;56.0;18;73.1011414528;10;49.9136238098;69.4225845337;10;70.2698729634;
85;11;38.8251228333;59.0;13;73.4169905186;10;47.2000007629;72.3925094604;11;71.1494611502;
86;11;38.8526763916;62.0;13;73.7358715534;10;47.0133094788;73.8529586792;13;71.9049750566;
87;11;36.8801689148;64.9675598145;14;74.0567760468;10;46.0876808167;76.1978530884;13;73.5525289774;
88;12;35.9075279236;67.0672149658;13;74.3786559105;10;45.2000007629;80.557723999;14;74.4594279528;
89;12;34.9346885681;69.1677932739;14;75.7004361153;11;45.2000007629;84.9312057495;13;77.2127478123;
90;12;35.2365875244;72.2689056396;11;76.1110309362;11;44.2000007629;87.3544082642;11;81.7551666498;
91;12;36.2631607056;75.3701553345;11;76.7160892487;11;46.2000007629;92.7917098999;10;82.8215582371;
92;12;36.289352417;78.5659179688;11;77.3389414549;11;48.2000007629;98.1976547241;10;85.6253552437;
93;12;35.3151054382;79.7678070068;11;77.976896286;11;48.0027732849;101.654785156;12;88.3455303907;
94;13;35.3403625488;81.9744110107;10;79.6269321442;11;47.2000007629;106.094734192;12;91.0242823362;
95;13;37.3650856018;85.1841430664;10;80.3457769156;11;47.2000007629;109.255996704;13;94.4649078846;
96;13;37.3892211914;86.3953094482;10;82.0729681253;13;47.4750137329;112.932853699;12;97.0054446459;
97;13;38.4127388;89.6061325073;11;82.8550983667;14;47.6806106567;116.622764587;12;99.5868732929;
98;13;40.4356002808;93.8148498535;11;85.6407892704;14;46.2000007629;122.323127747;15;102.356156826;
99;13;43.7408370972;97.0197143555;11;86.4868676662;15;47.2000007629;126.031280518;15;105.3001616;
100;13;44.7785644531;102.219116211;11;88.3315808773;16;48.2000007629;130.744537354;15;108.395600796;
101;13;46.8162727356;105.411582947;12;89.2022931576;17;48.802772522;135.460205078;14;111.608917236;
102;13;47.8539657593;108.595848083;12;93.1545073986;17;48.802772522;137.457458496;14;115.897721767;
103;13;48.2532577515;114.539581299;13;96.5441823006;17;51.2000007629;141.236236572;14;120.386339426;
104;13;49.577041626;119.595397949;13;99.4444135427;17;55.2000007629;146.011627197;15;123.977759123;
105;13;50.8380088806;124.226585388;14;101.938186407;17;59.8236427307;148.507568359;15;128.539829493;
106;13;50.0499343872;126.731414795;15;103.93373394;17;60.0;155.995880127;16;133.156954646;
107;13;50.1868667603;130.052520752;16;105.431269169;17;64.0;163.757965088;16;137.735788465;
108;13;51.2758636475;132.413131714;14;106.746594667;17;68.3067932129;168.296081543;15;141.28184998;
109;13;52.3652076721;134.50239563;13;107.94203949;18;76.3067932129;167.442382812;16;144.731104374;
110;13;52.5047149658;134.772476196;13;108.989956856;18;75.3509979248;178.592376709;17;146.627589703;
111;13;52.5942077637;135.030792236;14;112.336199999;18;78.8771820068;185.595794678;17;148.363536358;
112;13;52.8241653442;136.208709717;15;115.777923822;18;85.4517822266;180.617370605;21;150.023453355;
113;13;53.0631484985;137.396697998;15;119.284534574;18;84.0754547119;187.655334473;21;151.66261375;
114;13;53.3093643188;138.581497192;16;122.826974988;18;87.7479400635;195.70803833;23;153.085643768;
115;13;54.5608482361;137.105682373;16;126.379046202;18;95.4678726196;191.372436523;23;155.529042721;
116;13;53.8155097961;138.669082642;20;129.918040037;18;97.2326812744;193.537506104;25;157.111883283;
117;13;54.0711898804;140.272186279;21;133.424717426;18;101.038528442;200.715667725;27;161.331395626;
118;13;54.3257102966;142.914733887;21;136.882812738;18;109.081695557;198.409759521;28;165.31251514;
119;13;53.5769233704;143.595687866;21;140.278306961;18;112.675598145;198.301483154;29;169.083283782;
120;13;54.8227500916;142.312988281;23;143.598721504;18;114.988708496;203.92489624;32;172.426499009;
121;13;54.0612258911;144.063598633;19;146.832565546;18;122.349975586;199.389587402;32;175.465688467;
122;13;55.2405395508;145.843444824;15;149.969046831;18;124.244552612;201.844604492;28;178.407288551;
123;13;56.9369010925;144.647476196;14;152.877928257;18;127.956520081;202.22467041;29;181.284203649;
124;14;56.1654472351;146.469741821;15;155.612998486;18;130.369857788;201.917449951;31;184.085090041;
125;14;56.3585624695;148.303649902;15;158.257307768;18;128.466949463;214.910095215;32;186.800226331;
126;14;57.5376319885;147.142181396;19;160.797744989;18;130.533630371;220.23046875;34;189.254016399;
