Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;10.0;6;21.0;1;11.8999996185;8.625;4;17.25;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.8999996185;8.625;5;17.25;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.8999996185;8.625;5;17.25;
6;2;9.27600002289;11.6650714874;4;24.086605072;2;14.5;8.625;4;18.25;
7;2;10.194486618;11.543302536;4;24.5883431435;2;15.5;8.625;4;18.5949993134;
8;2;10.2938766479;11.7641716003;4;26.1845817566;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;10.6364784241;12.5255088806;4;27.5021880865;2;16.3317184448;8.94309806824;4;19.696713686;
10;2;10.9154272079;13.1453943253;4;28.5596067905;2;16.8180274963;9.3333568573;4;20.396187067;
11;2;11.1348438263;13.6329851151;4;29.3918232918;2;18.8180274963;9.6677980423;3;20.9908788204;
12;2;13.1348438263;14.0057153702;3;30.0402257442;2;20.8180274963;9.94955635071;3;21.4904358387;
13;2;15.1348438263;14.2842283249;3;30.545276165;2;21.8741378784;10.1834592819;3;21.9062794447;
14;2;16.1348438263;14.4887132645;3;30.6686960459;2;22.1437683105;10.3752222061;3;22.2503181696;
15;2;17.1348438263;14.5;3;30.7743462324;2;22.3501930237;10.5308046341;3;22.4721269608;
16;2;18.1348438263;14.5;3;30.8848109245;2;22.4832763672;10.625;3;22.5060760975;
17;2;19.1348438263;14.5;4;31.0000705719;2;22.5036449432;10.625;3;22.5405418873;
18;2;20.1348438263;14.5;4;31.1200733185;2;22.5243244171;10.625;3;22.5755085945;
19;2;20.5249996185;14.5;4;31.2447321415;2;22.5453052521;10.625;3;22.6109591722;
20;2;20.5249996185;14.5;4;31.3739225864;2;22.566576004;10.625;3;22.6468753815;
21;2;20.5249996185;14.5;5;31.5074813366;2;24.5881252289;10.625;4;22.6832377911;
22;3;20.5249996185;14.5;4;31.6452052593;2;25.6099433899;10.625;4;22.7200255394;
23;3;20.5249996185;14.5;4;31.7868504524;2;26.6320152283;10.625;4;22.7572168112;
24;3;20.5249996185;14.5;4;31.9321331978;3;27.6543292999;10.625;3;22.7947884798;
25;3;20.5249996185;14.5;4;32.080729723;3;27.6768722534;10.625;3;22.8327163458;
26;3;20.5249996185;14.5;4;32.2322790623;3;27.6996307373;10.625;3;22.8709751368;
27;3;20.5249996185;14.5;4;32.3863852024;3;27.7225856781;10.625;3;22.9095385075;
28;3;20.5249996185;14.5;4;32.5426199436;3;27.7457237244;10.625;3;22.9483793974;
29;3;20.5249996185;14.5;4;32.7005279064;3;27.76902771;10.625;3;22.9874696732;
30;3;20.5249996185;14.5;4;32.8596310616;3;27.7924823761;10.625;3;23.0267804861;
31;3;20.5249996185;15.5;4;33.0194339752;3;27.8160686493;10.625;4;23.0662822723;
32;3;20.5249996185;16.5;5;32.7794303894;4;27.8397693634;10.625;3;23.1059447527;
33;3;20.4349994659;17.2256011963;5;32.5791077614;4;27.8635673523;10.625;3;23.1457372904;
34;3;20.3540000916;17.1573753357;5;32.4139585495;4;27.8874416351;10.625;3;23.1856285334;
35;3;20.2810993195;17.1065711975;5;32.27987957;4;27.9113769531;12.625;3;23.2255871296;
36;3;20.2154903412;17.0710353851;5;32.1731433868;4;27.9353523254;14.625;3;23.265581131;
37;3;20.1564407349;17.0488090515;5;32.0903668404;4;27.9593486786;16.625;4;24.3055787086;
38;3;20.1032981873;17.0381031036;5;32.0284862518;4;28.9833469391;19.625;4;24.3655478954;
39;3;20.0554676056;17.0373020172;6;31.9847288132;4;30.0073280334;22.625;5;24.425652504;
40;3;20.0124206543;17.0449371338;8;31.9565930367;4;30.6553897858;23.625;6;24.4858549833;
41;4;19.9736785889;17.0596790314;7;31.9418306351;4;30.6915130615;24.625;6;24.5461169481;
42;4;19.9388103485;17.0803375244;8;31.9384241104;4;30.7276706696;25.625;8;24.6064004898;
43;4;19.9074287415;17.1058483124;8;31.944568634;4;30.763841629;25.625;8;24.666667819;
44;4;19.8791866302;19.1058483124;9;31.9586596489;4;30.8000011444;25.625;8;24.7268815041;
45;4;19.853767395;21.1058483124;10;31.9792742729;4;30.8361282349;25.625;8;24.7870044708;
46;4;19.8308906555;23.105846405;10;32.0051579475;4;30.8722019196;25.625;9;24.8470001221;
47;4;19.8103027344;25.105846405;11;32.0352072716;4;30.9081993103;25.625;10;24.906832099;
48;4;19.7917709351;26.8488311768;13;32.0684614182;4;30.9440994263;25.625;11;24.9664651155;
