Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;2;8.0;11.1999998093;4;21.0;1;11.8999996185;8.625;5;17.25;
3;2;10.0;10.0;4;22.1599999666;1;11.8999996185;8.625;5;17.25;
4;2;11.1499996185;10.5;4;23.1837440729;1;11.8999996185;8.625;6;17.25;
5;2;11.4775619507;10.9200000763;4;24.0842676163;1;12.8999996185;8.625;5;17.25;
6;2;12.6256780624;11.2650718689;4;24.8807770014;1;13.8999996185;8.625;5;17.25;
7;2;13.5981750488;11.543302536;3;25.8441410065;1;14.8999996185;8.625;5;17.5949993134;
8;2;13.8149309158;11.8796043396;3;26.7083537579;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.0093793869;12.1458015442;3;27.4999592304;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;16.0093803406;12.3533000946;3;28.2181351185;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;18.0093803406;12.5;4;28.6938354969;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;19.2967224121;12.5;4;29.222281456;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;20.4156227112;12.5;4;29.8040156364;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;21.5465145111;12.5;4;30.4379529953;1;19.4502677917;10.3752222061;5;21.0616092682;
15;2;22.6891498566;12.5;4;31.1210713387;1;19.6369667053;10.5308046341;5;21.25;
16;2;23.8428516388;12.5;3;31.8481888771;1;19.75;10.625;5;21.25;
17;2;24.1658420563;12.5;3;32.6118860245;1;19.75;10.625;5;21.25;
18;2;24.3376731873;12.5;3;33.4026174545;1;19.75;10.625;4;21.25;
19;2;24.5155887604;12.5;3;34.2090492249;1;19.75;10.625;4;21.25;
20;2;24.6970367432;12.5;5;35.018611908;1;19.75;10.625;4;21.25;
21;2;24.8791885376;12.5;5;35.818236351;1;21.75;10.625;5;21.25;
22;2;25.0591030121;12.5;6;36.5951766968;1;22.75;10.625;5;21.25;
23;2;25.233915329;12.5;5;37.3378276825;1;23.75;10.625;5;21.25;
24;2;25.4010124207;12.5;5;38.0364170074;1;24.75;10.625;5;21.25;
25;2;23.5581932068;13.5;5;38.6834907532;1;24.75;10.625;4;21.25;
26;2;22.5581932068;13.5;5;39.274140358;1;24.75;10.625;4;21.25;
27;2;22.625;14.5;4;39.8059749603;1;24.75;10.625;4;21.25;
28;2;21.625;13.5;4;40.278881073;1;24.75;10.625;4;21.25;
29;2;21.625;13.5;4;40.6946372986;1;24.75;10.625;4;21.25;
30;2;20.625;13.5;4;41.0564556122;1;24.75;10.625;4;21.25;
31;2;20.625;13.5;3;41.3685207367;1;24.75;10.625;4;21.25;
32;2;21.625;14.5;3;41.6355705261;1;24.75;10.625;4;21.25;
33;2;20.625;13.5;3;41.8625507355;1;24.75;10.625;4;21.25;
34;2;20.625;14.5;5;42.0;1;24.75;10.625;4;21.25;
35;2;19.625;13.5;5;42.0;1;24.75;10.625;4;21.25;
36;2;20.625;14.5;5;42.0;1;24.75;10.625;4;21.25;
37;2;21.625;15.5;6;42.0;1;24.75;10.625;4;21.25;
38;2;23.625;17.5;7;42.0;1;24.75;10.625;5;21.25;
39;2;24.625;19.5;7;42.0;1;24.75;11.625;4;21.25;
40;2;25.625;20.5;7;42.0;1;24.75;12.625;4;21.25;
41;2;26.4500007629;21.5;9;42.0;1;24.75;13.625;4;21.25;
42;2;26.4500007629;22.5;9;42.0;1;24.75;14.625;4;21.25;
43;2;26.4500007629;22.5;10;42.0;1;24.75;15.625;4;21.25;
44;3;26.4500007629;22.5;7;53.5;1;24.75;15.625;4;21.25;
45;3;27.4500007629;23.5;7;53.9600000381;1;24.75;15.625;5;21.25;
46;3;28.4500007629;24.5;7;54.3833837509;1;24.75;15.625;5;21.25;
47;4;28.4500007629;25.5;4;66.26932621;1;24.75;15.625;5;21.25;
48;4;29.4500007629;27.5;4;67.0780153275;1;24.75;15.625;6;21.25;
49;4;30.4500007629;29.5;4;67.8138685226;1;24.75;15.625;6;21.25;
50;5;30.4500007629;31.5;5;68.4777565002;1;24.75;15.625;6;21.25;
51;5;30.4500007629;33.5;5;69.0720415115;1;24.75;15.625;6;21.25;
52;6;30.4500007629;35.5;4;81.1002368927;1;24.75;15.625;6;21.25;
53;6;31.4500007629;38.5;4;82.0266752243;1;24.75;15.625;6;21.25;
54;6;32.4500007629;41.5;4;82.8374099731;1;24.75;15.625;6;21.25;
55;6;33.4500007629;44.5;4;83.439078331;1;24.75;15.625;7;21.25;
56;6;34.4500007629;47.5;4;84.9762601852;1;24.75;15.625;7;21.25;
57;6;36.4500007629;51.5;4;85.560484767;1;24.75;15.625;7;21.25;
58;6;38.4500007629;54.5;6;85.4838613272;1;24.75;15.625;8;21.25;
59;6;38.6995010376;57.5;8;86.3368432522;1;24.75;15.625;8;21.25;
60;6;38.8325614929;60.5;9;88.8811243773;1;24.75;15.625;8;21.25;
61;6;39.249835968;64.0;8;91.5563466549;1;24.75;15.625;8;21.25;
62;6;39.753692627;66.3899993896;10;93.3595235348;1;24.75;15.625;9;21.25;
63;7;40.0379295349;68.6872558594;8;94.9019389153;1;24.75;15.625;9;22.046875;
64;7;40.2801742554;70.2195892334;9;96.5118038654;1;25.2281265259;16.0234375;9;22.6979465485;
65;7;40.6067733765;71.4000015259;12;97.1618676186;1;25.6187667847;16.3489723206;9;23.2204647064;
66;7;40.7223548889;72.4000015259;11;98.1548383236;1;25.9322776794;16.6102333069;9;23.6336803436;
67;7;40.1648674011;72.8000030518;11;97.9582295418;2;27.1802082062;17.8168411255;8;24.9565925598;
68;7;39.0765991211;73.8000030518;12;98.8726148605;2;28.3739547729;18.9782962799;8;25.0674999952;
69;9;37.1648674011;75.8000030518;14;99.7745137215;2;29.0405006409;20.0;8;25.1388356686;
70;9;36.1648674011;77.8000030518;16;100.663699627;2;28.4000015259;21.0;8;25.2141259909;
71;9;35.7999992371;79.8000030518;16;101.539506912;2;28.4000015259;22.0;8;25.293479681;
