Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;2;12.2999992371;8.625;4;18.25;
3;1;8.0;10.0;4;21.0;2;12.2999992371;8.625;3;18.3624999523;
4;1;8.14999961853;10.5;4;21.8400001526;2;12.3449993134;8.625;3;18.4864046574;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;13.6418428421;8.625;3;18.6225773096;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;14.7235460281;8.625;3;19.1306034327;
7;1;10.194486618;11.543302536;4;23.5283432007;2;15.8213624954;8.79749965668;3;19.6016869545;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;16.761013031;8.94309806824;3;20.6315426826;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;17.3789253235;9.3333568573;3;21.5811042786;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;17.9486618042;9.6677980423;3;22.4590928555;
11;1;10.6065406799;12.4589796066;4;25.0;2;19.9486618042;9.94955635071;3;23.2773604393;
12;1;12.5272569656;12.5;4;25.0;2;21.9486618042;10.1834592819;3;24.0491263866;
13;1;13.5272569656;12.5;4;25.0;2;23.4294776917;10.3752222061;3;24.7875139713;
14;1;14.5272569656;12.5;4;25.0;2;24.8368988037;10.5308046341;4;25.4425406456;
15;1;15.5272569656;12.5;4;25.0;2;26.1168804169;10.625;4;25.9480543137;
16;1;16.527256012;12.5;4;25.0;2;27.4201889038;10.625;4;26.4907708168;
17;1;17.527256012;12.5;4;25.0;2;28.7458190918;10.625;4;27.0677394867;
18;1;17.625;12.5;2;25.0;2;30.091999054;10.625;4;27.6746611595;
19;1;17.625;12.5;3;25.0;2;30.6047973633;10.625;4;28.3059058189;
20;1;17.625;12.5;4;25.0;2;30.983543396;10.625;4;28.9546322823;
21;2;18.625;12.8000001907;3;26.0;2;31.3727798462;10.625;5;29.6130218506;
22;2;19.625;12.5;3;26.1699999571;2;31.7678127289;10.625;5;30.272611618;
23;2;19.888250351;12.5;3;26.3669109344;2;32.1635665894;10.625;5;30.9247112274;
24;2;19.932554245;12.5;4;26.5942704678;2;32.5548248291;10.625;5;31.5608510971;
25;2;19.625;12.9782810211;5;26.8558222055;2;32.9365081787;10.625;5;32.1732282639;
26;2;20.0425605774;12.5;5;27.1554293633;2;33.3039360046;10.625;5;32.7550840378;
27;2;19.625;13.1466283798;5;27.4969480038;2;33.653049469;10.625;5;33.3009910583;
28;2;20.1868133545;12.5;5;27.8840510845;2;33.980594635;10.625;5;33.8070135117;
29;2;19.625;13.5;6;28.3200027943;2;34.2842102051;10.625;5;34.2707424164;
30;2;20.3720016479;12.5;7;28.8073790073;2;34.5624465942;10.625;5;34.6912155151;
31;2;20.4816608429;12.5;7;29.3477458954;2;34.8147277832;10.625;6;35.0687503815;
32;2;20.6032428741;12.5;7;29.9413113594;3;35.0412521362;12.625;5;35.404718399;
33;2;19.625;13.5;7;30.586581707;3;35.2428321838;14.625;5;35.7012996674;
34;2;20.625;12.5;8;31.2800674438;3;35.4207801819;16.625;6;35.9612350464;
35;3;19.625;13.5;4;42.0160870552;3;35.5767402649;18.625;6;36.1876068115;
36;3;21.625;13.5;5;43.1867275238;3;35.712562561;20.625;6;36.383646965;
37;3;21.625;15.5;5;44.3564071655;3;35.8301887512;20.625;6;36.5;
