Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;5;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.8999996185;8.625;6;17.25;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.8999996185;8.625;6;17.25;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;13.8999996185;8.625;6;17.25;
7;1;10.194486618;11.543302536;5;23.5283432007;1;14.8999996185;8.625;6;17.5949993134;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;15.5569992065;8.79749965668;6;17.8861961365;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;15.7317180634;8.94309806824;6;18.6667137146;
10;1;10.5272569656;12.2827939987;5;24.9179592133;1;16.2000274658;9.3333568573;6;19.3355960846;
11;1;10.6065406799;12.4589796066;6;25.0;1;17.2000274658;9.6677980423;6;19.8991127014;
12;1;12.5272569656;12.5;6;25.0;1;18.2000274658;9.94955635071;6;20.3669185638;
13;1;13.5272569656;12.5;6;25.0;1;19.2000274658;10.1834592819;6;20.7504444122;
14;1;14.5272569656;12.5;6;25.0;1;19.4502677917;10.3752222061;6;21.0616092682;
15;1;15.5272569656;12.5;6;25.0;1;19.6369667053;10.5308046341;6;21.25;
16;1;16.527256012;12.5;6;25.0;1;19.75;10.625;6;21.25;
17;1;17.527256012;12.5;5;25.0;1;19.75;10.625;6;21.25;
18;1;17.625;12.5;5;25.0;1;19.75;10.625;6;21.25;
19;1;17.625;12.5;6;25.0;1;19.75;10.625;6;21.25;
20;1;17.625;12.5;7;25.0;1;19.75;10.625;6;21.25;
21;1;17.625;12.5;7;25.0;1;21.75;10.625;7;21.25;
22;1;17.625;12.5;8;25.0;1;22.75;10.625;7;21.25;
23;1;17.625;12.5;8;25.0;1;23.75;10.625;7;21.25;
24;1;17.625;12.5;8;25.0;1;24.75;10.625;7;21.25;
25;1;15.625;13.5;8;25.0;1;24.75;10.625;7;21.25;
26;1;14.625;14.5;8;25.0;1;24.75;10.625;7;21.25;
27;1;13.625;15.5;8;25.0;1;24.75;10.625;7;21.25;
28;1;12.625;16.5;8;25.0;1;24.75;10.625;7;21.25;
29;1;12.0;17.5;8;25.0;1;24.75;10.625;7;21.25;
30;1;12.0;18.5;9;25.0;1;24.75;10.625;7;21.25;
31;1;12.0;19.5;8;25.0;1;24.75;10.625;7;21.25;
32;1;12.0;20.5;8;25.0;1;24.75;10.625;7;21.25;
33;1;12.0;21.5;8;25.0;1;24.75;10.625;7;21.25;
34;1;12.0;22.5;8;25.0;1;24.75;10.625;7;21.25;
35;1;12.0;23.5;7;25.0;1;24.75;10.625;7;21.25;
36;1;12.0;24.5;8;25.0;1;24.75;10.625;8;21.25;
37;1;13.0;22.5;6;25.0;1;24.75;10.625;9;21.25;
38;1;12.0;23.5;5;25.0;1;24.75;10.625;9;21.25;
39;1;12.0;24.5;5;25.0;1;24.75;11.625;10;21.25;
40;1;13.0;22.5;5;25.0;1;24.75;12.625;10;21.25;
41;1;14.0;21.5;8;25.0;1;24.75;13.625;10;21.25;
42;1;15.0;20.5;7;25.0;1;24.75;14.625;11;21.25;
43;1;16.0;19.5;7;25.0;1;24.75;15.625;11;21.25;
44;1;17.0;18.5;8;25.0;1;24.75;15.625;10;21.25;
45;1;17.625;17.5;8;25.0;1;24.75;15.625;11;21.25;
46;1;17.625;16.5;8;25.0;1;24.75;15.625;11;21.25;
47;1;17.625;15.5;8;25.0;1;24.75;15.625;11;21.25;
48;1;17.625;14.5;8;25.0;1;24.75;15.625;11;21.25;
49;1;17.625;13.5;7;25.0;1;24.75;15.625;12;21.25;
50;1;17.625;12.5;7;25.0;1;24.75;15.625;12;21.25;
51;1;17.625;12.5;8;25.0;2;24.75;15.625;11;50.0;
52;1;17.625;12.5;8;25.0;2;25.75;16.625;11;52.0125007629;
53;2;17.625;13.5;7;30.0;2;26.75;17.625;12;53.5467796326;
54;2;18.625;15.5;7;30.1500000954;2;26.75;18.625;12;54.6620597839;
55;2;19.625;17.5;8;30.2967748642;2;26.75;19.625;12;55.4432144165;
56;2;20.625;19.5;8;30.4399585724;2;26.75;20.625;12;55.975528717;
57;2;20.848991394;21.5;9;30.5792236328;2;26.75;21.625;12;56.0;
58;2;20.8803253174;22.5;10;30.7142839432;2;26.75;22.625;12;56.0;
59;3;20.9107131958;22.5;9;30.8448963165;3;26.75;23.625;12;56.0;
60;3;20.9401016235;22.5;10;30.9708600044;3;26.75;24.625;12;56.0;
61;4;21.9684429169;23.5;11;32.0920171738;3;26.75;25.625;12;56.0;
62;4;22.9957046509;24.5;11;32.2982519865;3;26.75;26.625;14;56.0;
63;4;23.021856308;25.5;12;32.5066070557;3;26.75;27.625;12;58.96875;
64;4;23.3139858246;26.5;13;32.7174261808;3;27.2281265259;29.0234375;12;61.1255435944;
65;4;23.0707798004;27.5;14;32.9310746193;3;27.6187667847;30.3489723206;12;62.6365756989;
66;4;23.0935401917;28.2021141052;14;33.1479291916;3;27.9322776794;31.6102333069;12;63.6336803436;
67;4;23.1151752472;28.2624664307;15;33.3683670759;3;28.1802082062;32.8168411255;12;63.9565925598;
68;5;23.5078830719;27.5;12;62.3427525759;3;28.3739547729;33.9782943726;12;65.0;
69;5;24.1551189423;29.396112442;11;64.5839252472;3;29.4000015259;36.0;13;65.0399999619;
70;5;25.6098213196;29.5;12;66.3514616489;3;28.4000015259;39.0;13;65.0811839104;
71;5;26.6623039246;30.5;13;67.673355341;3;29.4000015259;40.0;13;65.1235535145;
72;5;25.2000007629;33.5;14;68.6295049191;3;27.4000015259;43.0;13;65.1671074629;
73;5;25.2000007629;35.7181472778;14;69.3460931778;3;28.4000015259;44.0;13;65.211841464;
74;5;25.2000007629;36.8102836609;16;69.5639474392;3;29.4000015259;45.6059188843;14;65.2577478886;
75;5;25.2000007629;37.9069747925;17;69.766159296;3;27.4000015259;47.6288757324;14;65.3048160076;
76;5;25.5750007629;39.0080795288;18;69.9768030643;3;28.4000015259;47.6524085999;16;65.3530313969;
77;5;26.5750007629;40.1134033203;18;70.195360899;3;29.4000015259;47.6765136719;16;65.4023760557;
78;5;27.5750007629;41.2226791382;18;70.4211919308;3;28.4000015259;46.7011871338;19;65.4528282881;
79;5;28.5750007629;42.3355941772;19;70.6535346508;3;28.4000015259;46.7264137268;19;65.5043625832;
80;5;30.4532966614;41.5;19;74.1024227142;3;29.4000015259;47.7521820068;20;65.5569496155;
81;6;31.5750007629;40.5;19;76.6732358932;3;28.4000015259;46.7784729004;20;65.6105561256;
82;6;33.1032791138;40.5;20;78.5480675697;3;28.4000015259;46.8052787781;20;65.6651450396;
83;6;35.3998336792;37.5;20;79.8739099503;3;29.4000015259;47.832572937;21;65.72067523;
84;6;35.5750007629;37.5;21;80.3549399376;3;28.4000015259;46.0;21;65.7771017551;
85;6;36.5750007629;37.5;21;80.6572294235;3;28.4000015259;46.0;21;65.8343759775;
86;6;38.5750007629;34.5;21;80.959482193;3;29.4000015259;47.0;22;65.8924454451;
87;6;35.5750007629;36.5;21;82.259871006;3;28.4000015259;46.0;22;65.9512542486;
88;6;35.5750007629;39.5;22;82.6765967607;3;28.4000015259;46.0;22;66.0107431412;
89;6;35.5750007629;42.5;22;83.1009888649;3;29.4000015259;47.0;22;66.0708494186;
90;6;34.5750007629;44.9239654541;22;83.5325155258;3;27.4000015259;49.0;22;66.1315076351;
91;6;33.5750007629;47.0661315918;15;83.9707981348;3;26.4000015259;51.0;22;66.1926498413;
92;7;33.5750007629;49.2040596008;15;84.415617466;3;25.4000015259;53.0;22;66.2542052269;
93;7;33.5750007629;51.3371047974;15;84.8669033051;3;24.4000015259;55.0;22;66.3161010742;
94;7;33.5750007629;52.8209457397;16;85.324713707;3;23.4000015259;57.0;24;66.3782629967;
95;7;33.5750007629;54.0927124023;16;85.7892003059;3;22.4000015259;59.0;24;66.4406147003;
96;7;33.5750007629;57.1343765259;17;86.2605559826;3;21.4000015259;61.0;24;66.5030794144;
97;8;33.5750007629;59.3116073608;16;86.7389593124;3;21.4000015259;60.0;25;66.5655794144;
98;8;33.5750007629;61.5029754639;17;87.2245073318;3;19.9772567749;62.0;25;66.628036499;
99;8;33.5750007629;63.7086029053;18;87.7171418667;3;18.9913101196;64.0;26;66.690372467;
100;8;34.5750007629;62.9283752441;19;88.2165839672;4;18.4000015259;64.0;22;81.7525100708;
