Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;4;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;3;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;3;21.8400001526;1;11.8999996185;8.625;6;17.25;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;12.8999996185;8.625;6;17.25;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;13.8999996185;8.625;6;17.25;
7;1;10.194486618;11.543302536;3;23.5283432007;1;14.8999996185;8.625;6;17.5949993134;
8;1;10.2938766479;11.7641716003;3;24.1098823547;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;10.4247236252;12.0549411774;3;24.5655879974;1;15.7317180634;8.94309806824;5;18.6667137146;
10;1;10.5272569656;12.2827939987;3;24.9179592133;1;16.2000274658;9.3333568573;5;19.3355960846;
11;1;10.6065406799;12.4589796066;3;25.0;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;12.6065406799;12.6999998093;2;26.0;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;14.6065406799;12.5;1;26.1299999952;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;15.8607902527;12.5;2;26.2754310369;1;19.4502677917;10.3752222061;5;21.0616092682;
15;3;16.8935127258;12.5;1;26.4377241135;1;19.6369667053;10.5308046341;5;21.25;
16;3;17.9300289154;12.5;1;26.6183350086;1;19.75;10.625;5;21.25;
17;3;18.970664978;12.5;1;26.8187118769;1;19.75;10.625;5;21.25;
18;3;20.015750885;12.5;1;27.0402543545;1;19.75;10.625;5;21.25;
19;3;20.0840568542;12.5;1;27.2842636108;1;19.75;10.625;5;21.25;
20;3;20.1389598846;12.5;2;27.5518820286;1;19.75;10.625;5;21.25;
21;3;20.1991729736;12.5;2;27.8440244198;1;21.75;10.625;5;21.25;
22;3;20.2649059296;12.5;2;28.1613030434;1;22.75;10.625;5;21.25;
23;3;20.3362922668;12.5;2;28.5039470196;1;23.75;10.625;6;21.25;
24;3;20.4133872986;12.5;1;28.871723175;1;24.75;10.625;6;21.25;
25;3;20.496137619;12.5;1;29.263862133;1;24.75;10.625;6;21.25;
26;3;20.5843696594;12.5;1;29.6789975166;1;24.75;10.625;6;21.25;
27;3;19.625;13.5;1;30.1151270866;1;24.75;10.625;7;21.25;
28;3;20.625;12.5;1;30.5695996284;1;24.75;10.625;8;21.25;
29;3;20.8781604767;12.5;3;31.0391392708;1;24.75;10.625;8;21.25;
30;3;19.625;13.5;3;31.5199065208;1;24.75;10.625;8;21.25;
31;3;20.625;12.5;3;32.007601738;1;24.75;10.625;8;21.25;
32;3;21.2017097473;12.5;3;32.4976010323;1;24.75;10.625;8;21.25;
33;3;19.625;13.5;4;32.9851250648;1;24.75;10.625;9;21.25;
34;3;20.625;12.5;4;33.465420723;1;24.75;10.625;9;21.25;
35;3;19.625;13.5;5;33.9339466095;1;24.75;10.625;10;21.25;
36;3;20.625;12.5;5;34.3865451813;1;24.75;10.625;10;21.25;
37;3;21.625;12.5;6;34.8195896149;1;24.75;10.625;10;21.25;
38;4;21.8344078064;12.5;4;47.9800891876;1;24.75;10.625;11;21.25;
39;4;20.9267692566;13.5;5;49.0032539368;1;24.75;11.625;11;21.25;
40;4;20.9267692566;13.5;6;49.9465475082;1;24.75;12.625;11;21.25;
41;4;22.625;14.5;6;50.8064498901;1;24.75;13.625;11;21.25;
42;4;23.625;15.5;6;51.5822591782;2;24.75;14.625;8;36.25;
43;4;24.625;18.5;7;52.2756729126;2;25.75;16.625;8;37.0;
44;4;25.625;21.5;8;52.8902816772;2;26.75;17.625;8;37.6693744659;
45;4;26.625;24.5;8;53.4310407639;2;26.75;18.625;8;38.2572898865;
46;4;28.625;25.5;8;53.9037771225;2;26.75;19.625;9;38.7662696838;
47;4;30.625;27.5;9;54.3147659302;2;26.75;20.625;10;39.2013263702;
48;4;29.625;28.5;9;54.6573896408;2;26.75;21.625;10;39.5690898895;
49;4;30.625;29.5;9;54.75;2;26.75;22.625;10;39.8770179749;
50;4;32.625;27.5;10;54.75;2;26.75;23.625;12;40.1327629089;
51;4;34.625;27.5;11;54.75;2;26.75;24.625;12;40.25;
52;4;36.5499992371;27.5;11;54.75;2;26.75;25.625;12;40.25;
53;4;37.5499992371;27.5;12;54.75;2;26.75;26.625;13;40.25;
54;4;38.5499992371;27.5;12;54.75;2;26.75;27.625;14;40.25;
55;4;37.5499992371;28.5;12;54.75;2;26.75;28.2250003815;14;40.25;
56;4;34.625;30.5;11;54.75;2;26.75;28.2250003815;15;40.25;
57;4;32.7000007629;32.5;12;54.75;2;26.75;28.2250003815;15;40.25;
58;4;31.7000007629;34.5;13;54.75;2;26.75;28.2250003815;15;40.25;
59;4;31.0750007629;36.5;13;54.75;2;26.75;28.2250003815;15;40.25;
60;5;31.0750007629;38.5;10;72.0;2;26.75;28.2250003815;15;40.25;
61;5;32.0750007629;41.5;10;72.8624992371;2;26.75;28.2250003815;15;40.25;
62;5;33.0750007629;44.0;12;73.6119041443;3;26.75;28.2250003815;15;41.6168746948;
63;5;34.0750007629;44.0;12;76.5365419388;3;28.2281265259;29.851436615;14;43.7434978485;
64;5;35.414188385;45.0;12;78.9838752747;3;29.6187667847;31.367193222;14;44.5827968717;
65;5;34.7029151917;45.0;12;80.9969758987;3;30.4872779846;32.7851638794;14;45.2478808761;
66;5;35.9466743469;46.0;13;82.6305208206;3;30.6947078705;34.1195220947;15;45.7533425689;
67;5;37.1510276794;47.0;13;83.6597166061;3;30.8520050049;35.3782958984;15;45.742075026;
68;5;39.2000007629;45.0;13;84.3086719513;3;30.8452472687;35.4000015259;16;45.6928675175;
69;5;41.2000007629;44.0;15;84.8345947266;4;29.4000015259;34.7464332581;15;45.6485807896;
70;6;43.2000007629;43.0;14;85.0;4;31.4000015259;32.7242889404;15;45.6087226868;
71;6;42.5750007629;41.0;15;85.0;4;30.4000015259;32.7043609619;16;45.5728504062;
72;6;42.5750007629;40.0;16;85.0;4;32.4000015259;30.6864242554;16;45.5405653715;
73;6;42.5750007629;39.5;16;85.0;4;34.4000015259;29.6702823639;16;45.5115088224;
74;6;42.5750007629;39.5;16;85.0;4;30.4000015259;32.6702804565;16;45.4853579402;
75;6;42.5750007629;40.5;17;85.0;4;30.4000015259;33.6702804565;16;45.4618221521;
76;6;43.5750007629;41.5;17;85.0;4;30.4000015259;35.6702804565;16;45.4406399429;
77;6;41.5750007629;43.5;18;85.0;5;27.4000015259;38.6702804565;13;69.4215759635;
78;7;40.5750007629;45.5;18;85.0;5;29.4000015259;40.610786438;13;71.0844186842;
79;7;39.5750007629;47.5;18;85.0;5;31.4000015259;42.6022109985;14;72.4351534545;
80;7;38.5750007629;49.5;19;85.0;5;32.4000015259;43.5944900513;14;73.4906146228;
81;7;37.5750007629;51.5;19;85.0;5;31.4000015259;43.5875396729;14;74.2890884876;
82;7;37.5750007629;53.5;20;85.0;5;33.4000015259;42.5812835693;15;74.877618134;
83;7;37.5750007629;55.5;22;85.0;5;32.4000015259;42.5756568909;12;75.3026140034;
84;7;37.5750007629;57.5;20;85.0;5;34.4000015259;40.5705909729;12;75.3320642412;
85;7;37.5750007629;59.5;17;85.0;5;36.4000015259;39.5660324097;10;75.3238578141;
86;7;37.5750007629;61.5;18;85.0;5;32.4000015259;41.5619277954;9;75.3164720237;
87;7;37.5750007629;63.5;18;85.0;5;32.4000015259;41.5582351685;10;75.3098248243;
88;7;38.5750007629;62.5;16;85.0;5;32.4000015259;42.5549163818;10;75.3038423359;
89;7;39.5750007629;62.5;16;85.0;5;29.4000015259;44.5519180298;9;75.2984580994;
90;7;40.5750007629;62.5;16;85.0;5;30.4000015259;44.5492324829;9;75.2936123013;
91;7;41.5750007629;62.5;16;85.0;5;32.4000015259;42.5468063354;9;75.2892510593;
92;8;42.5750007629;62.5;16;85.0;5;29.4000015259;44.5446243286;10;75.2853259444;
93;8;43.5750007629;62.5;17;85.0;6;30.4000015259;44.5426635742;9;75.2817933559;
94;8;43.875;62.5;17;85.0;6;32.4000015259;42.5408935547;9;75.2786140144;
95;8;43.875;62.5;17;85.0;6;29.4000015259;44.5393066406;9;75.275752604;
96;9;43.875;62.5;17;106.0;5;28.4000015259;32.137878418;8;54.2731773555;
97;9;44.875;63.5;17;106.0;5;26.4000015259;33.1912231445;8;54.2708596289;
98;9;45.875;64.5;17;107.0;5;25.4000015259;34.1896018982;8;54.268773675;
99;9;46.875;66.5;17;107.120000005;5;24.4000015259;35.1881408691;9;54.2668963075;
100;9;46.875;70.5;19;107.253056049;5;23.4000015259;36.1868286133;9;54.2652066648;
101;9;42.875;75.5;21;107.400251865;5;22.4000015259;37.1856460571;10;54.2636860013;
102;9;40.875;80.5;22;107.562677503;5;21.4000015259;38.1845779419;11;54.2623173892;
103;10;39.5;85.5;21;107.741405964;4;20.4000015259;39.1836242676;11;54.2610856593;
104;10;38.5;89.5;21;108.93746376;4;19.4000015259;40.182762146;12;54.2599771023;
105;10;40.2000007629;91.5;21;110.211796284;4;18.4000015259;41.1819839478;12;54.2589793801;
106;10;43.2000007629;95.5;23;110.568191528;4;17.4000015259;42.1812858582;12;54.2580814362;
107;11;45.2000007629;100.5;22;110.95033896;4;16.4000015259;43.1806564331;12;54.2572732866;
108;11;46.2000007629;105.5;23;111.358808398;4;16.0;44.1800918579;13;54.2565459609;
109;11;47.2000007629;110.5;23;112.79388392;4;16.0;45.1795806885;14;54.2558913529;
110;11;49.2000007629;116.5;25;113.275509596;4;16.0;46.1791229248;14;54.2635530233;
111;11;52.825553894;123.0;25;113.783435464;4;16.0;47.1844863892;14;54.2714239061;
112;11;55.9783439636;127.0;27;114.316776037;4;17.0;46.189994812;15;54.2795084715;
113;11;56.8316802979;134.0;27;115.874180079;4;18.0;46.1956558228;15;54.2878112495;
114;11;59.887424469;139.0;28;116.513817191;4;16.0;48.2014694214;15;55.2963367701;
115;11;61.9453887939;143.0;30;119.336192489;4;17.0;51.2074356079;15;55.3650895059;
116;11;61.7336235046;150.0;31;121.787575722;4;18.0;54.2135620117;16;55.4370380938;
117;11;61.9787635803;156.281814575;31;123.922480464;4;18.0;57.2198524475;17;55.5122560859;
118;11;63.1922492981;159.348068237;32;125.800942898;4;19.0;57.2263069153;17;55.5908089578;
119;11;64.3401641846;159.416473389;34;127.306581855;4;18.0;60.2329292297;17;55.6727529466;
120;11;64.5306625366;163.486968994;35;128.558536768;4;18.0;63.2397232056;18;55.7581337094;
121;11;66.6558532715;164.559463501;35;129.770037651;4;19.0;63.2466964722;18;55.8469850421;
122;11;66.7770004272;168.633880615;37;130.870682836;4;18.0;66.2538452148;19;55.93932724;
123;11;69.8736038208;166.710113525;39;131.825746417;4;18.0;69.2611694336;19;56.0351661146;
124;11;69.9825744629;167.78805542;40;132.762607098;4;19.0;69.2686843872;19;56.1344917119;
125;11;69.3762664795;171.867538452;40;133.675005078;4;20.0;70.2763824463;20;56.2372767329;
126;11;71.4675064087;170.948440552;45;134.557944059;4;21.0;70.5660934448;21;56.3434760273;
127;11;70.5557937622;172.144439697;46;135.407783508;4;22.0;70.6404266357;21;56.453025043;
128;11;69.6407775879;176.311798096;47;136.222224951;4;23.0;70.7171173096;21;56.5658392608;
129;11;73.7222213745;174.480773926;47;137.000200033;4;21.0;72.796081543;22;56.6818138957;
130;12;74.8000183105;175.650970459;48;137.741696596;4;20.0;74.8772735596;22;56.8008230329;
131;12;75.874168396;179.821990967;48;138.447549343;4;19.0;76.9605712891;23;56.9227199554;
132;12;79.9447555542;177.993392944;48;139.119217992;4;18.0;79.0459060669;23;57.0473369956;
133;12;81.0119171143;179.164764404;49;139.758577704;4;18.0;81.1331329346;24;57.1744861007;
134;12;83.0518417358;180.335723877;50;140.367735624;4;18.6002807617;81.1426467896;24;57.3039597869;
135;12;86.1367797852;178.505813599;52;140.948877215;4;19.0;81.1523742676;26;57.4355322123;
136;12;87.1948852539;179.674636841;52;142.393930793;4;18.6526927948;81.162322998;26;57.5689606667;
137;13;90.2347717285;181.841812134;51;142.85092926;4;18.6794471741;82.1724853516;27;57.703987062;
138;13;94.2673873901;178.924926758;53;143.308224797;4;19.0;82.1828613281;29;57.8403403163;
139;13;93.9191131592;179.924926758;54;143.765069366;4;18.7337608337;82.1934661865;31;57.9777387381;
140;13;92.9765090942;183.924926758;54;144.220734358;4;18.7611961365;83.2042999268;31;58.115891993;
141;13;95.0109863281;181.924926758;57;144.674517989;4;19.0;83.21534729;31;58.2545045018;
142;13;94.0563659668;182.924926758;57;145.125748515;4;18.8162899017;83.438583374;32;58.3932780623;
143;13;93.1125793457;186.924926758;58;146.573787451;4;18.8438148499;85.450088501;33;58.5319143534;
144;13;96.147102356;185.924926758;57;147.07803309;4;19.0;85.4618225098;33;58.6701184511;
145;13;96.2018051147;191.924926758;59;147.580887079;4;18.8984889984;86.4737854004;33;58.8076012135;
146;13;97.3580856323;197.924926758;60;148.081895351;4;18.9255027771;88.4859771729;35;58.944082737;
147;14;99.3985137939;200.924926758;59;148.580636859;4;19.0;88.4983978271;36;59.0792934895;
148;14;99.4580612183;206.924926758;51;149.076722503;4;20.0;89.5110473633;24;59.2129789591;
149;14;101.507675171;207.043319702;52;148.49283874;4;21.0;90.5239257812;23;59.3448993564;
150;15;99.4709320068;211.150817871;42;149.80435133;4;20.0;90.5370330811;19;59.4748322964;
151;15;98.5790863037;215.261581421;42;150.469858289;4;20.0;90.5503616333;19;59.6025754809;
152;16;96.646987915;222.375518799;41;150.952671766;4;21.0;91.5639190674;19;59.7279462218;
153;16;96.6879196167;226.492462158;42;151.43131721;4;20.0;91.5777130127;19;59.8507828712;
154;16;95.7357788086;230.612258911;46;152.905533671;4;20.0;91.5917205811;21;59.9709452987;
155;16;96.7905426025;235.734725952;49;153.435069561;4;21.0;92.1796569824;21;60.0883149505;
156;16;96.8311386108;237.978027344;53;154.914233685;4;21.0;89.1941070557;22;60.2027947307;
157;16;98.9850540161;239.212661743;54;155.573705077;4;20.0;89.208770752;23;60.3143080473;
158;16;98.0333709717;246.052520752;57;160.689300179;5;21.0;90.2236480713;23;60.4227993488;
159;16;100.395927429;250.297271729;59;165.177997112;5;21.0;87.2387390137;24;60.52823174;
160;16;103.609992981;247.546417236;61;169.062858939;5;20.0;87.2540359497;25;60.6305868626;
161;16;101.802429199;253.799530029;63;172.41758275;5;21.0;88.26953125;24;60.72986269;
162;17;102.978370667;261.243621826;64;175.343038201;5;21.0;85.2852325439;24;60.8260734081;
163;17;104.143867493;263.550323486;64;177.947208166;5;20.0;85.3011169434;25;60.919247508;
164;17;105.304878235;266.859802246;66;180.051457047;5;18.0;86.3011169434;23;61.0094252825;
165;17;107.439300537;274.550323486;66;181.764442801;5;19.0;84.8742523193;22;62.0966588259;
166;17;110.578857422;281.550323486;67;183.314969063;5;21.0;84.9188690186;22;62.2826008797;
167;18;113.731498718;288.303924561;62;214.977566004;4;18.0;45.927406311;22;32.477357626;
168;18;119.768493652;292.486328125;64;217.747540712;4;18.0;47.2000007629;23;32.6954492331;
169;18;126.004478455;299.539825439;66;217.911021113;4;18.0;49.2000007629;24;32.9392851591;
170;19;131.967071533;304.821289062;64;218.320852757;4;18.0;51.2000007629;27;33.2113089561;
171;19;136.021194458;313.103027344;65;218.913840294;4;18.0;52.2000007629;26;33.5139229298;
172;19;141.441070557;318.003356934;49;220.728814006;4;18.0;53.2000007629;19;33.8493909836;
173;19;143.544616699;325.967071533;46;222.60305047;4;18.0;53.0;18;34.219717145;
174;19;147.28175354;326.963897705;47;224.481746912;4;18.0;54.0;19;34.6265016794;
175;19;147.669647217;331.429748535;48;226.323696375;4;18.0;55.0;18;35.0707781315;
176;19;148.168792725;338.914916992;51;228.102447748;4;18.0;57.2000007629;19;35.5528388023;
177;19;149.745132446;345.9921875;54;229.804999113;4;19.0;55.2000007629;19;36.0720607042;
178;19;152.39402771;349.641479492;58;232.428828716;4;18.0;56.2000007629;20;36.6267495155;
179;19;154.169067383;357.30355835;62;234.218306541;4;18.0;57.2000007629;21;37.2140203714;
180;19;157.983032227;362.976287842;65;237.182937264;4;19.0;55.2000007629;21;37.8297370672;
181;19;160.177474976;368.943695068;67;239.073535562;4;18.0;56.2000007629;20;38.4685337543;
182;19;163.052383423;375.707305908;69;240.955658913;4;18.0;57.2000007629;22;39.1239296198;
183;19;166.018844604;382.514221191;71;242.918741941;4;20.0;53.2000007629;21;39.7885457277;
184;20;169.068206787;388.357330322;66;253.286341667;3;18.0;48.2000007629;17;31.5906748772;
185;20;173.192398071;395.22869873;67;256.480832338;3;19.0;48.2000007629;17;31.6170693636;
186;20;178.345703125;399.119873047;66;262.227684021;3;18.0;47.2000007629;8;31.6434749365;
187;20;183.638549805;406.022033691;70;267.695989847;3;16.0;46.2000007629;7;31.6698777676;
188;22;188.325958252;412.872344971;69;281.779273987;3;16.0;46.2000007629;7;31.6962639093;
189;23;194.741546631;420.003356934;64;315.478560448;2;4.0;12.2000007629;7;7.72261941433;
190;24;195.11781311;444.587097168;66;325.399859667;2;4.0;11.2000007629;7;7.74893033504;
191;24;197.358795166;465.426177979;65;334.021603107;2;4.0;10.2000007629;1;7.77518296242;
192;24;202.121139526;484.62411499;66;341.645882368;2;4.0;10.0;1;7.80136370659;
193;26;208.590011597;503.739898682;63;354.311739445;1;2.0;5.0;1;1.82745885849;
194;26;213.215713501;525.907226562;67;358.853863716;1;2.0;5.0;1;1.85345518589;
195;26;219.032791138;546.52557373;67;361.939045668;1;2.0;5.0;1;1.87933957577;
196;26;222.70980835;563.642028809;71;369.864504099;1;2.0;5.0;1;1.9050989151;
197;26;231.011978149;584.666687012;77;375.815251827;1;2.0;5.0;1;1.9307205677;
198;26;236.71685791;603.920898438;81;385.263406634;1;2.0;5.0;1;1.95619213581;
199;26;245.084732056;619.574829102;84;393.302099586;1;2.0;5.0;1;1.98150146008;
200;26;252.504241943;634.52935791;87;425.688303471;1;2.0;5.0;1;2.00663685799;
201;27;273.920288086;671.36907959;86;454.858000636;0;0;0;0;0;
