Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;2;7.0;11.1999998093;3;21.0;2;12.8999996185;8.625;4;18.25;
3;2;8.14999961853;10.0;3;22.0199999809;2;13.8999996185;8.625;4;18.3250000477;
4;2;8.30299949646;10.5;3;22.8801960945;2;14.8999996185;8.625;5;18.4048187733;
5;2;8.43202972412;10.9200000763;3;23.5907255411;2;16.5928916931;8.625;5;18.4896422625;
6;2;9.51463127136;11.2650718689;3;24.1677559614;2;17.6437854767;8.625;5;18.9370404482;
7;2;10.437746048;11.543302536;3;24.6302397251;2;18.7052249908;8.79749965668;5;19.3377203941;
8;2;10.54180336;11.7641716003;3;25.2437130213;2;19.6026325226;8.94309806824;5;20.2640939951;
9;2;10.6798353195;12.0549411774;3;25.7319161892;2;20.158454895;9.3333568573;5;21.0911588669;
10;2;10.789680481;12.2827939987;3;26.1173373461;2;20.6546936035;9.6677980423;5;21.825745225;
11;2;10.8764009476;12.4589796066;3;26.2329682112;2;22.6546936035;9.94955635071;5;22.4779946804;
12;2;13.7971172333;12.5;3;26.267084837;2;24.6546936035;10.1834592819;5;23.0597279072;
13;2;15.7971172333;12.5;3;26.3017132282;2;25.8358383179;10.3752222061;5;23.5831325054;
14;2;16.820142746;12.5;4;26.3368371725;2;26.1498794556;10.5308046341;5;23.9979176521;
15;3;17.8280448914;12.5;3;26.3724392653;2;26.3987503052;10.625;5;24.2384176254;
16;3;18.8360557556;12.5;3;26.4085009098;2;26.543050766;10.625;5;24.4927792549;
17;3;19.8441696167;12.5;3;26.4450021982;2;26.6956672668;10.625;5;24.7605426311;
18;3;19.625;12.9335002899;3;26.4819220304;2;26.8563251495;10.625;5;25.0410158634;
19;3;19.625;12.9445762634;3;26.5192379951;2;27.0246086121;10.625;5;25.3332648277;
20;3;19.9668292999;12.5;4;26.5569267273;2;27.1999588013;10.625;5;25.6361098289;
21;3;19.9753074646;12.5;4;26.5949635506;2;29.3816661835;10.625;5;25.9481329918;
22;3;19.9838676453;12.5;4;26.6333229542;2;30.5688800812;10.625;6;26.2676935196;
23;3;19.9924983978;12.5;4;26.6719784737;2;31.7606163025;10.625;6;26.5929555893;
24;3;20.0011959076;12.5;4;26.7109024525;2;32.9557723999;10.625;6;26.9219236374;
