Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;5;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.8999996185;8.625;5;17.25;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;12.8999996185;8.625;5;17.25;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;13.8999996185;8.625;5;17.25;
7;1;10.194486618;11.543302536;3;23.5283432007;1;14.8999996185;8.625;5;17.5949993134;
8;1;10.2938766479;11.7641716003;3;24.1098823547;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;16.3317184448;8.94309806824;4;19.696713686;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;16.8180274963;9.3333568573;4;20.396187067;
11;1;10.6065406799;12.4589796066;4;25.0;2;18.8180274963;9.6677980423;3;20.9908788204;
12;1;12.5272569656;12.5;4;25.0;2;20.8180274963;9.94955635071;3;21.4904358387;
13;1;13.5272569656;12.5;4;25.0;2;21.8741378784;10.1834592819;3;21.9062794447;
14;1;14.5272569656;12.5;4;25.0;2;22.8935279846;10.3752222061;3;22.2503181696;
15;1;15.5272569656;12.5;4;25.0;2;23.9132537842;10.5308046341;4;22.4721269608;
16;1;16.527256012;12.5;4;25.0;2;24.933303833;10.625;4;22.5060760975;
17;1;17.527256012;12.5;5;25.0;2;25.9536724091;10.625;4;22.5405418873;
18;1;17.625;12.5;5;25.0;2;26.9743518829;10.625;4;22.5755085945;
19;1;17.625;12.5;5;25.0;2;27.5453052521;10.625;4;22.6109591722;
20;1;17.625;12.5;5;25.0;2;27.566576004;10.625;4;22.6468753815;
21;1;17.625;12.5;6;25.0;2;27.5881252289;10.625;5;22.6832377911;
22;1;17.625;12.5;6;25.0;2;27.6099433899;10.625;5;22.7200255394;
23;1;17.625;12.5;6;25.0;2;27.6320152283;10.625;5;22.7572168112;
24;1;17.625;12.5;6;25.0;3;27.6543292999;10.625;5;22.7947884798;
25;1;17.625;12.5;7;25.0;3;27.6768722534;10.625;5;22.8327163458;
26;1;17.625;12.5;8;25.0;3;27.6996307373;10.625;5;22.8709751368;
27;1;17.625;12.5;8;25.0;3;27.7225856781;10.625;5;22.9095385075;
28;1;17.625;12.5;8;25.0;3;27.7457237244;10.625;5;22.9483793974;
29;1;17.625;12.5;8;25.0;3;27.76902771;10.625;5;22.9874696732;
30;1;17.625;12.5;8;25.0;3;26.75;11.4937343597;5;23.0267804861;
31;1;17.625;12.5;8;25.0;3;26.75;11.5133905411;5;23.0662822723;
32;1;17.625;12.5;7;25.0;3;26.75;11.5331411362;5;23.1059447527;
33;1;17.625;12.5;7;25.0;3;26.75;11.5529727936;5;23.1457372904;
34;1;17.625;12.5;7;25.0;3;26.75;11.5728683472;5;23.1856285334;
35;1;17.625;12.5;7;25.0;3;26.75;13.5728683472;6;23.2255871296;
36;1;17.625;12.5;7;25.0;3;27.75;15.5728683472;6;23.265581131;
37;1;17.625;12.5;7;25.0;3;27.9593486786;17.5728683472;6;23.3055787086;
38;1;17.625;12.5;7;25.0;3;27.9833469391;19.5728683472;6;23.3455479145;
39;1;17.625;12.5;8;25.0;3;28.0073280334;20.625;6;23.385456562;
40;1;17.625;12.5;7;25.0;3;28.0312728882;20.625;6;23.42527318;
41;1;17.625;12.5;7;25.0;3;28.0551643372;20.625;7;24.4649660587;
42;1;17.625;12.5;7;25.0;3;29.0789794922;21.625;7;24.5345039368;
43;1;17.625;12.5;9;25.0;3;30.1027030945;22.625;7;24.6044471264;
44;1;17.625;12.5;9;25.0;3;30.7626686096;23.625;8;24.6747586727;
45;1;17.625;12.5;9;25.0;3;30.8048553467;24.625;8;24.7454009056;
46;1;17.625;12.5;9;25.0;3;30.847240448;25.625;9;24.8163357973;
47;1;17.625;12.5;10;25.0;3;30.8898010254;25.625;9;24.8875244856;
48;1;17.625;13.5;10;25.0;3;30.932516098;25.625;9;24.9589281082;
49;1;17.625;14.5;10;25.0;3;30.9753570557;25.625;10;25.0305075645;
50;1;17.625;15.5;10;25.0;5;31.0183029175;25.625;8;25.1022231579;
51;1;17.625;16.5;11;25.0;5;31.0613327026;25.625;9;25.1740350723;
52;1;17.625;17.5;11;25.0;5;31.1044216156;25.625;9;25.2459033728;
53;1;17.625;17.5;11;25.0;5;31.1475429535;25.625;9;25.3177881241;
54;1;17.625;17.5;12;25.0;5;31.1906738281;25.625;9;25.3896493912;
55;1;17.625;17.5;12;25.0;5;31.2337913513;25.625;9;25.4614470005;
56;1;17.625;17.5;12;25.0;5;31.2768688202;25.625;9;26.3931878805;
57;1;17.625;17.5;13;25.0;5;31.8359146118;26.0234375;9;28.1805626154;
58;1;17.625;17.5;13;25.0;5;33.3083381653;27.3489723206;10;28.8806710243;
59;1;17.625;17.5;13;25.0;5;34.7043991089;28.6102333069;10;29.4737925529;
60;1;17.625;17.5;14;25.0;5;35.0355682373;29.8168411255;10;29.9787677526;
61;1;17.625;17.5;13;25.0;5;35.313129425;30.9782962799;11;30.2062288523;
62;2;17.625;17.5;11;49.0;5;33.5081329346;33.0;12;30.3921009302;
63;2;18.625;18.5;11;50.2000007629;7;32.4000015259;35.1960487366;10;30.5796128511;
64;2;19.625;19.5;12;51.1576004028;7;32.4000015259;34.6609306335;9;30.7685804367;
65;2;20.625;20.5;12;51.9011039734;7;30.4000015259;35.7318840027;9;30.958814621;
66;3;22.625;22.5;11;53.4657306671;7;31.4000015259;34.8028907776;9;31.1501220465;
67;3;24.625;24.5;12;53.9771288633;7;32.4000015259;37.5038299561;9;31.342305541;
68;3;25.8702507019;25.5;13;54.1871190071;7;32.4000015259;38.5636482239;9;31.5351650715;
69;4;26.8921012878;26.5;12;54.2917383909;7;32.4000015259;39.6234283447;10;32.7284984589;
70;4;27.9156417847;27.5;12;54.4042263031;7;33.4000015259;41.6831207275;11;32.9221012592;
71;5;28.9409503937;27.5;11;54.5249304771;7;34.4000015259;43.7426681519;12;33.1157687902;
72;5;26.9681091309;28.5;11;54.6541694403;7;32.4000015259;46.802028656;12;33.3092958927;
73;5;25.9971885681;29.5;9;54.7922235727;7;33.4000015259;47.8611526489;12;33.5024774075;
74;5;25.0282497406;30.5;9;54.9393253326;8;31.4000015259;50.9199905396;11;33.6951099634;
75;5;24.0613479614;31.5;9;55.0956480503;8;32.4000015259;50.0613136292;12;33.8869918585;
76;5;23.0965213776;32.5;9;55.261295557;8;33.4000015259;52.5366401672;13;34.0779238939;
77;5;22.1337909698;33.5;9;55.4362905025;8;31.4000015259;54.5943603516;14;34.2677102089;
78;5;22.1731643677;34.5;8;58.4849274158;8;32.4000015259;56.5957870483;15;34.456158638;
79;5;24.4451084137;34.0;7;61.1688575745;9;33.4000015259;59.6258430481;14;34.6430821419;
80;5;27.670331955;35.3899993896;6;62.6623159647;9;34.4000015259;61.5904159546;15;34.8282988071;
81;5;29.8565483093;36.6872596741;7;63.6731027365;9;34.4000015259;65.1842727661;16;35.0116324425;
82;5;31.011756897;37.9097442627;7;64.3725999594;9;34.4000015259;66.2208786011;17;35.1929130554;
83;5;32.1099777222;39.0;8;64.9306355715;9;34.4000015259;68.2571029663;16;35.3359680176;
84;6;33.1699142456;39.0;7;65.529248476;9;34.4000015259;69.2928924561;17;35.4689362049;
85;6;34.2319717407;40.0;7;66.1697180271;9;34.4000015259;70.3282012939;18;35.6009681225;
86;6;35.2958831787;41.0;8;66.8529914618;9;34.4000015259;71.362991333;19;35.7319040298;
87;6;36.3613510132;41.8266029358;8;67.5795793533;9;34.4000015259;71.5831604004;19;35.8615896702;
88;6;36.4280357361;42.2062263489;8;68.3494392633;9;34.4000015259;71.6167755127;19;35.9898769855;
89;6;36.4955673218;42.6257705688;8;69.1618419886;9;34.4000015259;71.6497497559;20;36.1166250706;
90;6;36.5635528564;43.0863800049;9;71.0152363777;9;34.4000015259;73.5548782349;21;36.241699934;
91;6;38.2093276978;44.5883979797;9;72.0271157026;9;34.4000015259;73.5991287231;21;36.3649756908;
92;6;38.6992530823;47.1311454773;10;73.0869600773;10;34.4000015259;73.642364502;21;36.4863345623;
93;6;38.7661514282;49.6245880127;10;74.1911330223;11;34.4000015259;73.6845550537;20;36.6056666374;
94;6;39.9203071594;49.3301315308;11;75.3348394632;11;34.4000015259;73.7256698608;19;36.7228713036;
95;7;38.8961029053;51.9786758423;11;76.5121583939;11;34.4000015259;73.7657012939;21;36.8378567696;
96;7;38.9584503174;54.6525192261;11;77.7161602974;11;34.4000015259;73.8046188354;21;36.9505405426;
97;7;39.0186347961;57.3445510864;11;78.939109087;11;34.4000015259;73.8424072266;22;37.0608482361;
98;7;39.0764083862;60.0466651917;13;80.1727459431;11;34.4000015259;73.8790664673;23;37.1687142849;
99;7;39.131565094;62.7501106262;13;81.4086272717;12;34.4000015259;73.9145965576;13;37.2740831375;
100;7;39.1839447021;65.4459075928;12;82.6384854317;12;34.4000015259;73.9489746094;12;38.0921419859;
101;7;40.2334327698;65.4459075928;11;83.8545730114;12;34.4000015259;74.389175415;12;38.928347826;
102;7;39.2799682617;68.2718658447;12;85.0499532223;12;35.4000015259;72.6479492188;12;39.7795594931;
103;7;39.3235321045;70.3809509277;12;86.2186968327;12;35.4000015259;71.7211761475;13;40.6424546242;
104;7;39.3641357422;71.9585494995;13;87.3559792042;12;34.4000015259;73.7999267578;15;41.5135960579;
105;7;39.4018249512;73.3858718872;13;88.4580726624;12;35.4000015259;72.8844146729;15;42.3894990683;
106;7;39.4366836548;74.828994751;14;89.5222506523;12;35.4000015259;71.9748840332;15;43.266700387;
107;7;39.4688110352;79.106338501;15;90.5466296673;12;34.4000015259;74.0715179443;15;45.1418251991;
108;7;39.4983291626;81.2647781372;15;91.5299844742;12;35.4000015259;77.1744995117;16;48.0716454983;
109;7;39.5253601074;83.1371917725;15;92.4713373184;12;39.4000015259;79.2839202881;15;49.1210968494;
110;7;39.5499992371;84.8355941772;16;93.2707080841;12;41.4000015259;81.3998718262;16;52.5050030947;
111;7;39.5499992371;86.5379180908;17;94.0366930962;12;41.9759979248;88.0656890869;16;54.761718154;
112;7;39.5499992371;88.2393035889;17;94.7684922218;12;43.4312705994;94.6480102539;16;57.8581987619;
113;7;39.5499992371;89.9347686768;18;95.4411864281;13;45.783290863;98.1618499756;16;59.860746026;
114;7;39.5499992371;91.6194458008;18;95.9559807777;14;47.050743103;100.62298584;17;61.6699442863;
115;7;39.5499992371;93.2886734009;18;96.455616951;14;47.2000007629;106.003234863;19;63.2297205925;
116;7;40.5499992371;91.9382019043;18;96.9371976852;14;48.2000007629;111.276229858;20;64.784786582;
117;8;39.5499992371;93.5642623901;16;104.001568794;13;48.2000007629;108.565414429;20;59.5697270632;
118;8;40.5499992371;96.1636657715;16;106.60012579;13;48.2000007629;106.869445801;20;60.9525431395;
119;8;41.5499992371;99.5537414551;13;109.111073494;13;47.2000007629;110.186508179;19;63.3264529705;
120;8;41.5499992371;102.946502686;12;111.497855186;13;49.2000007629;111.514343262;17;65.8879300356;
121;8;41.5499992371;106.339599609;14;113.731096268;13;51.2000007629;113.850296021;17;67.4910143614;
122;8;41.5499992371;109.730667114;15;116.789759636;13;51.2000007629;119.191375732;19;69.1183710098;
123;8;42.5499992371;113.117355347;16;118.7214818;13;51.2000007629;124.534362793;19;70.7730468512;
124;8;43.5499992371;116.497375488;17;122.165120125;13;52.2000007629;126.875915527;20;72.4586058855;
125;9;43.9324989319;120.568634033;16;125.060346484;14;53.2000007629;125.875915527;21;74.1789793968;
126;9;44.2332115173;124.458374023;12;127.473388672;14;51.2000007629;129.875915527;21;75.8533053398;
127;9;45.4650344849;125.19354248;14;129.381014466;14;52.2000007629;130.875915527;21;77.4339993;
128;9;44.642036438;127.803756714;16;130.692136645;14;52.2000007629;131.875915527;23;79.0836062431;
129;9;44.7386016846;130.230575562;16;131.634888172;14;53.2000007629;132.875915527;24;80.8010565042;
130;9;44.7821998596;132.53364563;16;132.438760877;14;54.2000007629;135.875915527;24;82.5828192234;
131;9;45.8215408325;131.820037842;18;134.156401873;14;57.0758132935;137.989761353;24;85.4220793247;
132;9;46.8568954468;132.089370728;19;134.697228789;14;59.091506958;144.073898315;26;87.388079524;
133;9;46.8885574341;135.341522217;20;135.04060781;14;64.1072845459;144.158737183;27;89.3913433552;
134;9;47.9000015259;135.576583862;22;135.323509336;14;65.968170166;147.24407959;27;91.4130747318;
135;10;48.2181739807;135.794799805;22;135.597063661;16;67.0503082275;147.329742432;27;93.4313020706;
136;10;46.9000015259;138.996643066;23;135.861618996;16;69.1551055908;146.415496826;27;95.4223490953;
137;10;47.9000015259;139.182693481;25;136.117584109;16;71.1711730957;145.073165894;28;97.3627400398;
138;10;47.9000015259;139.353607178;27;136.365406513;16;74.1873016357;144.158477783;28;99.2312086821;
139;10;46.9000015259;142.510177612;28;136.605552912;16;77.2034683228;144.95425415;29;100.97403574;
140;10;47.9000015259;142.653182983;29;136.740856409;16;80.2196884155;145.038299561;29;102.526239395;
141;10;48.9000015259;140.653182983;29;137.875931144;16;83.2359313965;145.121414185;29;104.985698223;
142;10;47.9000015259;145.653182983;30;138.073154807;16;86.7522125244;146.203414917;34;107.409385085;
143;10;49.9000015259;147.251739502;31;138.275254011;16;91.6901092529;145.75592041;35;108.801713586;
144;10;50.9000015259;145.280044556;32;138.482043505;16;94.1169509888;145.861206055;35;110.110516191;
145;10;48.9000015259;149.308486938;32;138.693314314;16;96.4813461304;146.97114563;35;111.342873454;
146;10;52.9000015259;150.33706665;33;138.908835649;16;96.7891464233;147.085601807;37;112.506937742;
147;10;56.9000015259;147.365768433;34;139.128355265;16;98.0469665527;148.204391479;39;113.611083627;
148;10;58.9000015259;150.394592285;36;139.351600766;16;97.1115875244;154.540924072;40;114.562244177;
149;10;63.9000015259;150.42350769;38;139.578281045;16;97.1115875244;159.18107605;40;115.389109731;
150;10;68.9000015259;147.452514648;40;139.808088183;16;93.1115875244;167.385665894;40;116.212650537;
151;10;70.9000015259;150.481582642;42;140.040698528;16;92.1115875244;172.413848877;42;117.031880856;
152;10;74.9000015259;150.510726929;43;140.275774598;16;91.1115875244;176.652008057;44;117.845814824;
153;11;79.6999969482;148.539901733;42;141.512967467;16;89.1115875244;180.893554688;47;118.653467298;
154;11;80.6999969482;152.569122314;43;141.791918159;16;88.1115875244;182.421432495;47;119.453859329;
155;11;83.6999969482;153.598358154;44;142.073442698;16;85.1115875244;185.691085815;47;120.24601686;
156;11;86.6999969482;151.627609253;47;142.357169628;17;83.1115875244;188.953598022;49;121.028981686;
157;11;86.6999969482;155.656860352;48;142.64271903;17;82.1115875244;189.222976685;49;121.801812172;
158;12;90.5461502075;155.686080933;47;142.929704666;17;79.1115875244;192.498977661;52;122.558177829;
159;12;93.5785827637;152.715286255;49;143.217737079;17;77.1115875244;195.781204224;51;123.194910526;
160;12;93.6118621826;155.744430542;50;143.506423235;17;75.1115875244;199.069290161;53;123.76491046;
161;12;95.6459884644;155.773529053;50;143.795368791;17;76.1115875244;197.36277771;53;124.318626165;
162;12;94.6809463501;153.802566528;51;144.08417964;17;74.6999969482;202.130020142;55;125.818788528;
163;12;93.7167205811;155.831512451;51;144.372463465;18;74.6999969482;209.483551025;55;126.401141047;
164;12;94.7532958984;159.539489746;50;145.659830809;18;76.6999969482;213.841522217;52;126.987764239;
165;12;95.7906570435;164.577072144;50;146.155896902;18;77.6999969482;215.203201294;52;126.47816968;
166;12;96.8287887573;169.614501953;51;146.691843152;18;76.3700027466;222.417816162;52;126.081910014;
167;12;96.8676528931;174.651748657;51;147.274362445;18;79.0729980469;223.649581909;52;125.77179563;
168;12;96.9072265625;179.688812256;52;147.910836458;18;79.8057022095;223.875671387;52;125.527351737;
169;12;97.9474868774;181.72567749;53;148.609157205;18;79.5651245117;227.109146118;52;126.348127484;
170;12;97.9883956909;185.762329102;52;149.377419829;18;81.4986190796;225.353469849;51;126.119377851;
171;13;99.0299224854;190.538864136;53;150.223445773;18;82.3037567139;226.606750488;54;128.095351875;
172;13;99.9592208862;195.58354187;56;151.154110789;18;84.1955413818;229.254714966;54;129.951144338;
173;13;100.532836914;200.62789917;56;151.554960489;18;84.918182373;236.826843262;55;133.600868285;
174;13;98.1268234253;206.471908569;57;152.058698177;18;88.6585083008;227.039230347;55;136.855716228;
175;13;98.7643280029;210.33555603;59;152.696832061;18;84.037727356;231.091217041;57;140.020550072;
176;13;97.4409637451;213.216842651;58;153.469287872;18;84.4062728882;238.143127441;58;143.005926788;
177;13;97.1528167725;217.113952637;59;155.358552933;18;87.7619476318;236.194946289;58;145.734218001;
178;14;97.4781417847;221.025238037;55;156.385859489;18;86.1028442383;236.246612549;58;148.304762304;
179;14;98.2501068115;224.916061401;53;157.478039503;18;85.4274215698;241.298095703;57;150.763250947;
180;14;98.047668457;228.809768677;52;158.608112693;18;87.7345123291;240.349349976;60;153.123813808;
181;14;98.8682250977;229.714111328;53;159.743663311;18;87.0232696533;242.400344849;60;153.755224168;
182;15;98.7094421387;230.62802124;46;160.853783727;18;85.6509475708;245.250366211;59;154.459131181;
183;15;99.5692214966;232.550537109;44;161.911685824;18;90.3539428711;229.115356445;57;155.218275011;
184;15;102.445663452;228.480804443;43;163.896713734;18;88.0866470337;231.980758667;59;158.29653275;
185;15;102.33707428;232.418045044;39;164.855393767;19;92.6088867188;233.218139648;55;161.074246168;
186;15;104.241905212;236.361557007;40;165.724382639;19;93.9809417725;228.387252808;56;163.351047158;
187;15;106.15877533;237.310714722;38;168.393621087;19;92.9809417725;227.387252808;53;165.386236072;
188;15;107.086433411;238.474960327;38;170.804045081;19;90.9809417725;233.387237549;54;167.126830518;
189;15;107.023773193;242.649871826;39;172.97206068;20;90.9809417725;232.387237549;55;171.526113689;
190;15;106.969749451;249.834732056;40;174.922259688;20;89.9809417725;234.927230835;55;175.239031494;
191;15;106.002906799;257.028808594;42;176.682930827;20;89.9809417725;241.337203979;55;175.694483757;
192;15;108.93762207;258.231414795;36;178.207211614;20;92.4985275269;244.242202759;55;176.130640268;
193;15;108.878860474;262.441772461;37;179.334479332;20;92.4493713379;244.156707764;57;179.239201069;
194;15;109.825973511;266.659210205;37;180.327087641;20;91.2654418945;250.507888794;56;181.824271381;
195;15;110.778373718;270.88293457;38;181.309688091;20;93.8311309814;254.765029907;56;183.899487674;
196;15;111.735534668;275.112243652;37;182.206955194;20;93.0999984741;258.609771729;57;186.513820767;
197;15;112.696983337;279.346343994;40;183.056022167;20;96.0999984741;256.652099609;59;189.064527631;
198;15;114.462280273;280.584472656;37;183.905946016;20;97.0999984741;258.693634033;53;190.345041513;
199;15;113.431060791;284.825866699;35;184.754931688;20;97.0999984741;264.734436035;53;198.453383803;
200;15;113.402954102;289.069732666;36;185.6011796;20;99.0999984741;268.412963867;55;205.577416062;
201;15;115.377655029;287.315338135;39;186.429046869;21;98.0999984741;277.927490234;60;211.809306264;
202;15;113.354888916;291.561920166;41;187.234563112;21;102.06060791;277.313293457;60;217.142457247;
203;15;113.334396362;296.552490234;43;188.032341003;21;99.3999938965;284.543518066;60;221.639142394;
204;15;116.315963745;292.544006348;40;188.767982483;21;99.3000030518;299.117279053;61;225.627110362;
205;16;114.299362183;294.536376953;45;189.458657742;21;102.300003052;305.128112793;61;229.00424552;
206;16;113.284423828;299.529510498;45;190.073123455;21;105.300003052;310.253845215;61;231.634592652;
207;16;115.270980835;298.52331543;47;190.663847446;21;108.300003052;314.489349365;58;233.939084888;
208;16;114.258880615;300.461517334;47;198.819597244;21;111.300003052;318.527740479;53;235.953021884;
209;16;117.278060913;306.69720459;49;205.673009157;21;113.899993896;322.472900391;56;237.91988194;
210;16;120.645874023;312.765716553;50;211.403879404;21;113.899993896;326.330352783;58;239.799733758;
211;16;125.47366333;319.809143066;51;217.086025476;21;113.899993896;330.049560547;58;241.17252481;
212;16;142.799911499;334.253204346;52;220.773253798;21;113.899993896;331.636352539;59;242.37147665;
213;16;146.452163696;344.889373779;58;223.413822174;21;113.899993896;331.699462891;62;243.597598553;
214;16;147.048797607;350.692596436;59;225.579226255;21;116.899993896;328.761016846;63;244.76106739;
215;17;147.504989624;355.849700928;61;227.614355445;21;119.899993896;332.821044922;63;245.935977697;
216;18;147.948760986;358.788299561;57;229.420580864;21;122.899993896;342.879516602;66;247.110106349;
217;18;148.382766724;351.119354248;59;231.04372263;21;125.899993896;352.936431885;68;248.271197081;
218;18;149.723114014;345.39163208;58;232.563200712;21;128.899993896;362.991729736;62;249.407534003;
219;18;151.044433594;339.600097656;57;233.966398001;21;131.899993896;373.69543457;61;267.551975369;
220;19;150.457519531;333.74105835;61;235.081415415;21;140.01499939;399.115509033;64;283.429524064;
221;20;147.788406372;335.923461914;62;237.081318855;21;146.912841797;421.971710205;66;297.033092022;
222;20;150.061782837;342.923858643;67;238.23043263;21;151.059356689;443.5340271;67;308.543570757;
223;20;150.355529785;349.853546143;67;255.844975471;21;153.901092529;459.3152771;70;317.951319695;
224;20;158.407333374;367.931335449;70;270.690364599;21;155.623855591;470.998321533;71;325.800464869;
225;20;165.018539429;385.392578125;70;282.985713243;22;156.735931396;473.963195801;74;331.951249599;
226;20;170.365158081;402.234802246;71;294.152137518;22;157.178970337;480.858978271;77;336.940178633;
227;20;176.711761475;420.832397461;71;303.635957837;22;157.350006104;486.613708496;78;340.863143206;
228;20;181.977493286;439.928405762;73;312.760193348;22;157.350006104;491.227844238;79;344.133843422;
229;20;188.49798584;444.759857178;70;322.88926506;22;160.350006104;489.090484619;80;346.842115641;
230;20;196.91456604;446.209960938;72;331.941604614;22;163.350006104;470.849822998;81;347.864931345;
231;20;204.368560791;447.005279541;70;340.250102997;22;169.020004272;465.142791748;85;348.125222683;
232;20;205.050537109;450.351745605;57;347.490996838;22;174.723007202;455.424682617;83;348.311232567;
233;20;205.755081177;452.810668945;58;354.647162437;22;165.455703735;455.618164062;87;349.823120594;
