Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;4;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.8999996185;8.625;5;17.25;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.8999996185;8.625;5;17.25;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.8999996185;8.625;5;17.25;
7;1;10.194486618;11.543302536;4;23.5283432007;1;14.8999996185;8.625;5;17.5949993134;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;10.5272569656;12.6827936172;3;25.9179592133;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;10.8315410614;12.4589796066;4;26.0;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;13.7522573471;12.5;4;26.0;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;15.7522563934;12.5;4;26.0;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;16.7522563934;12.5;4;26.0;2;22.9271316528;10.3752222061;4;22.3193571568;
15;2;17.7522563934;12.5;4;26.0;2;23.9546756744;10.5308046341;5;22.5548160076;
16;2;18.7522563934;12.5;4;26.0;2;24.9829177856;10.625;5;22.6030313969;
17;2;19.7522563934;12.5;4;26.0;2;26.0118465424;10.625;5;22.6523760557;
18;2;19.625;13.0;4;26.0;2;27.0414524078;10.625;5;22.7028282881;
19;2;19.625;13.0;4;26.0;2;27.6216964722;10.625;5;22.7543625832;
20;2;19.625;13.0;6;26.0;2;27.6526184082;10.625;5;22.8069496155;
21;2;19.625;13.0;6;26.0;2;27.6841697693;10.625;5;22.8605561256;
22;2;19.625;13.0;7;26.0;2;27.7163333893;10.625;6;22.9151450396;
23;2;19.625;13.0;7;26.0;2;27.74908638;10.625;6;22.97067523;
24;2;19.625;13.0;6;26.0;2;27.7824058533;10.625;6;23.0271017551;
25;2;19.625;13.0;6;26.0;2;27.8162612915;10.625;6;23.0843759775;
26;2;19.625;13.0;6;26.0;2;27.8506259918;10.625;6;23.1424454451;
27;2;19.625;13.1999998093;6;26.0;2;27.8854675293;10.625;6;23.2012542486;
28;2;19.625;13.1999998093;6;26.0;2;27.920753479;10.625;6;23.2607431412;
29;2;19.625;13.1999998093;6;26.0;3;27.956445694;10.625;5;23.3208494186;
30;2;19.625;13.1999998093;6;26.0;3;26.75;11.625;5;23.3815076351;
31;2;19.625;13.1999998093;6;26.0;3;26.75;11.6907539368;6;23.4426498413;
32;3;19.625;13.1999998093;4;38.75;4;26.75;11.7213249207;5;23.5042052269;
33;3;18.625;14.1999998093;4;39.3874998093;4;26.75;11.7521028519;5;23.5661010742;
34;3;18.625;15.1999998093;4;39.9715299606;4;26.75;11.7830505371;5;23.6282629967;
35;3;18.625;16.2000007629;4;40.4994401932;4;27.75;13.7830505371;5;23.6906147003;
36;3;18.625;17.2000007629;4;40.9707527161;4;28.2143688202;15.7830505371;5;23.7530794144;
37;3;19.0;18.2000007629;5;41.3868265152;4;28.2518482208;17.7830505371;5;23.8155794144;
38;3;20.0;19.2000007629;6;41.7504434586;4;26.75;19.7830505371;5;23.878036499;
39;3;21.0;20.2000007629;6;42.0653820038;4;26.75;21.7830505371;5;23.940372467;
40;3;22.0;21.2000007629;6;42.3360214233;4;26.75;21.9701862335;5;24.0025100708;
41;4;23.0;22.2000007629;7;42.5670089722;4;26.75;22.0012550354;6;24.0643725395;
42;4;23.4551544189;23.2000007629;8;42.75;4;26.75;22.0321865082;5;24.1258842945;
43;4;23.5375003815;24.2000007629;8;42.75;4;26.75;22.0629425049;5;24.186971426;
44;4;24.5375003815;28.2000007629;7;43.75;4;26.75;22.0934867859;5;24.2475619316;
45;4;25.5375003815;32.2000007629;7;43.7899999619;4;26.75;22.1237812042;5;24.3075861931;
46;4;25.5375003815;36.2000007629;7;43.8311839104;5;27.75;23.153793335;4;25.3669772148;
47;4;25.5375003815;40.2000007629;9;43.8735535145;5;28.75;24.1834888458;4;25.4556705952;
48;5;25.5375003815;44.2000007629;8;43.9171074629;6;28.75;25.2128353119;3;25.5441963673;
49;5;25.5375003815;45.2000007629;8;43.961841464;6;29.75;24.625;2;25.6324896812;
50;5;26.5375003815;43.8059196472;9;44.0077478886;6;31.3794937134;25.625;3;26.7204883099;
51;5;25.5375003815;44.8288726807;9;44.0548160076;6;32.4322929382;26.625;3;26.8281325102;
52;5;25.5375003815;45.8524093628;9;44.1030313969;6;33.48487854;27.625;3;26.9355608225;
53;5;26.5375003815;43.8765144348;9;44.1523760557;6;33.5372200012;28.625;3;27.0427128077;
54;5;25.5375003815;44.9011878967;9;44.2028282881;6;33.5892791748;29.625;3;27.1495300531;
55;5;25.5375003815;45.9264144897;10;44.2543625832;6;33.6410293579;30.625;3;27.2559566498;
56;5;26.5375003815;43.9521789551;10;45.3069496155;6;33.6924362183;31.1759490967;4;28.3812974691;
57;5;26.5375003815;45.9784736633;10;45.4680560827;6;34.7550926208;32.1864051819;4;29.4648401737;
58;5;27.5375003815;48.005279541;12;45.6405106783;6;36.3565750122;33.5953826904;4;30.4076458216;
59;5;29.0889148712;47.0325737;12;45.8250061274;7;36.8717346191;34.9315338135;3;31.2265540361;
60;5;27.5375003815;48.2000007629;13;46.0222244263;7;36.400390625;36.2034835815;3;31.9403896332;
61;5;27.5375003815;50.2000007629;14;46.232821703;7;36.7380752563;37.4208488464;4;32.5677142143;
62;5;28.5375003815;48.2000007629;14;46.4574098587;7;37.0210113525;38.5243301392;4;32.918880105;
63;6;28.5375003815;50.2000007629;14;47.6965360641;7;37.1354217529;38.6097145081;5;33.2295358181;
64;6;29.5375003815;53.1756286621;12;47.9906589985;8;37.2227096558;38.0390472412;5;33.5426379442;
65;6;30.5375003815;51.2000007629;12;48.301306963;8;37.3086738586;38.7440071106;7;33.8577392101;
66;6;29.5375003815;53.2000007629;13;48.6286842823;8;37.3930892944;38.8146209717;7;34.1743969917;
67;6;29.5375003815;55.2000007629;14;48.9952931404;8;35.3930892944;40.876449585;8;34.4921760559;
68;6;30.5375003815;53.7947921753;14;50.8569229841;8;34.4000015259;42.9405059814;8;34.8106505871;
69;6;29.7070941925;54.8433494568;15;52.4687424898;8;34.4000015259;45.0067596436;10;35.1294049025;
70;7;29.8514575958;55.8936195374;14;53.8707897663;8;34.4000015259;47.0751647949;10;36.4480344057;
71;6;28.9733371735;48.2424087524;15;53.6190794706;9;33.4000015259;49.6586914062;9;38.2325612307;
72;6;28.0755138397;49.2568054199;16;54.3566403389;9;36.4000015259;51.7256622314;9;38.7377166748;
73;7;28.1000003815;50.2713279724;15;54.8772588968;9;35.4000015259;55.7441596985;8;39.2525839806;
74;7;28.1000003815;51.2859687805;15;55.4134390354;9;37.4000015259;54.7628479004;6;39.7771631479;
75;8;29.1000003815;54.3007202148;16;56.9623203278;9;37.4000015259;55.7628479004;6;40.3114271164;
76;8;30.1000003815;56.8652839661;17;57.6706587076;9;35.4000015259;58.5052452087;6;40.8553152084;
77;8;31.1000003815;57.9108695984;17;59.4056776762;9;36.4000015259;58.4844703674;6;41.4087201357;
78;8;31.1000003815;61.9717292786;18;60.2059426308;9;38.4000015259;55.5993919373;7;43.9714773893;
79;8;33.0999984741;66.0328521729;18;61.0311942101;9;37.4000015259;58.9574890137;7;44.6033552885;
80;8;35.0999984741;66.0941009521;19;61.8800458908;9;40.4000015259;61.0845069885;6;45.2452229261;
81;8;35.0999984741;69.1553115845;17;62.7512100935;9;42.4000015259;61.2176132202;5;45.8966631889;
82;8;35.7892608643;72.2163391113;19;63.6435165405;9;39.4000015259;66.3567657471;6;46.5332511663;
83;8;36.9664077759;72.2770385742;20;64.5558871031;9;40.4000015259;69.0775985718;7;47.1360430717;
84;8;36.1368370056;74.7946472168;21;65.4872697592;9;42.4000015259;67.2655105591;8;47.7503781319;
85;8;36.2994918823;77.0449523926;21;66.4365258217;9;39.4000015259;69.4586715698;9;48.3752294779;
86;8;37.4535217285;75.4813232422;22;67.402279377;9;40.4000015259;68.0780105591;10;49.0094377995;
87;8;36.5982971191;76.7831344604;23;68.382743597;9;41.4000015259;65.1725845337;11;49.4481202364;
88;9;36.7334136963;78.1024932861;22;69.3755371571;9;37.4000015259;66.2674560547;10;49.9059101343;
89;10;37.8586807251;76.4384307861;22;73.9613655806;8;34.4000015259;60.5705337524;11;46.7275232077;
90;10;37.9740867615;78.7893981934;22;75.037224412;8;33.4000015259;61.6311378479;14;47.1477530599;
91;10;39.079788208;81.1532440186;22;76.1121777296;8;33.4000015259;59.6921043396;16;47.5801193118;
92;10;41.1760902405;80.5271835327;23;77.1803913116;8;31.4000015259;61.753288269;18;48.0220119953;
93;10;39.2633895874;86.6097412109;22;78.2353338003;8;30.4000015259;63.8145370483;18;48.4708712101;
94;11;38.5740432739;89.2832641602;21;79.2700314522;8;30.4000015259;62.875705719;19;48.9241999984;
95;11;37.6121444702;90.8173522949;20;81.2773931026;8;28.4000015259;64.9366378784;20;49.3795847595;
96;12;38.6493835449;91.9014968872;20;82.2973144054;8;27.4000015259;66.9971923828;19;49.834715277;
97;12;38.6857299805;91.9832763672;20;83.2512708902;8;28.4000015259;67.057220459;20;50.6681605279;
98;12;36.6857299805;94.0626754761;20;84.1862868071;8;27.4000015259;71.2400131226;21;52.7562787831;
99;12;36.2633895874;96.1396560669;18;85.0981528759;8;26.4000015259;75.4308624268;22;54.8973665237;
100;12;36.2633895874;98.2142181396;18;86.9840321541;8;26.0;79.628692627;23;57.0736677647;
