Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;2;8.0;10.1999998093;5;22.0;1;11.8999996185;8.625;4;17.25;
4;2;8.29999923706;10.5;5;22.9600001574;2;12.2999992371;8.625;3;18.25;
5;2;8.44400024414;10.9200000763;5;23.7831997871;2;13.5;8.625;3;18.3250000477;
6;2;9.55793762207;11.2650718689;5;24.4868569374;2;14.5450000763;8.625;3;18.4048187733;
7;2;10.5095434189;11.543302536;5;25.0910207033;2;15.5928907394;8.625;3;18.8461898565;
8;2;10.6454792023;11.7641716003;5;25.8669151068;2;16.3077144623;8.79749965668;3;19.2405949831;
9;2;10.8200559616;12.0549411774;5;26.537733674;2;16.5443572998;8.94309806824;3;20.1585245132;
10;2;10.970990181;12.2827939987;5;27.1273117065;2;17.0951137543;9.3333568573;3;20.9767100811;
11;2;11.1036453247;12.4589796066;5;27.4698493481;2;19.0951137543;9.6677980423;3;21.7020223141;
12;2;13.1036453247;12.5;5;27.7546267509;2;21.0951137543;9.94955635071;3;22.3446578979;
13;2;15.1036453247;12.5;5;28.0643947124;2;22.3866710663;10.1834592819;2;22.9165091515;
14;2;16.2960300446;12.5;5;28.3995049;2;23.499666214;10.3752222061;2;23.4298532009;
15;2;17.3714294434;12.5;5;28.7598693371;2;24.620973587;10.5308046341;3;23.8345062733;
16;2;18.4525108337;12.5;5;29.1448850632;2;25.7507305145;10.625;3;24.0649278164;
17;2;19.5391387939;12.5;5;29.5533680916;2;26.8889846802;10.625;3;24.3094062805;
18;2;20.6310482025;12.5;6;29.98350811;2;28.0356712341;10.625;3;24.5676383972;
19;2;20.7462882996;12.5;6;30.4328455925;2;28.7405834198;10.625;3;24.8390996456;
20;2;20.8473892212;12.5;6;30.8982858658;2;28.903459549;10.625;3;25.1230297089;
21;2;20.9521141052;12.5;6;31.3761482239;2;29.0738182068;10.625;4;25.4184246063;
22;2;21.059633255;12.5;6;31.8622565269;2;29.2510547638;10.625;4;25.7240357399;
23;2;21.169008255;12.5;6;32.3520669937;2;29.4344215393;10.625;4;26.0383796692;
24;2;21.279214859;12.5;7;32.8408274651;2;29.6230278015;10.625;5;26.3597574234;
25;2;21.3891868591;12.5;7;33.3237571716;2;29.8158531189;10.625;6;26.6862831116;
26;2;21.497844696;12.5;7;33.7962341309;2;30.0117702484;10.625;6;27.0159239769;
27;2;21.6041526794;12.5;7;34.2539691925;2;30.2095546722;10.625;6;27.3465466499;
28;2;21.7071418762;12.5;7;34.6931657791;2;30.4079284668;10.625;6;27.6759705544;
29;2;21.8059616089;12.5;7;35.1106348038;3;30.6055831909;10.625;5;28.0020260811;
30;2;19.8059616089;13.5;7;35.5038747787;3;30.8012161255;10.625;5;28.3226103783;
31;2;18.8059616089;13.5;7;35.8711032867;3;30.9935665131;10.625;4;28.6357421875;
32;2;18.625;13.5;7;36.2112493515;3;31.1814460754;10.625;4;28.9396104813;
33;2;17.625;13.5;7;36.5239028931;3;31.3637657166;10.625;4;29.2326145172;
34;2;17.625;14.5;5;36.8092460632;3;31.5395698547;12.625;4;29.5133934021;
35;2;17.282081604;15.5;5;37.0679578781;3;31.7080364227;14.625;4;29.7808465958;
36;2;16.7152900696;16.5;5;37.3011159897;3;31.8685073853;16.625;5;30.0341405869;
37;2;16.7677516937;17.5;5;37.5100975037;3;32.0204849243;18.625;6;30.2727050781;
38;2;15.7677516937;16.5;5;37.6964855194;3;32.1636238098;20.625;6;30.4962244034;
39;2;15.7677516937;16.5;4;37.8619861603;3;32.2977333069;20.625;7;30.7046136856;
40;3;15.0;15.5;4;38.0;3;32.4227676392;20.625;7;30.8979969025;
41;3;15.0;15.5;4;38.0;3;32.5387992859;20.625;7;31.0766782761;
42;3;16.0;16.5;3;38.0;3;32.6460075378;20.625;8;31.241109848;
43;3;16.9249992371;17.5;3;38.0;3;32.7446670532;20.625;8;31.3918647766;
44;3;16.9249992371;18.5;3;38.0;3;32.8351211548;20.625;8;31.5296049118;
45;3;17.9249992371;18.5;4;38.0;3;32.9177627563;20.625;9;31.6550569534;
46;3;18.9249992371;19.5;4;38.0;3;32.9930343628;20.625;9;31.75;
47;3;19.9249992371;20.5;4;38.0;3;33.0499992371;20.625;9;31.75;
48;3;20.9249992371;21.5;5;38.0;3;33.0499992371;20.625;10;31.75;
49;3;21.9249992371;22.5;6;38.0;3;33.0499992371;20.625;10;31.75;
50;3;22.5499992371;22.5;6;38.0;3;33.0499992371;20.625;9;31.75;
51;3;22.5499992371;22.5;5;38.0;3;33.0499992371;20.625;10;31.75;
