Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;5;21.0;1;11.8999996185;8.625;5;17.25;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.8999996185;8.625;5;17.25;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.8999996185;8.625;5;17.25;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;13.8999996185;8.625;5;17.25;
7;1;10.194486618;11.543302536;5;23.5283432007;2;15.5;8.625;4;18.5949993134;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;15.5569992065;8.79749965668;4;19.0386961699;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;15.7317180634;8.94309806824;3;20.5643742085;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;16.5219802856;9.60165023804;3;21.9690209627;
11;1;10.6065406799;12.4589796066;6;25.0;2;18.5219802856;10.1822328568;3;23.2470649481;
12;1;12.5272569656;12.5;6;25.0;2;20.5219802856;10.6796894073;3;24.4058237076;
13;1;13.5272569656;12.5;6;25.0;2;21.5219802856;11.0951957703;3;25.4621527195;
14;1;14.5272569656;12.5;6;25.0;2;23.5219802856;11.4346656799;4;26.4384868145;
15;1;15.5272569656;12.5;6;25.0;2;25.336807251;11.7068872452;4;26.7128777504;
16;1;16.527256012;12.5;6;25.0;2;26.6312675476;11.598698616;4;27.0712814331;
17;1;17.527256012;12.5;7;25.0;2;27.9631538391;11.5013284683;4;27.5136885643;
18;1;17.625;12.5;7;25.0;2;29.3337593079;11.4136953354;4;28.0384473801;
19;1;17.625;12.5;7;25.0;2;30.7432594299;11.3348255157;4;28.6417350769;
20;1;17.625;12.5;7;25.0;2;31.1850414276;11.2638425827;4;29.3171062469;
21;1;17.625;12.5;8;25.0;2;31.5902633667;11.1999588013;5;30.0551977158;
22;1;17.625;12.5;8;25.0;2;32.0331192017;11.1424627304;5;30.8437108994;
23;1;17.625;12.5;8;25.0;2;32.5062255859;11.090716362;5;31.6677055359;
24;1;17.625;12.5;7;25.0;2;33.0006217957;11.0441446304;5;32.5102615356;
25;1;15.625;13.5;8;25.0;2;33.5061569214;11.0022296906;5;33.3534641266;
26;2;17.625;13.0;7;26.0;2;34.0120773315;10.964507103;5;34.1795883179;
27;2;16.625;14.0;6;26.0399999619;2;34.5077514648;10.9305562973;5;34.9723348618;
28;2;15.625;15.0200004578;6;26.0811839104;2;34.9834022522;10.9000005722;5;35.7179050446;
29;2;14.8682661057;15.5;6;26.1235535145;2;35.4307441711;10.8725004196;6;36.4057693481;
30;2;14.2527999878;16.5;6;26.1671074629;3;33.4010429382;11.8477506638;5;37.0290260315;
31;2;14.2625989914;17.5;6;26.211841464;3;32.3743133545;12.8254756927;5;37.584359169;
32;2;14.2726640701;18.5;6;26.2577478886;3;31.3502578735;13.8054285049;5;38.0716457367;
33;2;14.2829933167;19.5;7;26.3048160076;3;32.3286056519;15.8054285049;5;38.4933490753;
34;2;14.2935838699;20.5;7;26.3530313969;3;33.3091201782;17.8054275513;5;38.8538150787;
35;2;14.3044319153;21.5;7;26.4023760557;3;34.2915840149;18.8054275513;5;39.1585865021;
36;2;14.3155345917;22.5;7;26.4528282881;3;35.2757987976;19.8054275513;5;39.4138031006;
37;2;14.0;24.5;7;26.5043625832;3;36.261592865;20.7315406799;5;39.6257247925;
38;2;14.0;25.5530548096;8;26.5569496155;3;37.2488059998;20.7208862305;5;39.6725959778;
39;2;15.0;23.5898647308;8;26.6105561256;3;37.8035583496;20.7112979889;5;39.65533638;
40;2;14.0;24.6273899078;10;26.6651450396;4;37.7932014465;20.7026672363;5;39.6398029327;
41;2;14.0;25.6656017303;11;26.72067523;4;37.7838821411;20.6949005127;5;39.6258220673;
42;2;15.0;23.7044734955;11;26.7771017551;4;37.7754936218;20.6879119873;5;39.6132392883;
43;2;14.0;24.743970871;13;26.8343759775;4;37.7679443359;20.6816196442;4;39.6019153595;
44;2;14.0;25.7840633392;13;26.8924454451;4;38.7611503601;21.6759567261;3;40.5917243958;
45;2;15.0;23.8247108459;14;26.9512542486;4;39.7550354004;22.6708621979;3;40.642551899;
46;2;14.0;24.8658771515;15;27.0107431412;4;39.7495307922;23.6662750244;3;40.6972608566;
47;2;14.0;25.9075202942;15;27.0708494186;4;37.7445793152;25.662147522;3;40.7558287382;
48;2;15.4659414291;22.5;16;27.1315076351;4;36.7401199341;27.6584339142;3;40.8182325363;
49;2;14.4795894623;23.5;16;27.1926498413;4;35.7361106873;28.655090332;4;43.4271991253;
50;2;14.4933462143;24.5;17;27.2542052269;4;36.2078933716;31.0482444763;5;44.820785284;
51;2;15.5071964264;22.5;18;27.3161010742;4;36.5928382874;33.3690299988;6;46.0059343576;
52;2;14.5211229324;23.5;19;27.3782629967;4;35.9014282227;35.6261901855;6;47.0132638216;
53;2;15.0;22.5;19;27.4406147003;4;35.1452484131;37.829372406;7;47.8737365007;
54;2;16.0;22.5;19;27.5030794144;4;35.3356399536;39.9880332947;8;48.3947734833;
55;2;17.0;22.5;18;27.5655794144;4;34.7315673828;41.5509490967;10;48.6544693708;
56;2;18.0;22.5;18;27.628036499;4;33.9189987183;42.5614051819;10;48.9215817451;
57;3;19.0;22.5;18;27.690372467;5;34.0666160583;43.0719451904;10;49.2059252262;
58;3;19.625;23.5;18;27.7525100708;5;34.22448349;43.0825614929;9;49.5073373318;
59;3;19.625;24.4267578125;20;27.8143725395;5;34.3925056458;43.0932502747;10;49.8253775835;
60;3;19.625;24.4700603485;20;27.8758842945;5;34.5704193115;43.1040077209;10;50.1592987776;
61;3;19.625;24.5131187439;21;27.936971426;5;34.7577819824;43.1148300171;10;50.508027792;
62;3;19.625;24.5558795929;21;27.9975619316;5;34.953956604;43.1257171631;11;50.8701566458;
63;3;19.625;24.5982933044;21;28.0575861931;5;35.1581077576;43.1366577148;12;52.2439465523;
64;3;19.625;24.6403102875;22;28.1169772148;5;36.3691864014;44.1476516724;12;52.6723456383;
65;3;19.625;24.6818847656;22;28.1756706238;5;37.5859794617;45.1586914062;12;53.1095805168;
66;3;19.625;24.7229690552;23;28.2336053848;5;37.8070869446;46.1697769165;13;53.5531059504;
67;3;19.625;24.7635231018;23;28.2907235622;5;38.0309829712;47.180896759;13;54.0002110004;
68;3;19.625;24.8035068512;23;28.346971035;5;38.2560462952;48.1920509338;14;54.4480916262;
69;4;19.625;24.842880249;23;28.4022974968;5;38.480594635;48.2032318115;14;54.8939342499;
70;5;19.625;24.8816070557;17;38.4566559792;5;35.480594635;48.2144393921;14;55.3349971771;
71;5;18.625;26.9196586609;18;38.9100036621;5;34.480594635;49.2256622314;14;55.7686926126;
72;5;20.625;26.9570026398;19;39.3367028236;6;32.480594635;49.2369003296;14;71.1926572323;
73;4;22.625;27.9936122894;19;39.7354569435;7;34.480594635;48.2481498718;13;72.6548105478;
74;4;23.625;29.0294628143;17;40.1056537628;7;37.480594635;49.2593994141;14;74.0083764791;
75;4;24.625;30.0645332336;14;40.4472973347;7;39.480594635;51.2706451416;15;75.2414082289;
76;4;25.625;30.0988044739;14;40.7609181404;7;40.480594635;52.2818908691;16;76.3492109776;
77;4;26.625;30.1322631836;14;41.047478199;7;41.480594635;53.2931175232;18;77.3333812952;
78;4;26.625;30.164894104;11;41.3082690239;7;42.2355995178;54.3043289185;18;78.2003222704;
79;4;26.625;30.196685791;11;41.5448150635;7;42.3828887939;55.3155212402;19;79.9596220255;
80;4;26.625;30.2276325226;12;41.7587881088;7;43.5192108154;57.3266868591;19;80.6475598812;
81;4;26.625;30.2577285767;12;41.9519352913;7;44.6447372437;59.3378181458;20;82.7711377144;
82;4;26.625;30.2869720459;12;42.0;7;45.6480026245;61.8289146423;21;84.5110603571;
83;4;26.625;30.2999992371;13;44.3800001144;7;44.1032791138;67.5633468628;22;85.9052860737;
84;4;27.8500003815;31.8839988708;13;45.5293812752;7;43.4552993774;71.8721084595;23;87.1173062325;
85;4;29.0255012512;33.3570594788;14;46.4647502899;7;42.7227478027;75.1103210449;24;86.7860901356;
86;4;28.0255012512;35.4389877319;14;47.2240825891;7;42.5576705933;74.9880218506;24;86.5009409189;
87;4;28.0255012512;37.5196151733;15;47.6651023626;7;40.4091033936;77.8793945312;25;86.2571809292;
88;4;28.0255012512;39.5987663269;16;47.7965986729;7;39.60338974;80.7830581665;26;86.0505920649;
89;4;28.0255012512;40.6762924194;16;47.9257405996;7;40.4830513;80.697769165;26;85.9268642664;
90;5;25.0255012512;42.7520484924;15;48.0523414612;7;39.3747444153;83.6224060059;27;87.6516013145;
91;5;24.0;44.8259162903;14;48.1762359142;7;39.2772712708;86.5821685791;27;89.3858501911;
92;5;23.0;43.8977813721;15;48.2972795963;7;39.2772712708;84.6236419678;29;91.0818175077;
93;5;23.0;42.8977813721;15;48.4153505564;7;38.2772712708;86.5266723633;29;92.6976896524;
94;5;23.0;42.8977813721;14;48.5303479433;7;39.0395317078;89.5097808838;29;96.0250822306;
95;5;23.0;44.8977813721;13;48.6421926022;7;39.0395317078;87.5524597168;30;97.1822891235;
96;5;23.0;46.8977813721;13;48.7508252859;7;38.0395317078;89.8731231689;30;98.2153929472;
97;5;23.0;45.8977813721;15;48.8562059402;7;37.0395317078;90.9163665771;30;99.1336867809;
98;6;23.0;46.3899993896;13;49.9583135843;7;38.0395317078;89.8058013916;31;101.986105919;
99;6;24.0;48.3899993896;13;50.1471440792;7;36.0395317078;89.8494110107;31;102.200162411;
100;6;26.0;47.3899993896;13;50.339828372;8;36.0395317078;91.1335067749;30;102.44116807;
