Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;12.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;11.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;10.0;6;21.0;1;11.8999996185;8.625;5;17.25;
4;2;8.14999961853;10.6999998093;5;22.8400001526;1;11.8999996185;8.625;5;17.25;
5;2;8.42599964142;10.9200000763;5;23.5701436996;1;12.8999996185;8.625;5;17.25;
6;2;9.51000022888;11.2650718689;5;24.1677889824;1;13.8999996185;8.625;5;17.25;
7;2;10.4377527237;11.543302536;5;24.6518967152;1;14.8999996185;8.625;4;17.5949993134;
8;2;10.5466766357;11.7641716003;5;25.2882254124;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;10.6898508072;12.0549411774;5;25.8007466793;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;10.8051681519;12.2827939987;5;26.211971283;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;10.897693634;12.4589796066;5;26.3549081087;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;12.897693634;12.5;5;26.4178448915;2;19.2000274658;9.94955635071;3;21.3669185638;
13;2;14.897693634;12.5;5;26.4828127623;2;21.2000274658;10.1834592819;3;21.8004443645;
14;2;15.9401741028;12.5;5;26.5497941971;2;22.2000274658;10.3752222061;3;22.7860970497;
15;2;16.9552440643;12.5;5;26.6187632084;2;23.2000274658;10.8420610428;4;23.6133016348;
16;2;17.9707622528;12.5;5;26.6896851063;2;24.2000274658;11.2286758423;4;24.2964516878;
17;2;18.9867191315;12.5;5;26.7625159025;2;25.2000274658;11.5422534943;4;24.854373455;
18;2;20.0031070709;12.5;6;26.8372021914;2;26.2000274658;11.7922000885;4;25.3072657585;
19;2;20.0383701324;12.5;6;26.9136811495;2;27.2000274658;11.9886112213;4;25.6421557665;
20;2;20.0555782318;12.5;6;26.9918802977;2;28.2000274658;12.125;4;25.7063041925;
21;2;20.0731735229;12.5;6;27.0717172623;2;28.5499992371;12.125;5;25.7724741697;
22;2;20.0911369324;12.5;6;27.1531002522;2;28.5499992371;12.125;5;25.8406432867;
23;2;20.1094474792;12.5;7;27.2359278202;2;28.5499992371;12.125;5;25.9107804298;
24;3;20.1280841827;12.5;6;27.320089817;2;28.5499992371;12.125;4;25.9828453064;
25;4;20.14702034;12.5;5;27.4054670334;2;28.5499992371;12.125;4;26.0567884445;
26;4;20.166229248;12.5;5;27.4919323921;2;28.5499992371;12.125;4;26.1325509548;
27;4;19.625;13.5;5;27.5793509483;2;28.5499992371;12.125;4;26.2100640535;
28;4;20.2053546906;12.5;5;27.6675815582;3;28.5499992371;12.125;4;26.2892494202;
29;4;20.2252063751;12.5;5;27.7564766407;4;28.5499992371;12.125;3;26.370018959;
30;4;18.2452068329;13.5;5;27.8458836079;4;28.5499992371;12.125;2;26.4522752762;
31;4;17.2653236389;14.5;5;27.9356460571;4;28.5499992371;12.125;2;26.5359115601;
32;4;17.625;13.5;4;28.0256047249;4;28.5499992371;12.125;2;26.6208124161;
33;4;16.3057613373;13.5;4;28.1155982018;4;28.5499992371;12.125;2;26.7068536282;
34;4;16.625;13.5;4;28.2054646015;4;28.5499992371;12.125;2;26.7939035892;
35;4;15.3462295532;13.5;4;28.2950425148;4;28.5499992371;14.125;2;26.8818233013;
36;4;15.625;13.5;4;28.3841719627;4;28.5499992371;16.125;2;26.9704678059;
37;4;14.7614383698;13.5;5;28.4726960659;4;28.5499992371;18.125;2;27.0596864223;
38;4;15.0;13.5;5;28.5604617596;4;28.5499992371;20.125;2;27.1493241787;
39;4;16.0;14.2802305222;5;28.647320509;4;28.5499992371;22.125;2;27.239222765;
40;4;15.8206472397;14.1999998093;4;29.7331302166;4;29.5499992371;22.125;3;27.329221487;
41;4;16.8399543762;14.5;4;29.9177554846;4;30.3975315094;22.125;3;27.1191594601;
42;4;17.0;14.2700004578;4;30.1099681854;4;30.2714939117;21.9750003815;3;26.9388728142;
43;4;17.1497421265;13.5;4;30.3102135658;4;30.1633243561;21.8400001526;3;26.7852027416;
44;4;17.0;14.4290847778;5;30.5189346075;4;30.0711212158;21.7185001373;4;26.6552898884;
45;4;17.2417602539;13.5;5;31.73656106;4;29.9931755066;21.6091499329;4;27.5465495586;
46;4;18.0;15.0;5;32.0134965181;4;28.4750766754;21.5107345581;4;27.2566455007;
47;4;20.9492607117;19.0;5;32.302079916;4;29.3065929413;22.4221611023;4;27.9020565748;
48;4;22.2141132355;23.0;5;32.6026417017;4;30.5220909119;23.6969413757;5;28.4310314655;
49;4;23.2427406311;27.0;4;32.9154323339;5;30.7884025574;24.9140510559;4;28.8633748293;
50;4;24.2713813782;31.0;4;33.240601778;5;30.5001487732;26.0834560394;5;29.038643539;
51;4;24.9250297546;33.5;4;33.5781803131;5;31.0531692505;27.125;6;29.1293576956;
52;4;24.9536800385;34.371055603;4;33.9280570745;5;31.0590133667;27.125;6;29.21849823;
53;4;24.9823226929;34.5268554688;5;34.2899631262;5;31.0648765564;27.125;6;29.3059675097;
54;4;25.0109519958;34.6911239624;6;34.6634536982;5;31.0707550049;27.125;6;29.3916788697;
55;4;25.0395622253;34.8635597229;6;35.0478974581;5;31.0766506195;27.125;6;30.4620537162;
56;4;25.0681438446;35.0437469482;6;35.4424667358;5;31.6360836029;27.5796871185;7;32.3365252614;
57;4;25.0966949463;35.2311210632;7;35.8461356163;6;33.0789413452;28.9370288849;6;33.0848092437;
58;4;25.1252059937;35.424987793;8;36.2576847076;6;34.4232711792;30.2120628357;6;33.6987074614;
59;5;25.1536712646;35.6245117188;7;36.6379001141;6;34.6876335144;31.4202690125;7;34.0546148419;
60;5;25.1735744476;35.828742981;7;37.0123683214;6;35.7980537415;32.5;7;34.2497192621;
61;5;25.1910133362;36.0366134644;7;37.3920493126;6;36.8130226135;33.5;7;34.0657237172;
62;5;25.2088317871;36.2469596863;9;37.7751021385;6;37.6017227173;33.9559211731;8;33.9147275686;
63;5;25.2270050049;36.4585571289;10;38.1596179008;6;35.4115524292;34.8438720703;8;33.7930011153;
64;5;24.1205120087;37.6701393127;10;38.5436625481;6;34.2403945923;35.7459106445;8;33.6971908808;
65;5;24.1393299103;38.8804244995;10;39.925321579;6;34.086353302;36.6606674194;8;33.624289453;
66;5;25.1584320068;40.5881576538;12;40.3627426624;6;33.947719574;37.5869216919;8;33.5716025829;
67;5;25.625;42.7921218872;11;40.7971422672;6;33.8229484558;38.5235748291;8;33.536716938;
68;5;26.625;44.2631454468;11;41.2269808054;6;33.7106513977;39.4696273804;8;34.5174731016;
69;5;27.625;45.50025177;12;41.6508805752;6;34.6095848083;41.4241752625;9;34.5519459248;
70;5;29.2371063232;45.3706512451;13;42.0676444769;7;35.5186271667;43.3864097595;8;34.599601388;
71;5;28.625;47.2145118713;13;42.476270318;7;36.0276184082;42.5230178833;8;34.6589108706;
72;5;29.2773475647;46.4227218628;13;44.1825861931;7;34.9648590088;46.3310508728;8;34.7285087705;
73;5;29.8887748718;46.4960632324;14;45.6703695059;7;34.9083709717;49.3121948242;9;34.8071803451;
74;5;29.0255012512;48.9950942993;14;46.9717180729;8;36.9083709717;52.4813613892;8;35.893840611;
75;5;29.9345092773;48.6247673035;15;48.1204900742;8;38.9083709717;53.4722709656;8;36.0486588478;
76;5;30.0776863098;49.1721878052;15;49.000056982;8;40.7623710632;54.771068573;10;37.1099429727;
77;5;31.6556148529;46.4825744629;15;49.6929688454;9;41.8450584412;56.2259216309;11;37.9984217286;
78;5;31.8686275482;46.1937866211;16;50.3786532879;9;42.9347877502;56.553981781;12;38.7454528809;
79;5;31.9599399567;46.3896865845;16;51.0562756062;9;41.031955719;58.2895812988;13;39.3817392588;
80;5;27.2999992371;50.5702362061;17;51.725186348;9;42.1369628906;56.8558959961;14;39.6876735687;
81;5;26.2999992371;54.2555351257;17;52.3848628998;10;43.2501678467;51.9022293091;13;39.9749329686;
82;5;25.2999992371;56.4457015991;17;53.034838438;11;44.3719062805;48.5922317505;9;69.0248709321;
83;5;24.2999992371;57.809753418;19;53.6746470928;11;43.5024604797;49.5922317505;9;73.8595278859;
84;5;23.2999992371;59.1649208069;19;54.3037753105;11;46.6420593262;48.812538147;10;77.0619595647;
85;5;23.0;60.5111885071;19;54.9216265678;11;48.7908630371;49.7515411377;10;79.5377295017;
86;5;23.0;61.8485069275;19;55.4622969627;11;46.9489326477;52.7827911377;11;81.3810194135;
87;6;24.0;64.131149292;18;56.9425873756;11;48.1162452698;53.8140182495;12;82.7442435622;
88;6;25.0;66.3712921143;19;57.4818367958;12;49.2926559448;55.8451843262;11;83.672827661;
89;6;25.0;68.6109161377;19;58.0207791328;12;47.4779052734;56.5;14;83.7756012678;
90;6;25.0;70.8489074707;17;58.5572551489;12;48.6716003418;56.3499984741;14;83.9253528714;
91;6;25.0;73.0841522217;18;59.0891432762;12;46.8732070923;58.3499984741;13;84.1177493334;
92;7;25.0;74.3155441284;17;59.6144014597;12;48.0820465088;58.09349823;15;84.3486031294;
93;7;26.0;72.5420532227;17;60.1311081648;12;49.2973136902;58.9841499329;15;84.6138508916;
94;7;25.0;73.7626953125;20;60.6375012398;12;47.5180664062;60.9841499329;15;84.9095368385;
95;7;25.0;74.9765777588;20;61.1320067644;12;48.7432327271;60.7971611023;16;86.3639279604;
96;7;26.0;73.1828918457;20;61.6132657528;12;47.2592697144;62.7971611023;16;87.9137200117;
97;7;25.0;74.3809661865;17;62.0801500082;12;48.8166770935;62.6456985474;16;89.5490888953;
98;7;25.0;75.5702514648;17;62.531770587;12;50.4113006592;63.5811309814;16;91.2578125;
99;7;26.0;73.7503051758;18;62.9674768448;12;49.0370559692;65.5811309814;17;93.7955649495;
100;7;26.0;72.868270874;18;63.3868505955;12;51.5021743774;66.4707183838;17;95.4147737026;
101;7;26.7603931427;72.9798583984;18;63.7896873951;12;53.9642486572;68.4236450195;17;97.0471873879;
102;7;27.7810955048;70.2747344971;19;64.1741871834;12;52.4179534912;71.4236450195;17;98.6820460558;
103;7;25.0;72.3731918335;19;64.4642267227;12;53.8582420349;72.3431549072;18;100.309232473;
104;7;25.0;74.465057373;20;64.7438569069;12;55.2805938721;74.3088378906;18;101.919480681;
105;7;26.0;73.5504150391;20;65.0132222176;12;53.6811790466;76.3088378906;18;104.504517794;
106;7;25.0;75.6294326782;19;65.2725536823;12;56.0570068359;77.2501602173;19;106.1171242;
107;7;25.0;76.7023162842;20;65.5221498013;12;58.4059524536;79.2251434326;20;108.69411695;
108;7;26.0;74.7693328857;21;65.7623538971;12;58.7267837524;80.2251434326;21;110.290438771;
109;7;25.0;75.8307495117;21;65.993537426;12;60.019077301;82.1823654175;21;111.844940662;
110;7;25.0;76.8868865967;22;66.1399610043;12;61.2831306458;85.1641311646;22;113.354431987;
111;7;26.0;74.9000015259;22;66.2611646652;12;60.5198364258;85.1641311646;22;114.816485405;
112;7;25.0;75.9000015259;22;66.3830943108;12;60.7305450439;86.1329498291;23;116.229354262;
113;7;26.0;80.9000015259;22;66.5054576397;12;59.9169311523;85.1329498291;23;117.508770347;
114;7;26.7999992371;81.3000030518;23;66.6279573441;12;58.0808830261;87.1329498291;24;118.714241385;
115;7;26.7999992371;81.3000030518;22;66.7502937317;12;59.2243766785;86.1329498291;22;119.828909874;
116;7;26.7999992371;81.3000030518;24;66.8721673489;12;60.3083724976;87.0872268677;23;120.81910038;
117;9;26.7999992371;82.3000030518;22;66.9932823181;12;62.3083724976;88.0785064697;23;121.787333131;
118;9;26.7999992371;83.3000030518;18;67.1133489609;12;64.3083724976;89.0706481934;25;122.731734633;
119;9;26.7999992371;84.3000030518;18;67.2320871353;12;66.3083724976;92.063583374;25;123.650988102;
120;9;26.0;83.3000030518;19;67.3492274284;12;68.3083724976;91.0572280884;26;124.544296741;
121;10;26.0;83.3000030518;20;67.464515686;12;70.3083724976;91.0515060425;28;125.411311626;
122;11;26.7999992371;84.3000030518;21;67.5777130127;12;72.3083724976;93.0463562012;28;126.252063274;
123;11;26.0;83.3000030518;21;67.688598156;12;74.3083724976;95.0417175293;28;127.06688571;
124;11;26.0;83.3000030518;22;67.7969703674;13;75.4333724976;97.0375442505;28;127.835969448;
125;11;26.7999992371;84.3000030518;25;67.9026489258;13;76.4333724976;95.0337905884;28;128.522212505;
126;11;26.0;83.3000030518;25;68.0054745674;13;77.4333724976;99.0304107666;29;129.190227509;
127;11;26.0;83.3000030518;25;70.2256393433;13;78.4333724976;100.627372742;31;129.810685158;
128;11;26.0;83.3000030518;26;72.4570794106;13;79.4333724976;100.624633789;31;130.327294111;
129;11;28.0;81.3000030518;26;74.6621661186;13;80.4333724976;100.622169495;32;130.771977663;
130;11;27.9863204956;82.3000030518;26;76.8046770096;13;79.4333724976;97.6221694946;33;132.205784798;
131;11;28.217086792;83.3000030518;27;79.8524150848;13;80.4333724976;95.6179580688;33;132.720112205;
132;11;30.4326915741;82.3000030518;24;82.8392586708;13;82.4333724976;98.6161651611;23;133.239490867;
133;11;31.6298522949;85.3000030518;24;85.7493286133;13;81.4333724976;97.6161651611;23;133.763167858;
134;11;32.6298522949;89.3000030518;24;87.5543535948;13;82.4333724976;98.6130905151;23;134.29038918;
135;11;33.7548522949;91.3000030518;25;89.2113384008;13;83.6859741211;101.611785889;25;134.820411444;
136;11;32.6298522949;95.3000030518;27;90.7219694853;13;84.78175354;103.610603333;24;135.352496982;
137;11;34.6298522949;97.3000030518;27;92.0924161673;13;85.1998901367;105.609542847;24;135.885922074;
138;11;35.89245224;98.3000030518;27;93.3319380283;13;85.3051834106;108.608589172;24;136.419974208;
139;11;35.3870010376;101.148284912;27;94.4516361952;13;85.4169235229;111.607727051;28;136.953954339;
140;11;34.6699943542;100.300003052;18;95.4334260225;13;85.53515625;113.80696106;22;137.487175226;
141;11;35.3870010376;98.3000030518;15;96.1550668478;13;83.7412796021;115.806259155;21;138.018954515;
142;11;34.6914329529;99.3000030518;16;96.8298221827;13;84.739654541;119.805633545;21;138.548624039;
143;11;34.5900840759;101.281661987;15;97.3393461704;13;85.7381896973;121.80506897;23;139.075516701;
144;11;35.9268875122;98.3000030518;16;97.7914235592;13;86.736869812;125.80456543;24;139.598968744;
145;11;34.9384841919;99.3000030518;17;98.2308955193;13;87.7356796265;129.804107666;25;140.118316174;
146;11;34.5999984741;101.300003052;17;98.6586501598;13;86.7346115112;124.553695679;25;140.632889748;
147;11;35.9623756409;98.3000030518;18;99.0756374598;13;84.7336502075;131.553329468;27;141.142016649;
148;11;34.5999984741;101.300003052;19;99.4828188419;13;83.7327880859;135.552993774;27;141.645015955;
149;11;34.9871520996;102.300003052;19;99.7744877338;13;83.7320098877;140.552688599;27;142.14119935;
150;11;33.5999984741;103.300003052;20;100.056647658;13;83.7313079834;143.552429199;30;142.629876137;
151;11;31.6000003815;106.584060669;17;100.34385097;13;83.7306747437;140.552185059;30;143.06193924;
152;11;31.0;108.300003052;16;100.635602117;13;84.7301025391;149.551971436;30;143.475955486;
153;11;33.0;106.300003052;16;100.931367397;13;83.729598999;154.551757812;30;143.883351326;
154;11;31.0;109.707519531;18;101.230577707;13;83.7291412354;161.551589966;33;144.283357143;
155;11;31.0;112.749595642;19;101.532633305;13;84.7287216187;165.551422119;33;144.675223351;
156;11;33.0;109.792060852;20;101.836908817;13;84.7283477783;159.844711304;33;145.058224201;
157;11;31.0;112.834854126;20;102.142757177;13;83.728012085;170.844589233;33;145.367178917;
