Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.0;10.0;4;20.3999996185;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;12.1199998856;10.3999996185;3;21.7264003754;
10;2;10.7522573471;12.2827939987;4;26.0479592085;2;13.2179203033;10.3632001877;3;21.9903717041;
11;2;10.8607902527;12.4589796066;5;26.2754310369;2;14.2971115112;10.4951858521;3;23.0919120312;
12;2;13.7815074921;12.5;5;26.4377241135;2;14.9275741577;11.0209560394;3;24.0163254738;
13;2;15.7815074921;12.5;5;26.6183350086;2;16.9275741577;11.4571752548;4;24.7773565054;
14;2;16.8913822174;12.5;4;26.8187118769;2;18.9275741577;11.8107032776;3;25.395208478;
15;2;17.936466217;12.5;4;27.0402543545;2;19.9761581421;12.0916318893;3;25.8925833702;
16;2;18.9863128662;12.5;4;27.2842636108;2;20.9935646057;12.3113050461;3;26.2918028831;
17;2;20.0412158966;12.5;4;27.5518820286;2;22.0115871429;12.4808797836;3;26.3921557665;
18;2;20.1991729736;12.5;5;27.8440244198;2;23.0302200317;12.5;3;26.4563041925;
19;2;20.2649059296;12.5;5;28.1613030434;2;24.0494651794;12.5;3;26.5224741697;
20;2;20.3362922668;12.5;5;28.5039470196;2;24.956741333;12.5;4;26.5906432867;
21;2;20.4133872986;12.5;5;28.871723175;2;24.5;12.9771928787;5;26.6607804298;
22;2;20.496137619;12.5;5;29.263862133;2;24.5;12.9982337952;5;26.7328453064;
23;2;20.5843696594;12.5;5;29.6789975166;2;25.0198535919;12.5;5;26.8067884445;
24;2;20.6777744293;12.5;5;30.1151270866;2;25.0420360565;12.5;5;26.8825509548;
25;2;20.7759037018;12.5;7;30.5695996284;2;24.5;13.0647649765;5;26.9600640535;
26;3;20.8781604767;12.5;5;31.0391392708;2;25.0880203247;12.5;5;27.0392494202;
27;3;19.625;13.5;5;31.5199065208;2;25.1117744446;12.5;4;27.120018959;
28;3;20.625;12.5;5;32.007601738;2;24.5;12.5;4;27.2022752762;
29;3;21.2017097473;12.5;6;32.4976010323;2;24.5;12.5;4;27.2859115601;
30;3;19.625;13.5;6;32.9851250648;2;22.5;13.5;4;27.3708124161;
31;3;20.625;12.5;5;33.465420723;2;21.5;14.5;3;27.4568536282;
32;3;19.625;13.5;5;33.9339466095;2;20.5;15.5;3;27.5439035892;
33;3;20.625;12.5;5;34.3865451813;2;19.5;16.5;3;27.6318233013;
34;3;21.625;12.5;5;34.8195896149;2;18.5;17.5;3;27.7204678059;
35;4;21.8344078064;12.5;3;50.2300891876;2;17.5;18.5;4;27.8096864223;
36;4;20.9267692566;13.5;4;51.3657541275;2;17.0;19.5;5;27.8993241787;
37;4;20.9267692566;13.5;4;52.3943920135;2;18.0;18.5;5;27.989222765;
38;4;20.9267692566;13.5;4;54.3142995834;2;19.0;17.9946117401;6;28.079221487;
39;4;22.625;14.0;4;55.297776103;2;20.0;17.0396099091;5;28.1691586971;
40;4;25.625;15.0850000381;5;56.2070837021;2;18.0;16.5;5;28.258872509;
41;4;25.625;14.1834554672;6;57.053198576;2;17.9776611328;17.5;5;28.348202467;
42;4;26.625;14.2971353531;6;57.8484989405;2;18.0;18.5;5;28.4369900227;
43;4;29.6306648254;18.2971343994;6;58.6059479713;2;19.0;19.5;5;28.5250804424;
44;4;31.7748012543;22.2971343994;7;59.2447049618;2;20.0;20.5;5;28.6123232841;
45;5;32.7550582886;26.2971343994;8;59.7914407253;3;22.0;22.5;4;29.6985738277;
46;5;32.878074646;30.2971343994;7;60.3200027943;3;25.0;24.5;4;29.8336937428;
47;5;32.9970016479;32.5;8;60.8073790073;3;26.4501075745;25.5;4;29.9695270061;
48;5;33.1066589355;32.5;8;61.3477458954;3;27.490858078;26.5;6;30.1059755087;
49;5;33.2282447815;32.5;8;61.9413113594;3;28.031791687;27.5;6;30.2429448366;
50;5;33.3617935181;32.5;8;62.586581707;3;26.5;29.10597229;6;30.380343914;
51;5;32.25;33.5;8;64.2800674438;3;27.5;28.1349868774;6;30.5180845261;
52;5;33.25;35.5;9;65.0460870266;3;27.7564125061;28.1650218964;8;30.6560827494;
53;5;35.25;34.5;9;65.8473188877;4;27.7791786194;28.1960773468;7;30.7942558527;
54;5;34.4886322021;36.5;9;66.6737735271;5;27.8013858795;28.2281532288;6;30.9325245619;
55;5;34.4956474304;38.5;11;67.5137779713;5;28.823015213;29.2612380981;6;32.0708111525;
56;6;35.5027923584;37.5;10;68.3545731306;5;30.3212432861;29.5;5;32.2490391731;
57;6;34.5100631714;38.5;10;69.1830774546;5;30.6747112274;30.5;6;32.42831707;
58;6;34.25;40.0943527222;11;69.9867200851;5;30.7284946442;31.5;6;32.6085703373;
59;6;33.5249786377;38.5;15;70.7542393208;5;30.2405357361;33.4033966064;6;32.789722085;
60;6;33.5326156616;39.5;16;71.4888945818;5;28.5;35.0248298645;4;32.9716911316;
61;6;33.5100021362;40.5;16;74.5274339914;5;28.8635520935;35.4800338745;4;34.1543905735;
62;6;32.7073860168;42.1756401062;16;78.1461715698;5;33.1288757324;33.5;5;34.3577291965;
