Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;13.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;14.0;10.0;2;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;15.0;10.0;2;20.0;
6;2;9.50100040436;11.2650718689;4;24.2066050768;1;16.0;10.0;2;20.3999996185;
7;2;10.4464864731;11.543302536;4;24.78139925;2;17.6000003815;10.1999998093;1;21.7264003754;
8;2;10.5758142471;11.7641716003;4;25.5226647854;2;18.0358409882;10.3632001877;1;22.8544274569;
9;2;10.7425994873;12.0549411774;4;26.1562004089;2;18.7126560211;10.9097137451;1;23.8024663925;
10;2;10.8851451874;12.2827939987;4;26.7059569359;2;20.7126560211;11.3658018112;1;24.5821458101;
11;2;11.0088405609;12.4589796066;5;27.0063481331;2;22.7126560211;11.7372808456;1;25.2125560045;
12;2;13.9295558929;12.5;5;27.2469825745;2;23.7787513733;12.0336990356;1;25.7161022425;
13;2;15.9295558929;12.5;5;27.5110707283;2;24.8018016815;12.2662630081;1;26.1153628826;
14;2;17.0922470093;12.5;4;27.7995657921;2;25.8253536224;12.446267128;1;26.2629028559;
15;2;18.1571598053;12.5;4;28.1131293774;2;26.8493976593;12.5;2;26.3037842512;
16;2;19.2277107239;12.5;4;28.4520516396;3;27.8739261627;12.5;1;26.3454560041;
17;2;20.3039665222;12.5;4;28.8161723614;3;28.0916557312;12.5;1;26.3878990412;
18;2;20.4836387634;12.5;4;29.2048048973;3;29.8327388763;12.5;1;26.4310919046;
19;2;20.5710811615;12.5;4;29.6166739464;3;29.8586559296;12.5;2;26.4750107527;
20;2;20.6637516022;12.5;6;30.0498714447;3;29.8850059509;12.5;3;26.5196297169;
21;2;20.761220932;12.5;6;30.5018415451;3;29.9117774963;12.5;3;26.5649203062;
22;2;20.8629150391;12.5;7;30.9693965912;3;29.9389514923;12.5;3;26.6108520031;
23;2;20.9681148529;12.5;7;31.4487752914;3;29.9665107727;12.5;3;26.6573919058;
24;2;21.0759735107;12.5;7;31.9357366562;3;29.9944343567;12.5;3;26.7045050859;
25;2;19.625;13.5;7;32.4256954193;3;30.0227031708;12.5;3;26.7521544695;
26;2;19.625;14.5;7;32.9138832092;3;30.0512924194;12.5;3;26.8003009558;
27;2;20.625;12.5;7;33.3955316544;3;30.0801811218;12.5;3;26.848903656;
28;2;21.5139942169;12.5;7;33.8660564423;3;30.1093425751;12.5;3;26.8979198933;
29;2;21.6198635101;12.5;7;34.3212347031;3;30.1387519836;12.5;4;26.9473053217;
30;2;19.625;13.5;7;34.7573537827;3;29.0;13.4736528397;4;26.9970140457;
31;2;19.625;14.5;7;35.1713237762;3;29.0;13.498506546;5;27.0469989777;
32;2;19.625;15.5;7;35.5607509613;4;29.0;13.5234994888;4;27.0972118378;
