Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;11.0;5;20.0;2;13.3999996185;10.0;3;21.0900000334;
3;1;8.0;10.0;5;21.0;2;13.4359998703;10.0;3;21.1871190071;
4;1;8.14999961853;10.5;5;21.8400001526;2;14.7122716904;10.0;3;21.2917383909;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;15.7750434875;10.0;3;21.4042263031;
6;2;9.27600002289;11.4650716782;4;24.086605072;2;16.8425350189;10.0;3;21.9389723539;
7;2;10.4194869995;11.543302536;4;24.5683431625;2;17.9233837128;10.1999998093;3;22.4109756947;
8;2;10.5278768539;11.7641716003;4;25.2014663219;2;18.4465866089;10.3632001877;3;23.7114653587;
9;2;10.6703300476;12.0549411774;4;25.7107514143;2;19.2268791199;10.9097137451;3;24.8527286053;
10;2;10.7849187851;12.2827939987;4;26.1187183857;2;21.2268791199;11.3658018112;3;25.8476524353;
11;2;10.8767118454;12.4589796066;5;26.2583864927;2;23.2268791199;11.7372808456;2;26.7164058685;
12;2;13.7974281311;12.5;5;26.3180543184;2;24.681060791;12.0336990356;2;27.4822225571;
13;2;15.7974281311;12.5;5;26.3797649145;2;25.8614730835;12.2662630081;2;28.168181181;
14;2;16.8377037048;12.5;5;26.4435132742;2;27.0570449829;12.446267128;2;28.6269388199;
15;2;17.8520469666;12.5;5;26.5092867613;2;28.2678184509;12.5;3;29.0031633377;
16;2;18.8668460846;12.5;5;26.5770645142;3;29.4935531616;12.5;2;29.4033532143;
17;2;19.8820953369;12.5;5;26.6468170881;3;30.7336673737;12.5;3;29.8259272575;
18;2;19.9955329895;12.5;5;26.7185060978;3;31.8955574036;12.5;3;30.268661499;
19;2;20.0116634369;12.5;5;26.7920838594;3;32.1611976624;12.5;3;30.7286863327;
20;2;20.028219223;12.5;7;26.8674932718;3;32.437210083;12.5;3;31.2025241852;
21;2;20.0451850891;12.5;7;26.9446675777;3;32.7215156555;12.5;3;31.6861643791;
22;2;20.0625495911;12.5;8;27.0235302448;3;33.0116996765;12.5;3;32.1751794815;
23;2;20.0802936554;12.5;8;27.1039953232;3;33.3051071167;12.5;3;32.6648726463;
24;2;20.0983982086;12.5;8;27.1859669685;3;33.5989227295;12.5;4;33.1504516602;
25;2;19.625;13.155790329;8;27.2693405151;3;33.8902702332;12.5;4;33.6272163391;
26;2;19.625;13.1808023453;8;27.3540019989;3;34.1763305664;12.5;5;34.0907382965;
27;2;20.1546497345;12.5;8;27.4398288727;3;34.4544448853;12.5;6;34.5370264053;
28;2;20.1739616394;12.5;8;27.5266909599;3;34.7222137451;12.5;6;34.9626617432;
29;2;20.1935062408;12.5;8;27.6144506931;4;34.977596283;12.5;5;35.3648881912;
30;2;19.625;13.5;8;27.7029643059;4;35.2189331055;12.5;5;35.7416639328;
31;2;19.625;13.8514823914;8;27.7920820713;4;35.4449996948;14.5;5;36.0916633606;
32;2;19.625;13.8960409164;8;27.8816497326;4;35.6549987793;16.5;5;36.4142465591;
33;2;20.2733707428;12.5;8;27.9715096951;4;35.8485488892;18.5;5;36.7093906403;
