Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;13.0;10.0;5;20.0;
3;2;8.14999961853;10.0;4;22.0399999619;1;13.0;10.0;5;20.0;
4;2;8.30599975586;10.5;3;22.921184063;1;14.0;10.0;5;20.0;
5;2;8.43817806244;10.9200000763;3;23.6536972523;1;15.0;10.0;5;20.0;
6;2;9.52880001068;11.2650718689;3;24.2537125349;1;16.0;10.0;5;20.3999996185;
7;2;10.4570856094;11.543302536;3;24.7401846647;1;17.0;10.1999998093;5;20.7264003754;
8;2;10.5665407181;11.7641716003;3;25.379748702;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;10.7104434967;12.0549411774;3;25.8955206871;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;10.8264923096;12.2827939987;3;26.310000658;2;20.0916557312;11.3658018112;4;24.4745616913;
11;2;10.9197502136;12.4589796066;4;26.4561861753;2;22.0916557312;11.7372808456;4;25.1973980665;
12;2;13.8404664993;12.5;4;26.5223525763;2;23.7696552277;12.0336990356;5;25.8079570532;
13;2;15.8404664993;12.5;4;26.590518117;2;24.8569145203;12.2662630081;5;26.3302583694;
14;2;16.8851242065;12.5;4;26.6606516838;2;25.95429039;12.446267128;5;26.6183350086;
15;2;17.9009037018;12.5;4;26.7327131033;2;27.0626564026;12.5;5;26.8187118769;
16;2;18.9171161652;12.5;4;26.8066529036;2;28.182882309;12.5;5;27.0402543545;
17;2;19.9337539673;12.5;4;26.882412076;2;29.3158073425;12.5;5;27.2842636108;
18;2;20.0485420227;12.5;5;26.9599220753;2;30.370557785;12.5;5;27.5518820286;
19;2;20.0659828186;12.5;5;27.0391044617;2;30.531129837;12.5;6;27.8440244198;
20;2;20.0837974548;12.5;4;27.1198713779;2;30.7064151764;12.5;6;28.1613030434;
21;3;20.1019706726;12.5;4;27.2021250725;2;30.8967819214;12.5;6;28.5039470196;
22;3;19.625;12.5;4;27.2857589722;2;31.1023674011;12.5;6;28.871723175;
23;3;20.139295578;12.5;5;27.3706576824;2;31.3230342865;12.5;6;29.263862133;
24;3;20.1583976746;12.5;5;27.4566969872;3;31.5583171844;12.5;5;29.6789975166;
25;3;19.625;13.2370090485;5;27.5437452793;3;31.8073997498;12.5;6;30.1151270866;
26;3;19.625;13.2631235123;5;27.6316635609;4;32.0690765381;12.5;5;30.5695996284;
27;3;18.217124939;13.5;5;27.7203068733;4;32.341758728;12.5;5;31.0391392708;
28;3;17.2370681763;14.5;5;28.8095245361;4;32.6234817505;12.5;5;31.5199065208;
29;3;18.625;14.0;5;29.0291618109;4;32.911945343;12.5;5;32.007601738;
30;3;18.2773113251;13.5;5;29.2644912004;4;33.2045593262;12.5;5;32.4976010323;
31;3;17.5845108032;14.5;5;29.516782999;4;33.4985618591;14.5;5;32.9851250648;
32;3;17.0162754059;15.5;6;29.7873313427;4;33.7910766602;16.5;5;33.465420723;
33;3;17.0;15.3091678619;6;30.0774224997;4;34.0792541504;18.5;5;33.9339466095;
34;3;18.4092102051;14.1293554306;6;30.3882956505;4;34.3603668213;20.5;5;34.3865451813;
35;3;19.4590568542;14.1740207672;6;30.7210936546;4;34.6319274902;22.5;5;34.8195896149;
36;3;21.2872467041;12.5;6;31.0768039227;4;34.8917541504;22.5;5;35.2300891876;
37;3;21.7931079865;13.5;6;31.4561908245;4;35.138053894;22.5;6;35.6157541275;
38;3;22.4377365112;13.9220123291;6;31.859721899;4;35.3694534302;22.5;6;35.9750175476;
39;3;23.1684379578;12.5;6;32.2874879837;4;35.5850105286;22.5;7;36.307009697;
40;3;22.4762973785;13.5;7;32.7391247749;4;35.7842063904;22.5;7;36.6115064621;
41;3;21.625;15.4358615875;7;33.213739872;4;35.9669036865;22.5;7;36.8888463974;
42;3;21.625;16.6068706512;7;33.7098526955;4;36.1333084106;22.5;9;37.1398382187;
43;3;21.625;16.854927063;7;34.2253556252;5;37.2839050293;23.5;8;38.3656587601;
44;3;23.5498008728;19.8549251556;7;34.757502079;5;38.4193954468;24.5;8;38.6977556944;
45;4;23.820438385;22.8549251556;6;35.3029308319;5;39.2186546326;25.5;10;39.023187995;
46;5;21.625;25.8549251556;6;35.8577265739;5;39.4139137268;26.5;10;39.3451137543;
47;5;21.625;26.5;6;36.4175243378;5;39.6070671082;27.5;11;39.6183350086;
48;5;21.625;29.5;6;36.9776449203;5;39.7709999084;27.5;11;39.8187118769;
49;5;23.625;27.5;7;37.5332636833;5;39.8912277222;27.5;12;41.4666290283;
50;5;23.4216537476;28.5;7;38.0795922279;6;40.8799743652;28.0;11;42.8852450848;
51;5;23.5297203064;29.5;7;38.6120624542;6;41.7311477661;28.3899993896;12;44.1129000187;
52;6;24.635137558;30.8390579224;6;40.1265001297;6;42.4677391052;28.6872596741;12;45.1896955967;
53;6;25.7369728088;31.869977951;6;41.7092703581;6;43.1138191223;28.9097423553;14;46.004873991;
54;6;26.8344078064;33.8998413086;7;42.3345003128;6;43.6029243469;29.0;14;46.6461353302;
55;6;28.1938705444;35.9286460876;7;43.9432533979;6;43.9876785278;29.0;15;47.2970409393;
56;6;30.266210556;36.9286460876;7;44.5344136953;6;44.3782234192;29.0;15;47.848815918;
57;6;28.0135440826;41.6307601929;7;45.0899920464;6;44.7092895508;29.0;16;48.3895163536;
58;6;27.9080619812;45.6911125183;9;45.5959644318;7;40.7092895508;31.0;15;48.9613699913;
59;7;27.9971885681;47.665145874;8;46.0867819786;7;38.7999992371;33.0;15;49.5598096848;
60;8;27.625;50.5989685059;8;61.5635151863;7;37.7999992371;35.0;17;50.1790680885;
61;8;28.625;53.4118385315;9;62.7775300741;7;36.7999992371;37.0;17;50.8123288155;
62;8;31.4489212036;50.7000007629;10;63.8997540474;7;35.7999992371;39.0;18;51.4519767761;
63;8;32.9965515137;51.7000007629;10;64.9309898615;7;34.7999992371;41.0;18;52.0899343491;
64;8;31.625;54.7879714966;12;65.8753880262;7;33.7999992371;43.0;18;52.7180547714;
65;8;33.2146263123;55.6155815125;13;66.6910879612;7;32.7999992371;45.0;19;53.328537941;
66;8;35.0583076477;53.7000007629;15;67.3587827682;7;32.7999992371;47.0;20;53.914317131;
67;8;35.3036346436;53.7000007629;15;67.9780550003;8;32.7999992371;49.0;21;54.4693851471;
68;8;37.6160583496;51.7000007629;16;70.6657092571;8;32.7999992371;50.7346916199;22;54.9890184402;
69;8;36.4143409729;52.459815979;17;73.0143954754;8;32.7999992371;51.9945068359;23;55.4698953629;
70;8;35.138469696;53.5020256042;20;75.0683791637;8;32.7999992371;53.2349472046;23;55.9100961685;
71;9;31.7044258118;57.6595993042;19;76.8750667572;8;32.7999992371;55.9945068359;23;56.3090057373;
72;9;30.7995262146;60.6895980835;19;78.3314086199;8;32.7999992371;57.9945068359;24;56.6671504974;
73;9;30.262096405;63.0679931641;20;79.4238513708;8;32.7999992371;59.9945068359;22;56.9859848022;
74;9;30.2999992371;65.4530563354;20;80.3723983765;8;32.7999992371;61.9945068359;23;57.2676649094;
75;10;33.1323661804;56.7567596436;20;81.1925873756;8;32.7999992371;63.9945068359;23;57.5148286819;
76;10;33.9925765991;55.3440513611;21;81.971357584;8;32.7999992371;65.9945068359;24;57.7303991318;
77;10;36.0531806946;53.9033813477;21;82.7508864403;8;32.7999992371;67.9945068359;25;57.9174165726;
78;10;32.062828064;55.9278564453;21;83.5277110338;8;32.7999992371;69.9945068359;27;58.0;
79;10;30.1096763611;57.952671051;21;84.2983345985;9;32.7999992371;71.9945068359;27;58.0;
80;11;28.375;60.9778137207;20;85.0592935085;9;32.7999992371;73.9945068359;30;58.0;
81;11;27.375;66.0032653809;21;86.8072257042;10;32.7999992371;75.9945068359;29;58.0;
82;11;28.375;68.0290222168;21;87.5989369154;10;32.7999992371;77.9945068359;30;58.0;
83;11;29.0594139099;71.0550537109;19;88.3744274378;10;33.7999992371;76.9945068359;31;58.0;
84;11;27.6276664734;75.0813522339;21;89.1310894489;10;33.7999992371;75.9945068359;31;58.0;
85;11;28.0;77.1079025269;21;89.8666354418;10;32.7999992371;77.9945068359;35;58.0;
86;11;27.2830619812;82.1346817017;21;91.5791362524;10;33.7999992371;76.9945068359;35;58.0;
87;11;30.0;86.0722045898;21;92.3270380497;10;33.7999992371;75.9945068359;36;58.0;
88;11;30.0;87.1371078491;21;92.9852156639;10;32.7999992371;77.9945068359;36;58.0;
89;12;32.0526657104;91.2037887573;16;108.611514449;10;33.7999992371;76.9945068359;38;58.0;
90;13;30.352399826;94.2453842163;16;110.269344568;10;33.7999992371;75.9945068359;39;58.0;
91;13;31.6546115875;100.245384216;16;111.813356042;10;32.7999992371;77.9945068359;37;58.0;
92;13;31.0;109.079521179;17;113.232967734;11;33.7999992371;76.9945068359;35;58.0;
93;13;34.0;109.732063293;17;114.524748445;11;33.7999992371;75.9945068359;33;59.0;
94;13;36.7999992371;110.753547668;18;115.691422582;11;33.7999992371;78.9945068359;27;60.0599999428;
95;13;36.3524017334;111.039344788;19;116.740362167;11;36.7999992371;79.9945068359;28;61.1829638481;
96;13;37.371547699;113.067337036;18;117.627804637;11;38.7999992371;81.9945068359;28;62.371924758;
97;13;38.7999992371;114.17855835;18;118.378879666;11;39.7999992371;87.9945068359;23;62.5699766874;
98;13;37.0;117.824241638;17;119.055538654;11;41.7999992371;90.9945068359;22;63.7773013115;
99;13;40.0;115.92641449;17;119.570183277;11;43.4000015259;93.9945068359;23;64.0540523529;
