Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;13.0;10.0;4;20.0;
3;2;8.14999961853;10.0;3;22.1200000048;1;13.0;10.0;4;20.0;
4;2;8.31799983978;10.5;3;23.0930562019;1;14.0;10.0;3;20.0;
5;2;8.46395874023;10.9200000763;3;23.9303956032;1;15.0;10.0;3;20.0;
6;2;9.59105682373;11.2650718689;3;24.6492825747;1;16.0;10.0;3;20.3999996185;
7;2;10.5460891724;11.543302536;3;25.2697491646;2;17.6000003815;10.1999998093;2;21.7264003754;
8;2;10.6856927872;11.7641716003;3;26.0647602081;2;18.0358409882;10.3632001877;2;22.9094275236;
9;2;10.8645715714;12.0549411774;3;26.7559332848;2;18.7456550598;10.9097137451;2;23.9187226295;
10;2;11.0200843811;12.2827939987;3;27.366976738;2;20.7456550598;11.3658018112;2;24.7663000822;
11;2;11.1575698853;12.4589796066;4;27.7319030762;2;22.7456550598;11.7372808456;2;25.4716243744;
12;2;14.078286171;12.5;4;28.0397365093;2;23.9341907501;12.0336990356;2;26.0574564934;
13;2;16.0782852173;12.5;4;28.3728995323;2;25.0066146851;12.2662630081;2;26.5467036963;
14;2;17.2861595154;12.5;4;28.7313408852;2;26.0841579437;12.446267128;2;26.7922235727;
15;2;18.3668079376;12.5;4;29.1144995689;2;27.1669902802;12.5;3;26.9393253326;
16;2;19.4530181885;12.5;4;29.521238327;3;28.2552509308;12.5;2;27.0956480503;
17;2;20.5445346832;12.5;4;29.949795723;3;29.3490447998;12.5;2;27.261295557;
18;2;20.7387046814;12.5;5;30.3977622986;3;30.3567771912;12.5;2;27.4362905025;
19;2;20.8394966125;12.5;5;30.8620905876;3;30.461774826;12.5;3;27.6205644608;
20;2;20.9439697266;12.5;5;31.3391423225;3;30.5723381042;12.5;3;27.8139474392;
21;2;19.625;13.5;5;31.824775219;3;30.6883678436;12.5;4;28.016159296;
22;2;19.625;14.5;5;32.3144683838;3;30.8096961975;12.5;4;28.2268030643;
23;2;19.625;14.6943407059;5;32.8034796715;3;30.9360809326;12.5;4;28.445360899;
24;2;20.625;12.6943407059;6;33.2870235443;3;31.0672168732;12.5;4;28.6711919308;
25;2;19.4895801544;13.5;6;33.7604589462;3;31.20271492;12.5;4;28.9035346508;
26;2;18.5961036682;14.5;6;34.2194671631;3;31.3421211243;12.5;4;29.141512394;
27;2;17.625;13.5;8;34.6602067947;3;31.4849071503;12.5;4;29.3841423988;
28;3;16.625;13.5;7;35.0794401169;3;31.6304855347;12.5;4;29.6303496361;
29;3;16.625;13.5;8;35.4746103287;3;31.7782096863;12.5;4;29.8789830208;
30;3;17.625;14.5;8;35.8438816071;3;31.9273910522;12.5;4;30.1288366318;
31;3;16.625;13.5;8;36.1861276627;3;32.0773010254;14.5;5;30.3786706924;
32;3;16.625;13.5;8;36.5008907318;3;32.2272033691;16.5;6;30.6272368431;
33;3;17.625;14.5;8;36.7883110046;4;32.3763427734;18.5;5;30.8733024597;
34;3;16.625;13.5;8;37.0490322113;4;32.523979187;20.5;6;31.1156759262;
35;3;16.625;13.5;8;37.2841053009;4;32.6694068909;22.5;7;31.353228569;
36;3;17.625;14.5;8;38.494887352;4;32.8119354248;22.5;7;31.5849161148;
37;3;17.625;14.0;8;38.7129490376;4;32.9509506226;22.5;7;31.8097963333;
38;3;18.625;13.5;8;38.9105808735;4;33.0858764648;22.5;8;32.0270428658;
39;3;17.625;14.030295372;8;39.0895326138;4;33.2162246704;22.5;8;32.2359538078;
40;3;18.2456474304;14.5;7;39.1235172749;4;33.3415718079;22.5;8;32.4359588623;
41;3;18.9249992371;15.5;7;39.1558350325;4;33.4615745544;22.5;9;33.6266198158;
42;3;18.9249992371;16.5;7;39.1887089014;4;34.5759735107;23.5;9;33.8276286125;
43;3;18.9249992371;18.0943546295;7;39.2221269608;4;35.6845779419;24.5;10;34.0189967155;
44;3;19.1999778748;18.5;7;39.2560760975;4;36.4113960266;25.5;10;34.2006498575;
45;3;18.9249992371;20.1280384064;8;39.2905418873;4;36.5203895569;26.5;11;34.372618556;
46;3;20.2153720856;20.1280384064;9;39.3255085945;4;36.6235733032;27.5;11;34.5350267887;
47;3;21.2232398987;22.1280384064;9;39.3609591722;4;36.7210159302;27.5;12;34.6880782843;
48;3;21.9249992371;24.1280384064;9;39.3968753815;5;36.8128471375;27.5;8;49.8320441246;
49;3;23.2392959595;26.1280384064;10;39.4332377911;5;37.8992271423;28.5;8;50.7172515392;
50;3;23.9249992371;28.1280384064;10;39.4700255394;5;38.9803504944;29.5;9;52.9164645672;
51;3;24.5499992371;28.2350120544;11;39.5072168112;5;39.7092514038;31.0;9;54.7794610262;
52;3;24.8891220093;27.5;12;39.5447884798;5;40.2983474731;32.3899993896;9;56.3353492022;
53;3;24.5499992371;28.2723941803;13;39.5827163458;5;40.7684745789;33.6872596741;9;57.6210677624;
54;3;24.9061126709;27.5;13;39.6209751368;5;41.1413917542;34.9097442627;10;58.5277594328;
55;3;24.5499992371;28.3104877472;14;39.6595385075;5;41.3484191895;36.0;10;59.1488285065;
56;4;24.9233970642;27.5;14;39.6983793974;5;41.4402389526;37.0;10;59.676145196;
57;4;24.9321365356;27.5;15;39.7374696732;5;41.5254974365;38.0;12;60.1202896833;
58;4;24.5499992371;28.3687343597;15;39.7767804861;6;41.603729248;39.0;11;60.3617914915;
59;4;24.5499992371;28.3883895874;15;39.8162822723;7;39.6170730591;41.0;8;84.3841004372;
60;4;24.9586639404;27.5;16;39.8559447527;7;40.7999992371;42.0;8;86.0864664316;
61;4;24.5499992371;28.4279727936;16;39.8957372904;8;44.6438789368;45.0;9;88.4750555754;
62;4;24.5499992371;28.4478683472;16;39.9356285334;9;42.7999992371;50.0;8;89.626863718;
63;4;24.5499992371;28.4678153992;17;39.9755871296;9;42.4359970093;55.0;8;90.5232857466;
64;4;24.9945068359;27.5;17;40.015581131;9;41.7999992371;57.0;10;91.2115626335;
65;4;25.0035057068;27.5;17;41.0555787086;9;39.7999992371;62.0;10;91.7382807732;
66;4;26.0125045776;28.5;16;41.1455478668;9;39.7999992371;63.0;11;91.8715823889;
67;4;27.0214996338;29.5;15;41.2374315262;9;40.7999992371;65.0;11;91.9694888592;
68;4;27.0304794312;30.5;15;41.3312231302;9;41.7999992371;67.0;13;92.0705877542;
69;4;26.5499992371;32.5;16;41.426910758;10;42.7999992371;69.0;14;92.1748850346;
70;4;27.0483665466;32.5;16;41.5244772434;10;43.7999992371;71.0;14;92.2823719978;
71;4;26.5499992371;34.3889808655;18;43.0364449024;10;44.7999992371;73.0;15;92.3930244446;
72;4;26.8627510071;35.0892333984;19;44.2901996374;10;45.0999984741;74.8266906738;16;92.50680089;
73;5;26.0382518768;37.5537910461;18;46.3218013048;10;45.0999984741;75.8378143311;17;92.6236423254;
74;5;26.7212238312;38.7066726685;18;47.2593715191;10;45.0999984741;77.8489151001;17;92.7434704304;
75;5;26.8226451874;40.9754753113;20;49.6634318829;10;45.0999984741;79.8599700928;18;92.8661870956;
76;5;26.5836524963;44.754447937;21;51.664188385;10;46.0999984741;78.8709716797;19;92.991674304;
77;5;27.8298358917;44.7274742126;22;53.3170933723;10;45.0999984741;80.8819351196;19;93.1197931767;
78;5;27.0104980469;46.2501106262;22;54.6865495443;10;43.0999984741;84.2499694824;19;93.2503843307;
79;5;26.6777248383;42.5788803101;24;55.6997193098;10;42.0999984741;87.2651519775;18;93.3832677603;
80;5;26.7046451569;43.0;23;56.3993307352;10;41.0999984741;90.2802352905;21;93.5182435513;
81;5;27.0104980469;45.0;23;57.0594389439;10;41.0999984741;90.2952270508;22;93.6550924778;
82;5;27.9486904144;45.0;23;57.6642768383;10;40.0999984741;93.3101196289;22;93.7935776711;
83;5;27.2000007629;47.0;23;58.173718214;10;40.540512085;96.3249053955;23;93.9334456921;
84;6;27.2000007629;48.7860946655;18;58.5568082333;10;41.6118621826;96.3395767212;25;94.0744280815;
85;5;25.2000007629;44.8473167419;19;56.4373197556;11;40.6839752197;99.3541259766;21;96.6421276331;
86;5;25.2000007629;45.9083786011;19;56.7521994114;11;41.7566986084;103.368553162;21;97.1059617996;
87;5;25.086107254;43.0;19;57.0749905109;11;43.9472579956;104.410224915;19;97.5908939838;
88;5;24.2000007629;44.0;20;57.4050114155;11;43.1495552063;108.452331543;21;98.0957129002;
89;5;25.2000007629;46.0;20;57.7414696217;11;43.362991333;112.494812012;21;98.6187591553;
90;5;25.1666259766;43.0;20;58.0834629536;11;42.362991333;113.537628174;21;100.157915592;
91;5;24.2000007629;44.0;21;58.4299833775;11;41.7999992371;117.580734253;22;101.730621099;
92;5;25.2000007629;46.0;21;58.7799253464;11;44.7999992371;119.624076843;27;102.374101639;
93;5;24.2000007629;45.3192062378;22;59.1320953369;11;45.7999992371;121.667602539;28;103.027996182;
94;5;24.2000007629;45.3739776611;22;59.4852285385;11;44.7999992371;126.711257935;28;103.688781738;
95;5;25.2000007629;46.4274406433;23;59.8380050659;12;45.7999992371;128.754974365;28;104.352761984;
96;5;24.2000007629;45.479511261;23;60.1890711784;12;45.7999992371;129.798736572;31;105.016181469;
