Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;13.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;14.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;15.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;16.0;10.0;5;20.3999996185;
7;1;10.194486618;11.543302536;4;23.5283432007;2;17.0;10.1999998093;4;20.7264003754;
8;2;10.2938766479;11.9641714096;3;25.1098823547;2;17.4358406067;10.3632001877;4;21.8194274902;
9;2;10.6497240067;12.0549411774;3;25.6955879927;2;18.0916557312;10.9097137451;4;22.7316036224;
10;2;10.7815065384;12.2827939987;3;26.1933902502;3;20.0916557312;11.3658018112;3;24.4745616913;
11;2;10.8935127258;12.4589796066;4;26.4377241135;3;22.0916557312;11.7372808456;2;25.1273980141;
12;2;13.8142290115;12.5;4;26.6183350086;3;23.7276554108;12.0336990356;2;25.6554899216;
13;2;15.8142290115;12.5;4;26.8187118769;3;24.3932952881;12.2662630081;2;26.0814951658;
14;2;16.936466217;12.5;4;27.0402543545;3;24.648897171;12.446267128;2;26.2580518723;
15;2;17.9863147736;12.5;4;27.2842636108;3;24.7548313141;12.5;2;26.3302885294;
16;2;19.0412158966;12.5;4;27.5518820286;3;24.7981739044;12.5;2;26.4057120085;
17;2;20.1014289856;12.5;3;27.8440244198;3;24.8434276581;12.5;2;26.484351635;
18;2;19.625;13.3532075882;3;28.1613030434;3;24.8906116486;12.5;2;26.5662232637;
19;2;20.3362922668;12.5;2;28.5039470196;3;24.9397335052;12.5;2;26.6513283253;
20;2;19.625;13.5;2;28.871723175;3;24.9907970428;12.5;8;26.7396525145;
21;2;19.625;13.6615171432;2;29.263862133;4;25.0437908173;12.5;2;55.5811642408;
22;2;20.5843696594;12.5;2;29.6789975166;4;26.0986976624;12.5;2;57.6883149147;
23;2;19.625;13.5;9;30.1151270866;4;27.1554889679;12.5;2;59.3203132153;
24;3;20.625;12.5;2;45.5695996284;4;29.2141189575;13.5;3;60.536293745;
25;3;19.8781604767;14.5;2;46.7891392708;4;30.2745399475;14.5;3;61.4210209846;
26;3;18.625;17.5;3;47.9392809868;4;31.3366851807;15.5;3;62.0596504211;
27;3;18.625;18.5;4;49.0148916245;4;32.4004745483;16.5;3;62.1930289268;
28;3;18.2017097473;20.5;4;50.0138707161;4;32.4658164978;17.5;4;62.3043570518;
29;3;17.625;20.5;4;50.9364514351;5;32.5326156616;18.5;4;62.417914629;
30;4;17.0;21.5;3;51.7845106125;5;32.6007499695;19.5;5;62.5334908962;
31;4;17.0;21.5;3;52.5609645844;5;32.6700935364;20.5;5;62.6508569717;
32;4;17.0;21.9508075714;3;53.2693080902;5;32.7405128479;21.5;4;62.7697672844;
