Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;5;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;4;31.5135993958;1;8.0;10.0;5;20.0;
4;1;11.3027200699;15.7567996979;4;31.3062400818;1;9.0;10.0;5;20.0;
5;1;12.3027200699;15.6531200409;4;31.1196155548;2;9.0;10.1999998093;4;21.0;
6;1;13.3027200699;15.5598077774;4;30.9516544342;2;10.3000001907;10.0;3;21.0900000334;
7;1;14.2854967117;15.4758272171;4;30.8924884796;2;11.3269996643;10.0;3;21.1871190071;
8;1;14.2677469254;15.4462442398;4;30.8392391205;2;11.3561353683;10.0;3;21.7036092281;
9;1;14.2517719269;15.4196195602;4;32.1347236633;2;11.5110826492;10.1999998093;3;22.1564130783;
10;1;16.2677459717;16.0673618317;4;32.0884513855;2;11.6469240189;10.3632001877;3;22.557236433;
11;1;17.2677459717;16.0442256927;5;32.0468063354;2;11.7671709061;10.4951858521;3;23.8035871983;
12;1;18.2677459717;16.0234031677;5;32.0093269348;2;12.141076088;11.0209560394;3;24.8916251659;
13;1;19.2677459717;16.0046634674;6;31.9755935669;2;14.141076088;11.4571752548;4;25.8364036083;
14;1;20.2677459717;15.9877967834;6;31.9452342987;2;16.1410751343;11.8107032776;4;26.6592981815;
15;1;21.2677459717;15.9726171494;7;31.9179115295;2;17.3553848267;12.0916318893;4;27.3839819431;
16;1;21.5753746033;15.9589557648;8;31.8933200836;2;18.440984726;12.3113050461;4;28.0334718227;
17;2;20.6111965179;15.9466600418;5;46.8711891174;2;19.5340881348;12.4808797836;4;28.407397747;
18;2;21.6052207947;15.9355945587;5;47.6012706757;2;20.6347923279;12.5;4;28.7683298588;
19;2;22.5998420715;15.9256353378;5;48.2527179718;2;21.7430725098;12.5;4;29.1538929939;
20;2;23.5950031281;15.9166717529;5;48.8244991302;2;22.7461681366;12.5;5;29.562889576;
21;2;24.5906467438;15.9086046219;6;49.3189582825;2;22.8688659668;12.5;5;29.9934945107;
22;2;25.5867271423;15.9013442993;6;49.740945816;2;22.9980487823;12.5;5;30.4432339668;
23;2;26.5831985474;15.8948097229;7;50.0969467163;2;23.1329708099;12.5;6;30.9089989662;
24;2;27.5800209045;15.8889284134;8;50.3942890167;2;23.2726993561;12.5;6;31.3870959282;
25;3;26.1681251526;16.8889274597;7;50.6405067444;2;21.5;13.5;5;31.8733391762;
26;3;25.2448501587;17.8889274597;8;50.7491703033;2;22.5;12.5;5;32.36317873;
27;3;24.2800216675;18.8889274597;8;50.7414531708;2;23.5;12.5;5;32.8518595695;
28;3;23.2800216675;19.8889274597;8;50.7345085144;2;23.8555583954;12.5;5;33.3346033096;
29;3;22.2800216675;20.8889274597;9;50.7282581329;2;21.8555583954;13.5;5;33.8067913055;
30;3;21.2800216675;21.8889274597;10;50.7226333618;3;21.5;14.5;4;34.2641468048;
31;3;20.2800216675;22.8889274597;10;50.7175693512;3;21.5;15.5;4;34.7028827667;
32;3;19.7000007629;23.8889274597;11;50.7130126953;3;21.5;16.5;4;35.1198272705;
33;3;19.7000007629;24.8889274597;12;50.7089118958;3;21.5;17.5;5;35.5124940872;
34;3;19.7000007629;25.8889274597;12;50.7052211761;3;20.5;16.5;5;35.8791179657;
35;3;19.7000007629;26.8889274597;14;50.7018985748;3;20.5;16.5;5;36.2186422348;
36;3;19.7000007629;27.8889274597;14;50.6989097595;3;20.5;16.5;6;36.530673027;
37;3;19.7000007629;28.8889274597;14;50.6962184906;3;19.9592018127;16.5;6;36.8154029846;
38;3;19.7000007629;29.8889274597;16;50.6937961578;3;19.0446205139;17.5;6;37.0735216141;
39;3;20.7000007629;27.8889274597;16;50.6916160583;3;18.1220569611;18.5;6;38.3061151505;
40;3;21.7000007629;27.8889274597;18;50.689655304;3;18.6918334961;20.0;7;38.5545663834;
41;3;22.7000007629;27.8889274597;19;50.6878890991;3;17.6918334961;21.5;8;38.7816462517;
42;3;23.7000007629;27.8889274597;19;50.6863002777;3;18.6918334961;22.0405921936;8;38.9890635014;
43;3;24.7000007629;26.9889278412;20;50.6848697662;3;17.0289001465;23.5;7;39.1671074629;
44;3;25.7000007629;25.9889278412;20;50.6835823059;3;17.0;23.5;8;39.211841464;
45;3;26.7000007629;24.9889278412;21;50.6824245453;3;18.3635520935;24.5;8;39.2577478886;
46;3;27.7000007629;23.9889278412;22;50.6813812256;3;19.3773231506;25.5;9;39.3048160076;
47;3;28.2539749146;23.9406909943;22;50.6804428101;4;20.0;26.5;9;39.3530313969;
48;3;28.2537193298;23.9402217865;23;50.6795978546;4;21.4059104919;28.5;9;39.4023760557;
49;3;28.253490448;23.9397983551;23;50.6788387299;4;22.0;30.2011871338;9;39.4528282881;
50;3;28.253288269;23.9394207001;24;50.6781539917;4;23.0;31.2264137268;9;39.5043625832;
51;4;29.2531013489;24.9390773773;24;51.6775379181;4;23.9513092041;31.5;10;39.5569496155;
52;4;30.2529373169;25.9387683868;24;51.6930807829;4;23.9670848846;32.5;10;39.6105561256;
53;4;30.252784729;26.9384937286;25;51.7087744474;4;23.983165741;33.5;10;39.6651450396;
54;4;30.5313682556;27.938243866;25;51.7246086597;4;24.5;32.332572937;10;39.72067523;
55;4;28.5357646942;29.938243866;25;51.7405728102;4;23.5;33.3603363037;11;39.7771017551;
56;4;27.540184021;30.938243866;27;51.7566581964;4;24.0331306458;33.5;11;39.8343759775;
57;4;26.544626236;31.938243866;27;51.7728579044;4;24.5;31.5;12;39.8924454451;
58;4;25.5490875244;32.938243866;25;51.7891612053;4;23.5;32.5;13;39.9512542486;
59;4;24.5535697937;33.938243866;19;51.8055590391;4;24.0853767395;33.5;13;40.0107431412;
60;4;23.5580673218;34.938243866;16;51.8220441341;4;24.5;32.5;13;40.0708494186;
61;4;22.5625839233;35.938243866;16;51.8386074305;4;24.1212539673;32.5;14;40.1315076351;
62;5;22.0144634247;36.938243866;10;78.5643256903;4;23.5;34.5;14;40.1926498413;
63;5;22.8710002899;39.4290466309;10;82.6156312227;4;25.1577949524;31.5;15;40.2542052269;
64;5;24.013666153;41.3936729431;10;85.873704195;4;23.5;33.5;14;40.3161010742;
65;5;25.1311988831;42.3628616333;10;88.0977169275;4;23.5;33.5;14;40.3782629967;
66;5;26.2270107269;43.1642913818;10;89.6955952644;4;24.5;31.5;14;40.4406147003;
67;6;27.2999992371;44.0197601318;10;103.415646315;5;23.5;32.5;16;40.5030794144;
68;7;26.2999992371;47.0323982239;9;104.888168931;5;23.5;33.5;17;40.5655794144;
69;7;26.2999992371;49.4225196838;8;105.907011032;5;24.5;31.5;17;40.628036499;
70;7;27.2999992371;53.0579681396;9;106.608574986;5;23.5;32.5;18;42.1329336166;
71;7;26.2999992371;57.0708847046;10;107.241318583;5;24.7999992371;31.0;17;43.3791816235;
72;8;27.2999992371;58.0838851929;9;107.804568887;5;24.0340003967;32.3899993896;17;44.4026825428;
73;8;26.2999992371;61.0969581604;9;108.300244808;5;24.2123565674;33.6872596741;17;45.2413938046;
74;8;26.2999992371;64.1100921631;10;108.732224703;5;25.3458442688;31.9097423553;18;46.7828586102;
75;8;27.2999992371;64.1232910156;10;109.105703592;6;27.3999996185;32.0;17;47.1736941338;
76;8;28.0;66.1100921631;11;109.426606655;6;29.3999996185;32.0;17;47.5401380062;
77;8;30.0;68.1100921631;12;109.701107025;6;30.7368888855;32.0;17;47.7741628885;
78;8;33.0;67.1100921631;13;109.879179239;6;30.8999996185;33.0;18;47.9656813145;
79;8;34.0;69.1100921631;13;109.908278346;6;26.8999996185;36.0;18;48.1599868536;
80;8;33.0;73.1100921631;15;109.937408566;6;24.8999996185;38.665145874;18;48.3568233252;
81;8;34.0;74.1100921631;15;109.966552973;6;22.8999996185;40.7028579712;18;48.5559277534;
