Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;5;20.0;
4;1;11.3027200699;15.7567996979;6;31.3062400818;1;9.0;10.0;5;20.0;
5;1;12.3027200699;15.6531200409;6;30.9148159027;1;9.0;10.0;5;20.0;
6;2;13.6027202606;15.4574079514;5;31.5625343323;1;10.0;10.0;5;20.0;
7;2;14.4687604904;15.2812671661;5;31.1862648726;1;11.0;10.0;5;20.0;
8;2;14.3558797836;15.0810604095;5;30.8503719568;2;11.0;10.1999998093;4;21.3999996185;
9;2;14.2551116943;14.9008741379;5;30.7439540625;2;11.4200000763;10.1999998093;4;21.7964004278;
10;2;16.37748909;14.823890686;5;30.6545671225;2;11.5389204025;10.3632001877;4;22.1345227957;
11;2;18.37748909;14.7546052933;5;30.5806804895;2;11.6403570175;10.4951858521;4;23.2873874903;
12;2;20.37748909;14.6922483444;5;30.5209136009;2;11.9862165451;11.0209560394;4;24.268861413;
13;2;21.4232349396;14.6361274719;5;30.4740182161;2;13.9862165451;11.4571752548;5;25.093021512;
14;2;22.4394721985;14.5856189728;5;30.4388649464;2;15.9862165451;11.8107032776;4;25.7803837061;
15;2;23.1316585541;14.5401611328;5;30.4144313335;2;17.091709137;12.0916318893;4;26.3539340496;
16;2;23.1243286133;14.4992485046;7;30.3997920752;2;18.1319713593;12.3113050461;4;26.8362411261;
17;2;23.1199378967;14.4624271393;7;30.394107461;2;19.1749191284;12.4808797836;4;27.0267930031;
18;2;23.1182327271;14.4292888641;7;30.3966077566;2;20.2206115723;12.5;4;27.1883933544;
19;2;23.1189823151;14.3994636536;7;30.4065967798;2;21.2690925598;12.5;4;27.3593420982;
20;2;23.1219787598;14.3726215363;9;30.4234329462;2;22.2078018188;12.5;4;27.5396113396;
21;2;23.1270294189;14.3484630585;9;30.4465324879;2;22.261882782;12.5;4;27.7290761471;
22;3;22.2205638885;14.3267211914;8;35.8281526566;2;22.3187217712;12.5;6;27.9275052547;
23;3;23.228345871;15.3071527481;8;36.3250650167;2;22.3782520294;12.5;6;28.1345529556;
24;3;24.237537384;16.2895412445;9;36.8398475647;2;22.4403648376;12.5;7;28.3497540951;
25;3;23.7077941895;18.194070816;10;37.3679738045;2;22.5049266815;12.5;7;28.5725209713;
26;3;24.2596645355;18.2594261169;10;37.9045538902;3;22.5717563629;12.5;7;28.8021440506;
27;3;24.2723751068;18.606262207;10;38.4444854259;3;21.5;13.5;7;29.0377955437;
28;4;24.2860469818;18.8882827759;10;38.982629776;3;21.5;14.5;7;29.2785372734;
29;4;23.6813030243;20.1684608459;11;39.5139894485;3;22.5;12.5;8;29.523332119;
30;4;23.6762485504;20.5336647034;11;40.0338935852;3;21.5;13.5;8;29.7710599899;
31;4;24.3319149017;19.7118225098;11;40.5381543636;3;20.5;13.5;8;30.0205359459;
32;4;24.3485374451;19.9698581696;11;41.0231876373;3;20.5;13.5;8;30.2705316544;
33;4;24.3656959534;20.2159233093;11;41.4860994816;3;19.5;13.5;8;30.5197997093;
