Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;4;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.0;4;20.0;
4;1;11.3999996185;16.0;6;31.7439994812;1;9.0;10.0;4;20.0;
5;2;12.6999998093;15.8719997406;5;32.1449584961;2;9.0;10.3999996185;3;21.0;
6;2;13.6999998093;15.572479248;5;31.3845136166;2;10.3000001907;10.0;3;21.0399999619;
7;2;14.415353775;15.1849460602;5;30.7747497559;2;11.3120002747;10.0;3;21.0811839104;
8;2;14.232424736;14.8727207184;5;30.227492094;2;11.3243551254;10.0;3;21.5343649387;
9;2;14.0682477951;14.59171772;5;30.0441863537;2;11.4603090286;10.1999998093;3;21.9159597158;
10;2;16.2458705902;14.4850292206;5;29.88276124;2;11.5747880936;10.3632001877;3;22.2371541262;
11;2;18.2458724976;14.3890094757;5;29.7410736084;2;11.6711463928;10.4951858521;3;23.3728923798;
12;2;20.2458724976;14.3025913239;5;29.6160037518;2;12.0118675232;11.0209560394;3;24.3340941668;
13;2;21.2735462189;14.2248153687;5;29.5069508553;2;14.0118675232;11.4571752548;3;25.1345729828;
14;2;22.2828292847;14.1548166275;5;29.4123482704;2;15.6125736237;12.4159698486;3;25.7945867777;
15;2;22.8237037659;14.0918178558;5;29.3307831287;2;16.6125736237;12.736161232;3;26.3368753195;
16;2;22.7992343903;14.0351190567;7;29.2609825134;2;17.6125736237;12.9970111847;3;26.7837789059;
17;2;22.7782936096;13.9840908051;7;29.2017946243;2;18.6125736237;13.209687233;3;26.9345833063;
18;2;22.3628997803;14.3358039856;7;29.152184844;2;19.6125736237;13.2738332748;5;27.0519237518;
19;2;22.338098526;14.3043880463;7;29.1112169027;3;20.6125736237;13.32076931;4;27.1739737988;
20;2;22.3157787323;14.277217865;9;29.0780469179;3;21.5;12.5;4;27.3006300926;
21;2;22.2956924438;14.2538747787;9;29.051910162;3;21.5;13.5;5;27.4317514896;
22;2;22.7155723572;13.7960195541;9;29.0321192741;3;21.5;13.7158756256;5;27.5671575069;
23;2;22.7096366882;13.7689008713;10;29.0180491209;3;21.5;13.7835788727;5;27.7066271305;
24;2;22.2466964722;14.5090246201;10;29.0091383457;3;21.5;13.853313446;5;27.8498990536;
25;2;22.2335166931;14.5045690536;10;29.0048744678;3;21.5;13.924949646;6;27.9966716766;
26;2;22.221654892;14.5024375916;10;29.0047960281;4;21.5;13.9983358383;5;28.1466050148;
27;2;22.2109794617;14.5023975372;10;29.0084844828;4;21.5;12.5;5;28.2993221283;
28;2;22.702545166;13.6689519882;9;29.0155588388;4;21.5;13.5;5;28.4544126987;
29;2;22.1927242279;14.5077791214;9;29.0256741047;4;21.5;14.5;5;28.6114361286;
30;3;20.6632080078;14.654540062;5;53.0385168791;4;20.5;13.5;5;28.7699263096;
31;3;20.6729812622;15.654540062;5;54.2538028955;4;19.6309776306;14.5;5;28.9293968678;
32;3;20.1927242279;17.4894523621;5;55.2288715839;4;18.6788196564;15.5;5;29.0893468857;
33;3;20.1927242279;18.506187439;5;55.9917919636;4;17.7268047333;16.5;5;29.2492671013;
34;3;20.1927242279;19.5229473114;5;56.5775660276;4;16.7747802734;17.5;5;29.4086456299;
35;3;20.1927242279;20.5397224426;6;57.0216459036;4;16.5;16.5;5;29.5669755936;
36;3;20.1927242279;21.5564975739;6;57.1585538387;4;17.5;16.5;4;29.7237610817;
37;3;21.0;22.573261261;7;57.1837799549;4;18.5;16.5;4;29.8785228729;
38;3;22.0;23.5900020599;7;57.2100467682;4;19.5;15.9149665833;4;30.0308046341;
39;3;24.0;23.5900020599;7;57.237215519;4;20.5;16.0215625763;5;30.1801791191;
40;3;26.0;24.5900020599;7;57.2651591301;4;21.5;16.1261253357;6;30.32625103;
41;4;28.3999996185;25.7900028229;7;58.2937624454;4;21.5;16.2283763885;6;30.4686617851;
42;4;30.9881019592;27.6932678223;7;58.5349290371;4;21.5;16.3280639648;6;30.6070919037;
43;4;31.9977531433;28.7545070648;7;58.8189281225;4;21.5;16.4249649048;8;30.7412643433;
44;4;33.0073509216;29.7515392303;7;59.152957201;4;21.5;18.4249649048;8;30.8709445;
45;4;33.4000015259;31.7488689423;8;59.544929266;4;21.5;20.4249649048;8;30.9959402084;
46;4;34.9171295166;30.746465683;8;60.0032949448;4;21.5;22.4249649048;9;31.1161022186;
47;4;35.04088974;30.7443027496;8;60.5367152691;4;21.5;24.4249649048;10;31.2313232422;
48;4;33.7128715515;32.7423553467;8;61.1535663605;4;21.5;26.4249649048;10;31.3415350914;
49;4;33.3524093628;31.7423553467;8;61.8612217903;4;22.5;24.4249649048;11;31.4467072487;
50;4;33.3762931824;31.739025116;8;62.6651413441;5;22.49061203;23.4249649048;7;43.0468435287;
51;4;32.3853302002;31.739025116;8;63.5677599907;6;24.5176467896;24.5;6;44.6019792557;
52;4;31.7128715515;31.7363300323;8;64.521905899;7;26.5433349609;26.5;5;65.2455624342;
53;4;29.7128715515;33.736328125;9;65.5550749302;7;27.8727874756;29.5;5;67.0622886419;
54;5;28.7128715515;35.736328125;8;66.6546938419;7;28.9351005554;32.5;5;68.6714849472;
55;5;27.7128715515;37.736328125;8;67.8029928207;7;29.0006847382;35.5;5;71.0809314251;
56;5;26.7128715515;39.3760261536;8;68.9777011871;7;30.0699729919;38.5;6;72.2634760141;
57;5;26.3999996185;40.9028434753;9;70.1534996033;7;31.1310520172;41.5;6;73.2679259777;
58;5;26.3999996185;42.4303092957;9;71.3040826321;7;31.4158687592;44.5;6;74.1467094421;
59;5;26.3999996185;43.9463348389;9;72.4045183659;7;31.4817523956;47.5;8;74.9101269245;
60;5;26.3999996185;45.4394607544;9;75.4830863476;8;31.5540084839;50.5;6;75.3440244198;
61;5;26.6520004272;46.9576339722;11;78.0409522057;8;31.6328868866;52.5;9;75.6613030434;
62;6;26.8388824463;48.4559745789;13;80.1433446407;8;31.7185516357;54.5;9;76.0039470196;
63;6;27.9747428894;47.4106864929;13;81.4642789364;8;31.8110656738;56.5;9;76.371723175;
64;6;28.0;46.4022674561;13;82.3703114986;8;30.8649997711;58.5;10;76.763862133;
65;6;29.0;46.4022674561;14;83.1444292068;8;30.8649997711;60.5;11;77.1789975166;
66;6;30.0;46.4022674561;15;83.796125412;9;30.8649997711;62.5;11;78.6151270866;
67;6;29.0;45.4022674561;15;85.3386487961;9;31.6399993896;65.0999984741;12;79.492099762;
68;6;28.0;48.4022674561;15;85.8714555502;9;32.8649978638;67.3899993896;13;82.6360813379;
69;6;29.0;51.4022674561;17;86.3310755491;9;34.1727981567;70.1441497803;14;85.3255411386;
70;6;29.0;54.4022674561;17;86.5645223856;9;35.4192581177;72.7551498413;14;87.6277164221;
71;6;30.0;54.4022674561;17;86.7293403149;9;36.6136932373;75.243270874;15;89.6118865013;
72;6;29.0;57.4022674561;19;86.9001492262;9;37.1121330261;76.6296081543;15;91.9701789618;
73;6;29.0;60.4022674561;19;87.0771404505;10;38.2237358093;78.8000030518;9;92.8874330521;
74;6;30.0;60.4022674561;19;87.2604788542;10;36.6196670532;83.2208557129;10;93.7975618839;
75;7;29.0;63.4022674561;16;100.552095771;10;36.5599975586;85.3051834106;12;94.6935063601;
76;7;30.0;67.4022674561;18;102.176789045;10;36.5599975586;87.3955535889;12;95.5610748529;
77;7;31.0;71.4022674561;18;103.189741373;10;36.5599975586;89.4920501709;12;96.331391573;
78;8;33.0;72.4022674561;17;103.9186759;10;36.8079223633;92.4920501709;13;97.0776032209;
79;8;34.0;70.4022674561;19;104.60521102;11;36.8126296997;94.6120452881;11;98.7966589928;
80;8;34.0;74.4022674561;21;105.249666214;12;37.5599975586;98.6120452881;11;99.4867174625;
81;8;35.0;75.4022674561;21;105.623707771;12;38.5599975586;102.612045288;12;101.787012339;
82;8;35.0;75.7276611328;23;105.980302334;12;38.9379997253;107.465652466;13;103.703483701;
83;9;34.0;78.8148269653;23;106.320277929;12;39.2237701416;110.846405029;14;105.29383862;
84;9;35.0;78.9050598145;23;106.615494251;12;39.4327850342;115.507446289;14;106.621241808;
85;9;35.0;78.9981002808;24;106.885109663;12;39.581829071;117.679000854;15;107.572636008;
86;9;34.0;82.0936737061;25;108.059393406;13;39.6399993896;119.062667847;14;108.270796299;
87;9;36.0;83.1914596558;25;108.241755605;13;39.6399993896;120.333206177;15;108.932872415;
88;9;37.0;84.2910919189;26;108.249362111;14;39.6399993896;121.597686768;15;110.00968349;
89;9;37.0;85.3874359131;27;108.293125391;14;39.6399993896;122.855514526;16;111.005689979;
90;9;36.0;89.4845275879;28;108.369526744;14;39.6399993896;124.106079102;16;111.344955921;
91;9;40.9394378662;93.007019043;28;108.475298166;14;39.6399993896;125.348831177;17;112.261709332;
92;9;44.9680175781;91.6436157227;30;108.607406497;14;39.6399993896;126.583251953;19;114.055396438;
93;10;47.5972366333;88.7295455933;29;108.763031363;14;40.6399993896;127.780975342;19;114.741010427;
94;10;48.2446327209;89.8139419556;29;108.939555764;14;41.6399993896;128.935836792;20;116.365048289;
95;10;49.2668838501;90.0104064941;30;109.13455832;14;43.9208526611;131.086776733;21;116.972302675;
96;10;50.290348053;86.9204711914;29;109.270403147;14;45.9263572693;133.233078003;19;117.5106529;
97;10;51.3129310608;84.8375473022;30;109.426715374;14;46.9319076538;135.374160767;21;117.844497919;
98;10;50.3423614502;82.8231811523;30;109.601028442;14;47.9375114441;144.433334351;20;118.167501569;
99;10;50.3720932007;81.8081359863;30;109.791079283;14;48.8031578064;147.614303589;21;118.179097652;
100;10;50.4020500183;80.7924346924;30;109.994784117;16;48.7278518677;150.786361694;20;118.208919644;
