Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;7.0;11.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0499999523;1;8.0;10.0;5;20.0;
4;2;11.6099996567;16.0;5;33.1019749641;1;9.0;10.0;5;20.0;
5;2;12.730591774;16.0;5;33.1559499502;1;9.0;10.0;5;20.0;
6;2;13.7467842102;16.0;5;33.2119446993;1;10.0;10.0;5;20.0;
7;2;14.7635831833;16.0;5;33.9099726677;1;11.0;10.0;4;20.0;
8;2;15.1729917526;16.3199996948;5;34.3300433159;1;11.0;10.0;4;20.3999996185;
9;2;15.2990121841;16.5;5;36.1086595058;1;11.1199998856;10.1999998093;3;20.7264003754;
10;2;17.2295970917;17.3250007629;5;37.408609271;1;11.2179203033;10.3632001877;3;20.9903717041;
11;2;19.2295970917;17.9053878784;4;38.3428177834;1;11.2971115112;10.4951858521;3;22.0419120789;
12;2;21.2295970917;18.2973766327;4;38.9097943306;1;11.6125736237;11.0209560394;4;22.9143505096;
13;2;22.364938736;18.5;5;39.0833985806;1;13.2971115112;11.4571752548;4;23.6214065552;
14;2;23.4170188904;18.5;5;39.2691669464;1;14.2971115112;11.8107032776;4;24.1832637787;
15;2;24.4727497101;18.5;5;39.4672842026;1;15.2971115112;12.0916318893;4;24.6226100922;
16;2;25.5321846008;18.5;5;39.6778106689;1;16.2971115112;12.3113050461;4;24.9617595673;
17;2;25.9033432007;18.5;6;39.9006631374;1;17.2971115112;12.4808797836;4;25.0;
18;3;25.970199585;18.5;5;40.1355977058;1;18.2971115112;12.5;4;25.0;
19;3;26.0406799316;18.5;6;40.3821938038;1;19.2971115112;12.5;5;25.0;
20;3;26.1146583557;18.5;6;40.6398427486;1;19.5;12.5;5;25.0;
21;3;26.1919536591;18.5;6;40.9077408314;1;19.5;12.5;5;25.0;
22;3;26.2723236084;18.5;6;41.184887886;1;19.5;12.5;5;25.0;
23;3;26.3554668427;18.5;6;41.4700927734;1;19.5;12.5;5;25.0;
24;3;26.441028595;18.5;5;41.7619857788;1;19.5;12.5;5;25.0;
25;3;25.1000003815;19.5;6;42.0590391159;1;19.5;12.5;6;25.0;
26;3;25.1000003815;20.5;6;42.3595948219;1;19.5;12.5;7;25.0;
27;3;25.1000003815;21.1797981262;6;42.6618976593;1;19.5;12.5;7;25.0;
28;3;25.1000003815;21.330947876;6;42.9641356468;1;19.5;12.5;7;25.0;
29;3;26.1000003815;19.330947876;5;43.2644815445;1;19.5;12.5;7;25.0;
30;3;25.1000003815;20.330947876;5;43.5611371994;1;19.5;12.5;7;25.0;
31;3;26.1000003815;18.5;6;43.8523769379;1;19.5;12.5;7;25.0;
32;3;27.1000003815;18.5;6;44.1365876198;1;19.5;12.5;7;25.0;
33;3;25.1000003815;19.5;6;44.4123034477;1;19.5;12.5;7;25.0;
34;3;25.1000003815;20.5;7;44.6782345772;1;19.5;12.5;7;25.0;
35;3;26.1000003815;18.5;7;44.9332876205;1;19.5;12.5;7;25.0;
36;3;27.1000003815;20.5;6;45.1765785217;1;19.5;12.5;7;25.0;
37;3;27.5529747009;22.5;5;45.4074373245;2;20.5;13.0;7;26.0;
38;3;27.6222305298;24.5;5;45.6254053116;2;21.5;13.0;8;26.0499999523;
39;3;27.6876220703;26.5;5;45.8302240372;2;21.8150005341;12.5;9;26.1019749641;
40;3;27.7490673065;28.5;5;46.0218200684;2;21.5;13.0509872437;9;26.1559499502;
41;3;27.8065452576;28.5;5;46.2002878189;2;21.8467845917;12.5;9;26.2119446993;
42;3;27.860086441;28.5;7;46.3658666611;2;21.5;13.10597229;10;26.269973278;
43;3;27.9097595215;28.5;9;46.5189170837;2;21.5;13.1349868774;9;26.3300433159;
44;3;27.9556751251;28.5;9;46.6598997116;2;21.8990135193;12.5;10;26.3921557665;
45;3;27.9979705811;28.5;9;46.789352417;2;21.9176464081;14.5;9;26.4563041925;
46;3;28.0368061066;28.5;10;46.9078674316;2;21.9368915558;16.5;9;26.5224741697;
47;3;28.0723609924;28.5;10;47.0;2;21.956741333;18.5;10;26.5906432867;
48;3;28.1000003815;28.5;11;47.0;3;21.179473877;20.5;9;42.6607804298;
49;3;28.1000003815;28.5;12;47.0;3;21.75;23.5;9;43.372844696;
50;4;29.1000003815;29.5;11;48.0;3;23.2178688049;24.5;9;44.0058927536;
51;4;30.1000003815;30.5;12;48.2200000286;3;24.2378330231;25.5;9;44.5633847713;
52;4;28.1000003815;32.5;12;48.4857159853;3;25.2582893372;25.7319164276;7;45.0509454012;
53;4;27.1000003815;34.5;12;48.8053570986;3;26.2792167664;25.6909122467;6;45.4755077362;
54;4;27.1000003815;36.5;13;49.1879961491;3;27.3005981445;25.6563739777;7;45.8445730209;
55;4;27.1000003815;38.5;12;49.6433620453;3;28.3224048615;25.6275444031;7;46.1656503677;
56;4;28.1000003815;37.350353241;13;50.1814615726;3;29.0336265564;25.6036624908;7;46.2859115601;
57;5;27.1000003815;38.7270240784;12;50.8119807243;3;29.0671958923;25.6000003815;8;46.3708124161;
58;5;27.1000003815;40.1683883667;13;53.6996636391;4;29.0901184082;25.6000003815;7;46.4568536282;
59;5;28.5439987183;39.4737625122;14;56.183262825;4;29.1133499146;25.6000003815;7;46.5439035892;
60;5;27.8349075317;41.6176643372;15;58.3539524078;4;29.1368522644;25.6000003815;7;46.6318233013;
61;5;28.0;43.6495361328;15;60.0755419731;4;29.1605911255;25.6000003815;7;46.7204678059;
62;5;28.0;45.5030899048;16;61.8853130341;4;27.1845245361;26.6000003815;7;46.8096864223;
63;5;28.0;47.446231842;17;63.7608108521;4;26.2086143494;27.6000003815;7;46.8993241787;
64;5;29.0;46.446231842;17;65.6697006226;4;25.2328186035;28.6000003815;6;47.989222765;
65;5;30.0;46.446231842;17;67.5711812973;4;25.2570915222;30.6000003815;6;48.1392214298;
66;5;28.0;48.446231842;18;69.4195051193;5;25.5813903809;32.5999984741;6;48.2921226025;
67;5;28.0;50.446231842;19;71.16913414;5;26.086889267;31.6000003815;7;48.4478334188;
68;5;29.0;49.446231842;19;72.7804203033;5;27.1066875458;31.6000003815;8;48.9862535;
69;5;28.0;51.446231842;20;74.2243270874;5;28.1274147034;31.4741954803;8;50.4989745617;
70;5;29.0;50.446231842;21;75.485004425;5;29.4304084778;30.9631977081;8;51.7423652411;
71;6;28.0;52.446231842;21;76.4146976471;4;30.6764354706;31.2462692261;8;52.5994850397;
72;6;28.0;54.446231842;21;77.1824798584;5;31.8749141693;31.5259952545;5;65.265961051;
73;6;28.0;56.446231842;21;77.8074760437;5;30.5112609863;34.7484779358;6;66.2758352757;
74;6;28.0;58.446231842;23;78.3075351715;5;30.5599994659;37.5137138367;6;67.0675060749;
75;6;28.0;60.446231842;23;78.7020072937;5;32.1736679077;34.7954444885;6;67.818557024;
76;6;29.0;59.446231842;23;79.0;5;29.5599994659;37.4294166565;5;68.5278105736;
77;7;28.0;61.446231842;20;99.0;4;25.5599994659;34.3837966919;5;49.195605278;
78;7;30.0;61.446231842;20;99.0;4;23.5599994659;35.5970077515;5;49.8234934807;
79;7;33.0;59.446231842;22;99.0;4;22.5599994659;36.7134780884;6;50.4139025211;
80;7;30.0;62.446231842;24;99.0;5;21.5599994659;37.8415565491;5;50.969807148;
81;8;30.0;65.4462280273;22;99.0;5;20.5599994659;38.9806098938;5;51.4944419861;
82;8;31.0;65.4462280273;23;99.0;5;19.5599994659;40.1298713684;6;51.9910595417;
83;10;30.0;68.4462280273;22;99.0;5;18.5599994659;41.2884864807;6;52.3781735897;
84;10;31.0;68.4462280273;22;99.0;5;18.0;42.4639358521;6;52.6805114746;
85;10;31.0;68.4462280273;23;99.0;5;18.0;43.6529808044;6;52.9857325554;
86;10;30.0;71.4462280273;20;99.0;5;18.0;44.8460044861;7;54.2927722931;
87;10;31.0;71.4462280273;21;99.0;5;19.0;47.0421676636;7;54.8004934788;
88;11;31.0;71.4462280273;18;110.0;5;20.0;49.2405700684;7;55.3453038931;
89;11;32.0;76.4462280273;18;111.580000043;5;20.0;51.4402503967;7;55.9320086241;
90;11;36.0;79.4462280273;18;113.388035893;5;21.0;50.6402282715;9;56.5659253597;
91;11;40.0;81.4462280273;19;114.380641818;5;20.0;52.6344833374;10;57.2351200581;
92;11;43.7999992371;84.4462280273;20;114.807131767;5;20.0;53.79322052;11;57.9314413071;
93;11;43.7136001587;89.2862243652;20;115.378177524;5;21.0;51.9428787231;11;58.6942195892;
94;11;44.2956161499;93.1422271729;21;116.105236888;5;20.0;53.0818634033;13;59.5283856392;
95;11;42.3281326294;99.0126266479;21;117.001852989;5;20.0;54.2087211609;14;60.4375171661;
96;11;42.3576622009;101.085411072;23;118.082243323;5;21.0;52.3222084045;14;61.4230599403;
97;12;42.3838806152;104.140602112;22;119.359276175;5;20.0;53.4214096069;15;62.4834809303;
98;12;43.4066696167;107.215118408;24;120.84183073;5;20.0;54.5058021545;15;63.6134600639;
99;13;44.3070373535;109.805679321;24;122.531641722;5;21.0;52.5753746033;16;64.8032751083;
100;13;44.307723999;112.373580933;25;124.420050859;5;20.0;53.6306648254;16;66.038561821;
