Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;2;6.0;12.1999998093;3;21.0;
2;1;11.3999996185;16.0;6;32.0;2;7.19999980927;11.0;3;21.0900000334;
3;2;11.5999994278;16.0;5;33.0;2;8.21800041199;10.0;2;21.1871190071;
4;2;11.5999994278;16.0;5;33.0299999714;2;9.23742389679;10.0;2;21.2917383909;
5;2;12.7089996338;16.0;5;33.0605909824;2;9.25834751129;10.0;2;21.4042263031;
6;2;13.7181768417;16.0;5;33.091766119;2;10.4212675095;10.0;2;21.5249304771;
7;2;14.7275295258;16.0;5;33.7635166645;2;11.4574794769;10.0;2;21.6541694403;
8;2;15.1290550232;16.3199996948;5;34.1558350325;2;11.4962511063;10.0;2;22.2087649107;
9;2;15.2467498779;16.5;5;35.8733854294;2;11.6626291275;10.1999998093;2;22.7014135122;
10;2;17.1590156555;17.3250007629;5;37.1048299074;2;11.810423851;10.3632001877;2;23.1436295509;
11;2;19.1590156555;17.9053878784;5;37.9626454115;2;11.9430885315;10.4951858521;2;24.4502608776;
12;2;21.1590156555;18.2973766327;5;38.4449332952;2;12.3350782394;11.0209560394;2;25.6018667221;
13;2;22.225479126;18.5;6;38.5252002478;2;15.019616127;11.4571752548;3;26.6129477024;
14;2;23.2495594025;18.5;6;38.6087019444;2;17.0196151733;11.8107032776;3;27.5041275024;
15;2;24.2746105194;18.5;7;38.6954318285;2;18.2933712006;12.0916318893;3;28.2981133461;
16;2;25.3006286621;18.5;7;38.7853671312;2;19.3997631073;12.3113050461;3;29.0167398453;
17;2;25.6356105804;18.5;7;38.8784674406;2;20.5136051178;12.4808797836;4;29.4582490921;
18;2;25.6635398865;18.5;8;38.974673748;2;21.6345863342;12.5;4;29.883644104;
19;2;25.692401886;18.5;8;39.0739076138;2;22.7622051239;12.5;4;30.3288545609;
20;2;25.7221717834;18.5;8;39.1760702133;2;23.0986557007;12.5;4;30.7909274101;
21;2;25.7528209686;18.5;8;39.2810423374;2;23.2372779846;12.5;5;31.2663087845;
22;2;25.7843132019;18.5;8;39.3886837959;2;23.3798923492;12.5;6;31.7509255409;
23;2;25.8166046143;18.5;8;39.4988336563;2;23.5252780914;12.5;6;32.2403049469;
24;2;25.8496513367;18.5;8;39.6113102436;2;23.6720924377;12.5;6;32.7297272682;
25;2;25.8833942413;18.5;8;39.725912571;2;23.8189182281;12.5;6;33.2144021988;
26;2;25.9177742004;18.5;8;39.8424203396;2;23.9643211365;12.5;6;33.6896543503;
27;2;25.1000003815;19.5;8;39.960596323;2;24.1068954468;12.5;6;34.1511049271;
28;2;25.1000003815;19.980298996;8;40.0801868439;2;24.2453308105;12.5;6;34.5948324203;
29;2;25.1000003815;20.0400924683;9;40.2009243965;2;24.3784484863;12.5;7;35.0175008774;
30;2;25.1000003815;20.1004619598;9;40.3225300312;2;22.3784484863;13.5;7;35.4164476395;
31;2;25.1000003815;20.1612644196;8;40.444715023;2;21.5;14.5;8;35.7897262573;
32;2;25.1000003815;20.2223567963;8;40.5671844482;2;21.5;15.5;8;36.1361055374;
33;2;26.1000003815;18.5;8;40.6896393299;2;20.5;14.5;8;36.455031395;
