Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.3087997437;1;8.0;10.0;6;20.0;
4;1;11.261759758;15.6543998718;6;30.9171199799;1;9.0;10.0;6;20.0;
5;1;12.261759758;15.4585599899;5;30.5646076202;1;9.0;10.0;6;20.0;
6;1;13.261759758;15.2823038101;5;30.2473468781;1;10.0;10.0;6;20.0;
7;1;14.0742044449;15.123673439;5;30.0474128723;2;11.0;10.1999998093;5;21.0;
8;1;14.0142240524;15.0237064362;5;29.8674716949;2;11.3000001907;10.0;5;21.3999996185;
9;1;13.9602413177;14.9337358475;5;30.7051143646;2;11.4200000763;10.1999998093;5;21.7264003754;
10;1;16.0142250061;15.3525571823;5;31.3090496063;2;11.5179204941;10.3632001877;5;21.9903717041;
11;2;18.0142250061;15.6545248032;4;32.672000885;2;11.597111702;10.4951858521;5;23.0819120407;
12;2;20.0142250061;15.8360004425;4;32.8744008541;2;11.9245738983;11.0209560394;5;23.99553442;
13;2;21.3749446869;15.8360004425;4;33.1153329611;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;22.4472236633;15.8360004425;5;33.4010646343;2;15.9245738983;11.8107032776;4;25.3503712416;
15;2;23.5329437256;15.8360004425;6;33.7384212017;2;16.6051120758;12.0916318893;4;25.8344515562;
16;2;24.1215267181;15.8360004425;5;34.1346280575;2;16.7503356934;12.3113050461;4;26.2195074558;
17;2;24.2403888702;15.8360004425;5;34.5970447063;2;16.865852356;12.4808797836;4;26.3048160076;
18;2;24.379114151;15.8360004425;5;35.1327652931;2;18.7782287598;12.5;4;26.3530313969;
19;2;24.5398292542;15.8360004425;6;35.7480626106;2;19.7926940918;12.5;5;26.4023760557;
20;2;24.7244186401;15.8360004425;6;36.4476752281;2;20.3867835999;12.920712471;5;26.4528282881;
21;2;24.9343032837;15.8360004425;7;37.2339577675;2;21.3867835999;12.9358482361;5;26.5043625832;
22;2;25.1701869965;15.8360004425;7;38.105963707;3;21.5;12.9513092041;4;26.5569496155;
23;2;25.4317893982;15.8360004425;7;39.0585784912;3;21.5;12.5;4;26.6105561256;
24;2;25.7175731659;15.8360004425;7;40.0818719864;3;21.9831676483;12.5;3;26.6651450396;
25;2;26.0245628357;15.8360004425;7;41.1608695984;3;21.5;12.99954319;3;26.72067523;
26;2;26.3482608795;15.8360004425;7;42.2759189606;3;21.5;13.0162029266;4;26.7771017551;
27;2;24.3482608795;16.8360004425;7;43.4037599564;3;22.0331306458;12.5;4;26.8343759775;
28;2;23.5016002655;17.8360004425;7;44.519244194;3;21.5;13.4171876907;4;26.8924454451;
29;2;23.5016002655;18.8360004425;7;45.5974817276;3;22.0677337646;12.5;4;26.9512542486;
30;2;24.5016002655;16.8360004425;7;46.6160640717;3;21.5;13.4756269455;4;27.0107431412;
31;2;25.5016002655;15.8360004425;7;47.5569324493;3;21.5;13.5053710938;5;28.0708494186;
32;2;26.5016002655;15.8360004425;8;48.4075813293;3;23.1212539673;12.5;5;28.171507597;
33;2;27.5016002655;15.8360004425;8;49.1614227295;3;23.5;13.5;5;28.2738337517;
