Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;7.0;11.0;4;20.0;
3;2;11.5999994278;16.0;5;33.1799999475;1;8.0;10.0;4;20.0;
4;2;11.6359996796;16.0;5;33.3902759552;1;9.0;10.0;4;20.0;
5;2;12.8170824051;16.0;5;33.3790992498;1;9.0;10.0;4;20.0;
6;2;13.8905296326;15.8719997406;5;33.4326325655;1;10.0;10.0;4;20.0;
7;2;14.9757099152;15.7567996979;4;33.6642520428;1;11.0;10.0;4;20.0;
8;2;15.099275589;15.6991195679;4;33.9622819424;1;11.0;10.0;3;20.3999996185;
9;2;15.1886854172;15.6472072601;4;35.6768774986;1;11.1199998856;10.1999998093;3;20.7264003754;
10;2;17.3825626373;16.2332878113;4;37.1476891041;1;11.2179203033;10.3632001877;3;20.9903717041;
11;2;19.3825626373;16.6510391235;4;38.4630584717;1;11.2971115112;10.4951858521;3;22.0419120789;
12;2;21.3825626373;16.9404220581;4;39.4661579132;1;11.6125736237;11.0209560394;4;22.9143505096;
13;2;23.0473194122;17.0200004578;5;40.4197421074;1;13.2971115112;11.4571752548;4;23.6214065552;
14;2;24.3333930969;17.0200004578;4;41.4800715446;1;14.2971115112;11.8107032776;4;24.1832637787;
15;2;25.6514930725;17.0200004578;4;42.6377410889;1;15.2971115112;12.0916318893;4;24.6226100922;
16;2;26.7913208008;17.0200004578;4;43.8760099411;1;16.2971115112;12.3113050461;4;24.9617595673;
17;2;27.1628036499;17.0200004578;5;45.1708211899;1;17.2971115112;12.4808797836;3;25.0;
18;3;27.5512466431;17.0200004578;5;46.4919586182;1;18.2971115112;12.5;3;25.0;
19;3;27.9475860596;17.0200004578;5;47.80539608;1;19.2971115112;12.5;4;25.0;
20;3;28.3416175842;17.0200004578;5;49.0765762329;1;19.5;12.5;4;25.0;
21;3;28.7229728699;17.0200004578;5;50.2740020752;1;19.5;12.5;4;25.0;
22;3;29.0821990967;17.0200004578;6;51.3723945618;1;19.5;12.5;4;25.0;
23;3;29.4117183685;17.0200004578;6;52.3547267914;1;19.5;12.5;4;25.0;
24;3;29.7064170837;17.0200004578;6;53.2128219604;1;19.5;12.5;4;25.0;
25;3;29.9638462067;17.0200004578;6;53.9465999603;2;19.5;12.5;4;25.0;
26;3;30.1839790344;17.0200004578;6;54.5623912811;2;19.5;12.5;5;25.0;
27;3;30.3687171936;17.0200004578;6;55.0708560944;2;19.5;12.5;5;25.0;
28;3;30.5212554932;17.0200004578;6;56.4849834442;2;19.5;12.5;4;25.0;
29;3;31.6454944611;17.5200004578;6;56.8784565926;2;19.5;12.5;4;25.0;
30;3;30.7455368042;18.0200004578;6;57.1629648209;2;19.5;12.5;3;25.0;
31;3;30.1488895416;19.0200004578;6;57.2289618254;2;19.5;12.5;3;25.0;
32;3;29.1686878204;20.0200004578;6;57.2980527878;2;19.5;12.5;3;25.0;
33;3;28.189414978;21.0200004578;7;57.3702894449;2;19.5;12.5;3;25.0;
34;3;28.8120002747;24.0200004578;7;57.445712924;2;19.5;12.5;3;25.0;
35;3;29.8120002747;26.0200004578;7;57.5243525505;2;19.5;12.5;3;25.0;
36;3;30.8120002747;28.0200004578;7;57.6062241793;2;19.5;12.5;3;25.0;
37;3;32.281867981;30.0200004578;8;57.6913292408;2;19.5;12.5;3;25.0;
38;3;33.3073997498;32.0200004578;9;57.77965343;2;19.5;12.5;3;25.0;
39;3;33.333896637;32.0200004578;9;57.8711651564;2;19.5;12.5;4;25.0;
40;3;33.3613510132;32.0200004578;9;57.9658150673;2;19.5;12.5;4;25.0;
41;3;33.3897438049;32.0200004578;10;58.0635344982;2;19.5;12.5;4;25.0;
42;3;32.8120002747;33.0200004578;11;58.1642348766;2;19.5;12.5;5;25.0;
43;3;32.8120002747;33.082118988;12;58.2678074837;2;19.5;12.5;5;25.0;
44;3;33.480342865;32.0200004578;12;58.3741226196;2;19.5;12.5;5;25.0;
45;3;33.5122375488;32.0200004578;12;58.4830298424;2;19.5;12.5;4;25.0;
46;3;32.8120002747;33.0200004578;12;58.5943579674;2;19.5;13.5;4;25.0;
47;3;32.8120002747;33.2971801758;13;58.7079155445;2;19.5;14.5;4;26.0;
48;3;31.6123752594;33.0200004578;13;58.8234918118;3;19.75;16.5;4;41.0299999714;
49;3;31.8120002747;33.0200004578;13;58.9408578873;3;21.75;19.5;4;41.8105909824;
50;3;30.6822566986;33.0200004578;13;59.0597681999;3;23.036359787;22.5;5;42.5111405849;
51;3;30.8120002747;33.0200004578;14;59.1799619198;3;24.0447769165;24.5;5;43.1308071613;
52;3;31.8120002747;33.5899810791;14;59.3011655807;3;25.0533504486;25.7992706299;6;43.6721047163;
53;3;30.7903499603;33.0200004578;14;61.4608333111;3;26.0620746613;25.7483730316;7;44.1400352716;
54;3;31.0100002289;33.6599502563;14;63.0939712524;4;26.75;26.2516746521;6;44.5412168503;
55;3;31.0100002289;34.0979385376;15;64.3275895119;4;27.75;26.2302703857;6;44.8830940723;
56;3;31.1923465729;35.3882522583;16;64.9180703163;4;28.75;26.2150936127;6;45.1733047962;
57;3;31.8380012512;34.4000015259;16;65.2232198715;4;29.75;26.2053718567;7;45.3255085945;
58;3;32.8380012512;35.4000015259;16;65.4698929787;4;30.75;26.209733963;7;45.3609591722;
59;3;33.8380012512;35.7349472046;17;65.7188034058;4;31.2999992371;26.2260417938;7;45.3968753815;
60;3;34.2400016785;35.8594017029;17;65.9687376022;4;31.2999992371;26.2425632477;8;45.4332377911;
61;3;34.2400016785;35.9843673706;17;66.2184529305;4;31.6869735718;25.6000003815;8;45.4700255394;
62;3;34.2400016785;36.1092262268;19;66.4667019844;4;29.2999992371;27.2762126923;8;45.5072168112;
63;3;34.2400016785;36.2333526611;20;66.7122569084;4;28.2999992371;28.2933197021;10;45.5447884798;
64;3;34.2400016785;36.3561286926;21;66.9539346695;5;27.2999992371;29.3106040955;7;55.5827163458;
65;3;34.2400016785;36.4769668579;22;67.1906189919;5;27.2999992371;30.6000003815;7;56.0209747553;
66;3;32.2400016785;37.5953102112;21;67.4212808609;5;27.2999992371;33.3456497192;8;56.4339382648;
67;3;31.2400016785;38.7106399536;21;67.6449952126;5;26.5499992371;35.3633880615;8;56.8203181028;
68;3;30.2400016785;39.8224983215;20;67.8609552383;5;26.5499992371;37.3812561035;9;57.1795043945;
69;3;30.2400016785;38.8224983215;21;68.0684800148;5;26.5499992371;39.3992347717;10;59.2132930756;
70;3;28.2400016785;40.8224983215;21;68.2670197487;6;27.8064994812;42.368309021;9;61.899713397;
71;3;27.2400016785;42.8224983215;21;67.9543952942;6;29.0204982758;45.3472137451;10;63.3437889814;
72;3;26.1824016571;44.2011985779;21;67.6787333488;6;29.1968002319;48.334854126;10;64.5363720655;
73;3;25.1305618286;45.2649688721;21;67.4356737137;6;30.3405151367;48.3300666809;11;65.3601847887;
74;3;24.1305618286;44.3248786926;21;67.221353054;6;29.4500007629;51.333190918;11;65.7336699963;
75;3;24.1305618286;44.3810119629;21;67.0323581696;6;29.4500007629;53.3609161377;12;66.082687974;
76;3;23.1305618286;43.4334831238;21;66.8656740189;6;30.4500007629;52.3888893127;12;66.4094625711;
77;3;23.1305618286;44.4824104309;23;66.7186422348;6;30.4500007629;51.4170761108;13;66.7162835598;
78;3;22.1305618286;43.5279388428;23;66.5284948349;6;29.4500007629;53.4454421997;14;66.9009023905;
79;3;20.1305618286;43.5279388428;23;66.3356466293;7;30.4500007629;52.4739532471;13;67.0482342243;
80;3;20.0905609131;44.5279388428;23;66.1620836258;7;28.4500007629;51.4000015259;13;67.1989520788;
81;3;19.5745620728;45.5279388428;23;66.0058736801;7;28.4500007629;53.4000015259;12;67.3529473543;
82;3;18.5745620728;47.4000015259;23;65.8652849197;7;30.4500007629;53.4000015259;10;67.5100924969;
83;3;18.4840011597;49.4000015259;23;65.7387552261;7;29.4500007629;55.4000015259;11;67.6702408791;
84;4;18.2355995178;50.654800415;21;67.6484143734;6;27.4500007629;52.4000015259;11;65.7089920044;
85;4;18.2355995178;51.654800415;21;67.6466271877;6;27.4500007629;54.4000015259;12;65.7710552216;
86;5;19.0;52.654800415;20;67.6579604149;7;27.4500007629;56.4000015259;11;65.8328204155;
87;5;18.0;56.654800415;19;67.6812620163;7;27.4500007629;57.7030982971;12;65.8942127228;
88;5;19.0;57.654800415;21;67.7154545784;7;27.4500007629;58.731338501;12;65.9551587105;
89;5;20.0;59.4104995728;21;67.7595391273;7;27.0099983215;59.7593765259;12;66.0155870914;
90;5;19.0;58.6985664368;22;67.8125803471;8;26.0099983215;60.7871704102;12;66.0754287243;
91;5;19.0;57.687210083;25;67.8736903667;8;25.5599994659;61.8146972656;14;66.1346175671;
92;5;19.0;56.6756515503;25;67.9420375824;8;25.5599994659;62.8419265747;14;66.1930902004;
93;5;19.0;55.6639175415;25;68.0168290138;8;26.5599994659;61.3688240051;15;66.2507865429;
94;5;19.0;55.6520233154;25;68.0973155499;8;25.5599994659;63.395362854;16;66.3076498508;
95;5;19.0;55.640007019;26;68.1827831268;8;25.5599994659;65.4215240479;16;66.3636269569;
96;5;19.0;55.6278839111;27;68.2725491524;8;26.5599994659;64.447265625;16;67.4186685085;
97;6;20.0;55.6156921387;26;68.3659665585;8;26.5599994659;67.4725875854;17;67.5127289295;
98;6;19.0;55.6034545898;26;68.4624156952;8;27.5599994659;70.4974594116;17;67.6069507599;
99;6;19.0;55.5912055969;26;68.5613069534;8;28.8519191742;70.5218505859;18;67.7012984753;
100;6;20.0;56.5789718628;27;68.6620795727;8;27.8633594513;73.5457611084;18;67.7957371473;
101;6;19.0;55.5667877197;27;69.7642030716;8;28.8751182556;73.5691680908;20;67.8902331591;
102;6;20.0;55.5546722412;26;69.9871798754;9;28.5599994659;73.1495056152;19;67.9847536087;
103;6;22.0;56.5426673889;27;69.8075928688;9;27.8995914459;74.6144256592;19;68.0792663097;
104;6;23.0;57.4991111755;28;69.6836862564;9;28.9123001099;73.6362457275;20;68.1737394333;
105;6;22.0;58.4874000549;28;69.6119796038;9;28.9253177643;72.6575241089;20;68.2681413889;
106;6;22.0;59.3196029663;29;69.5894255638;9;26.5599994659;74.2716064453;20;68.3624404669;
107;6;21.0;59.213142395;30;69.6133379936;9;26.5599994659;75.3319625854;21;68.4566047192;
108;6;21.0;59.1824493408;31;69.6813163757;9;26.5599994659;76.3922271729;21;69.5506017208;
109;7;21.0;59.150177002;30;69.7911725044;9;26.5599994659;77.4523849487;21;69.6505560875;
110;7;21.0;59.0599403381;30;70.7302010059;9;28.5599994659;76.4907531738;22;69.7463289499;
111;7;22.0;59.2521209717;31;71.7063121796;9;29.0195026398;79.5256881714;23;69.8442287445;
112;7;21.0;58.4345283508;31;72.7110276222;9;30.0375099182;82.5612335205;23;69.944209218;
113;7;22.0;58.6052818298;32;73.7359416485;9;32.056022644;82.5973434448;24;70.0462174416;
114;7;21.0;57.7628822327;32;75.7728602886;9;32.0750312805;84.6340026855;24;70.1501933336;
115;7;21.0;60.9062080383;32;76.8739056587;9;33.9839935303;85.4599990845;23;70.2560702562;
116;7;22.0;64.0345458984;32;78.606938839;9;35.1145477295;85.4599990845;24;70.363774538;
117;7;24.0;68.1031341553;33;79.4456076622;9;36.1350402832;84.7468719482;24;70.4732254744;
118;8;26.0;70.0240325928;31;80.0096350908;9;35.7560119629;86.7853393555;18;70.5843359232;
119;8;27.0;74.9448165894;32;80.6168860197;9;37.7774505615;84.4599990845;18;70.6970124245;
120;8;27.0;79.5843887329;32;81.2458269596;9;36.7993545532;84.4599990845;18;70.8111548424;
121;8;28.0;80.411895752;32;81.7987048626;9;35.8217010498;86.9026870728;16;71.2791032791;
122;8;28.0;80.3676757812;33;82.3807635307;9;36.8709564209;86.1280059814;15;71.7619377375;
123;8;30.0;78.3265075684;33;82.9837857485;9;36.9230461121;85.358581543;14;72.2587475777;
124;8;31.0;78.3424987793;34;84.6004118919;9;35.9780197144;87.5937576294;15;72.7684910297;
125;8;33.0;78.4951553345;34;85.284163475;9;37.0358963013;86.8328399658;15;74.289999485;
126;8;31.0;82.3492584229;35;85.739764452;9;38.0966796875;87.0750732422;15;75.8819825649;
127;9;31.0;84.3632507324;34;86.2185007334;9;39.1603355408;91.3196792603;17;76.5460042953;
