Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;2;6.0;12.1999998093;3;21.0;
2;1;11.3999996185;16.0;6;32.0;2;7.19999980927;11.0;3;21.0299999714;
3;1;11.3999996185;16.0;6;32.0;2;8.20600032806;10.0;3;21.0605909824;
4;1;11.3999996185;16.0;5;32.0;2;9.2121181488;10.0;3;21.091766119;
5;2;12.6999998093;16.0;4;32.7439994812;2;9.21835327148;10.0;3;21.1235172749;
6;2;13.6999998093;15.8719997406;4;32.679199338;2;10.3370552063;10.0;3;21.1558350325;
7;2;14.7496795654;15.7567996979;4;32.765655756;2;11.3467502594;10.0;3;21.1887089014;
8;2;14.8296966553;15.6991195679;4;32.8958314657;2;11.3566131592;10.0;3;21.6340136528;
9;2;14.8687496185;15.6472072601;4;34.3824881315;2;11.4902038574;10.1999998093;3;22.0068871975;
10;2;16.9942455292;16.2332878113;4;35.5882234573;2;11.60206604;10.3632001877;3;22.3184864521;
11;2;18.9942455292;16.6510391235;4;36.600301981;2;11.6955461502;10.4951858521;3;23.4320747852;
12;2;20.9942455292;16.9404220581;4;37.263117075;2;12.0296220779;11.0209560394;3;24.3685975075;
13;2;22.3864059448;17.0200004578;5;37.8438222408;2;14.7141599655;11.4571752548;3;25.1417599916;
14;2;23.5606174469;17.0200004578;5;38.5070633888;2;16.7141609192;11.8107032776;3;25.771723628;
15;2;24.7595901489;17.0200004578;5;39.2563209534;2;17.7736492157;12.0916318893;3;26.2811454535;
16;2;25.7768955231;17.0200004578;5;40.0921673775;2;18.7946720123;12.3113050461;3;26.6922996044;
17;2;26.0276489258;17.0200004578;6;41.0113601685;2;19.8162727356;12.4808797836;3;26.8044247627;
