Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;4;20.0;
3;1;11.3999996185;16.0;6;32.0;1;8.0;10.0;4;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
5;1;12.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
6;1;13.3999996185;16.0;5;32.0;1;10.0;10.0;4;20.0;
7;1;14.3999996185;16.0;4;32.6399993896;1;11.0;10.0;4;20.0;
8;1;14.7919998169;16.3199996948;4;33.0;1;11.0;10.0;4;20.3999996185;
9;1;14.8999996185;16.5;4;34.6500015259;1;11.1199998856;10.1999998093;4;20.7264003754;
10;1;16.7919998169;17.3250007629;4;35.8107757568;1;11.2179203033;10.3632001877;4;20.9903717041;
11;1;17.7919998169;17.9053878784;4;36.5947532654;1;11.2971115112;10.4951858521;4;22.0419120789;
12;1;18.7919998169;18.2973766327;4;37.0;1;11.6125736237;11.0209560394;5;22.9143505096;
13;1;19.7919998169;18.5;5;36.7039985657;1;13.2971115112;11.4571752548;5;23.6214065552;
14;1;20.7919998169;18.3519992828;7;36.4375991821;1;14.2971115112;11.8107032776;5;24.1832637787;
15;1;21.7919998169;18.2187995911;8;36.1978378296;1;15.2971115112;12.0916318893;5;24.6226100922;
16;1;22.7919998169;18.0989189148;8;35.9820556641;1;16.2971115112;12.3113050461;5;24.9617595673;
17;1;22.7946166992;17.991027832;9;35.7878494263;1;17.2971115112;12.4808797836;5;25.0;
18;1;22.7363548279;17.8939247131;9;35.6130638123;1;18.2971115112;12.5;5;25.0;
19;1;22.6839179993;17.8065319061;9;35.4557571411;1;19.2971115112;12.5;6;25.0;
20;1;22.6367263794;17.7278785706;9;35.3141822815;1;19.5;12.5;7;25.0;
21;1;22.59425354;17.6570911407;9;35.1867637634;1;19.5;12.5;8;25.0;
22;1;22.5560302734;17.5933818817;9;35.0720863342;1;19.5;12.5;8;25.0;
23;1;22.5216255188;17.5360431671;9;34.9688796997;1;19.5;12.5;8;25.0;
24;1;22.4906635284;17.4844398499;9;34.8759918213;1;19.5;12.5;8;25.0;
25;1;22.4627971649;17.4379959106;9;34.7923927307;1;19.5;12.5;8;25.0;
26;1;22.4377174377;17.3961963654;10;34.7171554565;1;19.5;12.5;8;25.0;
27;1;22.415145874;17.3585777283;10;34.6494407654;1;19.5;12.5;9;25.0;
28;1;22.3948326111;17.3247203827;10;34.5884971619;1;19.5;12.5;9;25.0;
29;1;22.3765487671;17.2942485809;10;34.5336456299;1;19.5;12.5;9;25.0;
30;1;22.3600940704;17.2668228149;10;34.4842796326;1;19.5;12.5;9;25.0;
31;1;22.3452835083;17.2421398163;10;34.4398498535;1;19.5;12.5;9;25.0;
32;1;22.3319549561;17.2199249268;10;34.3998641968;1;19.5;12.5;9;25.0;
33;1;22.3199596405;17.1999320984;10;34.3638763428;1;19.5;12.5;9;25.0;
34;1;22.3091621399;17.1819381714;11;34.331489563;1;19.5;12.5;9;25.0;
35;1;22.299446106;17.1657447815;11;34.3023414612;1;19.5;12.5;9;25.0;
36;1;22.2907028198;17.1511707306;10;34.2761077881;1;19.5;12.5;9;25.0;
37;1;22.2828330994;17.138053894;11;34.2524986267;1;19.5;12.5;9;25.0;
38;1;22.2757492065;17.1262493134;12;34.2312469482;1;19.5;12.5;10;25.0;
39;1;22.2693748474;18.1262493134;12;34.2121238708;1;19.5;12.5;10;25.0;
40;1;22.2636375427;19.1262493134;12;34.1949119568;1;19.5;12.5;10;25.0;
41;1;22.2584724426;20.1262493134;14;34.1794204712;1;19.5;12.5;10;25.0;
42;1;22.2538261414;21.1262493134;14;34.1654777527;1;19.5;12.5;11;25.0;
43;1;22.2496433258;22.0827388763;14;34.1529312134;1;19.5;12.5;11;25.0;
44;1;22.245880127;22.0764656067;16;34.1416397095;1;19.5;12.5;11;25.0;
45;1;22.2424926758;22.0708198547;16;34.131477356;1;19.5;12.5;10;25.0;
46;1;22.2394428253;22.065738678;16;34.1223297119;2;19.5;13.5;9;25.0;
47;1;22.2366981506;22.061164856;17;34.1140975952;2;19.5;14.5;9;25.0;
48;2;21.2366981506;22.0570487976;14;44.1066894531;2;19.5;15.5;9;25.0;
49;2;22.2088050842;23.0533447266;15;44.5000209808;2;19.5;16.5;9;25.0;
50;2;23.2070045471;24.0500106812;16;44.8684206009;2;19.5;17.5;9;25.0;
51;2;23.2053871155;25.0470104218;16;45.2105579376;2;19.5;17.5;10;25.0;
52;2;23.2039260864;26.0443096161;16;45.5257902145;2;19.5;17.5;10;25.0;
53;2;23.2026138306;27.0418777466;16;45.8140983582;2;19.5;17.5;10;25.0;
54;2;23.2014312744;28.0396900177;17;46.0759859085;2;19.5;17.5;10;25.0;
55;2;23.2003707886;29.0377216339;16;46.3123874664;3;18.75;17.5;8;35.0;
56;2;23.1994132996;30.035949707;17;46.5245714188;3;19.75;18.5;8;35.3999996185;
57;2;23.198551178;28.0343551636;18;46.7140350342;3;20.75;19.5;8;35.7743997574;
58;2;23.1977767944;27.0329189301;18;46.8824310303;3;20.75;20.5;9;36.1219387054;
59;3;23.1970787048;28.031627655;14;62.0314760208;3;20.75;21.3878059387;9;36.4420347214;
60;3;24.1964511871;30.0304641724;14;62.8088340759;3;20.75;21.355796814;8;36.7347183228;
61;3;25.1958847046;29.029417038;14;63.4763240814;3;20.75;21.3265285492;9;37.0005426407;
62;4;26.1953773499;32.0284729004;13;65.0625457764;3;20.75;21.2999458313;9;37.2404880524;
63;5;27.1949195862;34.3268966675;13;65.6158300638;3;20.75;21.2759513855;10;37.4558610916;
64;5;27.1945075989;33.2752380371;13;66.0969649553;3;20.75;21.2544136047;10;37.6481971741;
65;5;27.1941356659;33.2310447693;13;66.5376310349;3;20.75;21.2351799011;9;37.8191757202;
66;5;27.1938018799;35.193649292;14;68.8267755508;3;20.75;21.218082428;9;37.9705476761;
67;6;27.5384674072;36.7644882202;13;70.5845538378;3;20.75;21.2029457092;9;38.0;
68;6;27.7742919922;38.1440925598;13;71.9304484129;3;20.75;21.2000007629;10;38.0;
69;6;27.9305725098;39.3858566284;13;72.6133717299;3;20.75;21.2000007629;11;38.0;
70;6;27.936000824;40.3566436768;14;73.1562541723;3;20.75;21.2000007629;10;38.0;
71;6;27.936000824;41.324634552;14;73.5031241179;3;20.75;21.2000007629;10;38.0;
72;6;27.936000824;42.2999992371;14;73.6082313061;3;20.75;21.2000007629;11;38.0;
73;6;27.936000824;44.2999992371;14;73.7179245949;3;20.75;21.2000007629;11;38.0;
74;6;27.936000824;46.2999992371;15;75.8321683407;3;20.75;21.2000007629;11;38.0;
75;7;30.936000824;47.2999992371;14;76.1608954668;3;20.75;21.2000007629;11;38.0;
76;8;31.936000824;51.2999992371;13;76.0455265045;2;20.75;21.2000007629;11;39.2600002289;
77;8;31.8115844727;55.0695991516;15;76.0056493282;2;21.0200004578;21.6739997864;11;40.2707252502;
78;8;32.6996078491;55.8622436523;16;76.038967371;2;21.2306003571;22.040927887;11;41.068854332;
79;8;31.5988311768;59.675617218;13;76.1436517239;2;21.3911209106;22.3178253174;11;41.6926231384;
80;8;31.5081329346;63.098400116;14;76.3182042837;2;20.3911209106;23.2999458313;12;42.0;
81;8;32.4265060425;62.1035995483;17;76.5613257885;2;20.3911209106;24.2872600555;12;42.0;
82;9;31.3530387878;64.1389083862;17;76.8717597723;2;20.3911209106;25.2872600555;12;42.0;
83;9;32.2869186401;63.20362854;17;77.2481107712;2;19.5411205292;26.2872600555;12;42.0;
84;9;32.2274093628;62.2970581055;18;77.6886481047;2;18.5411205292;27.2872600555;13;42.0;
85;10;31.1738548279;64.4183654785;16;78.1911178827;2;17.5411205292;28.2872600555;13;42.0;
86;10;30.1738548279;63.3740081787;16;78.7525355816;2;17.1499996185;29.2872600555;13;42.0;
87;10;31.1738548279;62.4017753601;16;79.3690142632;2;17.1499996185;30.2872600555;13;42.0;
88;10;31.0432281494;64.9382095337;17;81.0356283188;2;17.1499996185;31.2872600555;13;42.0;
89;10;31.0432281494;66.2231292725;16;81.806333065;2;17.1499996185;32.2872581482;13;42.0;
90;10;31.0432281494;67.5211029053;17;82.4456954002;2;17.1499996185;33.2872581482;13;42.0;
91;11;31.0432281494;68.8299255371;16;84.1330903769;2;17.1499996185;34.2872581482;13;42.0;
92;11;33.0432281494;72.7674865723;16;84.8980445862;2;17.1499996185;35.2872581482;14;42.0;
93;11;35.7794494629;73.9805526733;17;85.5598539114;2;18.1499996185;33.2872581482;14;42.0;
94;11;34.6910629272;77.6729202271;18;86.2518957853;2;17.1499996185;34.2872581482;14;42.0;
95;12;34.6115112305;80.8781433105;17;86.9624637365;2;17.1499996185;35.2872581482;14;42.0;
96;12;35.5399169922;80.9777679443;19;87.6807646751;2;18.1499996185;33.2872581482;15;42.0;
97;12;35.4754867554;81.0444793701;19;88.397241354;2;17.1499996185;34.2872581482;15;42.0;
98;12;34.4174957275;83.2974395752;20;89.1038123369;2;17.1499996185;35.2872581482;15;42.0;
99;13;35.3653030396;86.3359451294;20;89.7939959764;2;18.1499996185;33.2872581482;16;42.0;
100;14;35.3183288574;87.4758605957;20;90.4629393816;2;17.1499996185;34.2872581482;16;42.0;
