Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;5;29.235200882;1;7.0;11.0;5;20.0;
3;1;10.8470401764;14.617600441;4;29.0508804321;1;8.0;10.0;5;20.0;
4;1;10.8101758957;14.5254402161;4;28.7211532593;1;9.0;10.0;5;20.0;
5;2;12.1101760864;14.3605766296;3;29.4243984222;2;9.0;10.1999998093;4;21.0;
6;2;13.1101760864;14.2121992111;3;29.1814621687;2;10.3000001907;10.0;4;21.0900000334;
7;2;13.7544384003;14.0786590576;3;29.0460506678;2;11.3269996643;10.0;4;21.1871190071;
8;2;13.7138156891;13.9987134933;3;28.9269549847;2;11.3561353683;10.0;4;21.7036092281;
9;2;13.6780862808;13.9267616272;3;29.7924594879;2;11.5110826492;10.1999998093;4;22.1564130783;
10;2;13.9377374649;14.3339910507;3;30.4501425028;2;11.6469240189;10.3632001877;4;22.557236433;
11;2;16.6934013367;14.6363830566;4;30.9454132318;2;11.7671709061;10.4951858521;4;23.8035871983;
12;2;18.6933994293;14.8566360474;4;31.066377759;2;12.141076088;11.0209560394;4;24.8916251659;
13;2;19.7426891327;14.8887996674;4;31.1248885393;2;14.141076088;11.4571752548;5;25.8364036083;
14;2;20.7602424622;14.8887996674;5;31.1852674484;2;16.1410751343;11.8107032776;5;26.6592981815;
15;2;21.7783565521;14.8887996674;7;31.247502327;2;17.3553848267;12.0916318893;5;27.3839819431;
16;2;22.7970275879;14.8887996674;7;31.311573863;2;18.440984726;12.3113050461;5;28.0334718227;
17;2;23.3934726715;14.8887996674;8;31.3774553537;2;19.5340881348;12.4808797836;5;28.407397747;
18;2;23.4132385254;14.8887996674;8;31.4451123476;2;20.6347923279;12.5;5;28.7683298588;
19;2;23.4335346222;14.8887996674;9;31.5145024061;2;21.7430725098;12.5;5;29.1538929939;
20;2;23.4543514252;14.8887996674;9;31.5855747461;2;22.7461681366;12.5;6;29.562889576;
21;2;23.4756736755;14.8887996674;9;31.6582702398;2;22.8688659668;12.5;6;29.9934945107;
22;2;23.4974822998;14.8887996674;8;31.732521534;2;22.9980487823;12.5;6;30.4432339668;
23;2;23.5197582245;14.8887996674;7;31.8082528114;2;23.1329708099;12.5;6;30.9089989662;
24;2;23.5424766541;14.8887996674;7;31.8853800297;3;23.2726993561;12.5;5;31.3870959282;
25;2;22.9332809448;15.8887996674;8;31.9638109207;3;23.4161281586;12.5;5;31.8733391762;
26;2;22.9332809448;15.9819049835;8;32.0434455872;3;23.562002182;12.5;6;32.36317873;
27;2;22.9332809448;16.0217227936;8;31.9670557976;3;23.7089538574;12.5;6;32.8518595695;
28;2;22.8878135681;15.9835281372;8;31.7807104588;3;23.8555583954;12.5;6;33.3346033096;
29;2;23.5342121124;14.6842041016;8;31.6205809116;3;24.0003814697;12.5;6;33.8067913055;
30;2;23.4861736298;14.5682668686;8;31.4839906693;3;22.142036438;13.5;6;34.2641468048;
31;2;22.6783542633;15.4639234543;8;31.3685183525;3;21.142036438;13.5;6;34.7028827667;
32;2;22.6220092773;15.6842594147;9;31.2719736099;3;20.142036438;13.5;6;36.1198272705;
33;2;23.3815917969;14.2854957581;9;31.1923751831;3;20.5;14.0;6;36.5524940491;
34;2;22.5256576538;15.2094297409;10;31.1279258728;3;20.5;13.5;6;36.9603018761;
35;2;23.3383769989;14.1409702301;10;31.0769984722;3;20.8243560791;14.5;6;37.3421957493;
36;2;23.3230991364;14.0793561935;10;31.0381212234;3;20.8370666504;15.5;6;37.6977804899;
37;2;23.3114356995;14.0239038467;10;31.0099592209;3;19.5;15.0835533142;6;38.0272444487;
38;2;22.3843994141;14.9739971161;11;30.9913012981;3;19.8635520935;14.5;6;38.3312695026;
39;2;23.2973899841;16.9739971161;11;30.9810495377;3;18.8773231506;13.5;6;38.6109311581;
40;2;23.2943153381;18.9739971161;11;30.9782118797;3;18.5;14.1524076462;7;38.8675978184;
41;3;23.2934627533;20.9739971161;12;30.9818880558;3;19.9059104919;14.5;7;39.102838397;
42;3;23.2945671082;22.9739971161;12;30.9912631512;3;18.5;14.2011880875;7;39.318338275;
43;3;23.2973804474;23.790058136;12;31.0055978298;3;20.5;17.2011871338;7;39.5043625832;
