Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;8.0;10.0;5;20.0;
4;1;11.3027200699;15.7567996979;6;30.9375991821;1;9.0;10.0;5;20.0;
5;1;12.3027200699;15.4687995911;6;30.4191989899;1;9.0;10.0;5;20.0;
6;1;13.3027200699;15.2095994949;6;29.9526386261;1;10.0;10.0;5;20.0;
7;1;13.9857912064;14.976319313;6;29.6132144928;1;11.0;10.0;4;20.0;
8;2;14.1839647293;14.8066072464;5;30.3077335358;1;11.0;10.0;4;20.3999996185;
9;2;14.0923204422;14.6538667679;5;30.7843481302;1;11.1199998856;10.1999998093;3;20.7264003754;
10;2;16.1977138519;14.8692588806;5;30.8708811998;1;11.2179203033;10.3632001877;3;20.9903717041;
11;2;18.1977138519;14.8887996674;5;30.9199669361;1;11.2971115112;10.4951858521;3;22.0419120789;
12;2;20.1977138519;14.8887996674;5;30.970695734;1;11.6125736237;11.0209560394;4;22.9143505096;
13;2;21.2418937683;14.8887996674;5;31.0230720043;1;13.2971115112;11.4571752548;4;23.6214065552;
14;2;22.2576065063;14.8887996674;5;31.0770952702;1;14.2971115112;11.8107032776;4;24.1832637787;
15;2;23.2738132477;14.8887996674;5;31.1327598095;1;15.2971115112;12.0916318893;4;24.6226100922;
16;2;23.3398284912;14.8887996674;6;31.1900544167;1;16.2971115112;12.3113050461;4;24.9617595673;
17;2;23.3570175171;14.8887996674;6;31.2489620447;1;17.2971115112;12.4808797836;4;25.0;
18;2;23.3746891022;14.8887996674;6;31.3094596863;1;18.2971115112;12.5;4;25.0;
19;2;23.3928394318;14.8887996674;6;31.3715181351;1;19.2971115112;12.5;5;25.0;
20;2;23.4114570618;14.8887996674;8;31.4351015091;1;19.5;12.5;6;25.0;
21;2;23.4305305481;14.8887996674;8;31.5001673698;1;19.5;12.5;7;25.0;
22;2;23.450050354;14.8887996674;9;31.5666666031;1;19.5;12.5;7;25.0;
23;2;23.4700012207;14.8887996674;9;31.6345432997;1;19.5;12.5;7;25.0;
24;3;22.0399513245;15.7429943085;6;41.7037348747;1;19.5;12.5;7;25.0;
25;3;21.0399513245;15.8887996674;6;42.1741714478;1;19.5;12.5;7;25.0;
26;3;21.5790252686;16.8887996674;6;42.6201779842;1;19.5;12.5;7;25.0;
27;3;21.5983600616;17.8887996674;6;43.0404105186;1;19.5;12.5;8;25.0;
28;3;21.6179866791;18.8887996674;6;43.4341988564;1;19.5;12.5;8;25.0;
29;3;21.2123413086;19.8887996674;6;43.801479578;1;19.5;12.5;8;25.0;
30;3;20.2983360291;20.8887996674;7;44.1427061558;1;17.5;13.5;8;25.0;
31;3;19.3785057068;21.8887996674;7;44.4587545395;1;16.5;14.5;8;25.0;
32;3;19.4130897522;22.8887996674;7;44.7508225441;1;15.5;15.5;8;25.0;
33;3;19.4822559357;23.8887996674;7;45.0203328133;1;14.5;16.5;8;25.0;
34;3;19.5463695526;24.8887996674;7;45.2688491344;1;13.5;17.5;8;25.0;
35;3;19.6057739258;25.8887996674;8;45.4980041981;1;12.5;18.5;8;25.0;
