Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;7.0;11.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0;1;8.0;10.0;4;20.0;
4;2;11.5999994278;16.0;5;33.0;1;9.0;10.0;4;20.0;
5;2;12.6999998093;16.0;5;33.0;1;9.0;10.0;4;20.0;
6;2;13.6999998093;16.0;5;33.0;1;10.0;10.0;4;20.0;
7;2;14.6999998093;16.0;5;33.6399993896;1;11.0;10.0;4;20.0;
8;2;15.0920000076;16.3199996948;5;34.0;1;11.0;10.0;4;20.3999996185;
9;2;15.1999998093;16.5;5;35.6700015068;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;17.0979995728;17.3250007629;5;36.8509716988;2;11.2179203033;10.5631999969;3;21.9903717041;
11;2;19.0979995728;17.9053878784;5;37.6553350687;2;11.597111702;10.4951858521;3;23.1319121122;
12;2;21.0979995728;18.2973766327;5;38.0811508894;2;11.939573288;11.0209560394;3;24.1014695168;
13;2;22.1163444519;18.5;5;38.1018965244;2;13.939573288;11.4571752548;4;24.9131449461;
14;2;23.1225681305;18.5;7;38.1228116751;2;15.939573288;11.8107032776;4;25.5874900818;
15;2;24.1288433075;18.5;7;38.1438889503;2;17.0338420868;12.0916318893;4;26.1475405693;
16;2;25.1351661682;18.5;8;38.1651208401;2;18.0700531006;12.3113050461;4;26.6159290075;
17;2;25.4495372772;18.5;8;38.1864993572;2;19.1088237762;12.4808797836;4;26.7922235727;
18;2;25.4559497833;18.5;9;38.2080165148;2;20.1502399445;12.5;3;26.9393253326;
19;2;25.4624061584;18.5;9;38.2296639681;2;21.1943702698;12.5;3;27.0956480503;
20;2;25.4688987732;18.5;10;38.2514331341;2;22.1286945343;12.5;4;27.261295557;
21;2;25.4754295349;18.5;11;38.2733153105;2;22.1783885956;12.5;4;27.4362905025;
22;2;25.4819946289;18.5;11;38.2953014374;2;22.2308864594;12.5;4;27.6205644608;
23;2;25.1000003815;19.1476516724;12;38.3173824549;2;21.5;13.2861690521;4;27.8139474392;
24;2;25.4952144623;18.5;12;38.3395489454;2;21.5;13.3441839218;3;28.016159296;
25;2;23.501865387;19.5;12;38.3617914915;2;22.4048480988;12.5;3;28.2268030643;
26;2;22.5085372925;20.5;12;38.3841004372;2;22.4680404663;12.5;3;28.445360899;
27;2;21.5152301788;21.5;12;38.4064661264;2;22.5336074829;12.5;4;28.6711919308;
28;2;20.5219402313;22.5;12;38.428878665;2;21.5;13.5;5;28.9035346508;
29;2;19.5286636353;23.5;12;38.4513280392;3;22.5;12.5;4;29.141512394;
30;2;18.5353984833;24.5;12;38.4738043547;4;21.5;13.5;3;29.3841423988;
31;2;17.5421409607;25.5;13;38.4962974787;4;20.5;13.5;4;29.6303496361;
32;2;16.5488891602;26.5;13;38.5187973976;4;20.5;13.5;5;29.8789830208;
33;2;15.555639267;27.5;14;38.5412938595;4;19.5;13.5;5;30.1288366318;
34;2;14.5623884201;28.5;14;38.5637768507;4;19.0386505127;14.5;5;30.3786706924;
35;2;14.4691333771;29.5;15;38.5862361193;4;18.1136016846;15.5;6;30.6272368431;
36;2;14.4758710861;30.5;15;38.6086617708;4;17.5;14.5;5;30.8733024597;
37;2;14.4825983047;31.5;16;38.6310436726;4;18.5;14.5;7;31.1156759262;
38;2;14.4893131256;32.5;16;38.6533719301;4;17.5;13.5;7;32.353228569;
39;2;14.496011734;33.5;17;38.6756366491;4;18.4059677124;14.5;7;32.6049160957;
40;2;14.5026912689;34.5;18;38.4018267393;4;18.4754753113;15.5;7;32.8499922752;
41;2;15.0;33.5;18;38.1575360298;5;18.1194992065;16.5;6;48.0876246691;
42;2;16.5159816742;33.5;19;37.9397909641;5;17.0;18.9878673553;6;50.0671046972;
43;2;17.0;33.5;20;37.7459233999;5;19.0;21.4573287964;7;51.0472298861;
44;2;18.5291595459;33.5;20;37.5735208988;5;21.0;23.508272171;7;51.9438403845;
45;2;19.5357017517;33.5;21;37.4204192162;5;23.3031597137;25.508272171;8;52.7595256567;
46;2;20.5422058105;32.5;21;37.2846678495;5;24.6576194763;30.508272171;8;53.499474287;
47;2;21.0;32.4144554138;22;37.1645112038;5;27.3145828247;32.5082702637;8;54.1705877781;
48;2;22.5550994873;30.5;23;37.058365345;5;27.7320861816;35.676361084;8;54.7806715965;
49;2;23.5614814758;29.5;24;36.9648070335;5;29.3261642456;38.1386985779;9;55.337780714;
50;2;24.0;29.4463615417;24;36.8825581074;5;31.3320083618;39.4361495972;9;55.7560250759;
51;2;25.0647678375;27.5;25;36.8104588985;5;31.3378868103;38.4920883179;9;56.057118535;
52;2;24.4627971649;28.4052295685;26;36.747472167;5;32.4596176147;37.5999984741;10;56.3587276936;
53;2;25.0242404938;27.3961963654;26;36.692663908;5;33.5102806091;38.5999984741;10;56.661241889;
54;2;24.415145874;28.34633255;27;36.6451880932;5;34.2077980042;40.2059936523;12;56.9601134062;
55;2;24.3948326111;28.322593689;28;36.5884971619;5;33.2575531006;39.2161903381;11;57.1757389307;
56;2;24.3765487671;28.2942485809;29;36.5336456299;5;32.9176826477;39.5999984741;11;57.4002597332;
57;2;24.3600940704;28.2668228149;29;36.4842796326;5;32.7943649292;39.2366867065;12;57.6332691908;
58;2;24.3452835083;28.2421398163;30;36.4398498535;5;31.8512363434;40.2469711304;15;57.8742395639;
59;2;24.3319549561;28.2199249268;30;36.3998641968;5;31.9102478027;41.2572822571;15;58.1225199699;
60;2;24.3199596405;28.1999320984;31;36.3638763428;5;28.9799995422;44.2676086426;15;58.3773390055;
61;2;24.3091621399;28.1819381714;31;36.331489563;5;28.5499992371;47.0735702515;14;58.6378098726;
62;2;24.299446106;28.1657447815;31;36.3023414612;5;28.5499992371;49.1933898926;15;58.9029397964;
63;2;24.2907028198;28.1511707306;31;36.2761077881;5;28.5499992371;51.3153495789;16;59.1716434956;
64;2;24.2828330994;28.138053894;32;36.2524986267;5;28.5499992371;52.578956604;16;59.4427598715;
65;2;24.2757492065;28.1262493134;32;36.2312469482;5;28.5499992371;53.703666687;16;59.715072751;
66;2;24.2693748474;28.1156234741;32;36.2121238708;5;29.5499992371;51.8289299011;17;61.7886205912;
67;2;24.2636375427;28.1060619354;33;36.1949119568;5;28.8064994812;53.0035629272;18;63.5360820293;
68;2;24.2584724426;28.0974559784;33;37.467669487;5;29.0204982758;54.1822891235;19;65.0011678934;
69;2;25.2402992249;27.7138347626;33;38.3481152058;5;30.1968002319;52.3633575439;19;66.2297867537;
70;2;25.5044345856;28.1340656281;34;38.9199192524;5;29.3405151367;52.7741966248;21;67.1021136045;
71;2;25.6759777069;28.3999996185;34;38.9597754478;5;29.4500007629;53.9459762573;22;67.5337305069;
72;2;25.0400009155;29.3999996185;34;38.9995200634;5;29.4500007629;55.1343460083;22;67.9436085224;
73;2;25.0400009155;29.4997596741;34;39.0391218662;5;30.4500007629;54.1828765869;22;68.2390669584;
74;2;25.0400009155;29.5195617676;34;39.0785501003;5;31.4500007629;54.1828765869;23;68.5243566036;
75;2;25.0400009155;29.539276123;34;39.1177742481;5;30.4500007629;53.1828765869;23;68.7984232903;
76;2;23.735332489;29.3999996185;34;39.1567645073;5;30.4500007629;53.0;23;69.0604246855;
77;3;22.7470302582;30.3999996185;30;41.0244024992;4;29.4500007629;49.0;23;67.4594020844;
78;3;22.7586479187;32.4000015259;30;41.084256649;4;28.4500007629;48.0;24;67.6743211746;
79;3;22.7701797485;34.4000015259;25;41.1436464787;4;27.4500007629;50.0;23;67.8760576248;
80;4;21.0400009155;37.4000015259;19;41.2025372982;4;27.4500007629;52.0;20;68.0645799637;
81;4;20.0400009155;39.6549072266;18;41.2608959675;4;28.4500007629;51.0;16;68.2400178909;
82;4;19.0400009155;41.6736068726;18;41.3186900616;4;27.4500007629;52.2504081726;16;68.4026403427;
83;5;18.0400009155;42.498664856;17;41.3758891821;4;27.4500007629;53.325214386;17;68.5528345108;
84;5;19.0400009155;42.478099823;17;41.4324641228;4;28.4500007629;51.3943023682;18;68.6910800934;
85;5;20.0400009155;43.3847885132;18;41.4883871078;4;27.4500007629;52.4578971863;18;68.8179283142;
86;5;21.0400009155;43.392074585;20;41.5278422832;4;27.4500007629;53.5162467957;18;68.9339828491;
87;5;22.0400009155;43.3936080933;19;41.5625448227;4;28.4500007629;51.5696334839;19;69.0;
88;5;23.0400009155;43.3936080933;19;41.5967299938;5;27.4500007629;52.5999984741;18;69.0;
89;5;24.0400009155;42.4736061096;19;42.6303822994;5;27.4500007629;53.5999984741;19;69.0;
90;5;23.0400009155;45.4736061096;20;42.7322325706;5;28.4500007629;51.5999984741;19;69.0;
91;5;23.0400009155;48.4736061096;20;42.8375133276;5;27.4500007629;52.5999984741;20;69.0;
92;5;23.0400009155;51.4736061096;19;42.9463413954;5;27.4500007629;53.5999984741;21;69.0;
93;5;23.0400009155;53.6639976501;20;43.0588247776;5;28.4500007629;51.5999984741;20;69.0;
94;5;23.0400009155;55.5627441406;21;43.1750597954;5;27.4500007629;52.5999984741;20;70.0;
95;6;22.0400009155;56.5704574585;20;43.2747473717;5;28.4500007629;54.5999984741;20;70.0900000334;
96;6;21.0400009155;57.5672721863;21;43.3647792339;5;30.4500007629;53.5999984741;20;73.0271191597;
97;6;21.0;60.4872741699;21;43.4588986635;5;29.827999115;55.7919998169;20;75.4364813566;
98;6;21.0;62.4872741699;22;43.557117939;5;30.1385650635;57.978843689;20;77.3919448853;
99;7;21.0;63.5672721863;20;43.6594266891;5;30.3889732361;60.1588821411;22;78.9756903648;
100;7;21.0;65.567276001;19;43.7657899857;5;31.5877532959;61.8790245056;24;78.2598537207;
101;7;21.0;67.567276001;18;43.8761465549;6;31.47397995;61.0540847778;23;79.7466779947;
102;7;22.0;66.4681777954;17;43.9904072285;6;31.6546020508;61.0139427185;24;80.7063026428;
103;7;21.0;67.5104522705;17;44.1084535122;6;30.7955741882;63.9826164246;23;81.2395308018;
104;7;21.0;69.4741287231;17;44.2301366329;6;31.7999992371;63.9816322327;24;81.7356855869;
105;7;22.0;67.5191497803;17;45.355276823;6;31.7999992371;63.9816322327;24;82.2071168423;
106;7;22.0;68.6454544067;18;45.6591205597;6;30.7999992371;66.9816360474;25;82.6205644608;
107;7;23.0;70.6929550171;19;45.9946924448;6;31.7999992371;66.9816360474;26;83.8139474392;
108;7;24.0;69.741569519;19;46.3656481504;6;32.7999992371;67.9816360474;27;84.1061593294;
109;7;23.0;71.7911987305;19;46.7587370872;7;32.7999992371;71.9816360474;26;84.4139220715;
110;7;23.0;73.8391494751;21;47.1915261745;7;33.7999992371;72.9816360474;26;84.7370992899;
111;8;24.0;72.6948623657;20;47.6674714088;7;34.7999992371;70.9816360474;27;85.0754182339;
112;8;23.0;73.8709640503;21;48.1898109913;7;32.7999992371;74.9816360474;27;85.4284651279;
113;8;23.0;75.0642242432;22;48.7613434792;7;33.7999992371;74.9816360474;28;85.7956818342;
114;8;24.0;75.1287384033;22;49.3841540813;7;34.7999992371;71.9816360474;28;86.1763659716;
115;8;24.0;74.20287323;23;50.0593011379;7;32.7999992371;74.9816360474;28;86.5696749687;
116;8;24.1822681427;75.0402069092;19;50.7864809036;7;33.7999992371;74.9816360474;25;87.3688116074;
117;8;24.0;74.1141204834;19;52.5636987686;7;34.7999992371;71.9816360474;26;88.2329652309;
118;8;24.0;75.1141204834;20;53.4504315853;7;32.7999992371;74.9816360474;26;89.1601641178;
