Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.1449584961;1;8.0;10.0;5;20.0;
4;1;11.2289915085;15.572479248;5;30.6058235168;1;9.0;10.0;5;20.0;
5;1;12.2289915085;15.3029117584;5;29.6799888611;1;9.0;10.0;5;20.0;
6;1;13.2289915085;14.8399944305;5;28.8467388153;1;10.0;10.0;5;20.0;
7;1;13.6540212631;14.4233694077;5;28.1635246277;1;11.0;10.0;5;20.0;
8;1;13.449057579;14.0817623138;5;27.5486316681;1;11.0;10.0;5;20.3999996185;
9;1;13.2645893097;13.774315834;5;27.2937679291;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;15.449057579;13.6468839645;5;27.0643920898;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;16.4490585327;13.5321960449;5;26.8579521179;1;11.2971115112;10.4951858521;5;22.0419120789;
12;1;17.4490585327;13.428976059;5;26.6721572876;1;11.6125736237;11.0209560394;5;22.9143505096;
13;1;18.4490585327;13.3360786438;5;26.5049419403;1;13.2971115112;11.4571752548;5;23.6214065552;
14;1;19.4490585327;13.2524709702;6;26.3544483185;1;14.2971115112;11.8107032776;5;24.1832637787;
15;1;19.9063339233;13.1772241592;6;26.2190036774;1;15.2971115112;12.0916318893;5;24.6226100922;
16;1;19.8657016754;13.1095018387;7;26.0971031189;1;16.2971115112;12.3113050461;5;24.9617595673;
17;1;19.8291301727;13.0485515594;7;25.9873924255;1;17.2971115112;12.4808797836;4;25.0;
18;2;19.7962169647;12.9936962128;6;25.8886528015;2;19.2971115112;12.6999998093;3;26.0;
19;2;19.7665958405;12.9443264008;7;25.7997875214;2;21.2971115112;12.5;4;26.0299999714;
20;2;19.7399368286;12.8998937607;7;25.7198085785;2;21.8090000153;12.5;4;26.0605909824;
21;2;19.7159423828;12.8599042892;7;25.6478271484;2;21.8181762695;12.5;4;26.091766119;
22;2;19.6943473816;12.8239135742;7;25.5830440521;2;21.8275299072;12.5;4;26.1235172749;
23;2;19.6749134064;12.7915220261;7;25.5247402191;2;21.8370552063;12.5;4;26.1558350325;
24;2;19.6574211121;12.7623701096;7;25.4722671509;2;21.8467502594;12.5;4;26.1887089014;
25;2;19.6416797638;12.7361335754;7;25.4250411987;2;21.8566131592;12.5;4;26.2221269608;
26;2;17.6416797638;13.7361335754;8;25.3825378418;2;21.8666381836;12.5;4;26.2560760975;
27;2;16.6416797638;14.7361335754;7;25.3442840576;2;21.8768234253;12.5;4;26.2905418873;
28;2;15.6416797638;15.7361335754;6;25.3098564148;2;21.8871631622;12.5;4;26.3255085945;
29;2;14.6416797638;16.7361335754;4;25.2788715363;2;21.8976516724;12.5;4;26.3609591722;
30;2;13.6416797638;17.7361335754;4;25.2509841919;2;19.5;14.1804800034;4;26.3968753815;
31;2;12.6416797638;18.7361335754;4;25.2258853912;2;18.5;15.1984376907;4;26.4332377911;
32;2;12.0;19.7361335754;3;25.2032966614;2;17.5;16.2166194916;4;26.4700255394;
33;2;12.0;20.7361335754;4;25.1829662323;2;16.5;17.2350120544;5;26.5072168112;
