Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;4;32.0;1;7.0;11.0;4;20.0;
3;1;11.3999996185;16.0;4;32.0;1;8.0;10.0;3;20.0;
4;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;3;20.0;
5;1;12.3999996185;16.0;4;32.0;1;9.0;10.0;3;20.0;
6;1;13.3999996185;16.0;4;32.0;1;10.0;10.0;3;20.0;
7;1;14.3999996185;16.0;4;32.6399993896;1;11.0;10.0;3;20.0;
8;1;14.7919998169;16.3199996948;4;33.0;1;11.0;10.0;3;20.3999996185;
9;1;14.8999996185;16.5;4;34.6500015259;1;11.1199998856;10.1999998093;3;20.7264003754;
10;2;17.091999054;17.3250007629;4;36.8107757568;1;11.2179203033;10.3632001877;3;20.9903717041;
11;3;19.091999054;17.9053878784;3;37.6347532272;1;11.2971115112;10.4951858521;3;22.0419120789;
12;3;21.091999054;18.2973766327;3;38.0811839104;1;11.6125736237;11.0209560394;4;22.9143505096;
13;3;22.116355896;18.5;4;38.1235535145;1;13.2971115112;11.4571752548;4;23.6214065552;
14;3;23.1290664673;18.5;4;38.1671074629;1;14.2971115112;11.8107032776;4;24.1832637787;
15;3;24.1421318054;18.5;4;38.211841464;1;15.2971115112;12.0916318893;4;24.6226100922;
16;3;25.1555519104;18.5;4;38.2577478886;1;16.2971115112;12.3113050461;4;24.9617595673;
17;3;25.4773254395;18.5;5;38.3048160076;1;17.2971115112;12.4808797836;4;25.0;
18;3;25.4914455414;18.5;5;38.3530313969;1;18.2971115112;12.5;4;25.0;
19;3;25.5059089661;18.5;5;38.4023760557;1;19.2971115112;12.5;5;25.0;
20;3;25.5207138062;18.5;6;38.4528282881;1;19.5;12.5;5;25.0;
21;4;25.5358486176;18.5;5;38.5043625832;1;19.5;12.5;5;25.0;
22;4;25.5513095856;18.5;6;38.5569496155;1;19.5;12.5;5;25.0;
23;4;25.5670852661;18.5;6;38.6105561256;1;19.5;12.5;5;25.0;
24;5;25.5831680298;18.5;5;38.6651450396;1;19.5;12.5;5;25.0;
25;5;25.1000003815;18.5;5;38.72067523;1;19.5;12.5;6;25.0;
26;5;25.1000003815;19.3603382111;5;38.7771017551;1;19.5;12.5;6;25.0;
27;5;25.6331310272;18.5;5;38.8343759775;1;19.5;12.5;6;25.0;
28;5;25.1000003815;19.4171886444;6;38.8924454451;1;19.5;12.5;6;25.0;
29;5;25.6677341461;18.5;6;38.9512542486;2;20.5;13.0;5;26.0;
30;5;25.1000003815;19.4756278992;6;39.0107431412;2;21.5;12.5;5;26.0700000525;
31;5;25.1000003815;19.5053710938;6;39.064414978;2;21.5;12.5;5;27.3941510916;
32;5;25.1000003815;19.532207489;6;39.118411541;2;21.875;13.125;4;28.4569673538;
