Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;11.0;5;20.0;
3;1;10.8880004883;14.720000267;6;29.235200882;1;8.0;10.0;5;20.0;
4;1;10.8470401764;14.617600441;6;28.7559680939;1;9.0;10.0;5;20.0;
5;1;11.8470401764;14.3779840469;6;28.3246593475;1;9.0;10.0;5;20.0;
6;2;13.1470403671;14.1623296738;5;28.9364814758;1;10.0;10.0;5;20.0;
7;2;13.6809444427;13.9682407379;5;28.6864207983;2;11.0;10.1999998093;4;21.0;
8;2;13.60592556;13.8317527771;5;28.4639487267;2;11.0;10.0;4;21.4199995995;
9;2;13.5391845703;13.7089138031;5;29.0170637369;2;11.1199998856;10.1999998093;4;22.582596302;
10;2;13.705119133;13.9617404938;5;29.4047579765;2;11.462720871;10.7712001801;4;23.5632559061;
11;2;16.5534229279;14.1310396194;5;29.4554970264;2;11.7508029938;11.2513370514;4;25.281530261;
12;2;18.5534248352;14.1310396194;5;29.5036600828;2;12.2569313049;12.0948867798;4;26.718762517;
13;2;19.5978240967;14.1310396194;5;29.5531688929;2;14.2569313049;12.797627449;5;27.878485322;
14;2;20.6126766205;14.1310396194;5;29.6040127277;2;16.2569313049;13.3613300323;5;28.7871505022;
15;2;21.6279296875;14.1310396194;5;29.6561765671;2;17.2569313049;13.7992258072;5;29.4833587408;
16;2;22.6435775757;14.1310396194;5;29.7096408606;2;18.2569313049;14.1306209564;5;30.0087018013;
17;2;22.9128913879;14.1310396194;7;29.7643816471;2;19.2569313049;14.3763179779;5;30.2905315161;
18;2;22.9293136597;14.1310396194;7;29.8203700781;2;20.2569313049;14.5;5;30.3254981041;
19;2;22.9461097717;14.1310396194;7;29.8775726557;2;21.2569313049;14.5;6;30.3609485626;
20;2;22.9632701874;14.1310396194;7;29.9359509945;2;22.2569313049;14.5;6;30.3968646526;
21;2;22.9807834625;14.1310396194;9;29.9954617023;2;22.7000007629;14.5;6;30.433226943;
22;3;22.9986381531;14.1310396194;8;30.0560566187;2;22.7000007629;14.5;5;30.4700145721;
23;3;22.4786224365;14.1310396194;9;30.1176828146;2;22.7000007629;14.5;5;30.5072057247;
24;3;23.0353031158;14.1310396194;9;30.1802823544;3;22.7000007629;14.5;4;30.5447772741;
25;3;21.0540828705;15.1310396194;9;30.2437930107;3;22.7000007629;14.5;6;30.5827050209;
26;3;20.0731372833;16.1310386658;9;30.3081479073;4;22.7000007629;14.5;5;30.6209636927;
27;3;19.0924434662;17.1310386658;9;30.3732757568;4;22.7000007629;14.5;5;30.6595270634;
28;4;18.0486450195;18.1310386658;7;38.9121899605;4;22.7000007629;14.5;5;30.6983678341;
29;4;17.4786224365;20.1310386658;7;39.4469351768;4;22.7000007629;14.5;5;30.7374579906;
30;4;17.4786224365;21.1630344391;7;39.9662284851;4;20.7000007629;15.5;5;30.7767686844;
31;4;17.4786224365;22.1938457489;7;41.4663655758;4;19.7000007629;16.5;5;31.8162703514;
32;4;19.0;23.6848659515;8;41.9595564604;4;19.7000007629;18.0;6;32.0159327984;
33;4;21.0;24.7230815887;9;42.4251588583;4;19.7000007629;19.0799999237;7;32.2394691706;
34;4;21.1865291595;25.7600440979;9;42.8645092249;4;18.7000007629;20.1718711853;7;32.4897403717;
35;4;21.294178009;26.797082901;10;43.2766603231;4;17.7000007629;21.2770614624;7;32.7697470188;
36;4;21.3936424255;27.8341598511;10;43.6613084078;4;16.7000007629;22.3970851898;8;33.082559824;
37;4;21.4848594666;28.8712348938;10;44.0187112093;4;16.0;23.5334949493;9;33.4312212467;
38;4;22.5679321289;26.9082622528;12;44.3495960236;4;16.0;24.687828064;9;33.8186144829;
39;5;21.6431045532;27.9452037811;11;44.6550574303;4;16.0;25.8615398407;10;34.2472949028;
40;5;21.7107315063;27.6481513977;12;44.9364602566;4;16.0;27.0559253693;10;34.7192900181;
41;5;22.7712497711;28.6481513977;13;45.1953500509;4;16.0;28.2720146179;10;35.2358663082;
42;5;24.954498291;30.6481513977;13;45.4333748817;4;16.0;29.5104560852;10;35.7972819805;
43;5;26.0235443115;32.6481513977;13;45.601667285;4;17.0;28.5104560852;11;36.4025394917;
44;5;26.7510623932;34.3481521606;13;45.6790863276;4;17.0;27.5104560852;10;37.0491666794;
45;5;28.0925922394;34.8310394287;14;45.7557507753;4;17.0;27.5;12;37.7330617905;
46;6;29.1132926941;33.8310394287;14;46.8315911293;4;17.0;27.5;11;38.448433876;
47;6;31.1337680817;33.8310394287;15;46.9370951653;4;18.0;28.5;11;39.1878726482;
48;6;32.7847633362;34.8310394287;16;47.0422664881;4;19.0;29.5;13;39.9425685406;
49;6;32.1595802307;36.8310394287;16;47.1470410824;4;20.0;30.5;13;40.7026796341;
50;6;33.1196975708;36.8310394287;17;47.2513575554;4;21.0;31.5;14;41.4578287601;
51;6;32.8438720703;37.8310394287;18;47.3551579714;4;22.0;30.5;16;42.1976816654;
52;6;32.862991333;38.3641242981;18;47.4583874941;4;23.0;29.5;16;42.9125347137;
53;6;33.2037620544;37.8310394287;19;47.5609943867;4;24.0;29.5;16;43.5938527584;
54;6;33.2314682007;37.8310394287;20;47.6629302502;4;24.7000007629;29.5;16;44.2346858978;
55;7;32.9184417725;38.4112319946;18;62.7641499043;4;24.7000007629;29.5;17;44.8299250603;
56;7;34.2863197327;38.8310394287;18;63.614610672;4;24.7000007629;29.5;18;45.3763833046;
57;7;35.3134422302;39.8310394287;19;64.3836475611;4;24.7000007629;29.5;18;45.8727147579;
58;7;34.9595336914;41.4798431396;19;65.0703904629;4;24.7000007629;29.5;20;46.3192062378;
59;7;34.9875946045;42.4774971008;19;65.677328825;5;24.7000007629;29.5;19;46.7174839973;
60;7;35.0039825439;43.4946289062;19;66.2094435692;5;24.7000007629;29.5;20;47.0701904297;
61;7;35.4196929932;43.8310394287;19;68.3396239281;5;24.7000007629;29.5;20;47.3806605339;
62;7;35.390335083;45.9790267944;20;70.0935424566;5;24.7000007629;29.5;21;47.6526312828;
63;8;35.2784690857;48.0243797302;20;71.5314553976;5;24.7000007629;29.5;21;47.8879890442;
64;8;35.50756073;47.8211898804;21;72.5276517868;5;24.7000007629;29.5;21;48.0;
65;8;36.1080703735;49.6093826294;21;73.220741868;5;24.7000007629;29.5;21;49.0;
66;8;36.1402244568;50.7043838501;22;73.7191675901;5;25.7000007629;30.5;20;49.0299999714;
67;8;32.9536132812;53.6215705872;22;74.0357477665;5;26.7000007629;31.5;21;49.0605909824;
68;8;31.9723434448;56.6340255737;21;74.2439576387;5;27.7000007629;32.5;17;49.091766119;
69;8;31.4494743347;56.8743667603;20;75.4502733946;5;28.7000007629;33.5;18;49.1235172749;
70;8;31.4494743347;57.9198379517;19;76.6544469595;6;29.7000007629;34.5;16;49.1558350325;
71;8;33.9158630371;59.1712036133;19;78.0613633394;6;29.7000007629;35.0779190063;16;49.1887089014;
72;9;34.5754737854;62.9674606323;16;80.1718815565;6;29.7000007629;35.0943527222;15;50.8740134239;
73;10;34.687084198;65.9719696045;16;81.2317534685;6;30.0480003357;35.6970062256;12;52.192327261;
74;10;33.4210510254;70.797668457;17;82.1689242125;6;30.3049621582;36.1485137939;12;53.2107517719;
75;10;33.6209220886;74.4755325317;18;83.0051877499;6;30.489522934;36.4799308777;11;53.9295110703;
76;10;33.6947174072;76.2176742554;19;83.6180840731;6;30.6000003815;36.6884422302;12;54.2334483862;
77;11;32.758140564;79.2903747559;19;84.0649142265;7;30.6000003815;37.7133827209;11;54.4777494669;
78;11;32.7999992371;82.0266265869;20;84.4026523829;8;29.6399993896;38.7388763428;8;79.5297994614;
79;12;33.7999992371;81.1571578979;19;85.7605339289;8;29.6399993896;38.7649002075;9;83.5828865767;
80;12;31.7999992371;85.2854690552;19;86.1886572838;8;28.6399993896;41.7914428711;10;87.1169751883;
81;12;31.7999992371;89.3935470581;20;86.6188488007;8;27.6399993896;41.5704879761;10;89.9393229485;
82;12;32.7999992371;87.4985198975;19;87.0892571211;8;26.6399993896;42.3212890625;11;92.0229666233;
83;12;30.0;91.6073760986;17;88.5988917351;9;25.6399993896;43.1465034485;9;93.4683156013;
84;12;31.0;96.7199554443;16;89.1766033173;9;25.6399993896;45.0076522827;8;95.429364562;
85;13;34.0;95.4460525513;16;104.754461169;9;26.6399993896;47.9173164368;8;95.950948;
86;14;34.0;98.5489196777;15;106.419311166;9;28.0;50.8740005493;9;96.0406860113;
87;14;36.0;100.932800293;17;108.024141788;9;29.0;53.8740005493;9;96.1316580772;
88;14;39.0;99.8400039673;18;109.556133628;9;30.0;56.8740005493;10;96.2237923145;
89;14;38.0;102.977127075;19;111.009056926;10;31.0;59.0501365662;9;97.3170121908;
90;14;39.7999992371;102.015075684;20;112.38231802;10;30.0;63.0805892944;9;97.4412380457;
