Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;11.0;5;20.0;
3;1;10.8880004883;14.720000267;6;29.4400005341;1;8.0;10.0;5;20.0;
4;1;10.8880004883;14.720000267;6;29.4400005341;1;9.0;10.0;5;20.0;
5;1;11.8880004883;14.720000267;6;29.235200882;1;9.0;10.0;5;20.0;
6;1;12.8880004883;14.617600441;6;29.0508804321;1;10.0;10.0;5;20.0;
7;1;13.7152643204;14.5254402161;6;28.9705924988;1;11.0;10.0;5;20.0;
8;1;13.6911773682;14.4852962494;6;28.8983325958;1;11.0;10.0;5;20.3999996185;
9;1;13.6694993973;14.4491662979;6;29.9888591766;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;15.6911773682;14.9944295883;6;30.7935028076;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;16.6911773682;15.3967514038;6;31.3719577789;1;11.2971115112;10.4951858521;4;22.0419120789;
12;1;17.6911773682;15.6859788895;6;31.672000885;1;11.6125736237;11.0209560394;5;22.9143505096;
13;1;18.6911773682;15.8360004425;6;31.672000885;2;14.2971115112;11.6571750641;4;24.6214065552;
14;1;19.6911773682;15.8360004425;7;31.672000885;2;16.2971115112;11.8107032776;4;25.2532638311;
15;1;20.6911773682;15.8360004425;7;31.672000885;2;17.2971115112;12.0916318893;4;25.7667611837;
16;1;21.5016002655;15.8360004425;7;31.672000885;2;18.2971115112;12.3113050461;4;26.1843519211;
17;1;21.5016002655;15.8360004425;7;31.672000885;2;19.2971115112;12.4808797836;4;26.305452466;
18;1;21.5016002655;15.8360004425;8;31.672000885;2;20.2971115112;12.5;4;26.3928465843;
19;1;21.5016002655;15.8360004425;8;31.672000885;2;21.2971115112;12.5;4;26.4848741293;
20;1;21.5016002655;15.8360004425;8;31.672000885;2;21.5;12.5;4;26.5816155672;
21;1;21.5016002655;15.8360004425;9;31.672000885;2;21.5;12.5;6;26.6831297874;
22;1;21.5016002655;15.8360004425;9;31.672000885;2;21.5;12.5;6;26.7894508839;
23;1;21.5016002655;15.8360004425;10;31.672000885;2;21.5;12.5;6;26.9005856514;
24;1;21.5016002655;15.8360004425;10;31.672000885;2;21.5;12.5;6;27.0165102482;
25;1;21.5016002655;15.8360004425;10;31.672000885;2;21.5;12.5;6;27.1371679306;
26;1;21.5016002655;15.8360004425;10;31.672000885;2;21.5;12.5;8;27.2624664307;
27;1;21.5016002655;15.8360004425;12;31.672000885;2;21.5;12.5;8;27.3922762871;
28;1;21.5016002655;15.8360004425;12;31.672000885;2;21.5;12.5;8;27.5264284611;
29;1;21.5016002655;15.8360004425;12;31.672000885;2;21.5;12.5;8;27.6647143364;
30;1;21.5016002655;15.8360004425;13;31.672000885;2;19.5;13.5;9;27.8068845272;
31;1;21.5016002655;15.8360004425;13;31.672000885;2;18.5;14.5;9;27.9526493549;
32;1;21.5016002655;15.8360004425;13;31.672000885;2;17.5;15.5;10;28.1016800404;
33;1;21.5016002655;15.8360004425;13;31.672000885;2;16.5;16.5;10;28.2536101341;
34;1;21.5016002655;15.8360004425;13;31.672000885;3;15.5;17.5;8;38.408039093;
35;1;21.5016002655;15.8360004425;13;31.672000885;3;15.5;18.5;8;38.9645345211;
36;1;21.5016002655;15.8360004425;13;31.672000885;3;16.0;19.5;8;39.4970383644;
37;1;21.5016002655;15.8360004425;13;31.672000885;3;17.0;20.5;8;40.0038080215;
38;1;21.5016002655;15.8360004425;14;31.672000885;3;19.0;21.5;8;40.4837646484;
39;1;21.5016002655;15.8360004425;14;31.672000885;3;19.6657238007;22.5;8;40.9364309311;
40;1;21.5016002655;16.8360004425;15;31.672000885;3;19.7747745514;23.5;8;41.3618483543;
41;1;21.5016002655;17.8360004425;15;31.672000885;4;19.7001228333;22.5;7;41.7604885101;
42;1;21.5016002655;18.8360004425;15;31.672000885;5;19.7541103363;22.5;6;54.8831577301;
43;1;21.5016002655;19.8360004425;16;31.672000885;5;19.8025684357;23.5;6;55.8684062958;
44;2;22.5016002655;21.8360004425;15;32.672000885;5;20.8458442688;24.0;7;56.7764811516;
45;2;23.5016002655;22.8360004425;17;32.7062408924;5;21.8843154907;28.0;7;57.606045723;
46;2;23.8118724823;23.8360004425;17;32.7412991524;5;22.9183731079;32.0;8;58.2539043427;
47;2;23.8223896027;24.8360004425;17;32.7771708965;5;23.9249992371;36.0;8;58.813513279;
48;2;23.8331508636;25.8360004425;18;32.8138495684;5;24.9249992371;39.161315918;10;59.3167757988;
49;2;23.8441543579;25.8360004425;18;32.8513268232;5;26.9249992371;38.1249542236;10;59.7671804428;
50;2;23.8553981781;25.8360004425;19;32.8895920515;5;26.9249992371;39.093460083;12;60.1688585281;
51;2;23.8668785095;25.8360004425;19;32.9286329746;6;28.9249992371;41.0663986206;13;61.5262532234;
52;2;23.8785896301;25.8360004425;20;32.9658615589;6;31.9249992371;40.0433006287;13;61.8708577156;
53;2;23.8897590637;25.8360004425;20;33.0037113428;6;31.9249992371;42.0250015259;14;62.0287418365;
54;2;23.9011135101;25.8360004425;20;33.0421643257;6;32.9249992371;44.0250015259;15;62.1828186512;
55;2;23.9126491547;25.8360004425;21;33.0812008381;6;33.9249992371;46.0250015259;15;62.3330453634;
56;2;23.9243602753;25.8360004425;23;33.1207993031;6;34.9249992371;46.561870575;16;62.4794119596;
57;2;23.9362392426;25.8360004425;23;33.1609368324;6;35.9249992371;46.582447052;16;62.6219365597;
58;2;23.9482803345;25.8360004425;23;33.2015887499;6;36.9249992371;46.6035652161;18;62.7606647015;
59;2;23.9604759216;25.8360004425;24;33.2427287102;6;37.9249992371;46.6252174377;18;62.8956639767;
60;2;23.5016002655;26.6213645935;24;33.2843290567;6;38.0;46.6473960876;17;63.027020812;
61;2;23.5016002655;26.6421642303;24;33.3263603449;6;38.0;46.6700935364;18;63.1548370123;
62;2;23.5016002655;26.6631813049;24;33.368792057;6;38.0;46.6933021545;20;63.2543625832;
63;3;23.959733963;25.6832885742;21;34.9159545898;5;36.0;41.0250015259;20;61.75;
64;3;24.5016002655;27.4796485901;21;35.0116766691;6;36.0;41.0250015259;19;61.75;
65;3;25.5016002655;28.4956092834;21;35.1087188721;6;36.0;41.0250015259;19;61.75;
66;3;25.5016002655;29.511680603;21;36.3986717463;6;36.0;42.0250015259;20;63.5968751907;
67;3;25.8406181335;31.1037540436;21;37.3630027771;6;36.3976898193;43.9213104248;20;65.1295676231;
68;3;26.0805263519;32.3524780273;21;38.0827430487;6;36.7383270264;45.6149597168;20;66.3904032707;
69;3;26.2456703186;32.6465568542;21;38.3442498446;7;37.0279006958;46.6356391907;14;90.4234733582;
70;4;26.2719993591;32.7094764709;21;38.5222928524;7;39.2724838257;45.6788864136;15;93.2576870918;
71;4;26.2719993591;31.7138328552;21;38.70443964;7;39.3499984741;47.7400741577;15;95.368309021;
72;4;26.2719993591;32.7036132812;23;38.8904612064;7;39.3499984741;49.8148345947;15;97.0882358551;
73;4;26.2719993591;32.7674942017;23;39.0801007748;7;39.3499984741;51.4855117798;16;98.4369325638;
74;4;24.9332408905;32.6604804993;23;39.2730748653;7;39.3499984741;52.5512390137;16;99.4645318985;
75;5;24.9555892944;34.6420135498;22;40.4690737724;7;39.3499984741;53.6125717163;16;100.233016968;
76;6;26.2719993591;34.6307601929;22;40.7224733829;6;39.3499984741;54.6696281433;17;100.788187981;
77;7;27.2719993591;35.8459091187;21;40.9806221724;6;39.3499984741;55.7225646973;17;100.894683838;
78;7;28.2719993591;36.8655128479;21;41.2431843281;6;39.3499984741;56.7715530396;17;100.992998123;
79;7;28.2719993591;37.7796287537;21;41.5098006725;6;39.3499984741;57.8167800903;17;101.0;
80;8;26.2719993591;38.7934951782;20;41.7800880671;5;39.3499984741;58.8199996948;17;101.0;
81;8;27.2719993591;38.819103241;19;42.0536440611;5;39.3499984741;59.8199996948;16;101.0;
82;8;25.2719993591;38.8201904297;18;42.3300476074;5;39.3499984741;60.8199996948;16;101.0;
83;8;24.2719993591;39.8329658508;18;42.6088638306;5;39.3499984741;61.8199996948;17;101.0;
84;8;23.2719993591;40.8453216553;18;42.8896454573;5;39.3499984741;62.8199996948;17;101.0;
85;8;22.2719993591;41.8572425842;19;44.1719357967;5;39.3499984741;63.8199996948;18;101.0;
86;8;22.2719993591;43.8687095642;18;44.5352734327;5;39.3499984741;64.8199996948;16;101.0;
87;8;22.2719993591;45.8797073364;16;45.9047298431;5;39.3499984741;65.8199996948;15;101.0;
88;8;22.2719993591;48.8902130127;16;46.3800822496;6;39.3499984741;66.8199996948;15;101.0;
89;8;22.2719993591;51.9002304077;17;46.656103611;6;39.3499984741;67.8199996948;15;101.0;
90;8;22.0;54.9063796997;18;46.9674773216;6;39.3499984741;68.8199996948;15;101.0;
