Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;2;7.0;11.1999998093;4;21.0;
3;1;11.3999996185;16.0;6;32.0;2;8.19999980927;10.0;4;21.0900000334;
4;1;11.3999996185;16.0;6;32.0;2;9.21800041199;10.0;4;21.1871190071;
5;1;12.3999996185;16.0;6;32.0;2;9.23742389679;10.0;4;21.2917383909;
6;1;13.3999996185;16.0;6;31.7439994812;2;10.3875217438;10.0;4;21.4042263031;
7;1;14.3999996185;15.8719997406;6;31.6056003571;2;11.4212675095;10.0;4;21.5249304771;
8;1;14.4816799164;15.8028001785;6;31.4810409546;2;11.4574794769;10.0;4;22.0694183111;
9;1;14.4443120956;15.7405204773;6;32.6014404297;2;11.6208257675;10.1999998093;4;22.5515855551;
10;1;16.4816799164;16.3007202148;6;33.396446228;2;11.7654762268;10.3632001877;4;22.983014226;
11;1;17.4816799164;16.698223114;6;33.9453353882;2;11.8949041367;10.4951858521;4;24.2738182545;
12;1;18.4816799164;16.9726676941;6;34.0400009155;2;12.2821455002;11.0209560394;4;25.4089095592;
13;1;19.4816799164;17.0200004578;7;34.0400009155;2;14.2821455002;11.4571752548;5;26.4029755592;
14;1;20.4816799164;17.0200004578;7;34.0400009155;2;16.2821464539;11.8107032776;5;27.276881218;
15;1;21.4816799164;17.0200004578;7;34.0400009155;2;17.5406589508;12.0916318893;5;28.0536293983;
16;1;22.2119998932;17.0200004578;8;34.0400009155;2;18.6418800354;12.3113050461;5;28.755402565;
17;1;22.2119998932;17.0200004578;8;34.0400009155;2;19.750667572;12.4808797836;4;29.1808357239;
