Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;2;11.5999994278;16.0;3;33.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;3;32.564879775;1;7.0;11.0;5;20.0;
3;2;11.5129766464;15.7695999146;3;32.1762353182;1;8.0;10.0;5;20.0;
4;2;11.4352464676;15.5622396469;3;31.8294528723;1;9.0;10.0;5;20.0;
5;2;12.5483617783;15.3756160736;3;31.520375967;2;10.0;10.1999998093;4;21.0;
6;2;13.5564155579;15.207654953;3;31.2452629805;2;12.0;10.0;4;21.0900000334;
7;2;14.3735780716;15.0564899445;3;31.0863435268;2;14.0;10.0;4;21.1871190071;
8;2;14.3259029388;14.9632406235;3;30.946426034;2;14.3561353683;10.0;4;21.7036092281;
9;2;14.2839279175;14.87931633;3;31.8721781969;2;14.5110826492;10.1999998093;3;22.1564130783;
10;2;16.3519153595;15.3128051758;3;32.5598486662;2;14.6469240189;10.3632001877;3;23.4291926622;
11;2;18.3519134521;15.62616539;4;33.0426520109;2;15.0287570953;10.9097137451;3;24.540822506;
12;3;20.3519134521;15.8360004425;4;33.1079683304;2;17.0287570953;11.3658018112;3;25.5043385029;
13;3;21.4087333679;15.8360004425;4;33.1754592657;2;19.0287570953;11.7372808456;2;26.3401436806;
14;3;22.428981781;15.8360004425;4;33.2451076508;2;19.9020423889;12.0336990356;2;27.0718023777;
15;3;23.4498748779;15.8360004425;4;33.3168867826;2;20.1215400696;12.2662630081;2;27.7228300571;
16;3;23.9950656891;15.8360004425;4;33.390760541;2;20.3168487549;12.446267128;2;28.1464314461;
17;3;24.0172271729;15.8360004425;5;33.4666823149;2;22.3036880493;12.5;2;28.4879314899;
18;3;24.0400047302;15.8360004425;5;33.5445951223;2;23.4061374664;12.5;2;28.8545851707;
19;3;24.0633792877;15.8360004425;5;33.6244313717;2;23.3597583771;13.5;3;29.2456488609;
20;3;24.0873298645;15.8360004425;5;33.7061126232;2;24.3597583771;13.7736949921;3;29.659784317;
21;3;24.1118335724;15.8360004425;5;33.7895495892;2;25.5;12.5;5;30.0950183868;
22;3;24.1368656158;15.8360004425;6;33.8746423721;3;24.5;13.5;4;30.5487289429;
23;3;23.5016002655;16.8360004425;6;33.9612801075;3;24.5;14.1646184921;4;31.0176672935;
24;3;24.1883850098;15.8360004425;6;34.0493423939;3;25.5;12.5;4;31.4980173111;
25;3;24.2148017883;15.8360004425;6;34.1386985779;3;26.4494056702;12.5;4;31.9854974747;
26;4;23.5016002655;16.8360004425;5;34.2292091846;3;26.5956497192;12.5;4;32.4754953384;
27;4;23.5016002655;15.8360004425;5;34.3207263947;3;26.7426490784;12.5;4;32.9632344246;
28;4;23.5016002655;16.8360004425;5;34.413094759;3;26.8889694214;12.5;4;33.4439563751;
29;4;23.5016002655;17.2065467834;6;34.5061523914;3;27.0331878662;12.5;5;33.9131059647;
30;4;22.3518447876;16.8360004425;6;34.5997316837;3;27.1739311218;12.5;5;34.3665065765;
31;4;21.3799190521;17.8360004425;7;34.6936612129;3;25.1739311218;13.5;5;34.8005027771;
32;4;20.4080982208;18.8360004425;7;34.7877659798;3;24.5;14.5;5;35.2120742798;
33;4;19.4363288879;19.8360004425;7;34.8818693161;3;25.5;12.5;5;35.5988998413;
34;4;19.5016002655;18.8360004425;7;34.9757943153;3;26.5;12.5;5;35.9593791962;
35;4;20.5016002655;18.4878978729;7;35.0693645477;3;27.5;12.5;5;36.2926120758;
36;4;19.5016002655;17.8360004425;8;35.1624059677;3;27.8877830505;12.5;5;37.5983467102;
37;4;19.5016002655;16.8360004425;8;36.2547478676;3;26.8877830505;14.0;5;38.0068987608;
38;4;21.5016002655;18.127374649;8;36.4147045612;3;28.8877830505;17.0;5;38.4044879675;
39;4;24.5016002655;21.127374649;9;36.577593565;3;30.2704124451;20.0;5;38.7937088013;
40;4;25.9732780457;24.127374649;10;36.7433886528;3;30.6381111145;23.0;6;39.1774542332;
41;4;25.8668327332;27.1273727417;10;36.9120607376;3;30.7532348633;26.0;6;39.5587927103;
42;4;26.5016002655;29.3360004425;11;37.0835777521;3;30.8676395416;27.5;6;39.9408500195;
43;4;26.7101154327;31.3360004425;14;37.2579011917;4;30.9822540283;27.5;5;40.2842636108;
44;4;25.9433841705;31.8360004425;14;37.4349858761;4;31.0852794647;27.5;5;40.5518820286;
45;4;25.9715499878;32.8359985352;15;37.6147767305;4;29.1655635834;28.5;5;40.8440244198;
46;4;26.5016002655;31.6684494019;15;37.7972072363;4;27.3999996185;30.5;5;41.1613030434;
47;4;26.0319519043;31.8360004425;16;37.9821964502;4;27.4483909607;30.5;4;41.5039470196;
48;4;26.5016002655;31.7736625671;16;38.1696463823;4;27.5511837006;31.5;3;41.871723175;
49;4;26.0977993011;31.8360004425;16;38.3594410419;4;26.5;33.5;3;43.263862133;
50;4;26.5016002655;31.8360004425;16;38.5514421463;4;27.5;36.5;3;43.7189974785;
51;4;27.5654315948;30.8360004425;16;38.7454893589;4;30.5;33.5;3;44.196310997;
52;4;27.6236476898;30.8360004425;16;38.941395998;4;30.034538269;35.5;4;44.6931531429;
53;4;26.2452831268;31.8360004425;17;39.1389498711;5;30.5079460144;37.5;3;45.2062467337;
54;4;26.5016002655;31.8360004425;17;39.337911129;5;31.3117408752;36.5;3;45.7317479849;
55;4;26.3262424469;31.8360004425;17;39.538012743;5;28.8635520935;38.5;3;46.2653496265;
56;4;27.3682918549;30.8360004425;18;39.7389597893;5;28.8773231506;40.5;4;46.8024170399;
57;4;26.411272049;31.8360004425;18;39.9404313564;5;29.5;40.1524085999;4;47.3381564617;
58;4;27.4550800323;30.8360004425;19;40.1346814632;5;29.9059104919;38.5;4;47.8677967787;
59;5;28.0404052734;30.8360004425;18;40.2850914001;5;30.5;39.2011871338;4;49.9741305113;
60;5;27.0424003601;31.8360004425;18;40.4370718002;5;32.5309753418;37.7404403687;5;51.813169837;
61;5;28.0424003601;30.8360004425;18;40.5901796818;6;32.4221076965;38.3899993896;4;54.4132697582;
62;5;27.0424003601;31.8360004425;20;42.1867685318;6;32.1316833496;39.5110473633;6;55.8455815315;
63;5;27.4363937378;33.4010314941;20;43.4594845772;6;33.2651672363;40.7776184082;6;56.9530888796;
64;5;27.7303161621;33.9800949097;20;44.4875240326;6;36.3193244934;39.9135665894;6;57.8179494143;
65;5;27.9483299255;34.40599823;20;45.0552887917;6;37.5763511658;41.0;6;58.6203633547;
66;5;29.0262241364;32.4498825073;22;45.5355062485;6;35.6056251526;42.0;8;59.2505472898;
67;5;29.6606502533;32.1200027466;22;45.7486920357;6;33.9998550415;44.6059188843;9;60.7979490757;
68;5;29.7246074677;32.0176010132;22;45.9765696526;6;35.9998550415;44.7405014038;9;61.3485181332;
69;6;25.210559845;33.9254417419;20;52.21534729;6;35.6986961365;46.6524085999;9;61.8647451401;
70;6;28.0949478149;32.8424987793;20;52.6415281296;6;31.7313346863;50.6765136719;11;62.348613143;
71;6;28.7845840454;34.7678451538;20;53.0661849976;7;30.1648445129;54.7011871338;9;62.8025538921;
72;6;29.8218307495;36.7006607056;21;53.4859867096;7;29.1988830566;58.0;9;63.2292548418;
73;6;30.8176422119;38.6401977539;21;53.8980035782;7;29.0;60.3581008911;10;63.6314918995;
74;6;30.9063491821;39.9173774719;22;54.2996964455;7;28.8687210083;62.4073486328;10;63.9299564362;
75;7;30.9935264587;40.8529205322;21;54.6889224052;7;29.0;65.4112014771;11;64.1529043913;
76;7;31.0785636902;41.7940597534;20;55.063934803;7;30.0;68.4384918213;12;64.378944993;
77;7;31.160949707;42.740322113;21;55.4233446121;7;31.0;71.4662628174;13;64.6077278852;
78;7;31.2402629852;43.6912689209;21;55.7416453362;7;32.0;74.494468689;14;64.8388870955;
79;7;31.3161907196;44.6465072632;21;55.9961810112;7;34.5;72.523109436;17;65.0720435381;
80;7;31.3884887695;45.605670929;20;56.2374644279;7;32.5;76.5521392822;17;65.3068083525;
81;7;31.4570007324;46.5684280396;20;56.4651417732;7;32.5;80.5815505981;17;65.5427860022;
82;7;31.5216312408;47.5344772339;20;57.6790761948;7;34.5;78.611289978;18;65.7795763016;
83;7;32.5823516846;49.5035324097;21;58.0724782944;8;32.0499992371;82.6413421631;18;90.0167789459;
84;7;33.6391830444;50.8072166443;21;58.4872026443;8;33.0499992371;81.9542999268;17;92.4139963388;
85;7;34.075881958;51.7815666199;21;58.8494051695;8;35.0499992371;83.0135116577;18;94.4401811361;
86;7;34.1736755371;52.7661972046;23;59.2507884502;8;36.0499992371;84.071647644;18;96.0878843069;
87;8;34.2820510864;53.7523651123;22;59.6885318756;8;38.0;84.1850738525;19;97.3912825584;
88;8;34.4002418518;53.7399177551;23;60.0916810036;8;39.5;84.2980194092;21;98.4069418907;
89;8;34.5090942383;53.7287139893;23;60.5615255833;8;40.5;85.4103012085;23;99.1967279911;
90;8;34.6359481812;53.7186279297;23;61.1031210423;9;39.5;85.5217590332;22;99.656355381;
91;8;33.7434997559;54.7095527649;24;61.7203087807;9;39.5;85.6322479248;23;99.8833203316;
92;9;33.7390899658;55.701385498;23;62.41507864;9;40.5;86.7416152954;23;100.107519627;
93;9;33.7351226807;56.6940345764;23;63.1868386269;9;39.5;90.769203186;24;100.32868576;
94;9;33.7315483093;57.6874160767;24;64.0317516327;9;39.5;92.9182052612;24;100.546570778;
95;9;33.7283325195;58.6814651489;24;64.9421892166;9;38.9000015259;95.0651092529;25;100.760949373;
96;9;33.7254371643;59.6761016846;24;65.9064860344;10;39.4000015259;95.2097473145;24;101.971617937;
97;9;33.7228317261;60.6712799072;24;66.909101963;10;39.4000015259;99.3519897461;24;102.218393326;
98;9;33.720489502;62.9707183838;24;67.9312987328;10;40.4000015259;103.491714478;25;102.462297916;
99;9;33.7183799744;63.9668121338;23;69.9523091316;10;41.4000015259;104.628791809;25;102.703192472;
100;9;34.7164802551;65.9632949829;22;71.0233306885;10;40.7370681763;108.763137817;24;102.940954566;
