Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;7.0;11.0;5;20.0;
3;1;11.3999996185;16.0;6;31.7439994812;1;8.0;10.0;6;20.0;
4;2;11.5487995148;15.8719997406;5;32.5135993958;1;9.0;10.0;6;20.0;
5;2;12.6487998962;15.7567996979;5;32.471840024;1;9.0;10.0;6;20.0;
6;2;13.6984796524;15.6531200409;5;32.2580811977;1;10.0;10.0;5;20.0;
7;2;14.6774244308;15.4574079514;5;32.1817361116;1;11.0;10.0;5;20.0;
8;2;14.6545200348;15.3240671158;5;32.1561106443;1;11.0;10.0;5;20.3999996185;
9;2;14.6468334198;15.2040605545;5;33.1251804829;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;16.8030357361;15.5482625961;4;33.9351353645;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;18.8030357361;15.7932214737;4;34.3837022781;1;11.2971115112;10.4951858521;5;22.0419120789;
12;2;20.8030357361;15.8360004425;4;34.79297328;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;22.1307296753;15.8360004425;5;35.2512414455;1;12.6125736237;11.4571752548;5;23.6214065552;
14;2;23.2682113647;15.8360004425;5;35.7603969574;1;13.6125736237;11.8107032776;5;24.1832637787;
15;2;24.4209575653;15.8360004425;5;36.321164608;1;14.2549791336;12.0916318893;5;24.6226100922;
16;2;24.8963489532;15.8360004425;5;36.9327769279;1;14.3867835999;12.3113050461;5;24.9617595673;
17;2;25.0798339844;15.8360004425;5;37.5926733017;1;14.488527298;12.4808797836;5;25.0;
18;2;25.2778015137;15.8360004425;6;38.296274662;1;16.3867835999;12.5;5;25.0;
19;2;25.4888820648;15.8360004425;7;39.0368819237;1;17.3867835999;12.5;6;25.0;
20;3;25.711063385;15.8360004425;6;39.8057460785;1;18.3867835999;12.5;6;25.0;
