Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;12.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;11.0;5;20.0;
3;1;10.8880004883;14.720000267;6;29.235200882;1;8.0;10.0;5;20.0;
4;1;10.8470401764;14.617600441;6;29.0508804321;2;9.0;10.1999998093;4;21.0;
5;1;11.8470401764;14.5254402161;6;28.7211532593;2;9.19999980927;10.0;4;21.0599999428;
6;1;12.8470401764;14.3605766296;6;28.4243984222;2;10.3179998398;10.0;4;21.1229639053;
7;1;13.5273199081;14.2121992111;6;28.1026306152;2;11.336889267;10.0;4;21.1889609098;
8;1;13.4307889938;14.0513153076;6;27.8130397797;2;11.3566884995;10.0;4;21.6699410677;
9;1;13.3439121246;13.9065198898;6;28.2160625458;2;11.5009822845;10.1999998093;4;22.0818096399;
10;2;15.7307891846;14.1080312729;5;29.2620792389;2;11.62454319;10.3632001877;4;22.4358423948;
11;2;17.7307891846;14.1310396194;5;29.2913221121;2;11.7307529449;10.4951858521;4;23.611035943;
12;2;19.7307891846;14.1310396194;5;29.3200398684;2;12.0833110809;11.0209560394;4;24.615765214;
13;2;20.7481784821;14.1310396194;5;29.349255085;2;14.0833110809;11.4571752548;5;25.4640146494;
14;2;21.756942749;14.1310396194;5;29.3789595366;2;16.0833110809;11.8107032776;5;26.1761806011;
15;2;22.7658538818;14.1310396194;6;29.4091438055;2;17.2104492188;12.0916318893;5;26.7751014233;
16;2;22.8227424622;14.1310396194;6;29.3185569048;2;18.2583217621;12.3113050461;5;27.2831678391;
17;2;22.4422512054;14.4237346649;6;29.2405513525;2;19.3089962006;12.4808797836;5;27.4996597767;
18;2;22.4095153809;14.3785095215;6;29.1739034653;2;20.3624725342;12.5;5;27.687142849;
19;2;22.3800544739;14.3388738632;6;29.1175090075;2;21.4187164307;12.5;5;27.883649826;
20;2;22.3535385132;14.3042793274;6;29.070371151;2;21.5;13.3650951385;6;28.0888605118;
21;2;22.7211112976;13.8827924728;8;29.0315895081;2;22.4266586304;12.5;6;28.3023359776;
22;4;22.3081970215;14.2482757568;6;29.00035429;2;21.5;13.4907007217;6;28.5235154629;
23;4;22.7001056671;13.8147802353;7;28.9759309292;2;21.5;13.5570545197;6;28.7517154217;
24;4;22.2714710236;14.4879655838;7;28.9576563835;2;21.5;13.6255149841;6;28.986133337;
25;4;20.7029533386;14.785785675;7;28.9449316263;3;21.5;13.6958398819;5;29.22585392;
26;4;19.7132282257;15.785785675;7;28.9372159243;3;21.5;12.5;6;29.4698610306;
27;4;18.7235946655;16.785785675;7;28.9340170622;3;21.5;13.5;6;29.7170505524;
28;4;17.7340507507;17.785785675;7;28.9348919392;3;21.5;14.5;6;29.9662499428;
29;5;16.6972732544;18.785785675;6;34.939438343;3;21.5;14.983124733;6;30.2162384987;
30;5;17.2714710236;21.987493515;7;35.2523566484;3;20.5;13.983124733;6;30.4657707214;
31;5;18.2714710236;22.0751972198;7;35.5872770548;3;20.1397323608;14.5;6;30.7136011124;
32;5;18.0;23.1732254028;7;35.9461374283;3;19.2140808105;15.5;6;30.9585089684;
33;5;18.0;24.2827739716;7;36.3310531378;3;18.2875518799;16.5;6;32.1993217468;
34;5;18.0;25.4050731659;8;36.7442568541;3;16.5;19.0;7;32.5249379873;
35;5;18.0;26.5413894653;8;37.1880114079;3;16.5;21.0450000763;7;32.8514666557;
36;5;18.0;27.6929702759;8;38.66449368;3;16.0;23.0935592651;7;33.1783856153;
37;6;20.0;26.3209896088;6;49.2038428783;3;16.0;23.9433231354;7;33.5052790642;
38;6;21.0;28.5194587708;7;50.179907918;4;16.0;25.0505256653;6;33.8318390846;
39;6;22.0;30.7364730835;7;51.1680190563;4;16.0;24.0505256653;6;34.157859683;
40;6;23.0;29.9725570679;8;52.1670269966;4;16.0;24.0505256653;8;34.4832292795;
41;6;23.0;29.2278270721;10;53.1754299402;4;16.0;24.5;8;34.8079156876;
42;6;25.552690506;35.2278289795;10;54.1911177635;4;17.0;22.5;8;35.1319506168;
43;6;26.0;41.2278289795;11;55.2111439705;4;16.0;23.5;9;35.4554064274;
44;6;28.0;47.0277709961;13;56.2315585613;4;16.0;24.5;9;35.7783782482;
45;6;30.0;52.0037765503;15;57.2473512888;4;17.0;22.5;10;36.1009569168;
46;6;30.7020835876;56.2940292358;16;58.2525049448;4;18.0;23.5;10;36.423208952;
47;6;30.8232536316;58.4530334473;16;59.2087248564;4;19.0;24.5;11;36.7451527119;
48;6;31.9186286926;57.4610671997;17;60.1035447121;4;20.0;25.5;13;37.0667421818;
49;6;30.9867458344;58.7898330688;18;60.8663007021;4;21.0;26.5;13;37.3878486156;
50;6;31.0;60.1259307861;20;61.5805315971;4;22.0;27.5;13;37.6711919308;
51;6;32.0;58.4560241699;20;62.267632246;4;23.0;27.5;13;37.9035346508;
52;6;32.0;57.4875869751;21;62.9207943678;4;23.5;27.5;13;37.641512394;
53;7;32.0;56.5191421509;21;78.034732461;4;23.5;27.5;13;38.0116419792;
54;8;32.0;58.4147071838;21;79.1858081818;5;23.5;27.5;14;38.3762612343;
55;8;33.0;62.4308586121;21;80.2277538776;6;22.75;27.5;9;53.7345757484;
56;8;35.0;62.6135787964;22;81.1615436077;6;21.75;29.5;6;54.335773468;
57;8;36.0;62.0400505066;23;81.991225481;6;23.75;29.5;5;55.3854780197;
58;8;36.0;64.0319442749;23;82.7231236696;6;24.75;30.5;6;56.3432631493;
59;8;38.0;63.0292320251;23;83.365038991;6;24.75;30.7992706299;5;57.2107610703;
60;8;39.0;62.0313568115;24;83.9255700111;6;23.75;31.7483730316;6;57.4921760559;
61;8;38.193977356;64.0377655029;23;85.3948290348;6;23.75;32.7048683167;3;58.1809754372;
62;8;39.25;67.0497436523;23;87.3750025034;6;23.75;33.6680908203;3;58.7314748764;
63;9;41.4457511902;67.057472229;22;89.0216754675;5;23.75;34.637298584;3;59.2250213623;
64;9;41.6155166626;67.0727462769;17;90.2246664762;5;23.75;35.6117248535;4;59.0742416382;
65;9;39.0365753174;70.1112060547;14;91.0629485846;5;23.7000007629;36.5999984741;3;58.9269590378;
66;10;38.7929115295;70.1541137695;13;91.6187733412;5;23.7000007629;38.5999984741;4;59.2967658043;
67;10;37.7000007629;72.8240509033;14;91.9339362383;5;23.7000007629;40.5999984741;4;59.648516655;
68;10;39.7000007629;71.9222640991;14;92.1510726213;5;23.7000007629;42.5999984741;4;59.98183918;
69;10;40.7000007629;71.0221481323;15;92.3717021942;5;23.7000007629;44.0163383484;5;59.7965636253;
70;10;37.7000007629;75.0620117188;15;92.595671773;5;23.7000007629;45.1042480469;5;60.1269907951;
71;10;39.7000007629;75.1339187622;17;92.8228106499;5;24.7000007629;43.1877212524;6;60.437895298;
72;10;38.7000007629;75.2071380615;18;93.0529294014;5;23.7000007629;44.2666702271;7;60.8091440201;
73;11;37.7000007629;76.4112472534;18;101.498287201;4;21.7000007629;36.5999984741;7;54.3732814789;
74;11;39.7000007629;77.0776596069;18;101.962643623;4;21.8710002899;37.5429992676;7;55.8222169876;
75;11;40.7000007629;78.1449050903;19;102.416350603;4;22.013666153;38.4954452515;8;56.9887475967;
76;11;39.7000007629;82.2129135132;19;102.858907223;4;23.1311988831;36.4562683105;8;57.9203872681;
77;11;40.7000007629;83.2816238403;21;103.289977551;4;22.2270107269;37.424331665;10;58.4989233017;
78;12;40.7000007629;83.4459838867;21;103.70936799;4;22.2999992371;38.4000015259;10;58.6415090561;
79;13;39.7000007629;85.8415527344;20;104.117007256;4;22.2999992371;39.4000015259;10;58.7724876404;
80;13;40.7000007629;84.9263916016;20;104.512922764;4;23.2999992371;37.4000015259;11;58.8924465179;
81;13;41.7000007629;84.0126037598;21;104.897223234;4;22.2999992371;38.4000015259;11;59.0;
82;14;41.7000007629;86.0999526978;22;105.270073175;3;22.2999992371;39.4000015259;11;59.0;
83;14;43.7000007629;85.1882705688;23;105.631677866;3;21.2999992371;38.4000015259;11;59.0;
84;14;41.7000007629;84.27734375;23;105.450613737;3;21.2999992371;38.4000015259;13;59.0;
85;14;39.4750022888;86.4701004028;23;107.895787001;3;22.2999992371;39.4000015259;13;59.0;
86;14;41.5661277771;91.0341186523;24;108.614615798;3;21.2999992371;38.4000015259;13;59.0;
87;14;47.1808624268;97.1666870117;24;109.072370887;3;21.2999992371;38.4000015259;13;59.0;
88;14;48.7519683838;103.046813965;25;109.48046124;3;22.2999992371;39.4000015259;14;59.0;
89;14;49.8028373718;103.137924194;26;109.963526607;3;21.2999992371;38.4000015259;13;59.0;
90;16;47.6867179871;109.228507996;20;125.527047873;3;21.2999992371;38.4000015259;13;59.0;
91;16;49.74559021;113.17943573;21;127.226764321;3;22.2999992371;39.4000015259;8;59.0;
92;17;50.7988815308;116.349334717;20;128.923243046;3;21.2999992371;38.4000015259;9;59.0;
