Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.3087997437;1;8.0;10.0;5;20.0;
4;1;11.261759758;15.6543998718;6;30.9171199799;1;9.0;10.0;5;20.0;
5;2;12.5617599487;15.4585599899;5;31.5646076202;1;9.0;10.0;5;20.0;
6;2;13.5617599487;15.2823038101;5;31.2815868855;1;10.0;10.0;5;20.0;
7;2;14.3844766617;15.123673439;5;31.1167111397;2;12.0;10.1999998093;4;21.0;
8;2;14.3350133896;15.0237064362;5;30.9726417065;2;13.0;10.0;4;21.3999996185;
9;2;14.2917919159;14.9337358475;5;31.8848041296;2;14.1199998856;10.1999998093;4;21.7264003754;
10;2;16.3681316376;15.3525571823;5;32.567404747;2;14.5179204941;10.3632001877;3;22.8394274712;
11;2;18.3681316376;15.6545248032;5;33.013277173;2;14.8518276215;10.9097137451;3;23.7717995644;
12;2;20.3681316376;15.8360004425;5;33.1005502939;2;15.1315393448;11.3658018112;3;24.5351434946;
13;2;21.4427890778;15.8360004425;6;33.1922552586;2;17.1315383911;11.7372808456;4;25.1485489607;
14;2;22.4703006744;15.8360004425;6;33.2884531021;2;19.1315383911;12.0336990356;4;25.6344225407;
15;2;23.4991607666;15.8360004425;6;33.3891830444;2;20.1500511169;12.2662630081;4;26.0153459311;
16;2;24.0167541504;15.8360004425;6;33.4944603443;2;21.1563243866;12.446267128;4;26.1438889503;
17;2;24.0483379364;15.8360004425;6;33.6042733192;2;22.1626472473;12.5;4;26.1651208401;
18;2;24.081281662;15.8360004425;7;33.7185811996;2;23.1690177917;12.5;4;26.1864993572;
19;2;24.1155738831;15.8360004425;7;33.8373119831;2;24.1754302979;12.5;4;26.2080165148;
20;2;24.1511936188;15.8360004425;7;33.9603598118;2;24.5;12.8624048233;4;26.2296639681;
21;2;24.1881084442;15.8360004425;7;34.0875842571;2;24.8689002991;12.5;5;26.2514331341;
22;2;24.2262744904;15.8360004425;7;34.2188088894;2;24.8754310608;12.5;6;26.2733153105;
23;2;24.2656421661;15.8360004425;7;34.3538200855;2;24.5;12.8819942474;6;26.2953014374;
24;2;24.3061466217;15.8360004425;7;34.4923677444;2;24.5;12.8885908127;6;26.3173824549;
25;2;24.3477096558;15.8360004425;8;34.6341655254;2;24.8952140808;12.5;6;26.3395489454;
26;2;24.3902492523;15.8360004425;9;34.7788920403;2;24.9018650055;12.5;7;26.3617914915;
27;2;24.4336681366;15.8360004425;9;34.9261932373;2;24.5;13.1808958054;8;26.3841004372;
28;2;24.4778575897;15.8360004425;9;35.0756845474;2;24.5;13.1920499802;8;26.4064661264;
29;2;24.5227050781;15.8360004425;9;35.226954937;2;24.9219398499;12.5;8;26.428878665;
30;2;24.5680866241;15.8360004425;9;35.3795707226;2;22.9286632538;13.5;8;26.4513280392;
31;2;23.5016002655;16.8360004425;10;35.533080101;2;21.9353981018;14.5;9;26.4738043547;
32;2;24.5016002655;15.8360004425;10;35.6870183945;2;20.9421424866;15.5;9;26.4962974787;
33;2;23.5016002655;16.8360004425;11;35.8409132957;2;19.9488887787;16.5;9;26.5187973976;
