Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
22;3;25.9844818115;18.5;7;40.126691103;3;21.5;13.7313432693;5;27.6729331017;
23;3;25.1000003815;19.5;7;40.3103313446;3;22.3018798828;12.5;5;27.8955099583;
24;3;26.0930995941;18.5;7;40.4986782074;3;22.3686523438;12.5;5;28.1301763058;
25;3;25.1000003815;19.5;7;40.6911518574;3;21.5;13.5;5;28.3765156269;
26;3;25.1000003815;20.3455753326;7;40.8871095181;3;21.5;14.1882581711;5;28.633923769;
27;3;26.1000003815;18.5;7;41.0858530998;3;21.5;14.3169622421;5;29.9016013145;
28;3;25.1000003815;19.5;7;41.2866377831;3;22.5;15.7311210632;5;30.2185525894;
29;3;25.1000003815;20.5;8;41.4886827469;3;23.5;15.4249868393;5;30.5447745323;
30;3;25.1000003815;20.7443408966;9;41.6911816597;3;23.5;16.1651058197;5;30.8789026737;
31;3;25.1000003815;20.8455905914;10;41.8933162689;3;23.8370666504;15.8287448883;5;31.2194117308;
32;3;25.1000003815;20.9466590881;10;42.0942692757;3;23.5;16.6201667786;6;31.5646413565;
33;3;25.1000003815;21.0471343994;12;42.2932376862;3;23.8635520935;16.2469596863;6;31.912831068;
34;3;25.1000003815;21.1466178894;12;42.4894452095;3;23.5;17.0874328613;6;32.2621586323;
35;3;25.1000003815;21.2447223663;13;42.6821551323;3;23.5;17.3225479126;6;32.6107823849;
36;3;25.1000003815;23.2447223663;14;42.8706803322;3;23.9059104919;16.8804244995;6;32.9568852186;
37;3;26.1000003815;25.2447223663;14;43.0543928146;3;23.5;17.7893447876;6;33.2987173796;
38;3;25.1000003815;27.2447223663;14;43.2327313423;3;23.5;18.018535614;6;33.6346373558;
39;3;26.1000003815;27.5;15;43.405207634;3;23.5;18.2433738708;6;33.9631462097;
40;3;25.1000003815;29.5;15;43.5714097023;3;23.5;18.4628124237;6;34.2829170227;
41;3;26.1000003815;28.5;17;43.7310023308;3;23.983165741;17.8706531525;6;34.5928145647;
42;3;25.1000003815;29.5;18;43.8837285042;3;23.5;18.881942749;6;34.8919093609;
43;3;26.1000003815;28.5;18;44.0294070244;3;25.0162029266;20.332572937;7;35.1794807911;
44;4;25.1000003815;29.5;17;44.1679282188;4;26.0331306458;22.332572937;7;35.4550167322;
45;4;25.1000003815;30.5;17;44.299249649;4;23.5;25.332572937;8;35.7182024717;
46;4;26.1000003815;28.5;17;44.423391819;4;24.0677337646;28.332572937;8;35.9689048529;
47;4;25.1000003815;29.5;17;44.5404295921;4;24.0853767395;30.5;8;36.2071552277;
48;4;25.1000003815;30.5;17;44.6504874229;4;23.5;32.5;8;36.4331264496;
49;4;25.1000003815;31.5;17;44.7537317276;4;24.1212539673;32.5;8;36.647112608;
50;4;26.1000003815;29.5;15;44.8503642082;4;23.5;34.5;8;36.8495035172;
51;4;25.1000003815;30.5;16;44.9406147003;4;23.5;35.3561248779;8;37.0407643318;
52;4;26.1000003815;28.5;17;45.0;4;23.5;33.3869018555;8;37.221414566;
53;4;27.1000003815;28.5;16;45.0;4;24.1948299408;33.2597961426;8;37.3782629967;
54;4;27.5;28.5;16;45.0;4;23.5;35.2597961426;8;37.4406147003;
55;5;27.5;28.5;15;45.0;4;24.5;33.4801025391;8;38.5030794144;
56;5;25.5;28.5;16;45.0;4;25.2509231567;34.2597961426;8;38.6055793762;
57;5;26.5;28.5;15;45.0;4;25.5;37.2597961426;8;38.7092204094;
58;5;27.5;28.5;15;45.0;4;26.5;36.5738143921;8;38.8139259815;
59;5;27.5;28.5;14;45.0;4;25.8370666504;38.6049842834;7;38.9196175337;
60;5;27.5;28.5;14;46.8799991608;4;25.5;40.6360549927;7;39.0262140036;
61;5;28.063999176;29.2399997711;14;49.2360954285;4;26.8635520935;38.6669845581;7;39.1336321831;
62;5;29.4708271027;30.7248477936;16;50.3966238499;4;26.7400913239;38.2597961426;8;39.2417874336;
63;5;30.7469863892;32.0;18;51.0431717634;4;25.5;40.9122085571;10;39.3505933285;
64;5;28.7469863892;34.0;18;51.7352634668;5;26.9059104919;38.7585792542;10;39.4599622488;
65;5;29.7469863892;34.0;18;52.4839541912;5;25.5;40.489780426;11;39.5698055029;
66;5;28.0;36.0;20;53.3018453121;5;25.5;41.5447006226;12;39.6800332069;
67;6;28.0;38.0;19;54.2025027275;5;26.9513092041;38.8476333618;12;41.1841557026;
68;6;28.0;40.0;19;55.199485302;5;25.7999992371;41.2018737793;10;42.4502505064;
69;6;28.0;41.9723510742;21;56.3049197197;5;26.5358829498;41.8593978882;8;43.5125117302;
70;6;27.0;41.589225769;21;57.5275917053;5;27.2123565674;40.217880249;8;44.4068965912;
71;6;27.0;42.3024978638;21;58.870654583;5;27.3458442688;39.6695404053;8;46.0188099146;
72;6;28.0;44.1136703491;21;60.3292160034;5;28.535905838;41.7597961426;8;46.532717824;
73;6;28.0;46.0185241699;21;61.8882837296;5;28.3999996185;44.7597961426;8;47.0387272835;
74;6;29.0;45.0056877136;22;64.5085306168;5;30.3999996185;42.7597961426;9;47.5382022858;
75;6;29.0;47.0056877136;22;66.1212000847;5;26.3999996185;46.7597961426;11;48.0325571299;
76;6;31.0;46.0056877136;22;67.7435150146;6;25.3999996185;50.7597961426;10;48.4484963417;
77;6;31.9368896484;46.0056877136;26;69.3270453215;6;25.3999996185;49.9515419006;10;48.8250676394;
78;6;28.6000003815;49.0056877136;26;70.8262796402;6;23.3999996185;52.0088882446;10;49.2131493092;
79;6;27.9774169922;52.0056877136;27;72.2041460276;6;22.3999996185;56.0181694031;10;49.6126880646;
80;6;26.6000003815;54.6708335876;25;73.4358080626;6;23.3999996185;57.1202392578;10;50.023547411;
81;6;25.6000003815;56.7085456848;27;74.5099234581;6;25.3999996185;57.1202392578;11;50.4454905987;
82;6;25.0453071594;58.0056877136;28;75.4274407625;6;25.3999996185;60.1202392578;11;50.878164053;
83;5;24.0698661804;60.0056877136;29;76.1987221241;7;27.3999996185;60.7597961426;11;51.3210804462;
84;5;23.0953979492;62.0056877136;29;76.8400458097;7;28.9402618408;63.7597961426;13;51.7736051083;
85;5;22.1218967438;64.0056915283;29;77.3703736067;7;28.3999996185;67.7597961426;13;52.2349402905;
86;5;22.1493492126;66.0056915283;29;77.8088822365;7;29.3999996185;69.7597961426;10;52.7041175365;
87;5;22.1777458191;68.0056915283;30;78.0235335827;7;28.3999996185;73.7597961426;11;53.1799924374;
88;5;22.2070598602;70.0056915283;29;78.1242339611;7;28.3999996185;77.7597961426;13;53.661244154;
89;5;22.6000003815;70.0056915283;30;78.2278065681;7;27.3999996185;79.7597961426;13;54.1463837624;
90;5;22.2683429718;71.0056915283;30;78.3341217041;7;28.0978832245;80.7597961426;14;54.6337656975;
91;5;22.3002357483;73.0056915283;30;78.4430289268;7;26.1206417084;83.208946228;15;55.1216135025;
92;5;22.6000003815;73.0056915283;31;78.5543570518;7;25.1423988342;85.4166030884;18;55.6080446243;
93;5;22.3663063049;74.0056915283;31;78.667914629;7;25.3999996185;82.6251983643;19;56.0911064148;
94;5;23.4003753662;73.0056915283;31;78.7834908962;7;25.3999996185;83.8337402344;19;56.562789917;
95;5;22.6000003815;73.0056915283;32;78.9008569717;7;24.3999996185;84.0411987305;18;56.9734783173;
96;5;22.4702568054;74.0056915283;31;79.0197672844;7;25.2000007629;83.2465362549;17;57.3779563904;
97;6;23.5059318542;73.0056915283;30;79.1399610043;8;23.2000007629;85.2558364868;16;67.7743210793;
98;7;23.6000003815;74.0056915283;29;93.2611646652;8;24.2000007629;85.4498138428;17;68.6608023643;
99;7;26.5783500671;74.0056915283;29;94.08309412;8;23.7999992371;88.6389770508;17;69.5082988739;
100;7;28.6149291992;75.0056915283;29;94.8375575542;8;23.7999992371;91.822517395;18;70.3123245239;
101;7;28.6000003815;77.0056915283;30;95.5224237442;8;24.7999992371;91.9997253418;18;71.0696310997;
102;7;29.6000003815;79.0056915283;30;96.1383686066;8;24.7999992371;92.1700363159;20;71.7781915665;
103;7;32.5999984741;75.0056915283;31;97.6882855892;8;25.7999992371;93.3329620361;22;72.4371137619;
104;7;33.7616500854;77.0056915283;32;98.3238452673;8;24.7999992371;93.4881439209;23;73.0465140343;
105;7;34.5999984741;78.0056915283;32;98.9232496023;8;24.7999992371;93.6353378296;24;73.6073584557;
106;7;36.5999984741;77.0056915283;32;99.4945483208;8;25.7999992371;94.7744140625;24;74.1212906837;
107;7;36.5999984741;78.9681549072;32;100.045894384;9;25.0;99.738571167;22;74.5904698372;
108;7;37.5999984741;80.0501480103;33;100.422505379;9;26.0;101.912261963;22;75.017411232;
109;7;38.5999984741;77.1308441162;34;100.805161476;9;27.0;104.072769165;23;75.404856205;
110;8;37.5999984741;77.2100830078;33;101.216586351;9;29.0;104.222427368;24;75.6568536758;
111;8;38.5999984741;76.2100830078;34;101.65845108;9;29.0;105.959594727;24;75.7865591049;
112;9;38.5999984741;75.2100830078;33;102.132073641;9;30.0;107.05039978;25;75.9053134918;
113;9;37.5999984741;74.2100830078;34;103.914378881;10;31.3999996185;105.133514404;25;77.0;
114;9;35.5999984741;76.6467895508;35;105.691028595;10;31.3999996185;107.199798584;23;77.0599999428;
115;9;38.5999984741;72.6467895508;36;107.397881508;10;32.4000015259;109.199798584;24;77.1229639053;
