Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;2;11.5999994278;16.0;4;32.5391998291;1;7.0;11.0;5;20.0;
3;2;11.5078401566;15.7695999146;4;32.227199316;2;8.0;10.3999996185;5;21.0;
4;2;11.4454393387;15.5622396469;4;31.9660909176;2;9.19999980927;10.0;5;21.0399999619;
5;2;12.5893535614;15.3756160736;4;31.5810433626;2;9.20800018311;10.0;5;21.0811839104;
6;2;13.6237678528;15.1257343292;4;31.1176730394;2;10.3243551254;10.0;5;21.1235535145;
7;2;14.3353023529;14.8353052139;4;30.8085076809;2;11.3370656967;10.0;5;21.1671074629;
8;2;14.2425518036;14.6121110916;4;30.5548186302;2;11.3501319885;10.0;5;21.6235121489;
9;2;14.1664457321;14.4112358093;4;30.6845774651;2;11.4870538712;10.1999998093;5;22.0083538294;
10;2;16.342710495;14.3832159042;4;30.8363034725;2;11.6025066376;10.3632001877;5;22.3328083754;
11;2;18.3427085876;14.3579978943;5;31.0100948811;2;11.699842453;10.4951858521;5;23.4737223387;
12;2;20.3427085876;14.3353023529;5;31.2059555054;2;12.0421171188;11.0209560394;5;24.4402047396;
13;2;21.5401268005;14.3148765564;5;31.4237523079;2;14.0421161652;11.4571752548;5;25.2460467815;
14;2;22.6164951324;14.2964925766;5;31.6631748676;2;16.0421161652;11.8107032776;5;25.9114806652;
15;2;23.4989528656;14.2799472809;7;31.9236843586;2;16.6125736237;12.7829189301;5;26.4592169523;
16;2;23.5771064758;14.2650566101;7;32.2044746876;2;17.6125736237;13.0459480286;5;26.9115637541;
17;2;23.6613426208;14.2516546249;7;32.5044426918;2;18.6125736237;13.2608013153;5;27.0677711964;
18;2;23.7513332367;14.2395935059;7;32.8221545219;2;19.6125736237;13.3271083832;5;27.1904361248;
19;2;23.8466472626;14.2287378311;7;33.1558456421;2;20.6125736237;13.3761749268;6;27.3176908493;
20;2;23.9467525482;14.2189683914;7;33.503411293;2;21.5;13.6588459015;6;27.4493892193;
21;2;24.0510215759;14.2101755142;9;33.8624362946;2;21.5;13.724694252;6;27.5853452682;
22;2;24.1587333679;14.2022619247;9;34.2302289009;3;22.275604248;12.5;5;27.725332737;
23;2;24.2690696716;14.1951398849;9;34.6038770676;3;21.5;12.5;5;27.8690850735;
