Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.0;6;20.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.0;6;20.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.0;6;20.0;1;11.8999996185;8.625;6;17.25;
5;1;10.0;10.0;6;20.0;1;12.8999996185;8.625;6;17.25;
6;2;11.0;10.3000001907;5;21.0;2;14.5;8.625;5;18.25;
7;2;12.4499998093;10.0;5;21.0299999714;2;15.5;8.625;5;18.7174992561;
8;2;13.4635000229;10.0;5;21.4708906412;2;16.2304992676;8.79749965668;5;19.1448272467;
9;2;14.4819011688;10.1999998093;5;21.8393678665;2;16.4868965149;8.94309806824;5;20.114030838;
10;2;14.82771492;10.3632001877;5;22.9867860079;2;17.0684185028;9.3333568573;5;20.9971549511;
11;2;15.3440542221;10.9097137451;5;23.9553763866;2;19.0684185028;9.6677980423;5;21.8030670881;
12;2;15.7799196243;11.3658018112;5;24.7567846775;2;21.0684185028;9.94955635071;5;22.5440151691;
13;2;18.3694400787;11.7372808456;5;25.4101134539;2;22.5062847137;10.1834592819;5;23.2339217663;
14;2;20.3694400787;12.0336990356;5;25.9377754927;2;22.9403533936;10.3752222061;5;23.88697505;
15;2;21.4511051178;12.2662630081;5;26.3623514175;2;23.3321857452;10.5308046341;5;24.4546608925;
16;2;22.4801597595;12.446267128;5;26.5364025831;2;23.6727962494;10.625;5;24.8727197647;
17;2;23.5101242065;12.5;5;26.6049814224;2;23.9236316681;10.625;5;25.3301706314;
18;2;24.5409851074;12.5;5;26.6755206585;2;24.198102951;10.625;5;25.8267202377;
19;2;25.5727272034;12.5;4;26.7479782104;2;24.4960327148;10.625;5;26.3609733582;
20;2;26.0365905762;12.5;4;26.8223025799;2;24.8165836334;10.625;5;26.9302859306;
21;2;26.0700359344;12.5;4;26.8984328508;2;27.1581726074;10.625;5;27.5306758881;
22;2;26.1042938232;12.5;4;26.9762983322;2;28.5184059143;10.625;5;28.1568169594;
23;2;26.139333725;12.5;5;27.0558187962;2;29.8940906525;10.625;5;28.8021335602;
24;3;26.1751174927;12.5;4;27.1369040012;2;31.2812805176;10.625;6;29.4590082169;
25;3;24.2116069794;13.5;5;27.2194547653;2;31.6754055023;10.625;6;30.119093895;
26;3;23.2487545013;14.5;5;27.3033623695;2;32.0714569092;10.625;7;30.7737131119;
27;3;22.2865123749;15.5;5;27.3885092735;2;32.464225769;10.625;7;31.414305687;
28;3;21.3248291016;16.5;5;27.4747700691;2;32.8485832214;10.625;7;32.0328741074;
29;3;20.3636474609;17.5;5;27.5620114803;2;33.2197265625;10.625;7;32.622387886;
30;3;19.4029045105;18.5;5;27.6500930786;2;33.5734329224;10.625;7;33.1770887375;
31;3;18.4425411224;19.5;5;27.7388687134;3;33.9062538147;10.625;6;33.6926860809;
32;3;17.4824905396;20.5;5;27.8281867504;3;34.2156143188;10.625;6;34.1664180756;
33;3;16.5226840973;21.5;5;27.9178915024;3;34.4998512268;10.625;7;34.596997261;
34;3;15.5630512238;22.5;5;28.0078241825;3;34.7581977844;12.625;8;34.9844608307;
35;3;15.353521347;23.5;5;28.0978236198;3;34.9906768799;14.625;8;35.3299570084;
36;3;15.3940200806;24.5;5;28.1877279282;3;35.1979751587;16.625;9;35.6354980469;
37;3;15.4344778061;25.5;6;28.2773754597;3;35.3812980652;18.625;9;35.9037160873;
38;3;15.4748191833;26.5;7;28.3666059971;4;35.5422286987;20.625;8;53.1376314163;
39;3;15.5149726868;27.5;8;28.4552619457;4;36.6825790405;21.625;8;54.3604564667;
40;3;15.5548677444;28.5;8;28.5431892872;4;37.8042755127;22.625;8;55.4173965454;
41;3;15.5944347382;29.5;8;28.6302387714;4;38.9000015259;23.625;9;56.1897182465;
42;3;16.6336078644;27.5;10;28.7162668705;4;39.9000015259;24.625;9;56.8415031433;
43;3;14.0;29.5;11;28.8011364937;4;40.9000015259;25.625;9;57.3822822571;
44;3;14.0;31.5;11;28.8847181797;4;41.9000015259;25.625;9;57.8245105743;
45;3;14.0;33.5;12;28.9668908119;4;42.9000015259;25.625;9;58.1818008423;
46;3;14.0;35.5;12;29.0475420952;5;43.9000015259;25.625;8;58.4676094055;
47;3;14.0;37.5;12;29.1265687943;5;44.9000015259;25.625;8;58.5;
48;3;14.0;38.5;11;29.203877449;5;45.9000015259;25.625;9;58.5;
49;3;14.0;39.5;11;29.2793841362;5;46.9000015259;25.625;9;58.5;
50;3;15.0;37.5;11;29.3530158997;5;47.8000030518;25.625;9;60.5287494659;
51;3;14.0;38.5;10;29.4247093201;5;48.9182510376;26.0234375;9;62.2129039764;
