Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;2;7.0;12.6999998093;5;18.0;1;9.0;10.0;5;20.0;
3;2;7.7000002861;11.3000001907;5;18.0900000334;1;9.0;10.0;5;20.0;
4;2;7.71350002289;10.3000001907;5;18.1871190071;1;9.0;10.0;3;20.0;
5;2;7.72806787491;9.30000019073;5;18.2917383909;1;10.0;10.0;3;20.0;
6;2;8.84064102173;8.5;5;18.4042263031;1;11.0;10.0;3;20.0;
7;2;9.14095115662;8.5;5;18.5249304771;1;11.0;10.0;3;20.3999996185;
8;2;9.16810894012;8.5;5;19.0094188452;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;9.27711963654;8.67000007629;5;19.4530290365;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;9.37693119049;8.81392192841;5;19.8623687029;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;9.46903324127;8.93486309052;5;21.0383241177;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;9.73362255096;9.39324569702;5;22.1169621944;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;9.97631645203;9.78903102875;5;23.1032855511;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;11.8693971634;10.1240053177;5;24.0072731972;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;13.8693971634;10.4026165009;5;24.8416755199;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;15.8693971634;10.6309299469;5;25.6200573444;1;16.6125736237;12.4808797836;4;25.0;
17;2;17.1244029999;10.8157100677;4;26.3553042412;1;17.6125736237;12.5;3;25.0;
18;2;18.2232246399;10.9637317657;4;26.8959589005;1;18.6125736237;12.5;3;25.0;
19;2;19.3285503387;11.0;4;27.390648365;1;19.5;12.5;3;25.0;
20;2;20.16289711;11.0;3;27.9086546898;1;19.5;12.5;4;25.0;
21;2;18.9500007629;12.0;3;28.445830822;1;19.5;12.5;4;25.0;
22;2;18.9500007629;13.0;4;28.997218132;1;19.5;12.5;4;25.0;
23;2;18.9500007629;14.0;5;29.5571904182;1;19.5;12.5;5;25.0;
24;2;18.9500007629;14.7785949707;5;30.1196575165;1;19.5;12.5;5;25.0;
25;2;18.9500007629;15.0598287582;6;30.6783180237;1;19.5;12.5;5;25.0;
26;2;18.9500007629;15.3391590118;7;31.2269334793;1;19.5;12.5;5;25.0;
27;2;18.9500007629;15.6134662628;7;31.7596101761;1;19.5;12.5;4;25.0;
28;2;18.9500007629;15.8798046112;7;32.2710514069;1;19.5;12.5;3;25.0;
29;2;18.9500007629;16.1355247498;7;32.7567644119;1;19.5;12.5;2;25.0;
30;2;18.9500007629;17.1355247498;7;33.2131996155;1;19.5;12.5;2;25.0;
31;2;18.9500007629;18.1355247498;7;33.6378211975;1;19.5;12.5;2;25.0;
32;2;18.9500007629;19.1355247498;7;34.0291051865;1;19.5;12.5;2;25.0;
33;2;18.9500007629;20.1355247498;7;34.3864774704;1;19.5;12.5;2;25.0;
34;2;18.9500007629;21.1355247498;7;34.7102012634;1;19.5;12.5;2;25.0;
35;2;18.9500007629;22.1355247498;7;35.0012388229;1;19.5;12.5;2;25.0;
36;2;18.9500007629;22.7011146545;8;35.2611026764;1;19.5;12.5;2;25.0;
37;2;17.9500007629;21.7011146545;9;35.4916992188;1;19.5;12.5;2;25.0;
38;2;17.9500007629;21.7011146545;9;35.6951942444;1;19.5;12.5;3;25.0;
39;2;18.9500007629;22.7011146545;9;35.8738899231;1;19.5;12.5;4;25.0;
40;2;19.9500007629;20.7011146545;9;36.0;1;19.5;12.5;5;25.0;
41;2;18.9500007629;21.7011146545;9;36.0;1;19.5;12.5;5;25.0;
42;2;18.9500007629;22.7011146545;9;36.0;1;19.5;12.5;5;25.0;
43;3;19.9500007629;20.7011146545;8;52.0;1;19.5;12.5;6;25.0;
44;3;19.9500007629;21.7011146545;9;52.6399993896;1;19.5;12.5;6;25.0;
45;3;20.9500007629;22.7011146545;9;53.1991043091;1;19.5;12.5;6;25.0;
46;4;22.9500007629;20.7011146545;9;53.6808338165;1;19.5;13.5;6;25.0;
47;4;22.9500007629;21.7011146545;9;54.0908813477;1;19.5;14.5;6;25.0;
48;4;24.9500007629;21.7011146545;9;54.436258316;1;19.5;15.5;7;25.0;
49;4;26.9500007629;22.7011146545;9;54.7245540619;1;19.5;16.5;6;25.0;
50;4;28.9500007629;23.7011146545;10;54.9633750916;1;19.5;17.5;6;25.0;
51;4;29.7890129089;24.7011146545;10;55.0;1;19.5;17.5;7;25.0;
52;4;29.7999992371;26.0;10;55.0;2;19.5;17.5;6;25.0;
53;6;30.7999992371;27.0;8;56.0;2;19.5;17.5;7;25.0;
54;6;31.7999992371;28.0;8;56.0425000191;2;19.5;17.5;7;25.0;
55;6;31.7999992371;29.0;8;57.0863631964;2;19.5;17.5;8;25.0;
56;6;32.7999992371;31.0;8;57.2815953493;2;19.5;17.5;8;25.0;
57;6;33.7999992371;33.0;9;57.4989740849;2;19.5;17.5;8;25.0;
58;6;34.196231842;35.0;9;57.7408274412;2;19.5;17.5;8;25.0;
59;6;34.2543983459;36.103553772;9;58.0095694065;2;19.5;17.5;7;25.0;
60;6;34.3202171326;37.1479606628;9;59.3076441288;2;19.5;17.5;7;26.0;
61;6;35.3944320679;38.1935882568;10;59.8574507236;2;20.5;18.5;7;26.0700000525;
62;6;36.4777603149;39.2404212952;11;60.4869618416;2;21.5;19.5;7;27.3941510916;
63;7;37.0166053772;40.288444519;9;61.2063791752;2;21.875;21.125;7;28.4569673538;
64;7;35.5504455566;41.0;10;62.0263599157;2;22.1703128815;22.6171875;7;29.293027997;
65;7;34.4452438354;44.0;10;62.9576461315;2;22.3962726593;23.9937877655;7;29.9436507225;
66;7;33.7074775696;45.439453125;11;64.0105118752;3;22.56524086;24.2754020691;7;30.4494355917;
67;7;33.0558204651;46.4920043945;12;65.1939903498;4;22.6893692017;24.4822807312;6;30.5816155672;
68;7;33.3929977417;47.5455970764;12;68.0934499502;4;22.7000007629;24.5;7;30.6831297874;
69;7;34.0164222717;48.5963363647;12;71.9246436357;4;22.7000007629;24.5;8;30.7894508839;
70;7;34.5779304504;48.6478385925;12;74.8698039055;4;22.7000007629;24.5;8;30.9005856514;
71;7;36.1751861572;49.7000579834;11;77.663025856;4;22.7000007629;24.5;8;31.0165102482;
72;7;36.1567306519;49.752948761;12;80.2769385576;4;22.7000007629;24.5;9;32.1371679306;
73;7;37.8307151794;51.8064537048;12;82.9408755302;4;23.7000007629;25.5;10;32.3324664831;
74;7;36.0282325745;54.8605194092;13;85.6395436525;4;24.7000007629;26.5;11;34.0543020964;
75;8;37.0535011292;56.9150810242;12;88.255449295;4;25.1350002289;28.2250003815;12;36.397957325;
76;8;37.8199386597;58.970085144;13;90.8725597858;4;25.7333431244;30.2222385406;13;38.2513819933;
77;9;37.8157196045;62.0254669189;12;93.4354138374;4;26.1767482758;31.9612464905;13;39.6972843409;
78;9;38.4624786377;65.0811538696;12;95.8949174881;4;26.489938736;32.4832305908;10;40.8367388248;
