Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;2;19.3820838928;11.0;5;24.0467219353;2;21.3867835999;12.8624048233;3;26.2296639681;
21;2;19.4105129242;11.0;5;24.1788024902;2;21.5;12.8688993454;5;26.2514331341;
22;2;18.9500007629;12.0;5;24.3165287971;2;21.5;12.8754301071;5;26.2733153105;
23;2;18.9500007629;12.1582641602;5;24.4597706795;2;21.5;12.8819942474;5;26.2953014374;
24;2;18.9500007629;12.2298851013;5;24.6083464622;2;21.5;12.8885908127;5;26.3173824549;
25;2;18.9500007629;12.3041734695;5;24.7620213032;2;21.8952140808;12.5;6;26.3395489454;
26;2;18.9500007629;12.3810110092;5;24.9205055237;3;21.9018650055;12.5;6;26.3617914915;
27;2;18.9500007629;12.4602527618;5;25.0834550858;3;21.5;13.1808958054;6;26.3841004372;
28;2;18.9500007629;12.541727066;12;25.2504718304;3;21.5;13.1920499802;6;26.4064661264;
29;2;18.9500007629;12.6252355576;12;25.4211063385;3;21.9219398499;12.5;7;26.428878665;
30;2;18.9500007629;12.7105531693;12;25.5948607922;3;21.5;13.2144393921;7;26.4513280392;
31;2;17.7588443756;12.0;12;25.7711937428;3;21.5;13.2256641388;7;26.4738043547;
32;2;16.7985191345;13.0;13;25.9495260715;3;21.5;13.2369022369;7;26.4962974787;
33;2;15.8386440277;14.0;14;26.1292481422;3;21.9488887787;12.5;7;26.5187973976;
34;2;14.9290809631;15.0;14;26.3097271919;4;21.5;13.2593984604;5;36.5412938595;
35;2;14.9696884155;16.0;14;26.490316391;4;22.5;13.270647049;5;36.9637764692;
36;2;15.0103206635;17.0;15;26.670363903;4;23.9691333771;12.5;5;37.3606358767;
37;2;15.0508317947;18.0;15;26.8492217064;4;24.9758720398;12.5;6;37.7306004763;
38;2;15.0910749435;19.0;15;27.0262560844;4;25.9825973511;12.5;6;38.0730783939;
39;3;15.1309070587;20.0;14;27.2008552551;4;26.9893131256;12.5;6;39.3880902529;
40;3;15.1701927185;21.0;14;27.3724389076;4;28.5;13.8266859055;6;39.7061792612;
41;3;15.2087993622;22.0;14;27.5404653549;4;31.0026912689;12.5;7;39.9989072084;
42;3;15.2466049194;23.0;15;27.7044372559;5;31.8357467651;16.5;5;50.2675640583;
43;3;14.0;25.0;15;27.8639082909;5;32.6211166382;21.5;5;50.913667202;
44;3;14.0;27.0;15;28.0184864998;5;34.0513305664;26.5;6;51.5132782459;
45;3;14.0;29.0;14;28.1678361893;5;32.7977905273;31.5;6;52.0668667555;
46;3;14.0;31.0;15;28.3116803169;5;32.8724479675;36.5;6;52.471517086;
47;4;14.0;33.0;14;52.4498000145;5;33.7166366577;38.403678894;7;52.8197051287;
48;4;15.0;34.8048210144;14;54.7820343971;6;33.7268218994;39.4144554138;6;53.1414134502;
49;4;17.0;36.8238296509;15;56.0058752298;6;33.7371635437;39.5;7;53.4375982285;
50;4;20.0;35.0634498596;16;57.0275768042;6;33.3091316223;38.5;9;53.7095409632;
51;4;20.0;36.3138275146;16;57.884196043;6;34.7582893372;38.4463615417;9;53.9587509632;
52;4;21.0;37.5766181946;16;58.6133149862;6;36.9241027832;38.1984367371;10;54.1868805885;
53;5;23.0;38.5766181946;15;59.0516165495;6;34.3499984741;40.1838531494;11;54.3956526518;
54;5;26.0;37.5766181946;18;59.3967268467;6;31.9365234375;41.2350120544;11;55.4827252626;
55;5;27.0;39.5766181946;18;59.7633981705;6;31.8021659851;44.4877548218;12;55.5805357695;
56;5;29.0;41.5766181946;18;60.1533331871;6;31.8134365082;47.4978713989;10;55.6639002562;
57;5;30.9500007629;43.5766181946;19;60.5630478859;6;30.8248157501;50.5;11;55.7445286512;
58;5;32.0391845703;42.2483482361;20;60.9286823273;7;31.6870670319;51.3104858398;5;65.8266459703;
59;6;31.3500003815;43.2483482361;19;62.3254261017;7;34.8478622437;49.5;5;66.31022048;
60;6;32.3499984741;45.2483482361;19;62.9729011059;7;35.7135505676;51.3491897583;8;68.4348385334;
61;6;33.3499984741;46.75;20;63.6956807375;7;34.8515930176;51.3772277832;9;70.2548978329;
62;6;33.795715332;47.75;21;64.4999786615;7;34.9774093628;53.2956962585;13;71.8069580793;
63;6;33.8916091919;48.4251594543;20;65.3919699192;7;35.6624526978;55.4031562805;11;73.1302583218;
64;6;34.006401062;48.8835754395;19;66.3775787354;7;34.7429122925;55.4430160522;9;74.0552455187;
65;6;34.1430091858;48.3607940674;20;68.4621560574;7;34.7999992371;56.7972373962;9;74.5164088011;
66;7;35.3044395447;49.8526229858;18;69.7800010443;8;36.3041992188;58.0;11;74.9490220547;
67;7;36.4935951233;51.3542175293;18;71.2191132307;8;33.7999992371;61.8850326538;12;75.354608655;
68;7;37.0956573486;52.8602333069;18;72.7808647156;8;33.7999992371;61.9313201904;12;75.7350314856;
69;7;37.3959121704;54.3650398254;22;74.4629361629;8;31.7999992371;64.3980178833;12;76.0923540592;
70;7;37.7345581055;55.8629760742;21;76.2581082582;8;28.7999992371;67.5261077881;13;76.4287283421;
71;7;38.1112365723;56.3485832214;21;78.1531636715;8;28.2999992371;67.6460037231;14;76.6789369583;
72;7;38.5236587524;56.8168640137;21;83.1537678242;8;26.2999992371;70.731628418;14;76.8485703468;
73;7;40.2827796936;54.8168640137;22;87.0485886335;8;25.2999992371;73.7852249146;14;78.0208067894;
74;8;41.0141983032;57.4119873047;22;104.731064558;7;23.2999992371;65.84009552;15;64.2353904247;
75;8;44.1175880432;61.6218299866;20;107.973903775;7;25.2999992371;65.8961486816;13;64.4532287121;
76;8;46.221988678;65.1545028687;20;110.837217331;7;24.0;68.9532775879;17;64.6740288734;
77;8;47.8859672546;68.2630691528;22;113.487882018;8;24.0;72.0113830566;16;64.897477746;
78;8;49.5300292969;70.2668609619;22;116.028678656;8;25.0;72.0703353882;17;65.1232441664;
79;8;50.1572952271;70.2668609619;23;118.439368963;8;24.0;74.1300201416;17;65.3509805202;
80;8;48.9893455505;73.2668609619;23;120.708795309;8;25.0;73.1903076172;18;65.5803260803;
81;8;48.6604957581;76.2668609619;23;122.837468863;8;25.0;72.2510452271;18;65.810908556;
82;8;47.0806388855;77.2668609619;24;124.834315538;8;24.0;74.3120956421;19;66.0423475504;
83;8;46.0845718384;78.2668609619;26;126.712864399;8;25.0;73.3733215332;20;66.2742575407;
84;8;44.2741127014;80.2668609619;26;128.487828255;8;25.0;72.4345550537;20;66.5062508583;
85;8;45.4658927917;81.2668609619;26;130.06788826;8;24.0;74.4956665039;20;66.7379403114;
86;8;43.0239219666;83.2668609619;27;131.389290333;8;25.0;73.5564880371;23;66.968943119;
87;8;43.956073761;83.2668609619;29;132.592155457;8;25.0;72.6168899536;23;67.1988831758;
88;8;42.956073761;85.2668609619;28;133.79420948;8;24.0;74.6767120361;23;67.4273943901;
89;8;43.4000015259;89.2668609619;28;134.982820511;9;25.0;73.7358322144;20;67.6541228294;
90;8;44.4000015259;90.2668609619;28;136.145719528;9;24.0;72.7941055298;20;67.8787301779;
91;8;42.4000015259;92.2668609619;30;137.271436691;9;24.0;72.8514099121;16;68.1008950472;
92;10;44.4407730103;95.2668609619;26;140.242143512;7;23.0;64.9076309204;16;66.3690612316;
93;11;48.8349685669;97.2668609619;24;141.323006988;7;22.0;64.9626617432;16;66.5259656906;
94;11;48.8754081726;101.266860962;22;142.341359138;7;22.0;67.0164031982;16;66.678965807;
95;11;49.2341346741;106.266860962;23;143.292064667;7;23.0;66.0687713623;15;66.8278894424;
96;11;51.3292045593;109.266860962;24;144.171934843;7;22.0;68.1196899414;12;66.9725899696;
97;11;51.4171905518;115.266860962;26;144.979660988;7;22.0;69.4687728882;12;67.1129469872;
98;11;52.4979629517;120.266860962;27;145.715653896;7;22.0;72.4687728882;14;67.2488656044;
99;12;52.5495986938;120.266860962;27;147.381812096;7;22.0;70.4687728882;15;67.3802752495;
100;12;53.6381797791;122.266860962;30;147.982626915;7;22.0;75.4687728882;14;68.5012426376;
