Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;13.3000001907;4;17.0;1;9.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;9.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;9.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;10.0;10.0;5;20.0;
6;1;8.55000019073;8.5;3;17.0;1;11.0;10.0;5;20.0;
7;1;8.82499980927;8.5;3;17.0;1;11.0;10.0;5;20.3999996185;
8;1;8.82499980927;8.5;3;17.0;2;11.4200000763;10.1999998093;4;21.7264003754;
9;1;8.82499980927;8.5;3;17.3400001526;2;11.5179204941;10.3632001877;4;21.9903717041;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;11.597111702;10.4951858521;4;23.0819120407;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;11.9245738983;11.0209560394;4;23.99553442;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;13.9245738983;11.4571752548;4;24.7449600697;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;15.9245738983;11.8107032776;5;25.3503712416;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;16.9627056122;12.0916318893;5;25.8344515562;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;17.9761257172;12.3113050461;5;26.2195074558;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;18.9898986816;12.4808797836;4;26.3048160076;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;20.0040187836;12.5;4;26.3530313969;
18;2;15.0206890106;10.8157100677;3;21.9274635315;2;21.0184822083;12.5;3;26.4023760557;
19;2;16.0206890106;10.9637317657;3;22.0;2;21.9207134247;12.5;4;26.4528282881;
20;2;16.9500007629;11.0;3;22.0;2;21.9358482361;12.5;4;26.5043625832;
21;2;16.9500007629;11.0;4;22.0;2;21.9513092041;12.5;4;26.5569496155;
22;2;16.9500007629;11.0;4;22.0;2;21.9670848846;12.5;4;26.6105561256;
23;2;16.9500007629;11.0;4;22.0;2;21.9831676483;12.5;4;26.6651450396;
24;2;16.9500007629;11.0;2;22.0;2;21.9995441437;12.5;4;26.72067523;
25;2;14.9500007629;12.0;2;22.0;3;22.0162029266;12.5;4;26.7771017551;
26;2;13.9500007629;13.0;4;22.0;3;22.0331306458;12.5;4;26.8343759775;
27;2;12.9500007629;14.0;4;22.0;3;21.5;13.4171876907;4;26.8924454451;
28;2;12.0;15.0;5;22.0;3;22.0677337646;12.5;4;26.9512542486;
29;2;12.0;16.0;5;22.0;3;21.5;13.4756269455;4;27.0107431412;
30;2;12.0;17.0;5;22.0;3;21.5;13.5053710938;4;27.0708494186;
31;2;12.0;18.0;5;22.0;3;20.1212539673;13.5;4;27.1315076351;
32;2;13.0;16.0;4;22.0;3;20.5;13.5;4;27.1926498413;
33;2;14.0;15.0;4;22.0;3;19.1577949524;13.5;4;27.2542052269;
34;2;12.0;16.0;4;22.0;3;19.5;13.5;4;27.3161010742;
35;2;12.0;17.0;5;22.0;3;18.1948299408;13.5;4;27.3782629967;
36;2;12.0;18.0;5;22.0;3;17.2134780884;14.5;4;27.4406147003;
37;2;12.0;19.0;6;22.0;3;16.2321853638;15.5;3;27.5030794144;
38;2;12.0;20.0;6;22.0;3;15.2509241104;16.5;3;27.5655794144;
39;2;12.0;21.0;7;22.0;3;14.7696743011;17.5;4;27.628036499;
40;3;12.0;22.0;7;42.0;3;15.0;16.5;4;27.690372467;
41;3;13.0;23.0;7;43.2000007629;3;16.8071117401;14.5;3;27.7525100708;
42;3;14.0;24.0;7;44.2175998688;3;17.0;14.5;3;27.8143725395;
43;3;15.0;25.0;8;45.0579586029;3;18.0;13.9071865082;3;27.8758842945;
44;3;16.0;26.0;8;45.736333847;3;19.8627662659;12.5;3;27.936971426;
45;3;17.0;27.0;9;46.273645401;3;20.8810920715;14.5;3;28.9975619316;
46;3;18.0;28.0;10;46.6926937103;3;22.899269104;17.5;3;29.0975861549;
47;3;19.0;29.0;11;47.0;3;24.4172763824;20.5;4;29.1981611252;
48;3;20.0;30.0;11;47.0;5;25.7594490051;24.5;3;30.2992241383;
49;3;22.0;28.0;12;47.0;5;26.789768219;28.5;3;30.4207128286;
50;3;22.0;29.0;13;47.0;5;27.1262130737;30.5;5;30.5427609682;
51;3;23.0;30.0;14;47.0;5;27.1628284454;31.5;5;30.6653007269;
52;3;25.0;28.0;14;47.0;6;27.199590683;32.5;4;30.7882643938;
53;3;25.0;29.0;15;47.0;6;26.8450336456;32.5;5;30.9115839005;
54;3;25.25;30.0;15;47.0;7;27.2734737396;32.5;5;31.0351917744;
55;3;26.25;29.0;16;47.0;7;26.8898448944;33.2011871338;5;31.1590203047;
56;3;27.25;29.0;16;47.0;7;27.3477058411;32.5;5;31.2830016613;
57;3;28.25;29.0;17;47.0;7;27.035364151;33.0825614929;6;31.4070680141;
58;3;26.25;31.0;19;47.0;7;27.422121048;32.5;7;31.5311516523;
